0.0834381	0
0.0828639	0.000574183
0.0829206	0.000336308
0.0828335	0.000253244
0.0829028	0.000208024
0.0830142	0.000203156
0.0830573	0.000177012
0.0830703	0.000153851
0.083043	0.000138404
0.0830559	0.000124464
0.0831524	0.000148251
0.083153	0.000135336
0.0831039	0.000133835
0.083118	0.000124703
0.0831824	0.000132792
0.0831778	0.000124304
0.0831694	0.000117061
0.0832426	0.000132453
0.0831915	0.000135322
0.0831239	0.000145079
0.0830972	0.000140563
0.0831394	0.00014051
0.08319	0.000143497
0.0831441	0.000144869
0.0831488	0.000139035
0.0831431	0.000133702
0.0831396	0.000128702
0.0831518	0.000124615
0.083168	0.00012133
0.0831436	0.000119743
0.083177	0.000120541
0.0831756	0.000116722
0.0831792	0.000113186
0.0831901	0.000110346
0.0832092	0.000108834
0.0831849	0.000108503
0.083175	0.000105998
0.0831732	0.000103186
0.0831834	0.000101021
0.0831937	9.89985e-05
0.0832183	9.96325e-05
0.0832262	9.75569e-05
0.0832208	9.54169e-05
0.0832334	9.40791e-05
0.0832508	9.35867e-05
0.0832438	9.17991e-05
0.0832648	9.22465e-05
0.0832699	9.0453e-05
0.0832759	8.87875e-05
0.0832876	8.77837e-05
0.0832809	8.63059e-05
0.0832975	8.62264e-05
0.0833061	8.50273e-05
0.0832891	8.51598e-05
0.0832771	8.44478e-05
0.0833049	8.74513e-05
0.0833028	8.59285e-05
0.0832966	8.46619e-05
0.0833039	8.35351e-05
0.0833049	8.21368e-05
0.083304	8.07836e-05
0.0833057	7.94869e-05
0.083303	7.82604e-05
0.0832886	7.83674e-05
0.0832939	7.73363e-05
0.0832785	7.77055e-05
0.0832964	7.86133e-05
0.083296	7.74498e-05
0.0832824	7.75186e-05
0.0832912	7.69053e-05
0.0832879	7.58864e-05
0.0832764	7.56999e-05
0.0832779	7.46697e-05
0.0832611	7.55391e-05
0.083264	7.45825e-05
0.0832719	7.40223e-05
0.0832644	7.34481e-05
0.0832441	7.52822e-05
0.0832424	7.43418e-05
0.0832381	7.35324e-05
0.0832303	7.30424e-05
0.0832436	7.33723e-05
0.0832378	7.27123e-05
0.083249	7.26976e-05
0.0832471	7.18619e-05
0.0832434	7.11199e-05
0.083232	7.12117e-05
0.0832485	7.23083e-05
0.0832619	7.27351e-05
0.0832655	7.20141e-05
0.0832632	7.12568e-05
0.0832679	7.06353e-05
0.0832783	7.06396e-05
0.0832886	7.0637e-05
0.0832888	6.989e-05
0.0832948	6.94125e-05
0.0832941	6.86964e-05
0.0832989	6.81645e-05
0.0832914	6.78926e-05
0.0832879	6.72987e-05
