3.0581	0
3.11133	0.0532265
3.09048	0.0371359
3.08947	0.0262787
3.12517	0.0410969
3.13679	0.0355105
3.16328	0.0400344
3.15972	0.0348532
3.13353	0.0403847
3.11868	0.0390528
3.1352	0.0389938
3.14102	0.0360702
3.13537	0.0336586
3.13255	0.0312885
3.14301	0.0309497
3.13713	0.0295438
3.1303	0.0285778
3.15769	0.0384155
3.1505	0.0370412
3.1648	0.0379372
3.17335	0.037086
3.16602	0.0361123
3.16256	0.0346796
3.16223	0.0332049
3.15844	0.0320737
3.15678	0.0308601
3.14659	0.0313925
3.15017	0.0304613
3.15171	0.0294326
3.14922	0.0285436
3.15848	0.0291206
3.16644	0.029296
3.17681	0.03023
3.17415	0.0294477
3.1644	0.0302109
3.16497	0.0293652
3.1655	0.0285655
3.16243	0.0279727
3.16352	0.027268
3.16482	0.0266093
3.16866	0.0262347
3.17285	0.0259424
3.16996	0.0254957
3.16806	0.0249818
3.17198	0.024733
3.16831	0.0244667
3.16909	0.0239533
3.16797	0.0234757
3.1709	0.0231769
3.17437	0.0229725
3.1777	0.0227632
3.17522	0.0224584
3.17559	0.0220337
3.17377	0.0216989
3.17018	0.0216016
3.16687	0.0214683
3.16772	0.0211055
3.16457	0.0209761
3.16245	0.0207262
3.16368	0.0204149
3.1637	0.0200775
3.16339	0.0197534
3.16263	0.0194523
3.16144	0.0191829
3.16195	0.0188925
3.15809	0.019001
3.15803	0.0187153
3.16094	0.0186657
3.16476	0.0187861
3.16534	0.0185248
3.16802	0.0184578
3.16689	0.0182349
3.16592	0.0180096
3.16408	0.0178588
3.16356	0.0176268
3.16565	0.0175182
3.16229	0.0176125
3.16194	0.0173889
3.16147	0.0171737
3.16065	0.0169774
3.16058	0.0167667
3.16087	0.0165636
3.15986	0.016394
3.15899	0.0162212
3.15847	0.0160375
3.15975	0.015901
3.15836	0.0157778
3.15629	0.0157343
3.15731	0.0155896
3.15927	0.015539
3.16094	0.0154578
3.16153	0.0153004
3.16267	0.0151782
3.16312	0.0150226
3.16212	0.0148977
3.16074	0.0148055
3.16131	0.0146629
3.15796	0.0148945
3.15753	0.0147496
3.1578	0.0146039
