#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3109   -0.312117    -0.16644  0.00175171
        3110   -0.311942   -0.166487  0.00175177
        3111   -0.311764   -0.166533  0.00175183
        3112   -0.311589    -0.16658  0.00175189
        3113   -0.311407   -0.166626  0.00175194
        3114   -0.311221   -0.166673    0.001752
        3115   -0.311033   -0.166719  0.00175205
        3116   -0.310842   -0.166765  0.00175209
        3117   -0.310649   -0.166812  0.00175214
        3118   -0.310454   -0.166858  0.00175218
        3119   -0.310251   -0.166904  0.00175223
        3120   -0.310049   -0.166949  0.00175226
        3121   -0.309841   -0.166995   0.0017523
        3122   -0.309632   -0.167041  0.00175233
        3123   -0.309417   -0.167087  0.00175237
        3124   -0.309197   -0.167132   0.0017524
        3125    -0.30897   -0.167177  0.00175242
        3126    -0.30874   -0.167223  0.00175245
        3127   -0.308506   -0.167268  0.00175247
        3128   -0.308268   -0.167313  0.00175249
        3129   -0.308025   -0.167358  0.00175251
        3130   -0.307775   -0.167403  0.00175252
        3131   -0.307524   -0.167448  0.00175253
        3132   -0.307263   -0.167492  0.00175254
        3133   -0.306999   -0.167537  0.00175255
        3134   -0.306727   -0.167581  0.00175255
        3135   -0.306455   -0.167625  0.00175255
        3136   -0.306174    -0.16767  0.00175255
        3137   -0.305886   -0.167714  0.00175254
        3138   -0.305597   -0.167758  0.00175254
        3139   -0.305299   -0.167801  0.00175253
        3140   -0.304996   -0.167845  0.00175251
        3141   -0.304688   -0.167889   0.0017525
        3142   -0.304374   -0.167932  0.00175248
        3143   -0.304053   -0.167975  0.00175245
        3144   -0.303727   -0.168019  0.00175243
        3145     -0.3034   -0.168062   0.0017524
        3146   -0.303068   -0.168105  0.00175237
        3147   -0.302725   -0.168147  0.00175233
        3148   -0.302383    -0.16819  0.00175229
        3149   -0.302038   -0.168232  0.00175225
        3150   -0.301686   -0.168275  0.00175221
        3151   -0.301332   -0.168317  0.00175216
        3152   -0.300973   -0.168359  0.00175211
        3153   -0.300613   -0.168401  0.00175206
        3154   -0.300252   -0.168443    0.001752
        3155   -0.299888   -0.168485  0.00175194
        3156   -0.299524   -0.168526  0.00175188
        3157    -0.29916   -0.168567  0.00175181
        3158   -0.298792   -0.168609  0.00175174
        3159   -0.298424    -0.16865  0.00175167
        3160    -0.29806   -0.168691  0.00175159
        3161   -0.297694   -0.168732  0.00175152
        3162   -0.297332   -0.168772  0.00175143
        3163   -0.296971   -0.168813  0.00175135
        3164   -0.296613   -0.168853  0.00175126
        3165   -0.296259   -0.168893  0.00175117
        3166   -0.295911   -0.168934  0.00175108
        3167   -0.295569   -0.168974  0.00175098
        3168    -0.29523   -0.169013  0.00175088
        3169   -0.294899   -0.169053  0.00175078
        3170   -0.294576   -0.169093  0.00175067
        3171    -0.29426   -0.169132  0.00175057
        3172   -0.293953   -0.169172  0.00175046
        3173   -0.293656   -0.169211  0.00175035
        3174   -0.293367    -0.16925  0.00175023
        3175   -0.293088   -0.169289  0.00175011
        3176   -0.292822   -0.169328     0.00175
        3177   -0.292565   -0.169367  0.00174987
        3178   -0.292317   -0.169405  0.00174975
        3179   -0.292084   -0.169444  0.00174963
        3180   -0.291861   -0.169482   0.0017495
        3181   -0.291654   -0.169521  0.00174937
        3182   -0.291461   -0.169559  0.00174924
        3183   -0.291279   -0.169597  0.00174911
        3184   -0.291116   -0.169635  0.00174898
        3185   -0.290966   -0.169674  0.00174884
        3186    -0.29083   -0.169712  0.00174871
        3187    -0.29071    -0.16975  0.00174857
        3188   -0.290607   -0.169787  0.00174843
        3189    -0.29052   -0.169825  0.00174829
        3190   -0.290446   -0.169863  0.00174815
        3191   -0.290386   -0.169901  0.00174802
        3192   -0.290344   -0.169939  0.00174787
        3193   -0.290322   -0.169976  0.00174773
        3194   -0.290311   -0.170014  0.00174759
        3195   -0.290316   -0.170052  0.00174745
        3196   -0.290336   -0.170089  0.00174731
        3197   -0.290371   -0.170127  0.00174717
        3198   -0.290424   -0.170165  0.00174703
        3199   -0.290489   -0.170202  0.00174689
        3200   -0.290568    -0.17024  0.00174674
        3201   -0.290664   -0.170277   0.0017466
        3202   -0.290771   -0.170315  0.00174646
        3203   -0.290892   -0.170353  0.00174632
        3204   -0.291023    -0.17039  0.00174619
        3205   -0.291169   -0.170428  0.00174605
        3206   -0.291327   -0.170466  0.00174591
        3207   -0.291496   -0.170503  0.00174577
        3208   -0.291674   -0.170541  0.00174564
        3209   -0.291864   -0.170579   0.0017455
        3210   -0.292064   -0.170617  0.00174537
        3211   -0.292274   -0.170655  0.00174524
        3212   -0.292494   -0.170693  0.00174511
        3213    -0.29272   -0.170731  0.00174498
        3214   -0.292955   -0.170769  0.00174485
        3215    -0.29319   -0.170807  0.00174472
        3216   -0.293436   -0.170845  0.00174459
        3217   -0.293687   -0.170883  0.00174447
        3218   -0.293943   -0.170921  0.00174435
        3219   -0.294201    -0.17096  0.00174422
        3220   -0.294465   -0.170998   0.0017441
        3221   -0.294732   -0.171036  0.00174399
        3222   -0.294998   -0.171075  0.00174387
        3223   -0.295269   -0.171113  0.00174375
        3224   -0.295541   -0.171152  0.00174364
        3225   -0.295811   -0.171191  0.00174353
        3226   -0.296084   -0.171229  0.00174342
        3227   -0.296356   -0.171268  0.00174331
        3228    -0.29663   -0.171307   0.0017432
        3229     -0.2969   -0.171346  0.00174309
        3230   -0.297163   -0.171385  0.00174299
        3231   -0.297428   -0.171424  0.00174289
        3232   -0.297691   -0.171463  0.00174279
        3233    -0.29795   -0.171502  0.00174269
        3234   -0.298205   -0.171541  0.00174259
        3235   -0.298459    -0.17158  0.00174249
        3236   -0.298706    -0.17162  0.00174239
        3237   -0.298949   -0.171659   0.0017423
        3238   -0.299184   -0.171698  0.00174221
        3239   -0.299414   -0.171738  0.00174212
        3240   -0.299638   -0.171777  0.00174203
        3241   -0.299858   -0.171817  0.00174194
        3242   -0.300073   -0.171856  0.00174185
        3243   -0.300282   -0.171896  0.00174176
        3244   -0.300484   -0.171936  0.00174167
        3245    -0.30068   -0.171975  0.00174159
        3246   -0.300874   -0.172015  0.00174151
        3247   -0.301056   -0.172055  0.00174142
        3248   -0.301229   -0.172095  0.00174134
        3249   -0.301398   -0.172134  0.00174126
        3250   -0.301557   -0.172174  0.00174118
        3251   -0.301712   -0.172214   0.0017411
        3252    -0.30186   -0.172254  0.00174102
        3253   -0.302002   -0.172294  0.00174094
        3254   -0.302136   -0.172334  0.00174086
        3255   -0.302266   -0.172374  0.00174079
        3256   -0.302387   -0.172414  0.00174071
        3257   -0.302503   -0.172454  0.00174063
        3258   -0.302611   -0.172493  0.00174056
        3259   -0.302717   -0.172533  0.00174048
        3260   -0.302811   -0.172573  0.00174041
        3261   -0.302898   -0.172613  0.00174033
        3262   -0.302978   -0.172653  0.00174026
        3263   -0.303055   -0.172693  0.00174018
        3264   -0.303126   -0.172733  0.00174011
        3265   -0.303192   -0.172773  0.00174003
        3266   -0.303252   -0.172813  0.00173996
        3267   -0.303308   -0.172853  0.00173989
        3268   -0.303358   -0.172893  0.00173981
        3269   -0.303404   -0.172933  0.00173974
        3270   -0.303443   -0.172973  0.00173966
        3271    -0.30348   -0.173013  0.00173959
        3272   -0.303515   -0.173053  0.00173951
        3273   -0.303545   -0.173093  0.00173944
        3274   -0.303571   -0.173132  0.00173937
        3275   -0.303593   -0.173172  0.00173929
        3276   -0.303613   -0.173212  0.00173922
        3277   -0.303628   -0.173252  0.00173914
        3278   -0.303642   -0.173292  0.00173906
        3279   -0.303652   -0.173331  0.00173899
        3280   -0.303659   -0.173371  0.00173891
        3281    -0.30367   -0.173411  0.00173884
        3282   -0.303679    -0.17345  0.00173876
        3283   -0.303684    -0.17349  0.00173868
        3284   -0.303689    -0.17353   0.0017386
        3285   -0.303692   -0.173569  0.00173853
        3286   -0.303695   -0.173609  0.00173845
        3287   -0.303698   -0.173649  0.00173837
        3288   -0.303702   -0.173688  0.00173829
        3289   -0.303704   -0.173728  0.00173821
        3290   -0.303709   -0.173767  0.00173813
        3291   -0.303715   -0.173807  0.00173805
        3292   -0.303716   -0.173846  0.00173797
        3293    -0.30372   -0.173886  0.00173789
        3294   -0.303725   -0.173925  0.00173781
        3295   -0.303734   -0.173964  0.00173773
        3296   -0.303743   -0.174004  0.00173765
        3297   -0.303752   -0.174043  0.00173757
        3298   -0.303763   -0.174082  0.00173749
        3299   -0.303774   -0.174122   0.0017374
        3300   -0.303788   -0.174161  0.00173732
        3301   -0.303803     -0.1742  0.00173724
        3302   -0.303821    -0.17424  0.00173716
        3303    -0.30384   -0.174279  0.00173707
        3304   -0.303864   -0.174318  0.00173699
        3305   -0.303887   -0.174357  0.00173691
        3306   -0.303912   -0.174396  0.00173682
        3307    -0.30394   -0.174436  0.00173674
        3308   -0.303969   -0.174475  0.00173666
        3309   -0.304001   -0.174514  0.00173657
        3310   -0.304038   -0.174553  0.00173649
        3311   -0.304074   -0.174592  0.00173641
        3312    -0.30411   -0.174631  0.00173632
        3313    -0.30415    -0.17467  0.00173624
        3314   -0.304192   -0.174709  0.00173615
        3315   -0.304237   -0.174749  0.00173607
        3316   -0.304283   -0.174788  0.00173599
        3317   -0.304331   -0.174827   0.0017359
        3318   -0.304381   -0.174866  0.00173582
        3319   -0.304432   -0.174905  0.00173573
        3320   -0.304483   -0.174944  0.00173565
        3321   -0.304537   -0.174983  0.00173556
        3322   -0.304596   -0.175022  0.00173548
        3323   -0.304653   -0.175061   0.0017354
        3324   -0.304713     -0.1751  0.00173531
        3325   -0.304773   -0.175139  0.00173523
        3326   -0.304833   -0.175178  0.00173515
        3327   -0.304896   -0.175217  0.00173506
        3328   -0.304957   -0.175256  0.00173498
        3329   -0.305019   -0.175295   0.0017349
        3330   -0.305083   -0.175334  0.00173481
        3331   -0.305145   -0.175373  0.00173473
        3332   -0.305207   -0.175412  0.00173465
        3333   -0.305274   -0.175451  0.00173456
        3334   -0.305336    -0.17549  0.00173448
        3335   -0.305394   -0.175529   0.0017344
        3336   -0.305455   -0.175567  0.00173431
        3337   -0.305514   -0.175606  0.00173423
        3338   -0.305573   -0.175645  0.00173415
        3339    -0.30563   -0.175684  0.00173407
        3340   -0.305686   -0.175723  0.00173398
        3341   -0.305739   -0.175762   0.0017339
        3342    -0.30579   -0.175801  0.00173382
        3343   -0.305841    -0.17584  0.00173374
        3344    -0.30589   -0.175879  0.00173366
        3345   -0.305938   -0.175918  0.00173357
        3346   -0.305983   -0.175957  0.00173349
        3347   -0.306024   -0.175995  0.00173341
        3348   -0.306064   -0.176034  0.00173333
        3349   -0.306102   -0.176073  0.00173324
        3350   -0.306138   -0.176112  0.00173316
        3351    -0.30617   -0.176151  0.00173308
        3352     -0.3062    -0.17619    0.001733
        3353   -0.306229   -0.176228  0.00173291
        3354   -0.306254   -0.176267  0.00173283
        3355   -0.306277   -0.176306  0.00173275
        3356   -0.306294   -0.176345  0.00173266
        3357   -0.306305   -0.176383  0.00173258
        3358   -0.306317   -0.176422   0.0017325
        3359   -0.306318   -0.176461  0.00173241
        3360   -0.306319   -0.176499  0.00173233
        3361   -0.306318   -0.176538  0.00173224
        3362   -0.306313   -0.176577  0.00173216
        3363   -0.306304   -0.176615  0.00173207
        3364   -0.306292   -0.176654  0.00173198
        3365   -0.306275   -0.176692   0.0017319
        3366   -0.306255   -0.176731  0.00173181
        3367    -0.30623   -0.176769  0.00173172
        3368   -0.306202   -0.176808  0.00173164
        3369   -0.306169   -0.176846  0.00173155
        3370   -0.306135   -0.176884  0.00173146
        3371   -0.306095   -0.176923  0.00173137
        3372    -0.30605   -0.176961  0.00173128
        3373   -0.306001   -0.176999  0.00173119
        3374   -0.305948   -0.177037   0.0017311
        3375   -0.305892   -0.177076  0.00173101
        3376   -0.305831   -0.177114  0.00173091
        3377   -0.305766   -0.177152  0.00173082
        3378   -0.305697    -0.17719  0.00173073
        3379   -0.305624   -0.177228  0.00173063
        3380   -0.305548   -0.177266  0.00173054
        3381   -0.305467   -0.177304  0.00173044
        3382   -0.305383   -0.177342  0.00173034
        3383   -0.305295   -0.177379  0.00173024
        3384   -0.305203   -0.177417  0.00173014
        3385   -0.305108   -0.177455  0.00173004
        3386   -0.305009   -0.177493  0.00172994
        3387   -0.304907    -0.17753  0.00172984
        3388   -0.304798   -0.177568  0.00172974
        3389   -0.304689   -0.177605  0.00172963
        3390   -0.304581   -0.177643  0.00172953
        3391   -0.304468    -0.17768  0.00172942
        3392   -0.304347   -0.177718  0.00172932
        3393   -0.304227   -0.177755  0.00172921
        3394   -0.304103   -0.177792   0.0017291
        3395   -0.303975   -0.177829  0.00172899
        3396   -0.303845   -0.177866  0.00172888
        3397   -0.303712   -0.177903  0.00172877
        3398   -0.303572    -0.17794  0.00172866
        3399   -0.303434   -0.177977  0.00172854
        3400   -0.303293   -0.178014  0.00172843
        3401   -0.303151   -0.178051  0.00172831
        3402   -0.303007   -0.178088  0.00172819
        3403    -0.30286   -0.178124  0.00172807
        3404   -0.302709   -0.178161  0.00172795
        3405   -0.302559   -0.178197  0.00172783
        3406   -0.302405   -0.178234  0.00172771
        3407    -0.30225    -0.17827  0.00172758
        3408   -0.302095   -0.178307  0.00172746
        3409   -0.301942   -0.178343  0.00172733
        3410   -0.301783   -0.178379  0.00172721
        3411   -0.301625   -0.178415  0.00172708
        3412   -0.301466   -0.178451  0.00172695
        3413   -0.301306   -0.178487  0.00172682
        3414   -0.301146   -0.178523  0.00172668
        3415   -0.300985   -0.178559  0.00172655
        3416   -0.300824   -0.178595  0.00172642
        3417    -0.30066   -0.178631  0.00172628
        3418   -0.300501   -0.178666  0.00172614
        3419   -0.300342   -0.178702  0.00172601
        3420   -0.300178   -0.178737  0.00172587
        3421   -0.300017   -0.178773  0.00172573
        3422   -0.299858   -0.178808  0.00172559
        3423   -0.299698   -0.178844  0.00172544
        3424   -0.299536   -0.178879   0.0017253
        3425   -0.299375   -0.178914  0.00172515
        3426   -0.299214   -0.178949  0.00172501
        3427   -0.299054   -0.178984  0.00172486
        3428   -0.298898   -0.179019  0.00172471
        3429   -0.298738   -0.179054  0.00172456
        3430   -0.298585   -0.179089  0.00172441
        3431   -0.298433   -0.179124  0.00172426
        3432   -0.298279   -0.179158  0.00172411
        3433   -0.298128   -0.179193  0.00172395
        3434    -0.29798   -0.179228   0.0017238
        3435   -0.297835   -0.179262  0.00172364
        3436   -0.297691   -0.179297  0.00172348
        3437   -0.297552   -0.179331  0.00172333
        3438   -0.297414   -0.179365  0.00172317
        3439   -0.297277     -0.1794  0.00172301
        3440   -0.297139   -0.179434  0.00172285
        3441   -0.297007   -0.179468  0.00172268
        3442   -0.296876   -0.179502  0.00172252
        3443   -0.296748   -0.179536  0.00172236
        3444   -0.296628    -0.17957  0.00172219
        3445   -0.296505   -0.179604  0.00172203
        3446    -0.29639   -0.179638  0.00172186
        3447   -0.296273   -0.179672  0.00172169
        3448   -0.296159   -0.179706  0.00172153
        3449   -0.296047   -0.179739  0.00172136
        3450   -0.295936   -0.179773  0.00172119
        3451   -0.295833   -0.179807  0.00172102
        3452   -0.295731    -0.17984  0.00172085
        3453   -0.295634   -0.179874  0.00172068
        3454   -0.295538   -0.179907   0.0017205
        3455   -0.295448   -0.179941  0.00172033
        3456   -0.295358   -0.179974  0.00172016
        3457   -0.295271   -0.180007  0.00171998
        3458   -0.295188   -0.180041  0.00171981
        3459   -0.295111   -0.180074  0.00171963
        3460   -0.295034   -0.180107  0.00171946
        3461   -0.294963    -0.18014  0.00171928
        3462   -0.294891   -0.180174   0.0017191
        3463   -0.294824   -0.180207  0.00171892
        3464   -0.294761    -0.18024  0.00171875
        3465   -0.294698   -0.180273  0.00171857
        3466   -0.294641   -0.180306  0.00171839
        3467    -0.29459   -0.180339  0.00171821
        3468    -0.29454   -0.180372  0.00171803
        3469   -0.294493   -0.180405  0.00171785
        3470   -0.294452   -0.180437  0.00171767
        3471   -0.294412    -0.18047  0.00171749
        3472   -0.294375   -0.180503  0.00171731
        3473   -0.294343   -0.180536  0.00171712
        3474   -0.294313   -0.180569  0.00171694
        3475   -0.294288   -0.180601  0.00171676
        3476   -0.294263   -0.180634  0.00171658
        3477   -0.294242   -0.180667  0.00171639
        3478   -0.294224   -0.180699  0.00171621
        3479   -0.294209   -0.180732  0.00171603
        3480   -0.294197   -0.180765  0.00171585
        3481    -0.29419   -0.180797  0.00171566
        3482   -0.294183    -0.18083  0.00171548
        3483   -0.294178   -0.180862  0.00171529
        3484   -0.294174   -0.180895  0.00171511
        3485   -0.294174   -0.180927  0.00171493
        3486   -0.294172    -0.18096  0.00171474
        3487   -0.294181   -0.180992  0.00171456
        3488   -0.294189   -0.181025  0.00171437
        3489   -0.294202   -0.181057  0.00171419
        3490   -0.294219    -0.18109    0.001714
        3491   -0.294236   -0.181122  0.00171382
        3492   -0.294256   -0.181154  0.00171363
        3493   -0.294276   -0.181187  0.00171345
        3494   -0.294302   -0.181219  0.00171327
        3495   -0.294331   -0.181252  0.00171308
        3496    -0.29436   -0.181284   0.0017129
        3497   -0.294391   -0.181316  0.00171271
        3498   -0.294424   -0.181349  0.00171253
        3499   -0.294458   -0.181381  0.00171234
        3500   -0.294495   -0.181413  0.00171216
        3501   -0.294536   -0.181446  0.00171197
        3502   -0.294576   -0.181478  0.00171179
        3503   -0.294616    -0.18151  0.00171161
        3504   -0.294659   -0.181542  0.00171142
        3505   -0.294705   -0.181575  0.00171124
        3506   -0.294749   -0.181607  0.00171106
        3507   -0.294798   -0.181639  0.00171087
        3508   -0.294847   -0.181672  0.00171069
        3509   -0.294899   -0.181704   0.0017105
        3510   -0.294951   -0.181736  0.00171032
        3511   -0.295005   -0.181768  0.00171014
        3512    -0.29506   -0.181801  0.00170996
        3513   -0.295114   -0.181833  0.00170977
        3514   -0.295172   -0.181865  0.00170959
        3515    -0.29523   -0.181897  0.00170941
        3516    -0.29529    -0.18193  0.00170923
        3517    -0.29535   -0.181962  0.00170905
        3518   -0.295412   -0.181994  0.00170886
        3519   -0.295477   -0.182026  0.00170868
        3520   -0.295538   -0.182059   0.0017085
        3521   -0.295602   -0.182091  0.00170832
        3522   -0.295667   -0.182123  0.00170814
        3523   -0.295733   -0.182155  0.00170796
        3524   -0.295802   -0.182188  0.00170778
        3525    -0.29587    -0.18222   0.0017076
        3526   -0.295938   -0.182252  0.00170742
        3527   -0.296006   -0.182284  0.00170724
        3528   -0.296073   -0.182317  0.00170706
        3529   -0.296143   -0.182349  0.00170688
        3530   -0.296213   -0.182381   0.0017067
        3531   -0.296284   -0.182413  0.00170652
        3532   -0.296358   -0.182446  0.00170635
        3533   -0.296428   -0.182478  0.00170617
        3534   -0.296503    -0.18251  0.00170599
        3535   -0.296578   -0.182542  0.00170581
        3536   -0.296649   -0.182575  0.00170564
        3537   -0.296726   -0.182607  0.00170546
        3538     -0.2968   -0.182639  0.00170528
        3539   -0.296875   -0.182672  0.00170511
        3540    -0.29695   -0.182704  0.00170493
        3541   -0.297025   -0.182736  0.00170475
        3542   -0.297101   -0.182768  0.00170458
        3543   -0.297173   -0.182801   0.0017044
        3544   -0.297252   -0.182833  0.00170423
        3545   -0.297329   -0.182865  0.00170405
        3546   -0.297406   -0.182898  0.00170388
        3547   -0.297484    -0.18293   0.0017037
        3548   -0.297562   -0.182962  0.00170353
        3549   -0.297641   -0.182995  0.00170336
        3550    -0.29772   -0.183027  0.00170318
        3551   -0.297799   -0.183059  0.00170301
        3552   -0.297879   -0.183091  0.00170284
        3553   -0.297959   -0.183124  0.00170267
        3554   -0.298035   -0.183156  0.00170249
        3555   -0.298116   -0.183188  0.00170232
        3556   -0.298198   -0.183221  0.00170215
        3557   -0.298279   -0.183253  0.00170198
        3558   -0.298362   -0.183286  0.00170181
        3559   -0.298442   -0.183318  0.00170164
        3560   -0.298528    -0.18335  0.00170147
        3561   -0.298609   -0.183383   0.0017013
        3562   -0.298693   -0.183415  0.00170113
        3563   -0.298778   -0.183447  0.00170096
        3564   -0.298863    -0.18348  0.00170079
        3565   -0.298949   -0.183512  0.00170062
        3566   -0.299038   -0.183545  0.00170045
        3567   -0.299123   -0.183577  0.00170028
        3568   -0.299208   -0.183609  0.00170012
        3569   -0.299294   -0.183642  0.00169995
        3570   -0.299385   -0.183674  0.00169978
        3571   -0.299475   -0.183707  0.00169962
        3572   -0.299567   -0.183739  0.00169945
        3573   -0.299656   -0.183771  0.00169928
        3574   -0.299747   -0.183804  0.00169912
        3575    -0.29984   -0.183836  0.00169895
        3576   -0.299933   -0.183869  0.00169879
        3577   -0.300024   -0.183901  0.00169862
        3578   -0.300119   -0.183934  0.00169846
        3579   -0.300215   -0.183966  0.00169829
        3580   -0.300311   -0.183999  0.00169813
        3581   -0.300409   -0.184031  0.00169797
        3582   -0.300507   -0.184064  0.00169781
        3583   -0.300608   -0.184096  0.00169764
        3584   -0.300706   -0.184129  0.00169748
        3585   -0.300807   -0.184161  0.00169732
        3586   -0.300906   -0.184194  0.00169716
        3587   -0.301009   -0.184227    0.001697
        3588   -0.301113   -0.184259  0.00169684
        3589   -0.301221   -0.184292  0.00169668
        3590   -0.301324   -0.184324  0.00169652
        3591   -0.301431   -0.184357  0.00169636
        3592    -0.30154    -0.18439   0.0016962
        3593   -0.301644   -0.184422  0.00169604
        3594   -0.301755   -0.184455  0.00169588
        3595   -0.301864   -0.184487  0.00169573
        3596   -0.301976    -0.18452  0.00169557
        3597    -0.30209   -0.184553  0.00169541
        3598   -0.302205   -0.184586  0.00169526
        3599   -0.302321   -0.184618   0.0016951
        3600   -0.302439   -0.184651  0.00169495
        3601   -0.302555   -0.184684  0.00169479
        3602   -0.302677   -0.184716  0.00169464
        3603   -0.302798   -0.184749  0.00169449
        3604   -0.302921   -0.184782  0.00169433
        3605   -0.303047   -0.184815  0.00169418
        3606   -0.303171   -0.184848  0.00169403
        3607   -0.303298   -0.184881  0.00169388
        3608   -0.303427   -0.184913  0.00169373
        3609   -0.303556   -0.184946  0.00169358
        3610   -0.303688   -0.184979  0.00169343
        3611   -0.303822   -0.185012  0.00169328
        3612   -0.303957   -0.185045  0.00169313
        3613   -0.304088   -0.185078  0.00169298
        3614   -0.304221   -0.185111  0.00169283
        3615   -0.304358   -0.185144  0.00169269
        3616   -0.304495   -0.185177  0.00169254
        3617   -0.304634    -0.18521  0.00169239
        3618   -0.304775   -0.185243  0.00169225
        3619   -0.304916   -0.185276   0.0016921
        3620   -0.305057   -0.185309  0.00169196
        3621   -0.305201   -0.185342  0.00169182
        3622   -0.305349   -0.185375  0.00169167
        3623   -0.305495   -0.185409  0.00169153
        3624   -0.305641   -0.185442  0.00169139
        3625    -0.30579   -0.185475  0.00169125
        3626    -0.30594   -0.185508  0.00169111
        3627   -0.306094   -0.185541  0.00169097
        3628   -0.306247   -0.185575  0.00169083
        3629   -0.306401   -0.185608  0.00169069
        3630   -0.306556   -0.185641  0.00169056
        3631   -0.306712   -0.185675  0.00169042
        3632   -0.306869   -0.185708  0.00169028
        3633   -0.307029   -0.185741  0.00169015
        3634   -0.307189   -0.185775  0.00169001
        3635   -0.307349   -0.185808  0.00168988
        3636   -0.307511   -0.185842  0.00168975
        3637   -0.307673   -0.185875  0.00168961
        3638   -0.307836   -0.185909  0.00168948
        3639   -0.308001   -0.185942  0.00168935
        3640   -0.308166   -0.185976  0.00168922
        3641   -0.308334   -0.186009  0.00168909
        3642   -0.308501   -0.186043  0.00168896
        3643   -0.308668   -0.186077  0.00168883
        3644   -0.308841    -0.18611  0.00168871
        3645   -0.309011   -0.186144  0.00168858
        3646    -0.30918   -0.186178  0.00168845
        3647   -0.309351   -0.186212  0.00168833
        3648   -0.309522   -0.186245   0.0016882
        3649   -0.309693   -0.186279  0.00168808
        3650   -0.309865   -0.186313  0.00168796
        3651   -0.310035   -0.186347  0.00168783
        3652   -0.310208   -0.186381  0.00168771
        3653   -0.310384   -0.186415  0.00168759
        3654   -0.310557   -0.186449  0.00168747
        3655   -0.310731   -0.186483  0.00168735
        3656   -0.310907   -0.186517  0.00168723
        3657   -0.311086   -0.186551  0.00168712
        3658    -0.31126   -0.186585    0.001687
        3659   -0.311434   -0.186619  0.00168688
        3660   -0.311609   -0.186653  0.00168677
        3661   -0.311783   -0.186688  0.00168665
        3662   -0.311957   -0.186722  0.00168654
        3663    -0.31213   -0.186756  0.00168643
        3664   -0.312304    -0.18679  0.00168632
        3665   -0.312475   -0.186825   0.0016862
        3666   -0.312645   -0.186859  0.00168609
        3667   -0.312817   -0.186893  0.00168598
        3668   -0.312991   -0.186928  0.00168587
        3669   -0.313162   -0.186962  0.00168577
        3670    -0.31333   -0.186996  0.00168566
        3671   -0.313499   -0.187031  0.00168555
        3672   -0.313668   -0.187065  0.00168544
        3673   -0.313836     -0.1871  0.00168534
        3674   -0.314002   -0.187134  0.00168523
        3675   -0.314165   -0.187169  0.00168513
        3676   -0.314327   -0.187204  0.00168503
        3677    -0.31449   -0.187238  0.00168492
        3678    -0.31465   -0.187273  0.00168482
        3679    -0.31481   -0.187307  0.00168472
        3680   -0.314968   -0.187342  0.00168462
        3681   -0.315125   -0.187377  0.00168452
        3682   -0.315275   -0.187412  0.00168442
        3683   -0.315429   -0.187446  0.00168432
        3684    -0.31558   -0.187481  0.00168422
        3685   -0.315729   -0.187516  0.00168413
        3686   -0.315876   -0.187551  0.00168403
        3687   -0.316023   -0.187586  0.00168393
        3688   -0.316166   -0.187621  0.00168384
        3689   -0.316303   -0.187655  0.00168374
        3690   -0.316438    -0.18769  0.00168365
        3691   -0.316572   -0.187725  0.00168355
        3692   -0.316704    -0.18776  0.00168346
        3693   -0.316832   -0.187795  0.00168337
        3694   -0.316958    -0.18783  0.00168327
        3695    -0.31708   -0.187865  0.00168318
        3696   -0.317199     -0.1879  0.00168309
        3697   -0.317314   -0.187935    0.001683
        3698   -0.317426    -0.18797  0.00168291
        3699   -0.317534   -0.188005  0.00168282
        3700    -0.31764    -0.18804  0.00168273
        3701    -0.31774   -0.188075  0.00168264
        3702   -0.317839    -0.18811  0.00168255
        3703    -0.31793   -0.188145  0.00168246
        3704   -0.318015    -0.18818  0.00168237
        3705   -0.318095   -0.188215  0.00168228
        3706   -0.318173    -0.18825  0.00168219
        3707   -0.318245   -0.188286   0.0016821
        3708    -0.31831   -0.188321  0.00168202
        3709   -0.318373   -0.188356  0.00168193
        3710   -0.318435   -0.188391  0.00168184
        3711   -0.318488   -0.188426  0.00168175
        3712   -0.318536   -0.188461  0.00168166
        3713   -0.318579   -0.188496  0.00168158
        3714    -0.31861   -0.188531  0.00168149
        3715    -0.31864   -0.188566   0.0016814
        3716   -0.318659   -0.188601  0.00168131
        3717   -0.318673   -0.188636  0.00168122
        3718   -0.318681   -0.188671  0.00168114
        3719   -0.318682   -0.188706  0.00168105
        3720   -0.318674   -0.188741  0.00168096
        3721    -0.31866   -0.188776  0.00168087
        3722   -0.318637   -0.188811  0.00168078
        3723   -0.318608   -0.188845  0.00168069
        3724   -0.318575    -0.18888   0.0016806
        3725   -0.318528   -0.188915  0.00168051
        3726   -0.318476    -0.18895  0.00168042
        3727   -0.318418   -0.188985  0.00168033
        3728   -0.318351   -0.189019  0.00168023
        3729   -0.318276   -0.189054  0.00168014
        3730   -0.318189   -0.189089  0.00168005
        3731   -0.318091   -0.189123  0.00167995
        3732   -0.317987   -0.189158  0.00167986
        3733   -0.317873   -0.189192  0.00167976
        3734    -0.31775   -0.189227  0.00167966
        3735   -0.317617   -0.189261  0.00167957
        3736   -0.317472   -0.189295  0.00167947
        3737   -0.317315    -0.18933  0.00167937
        3738   -0.317152   -0.189364  0.00167927
        3739    -0.31698   -0.189398  0.00167916
        3740   -0.316797   -0.189432  0.00167906
        3741   -0.316602   -0.189466  0.00167895
        3742   -0.316403     -0.1895  0.00167885
        3743   -0.316187   -0.189534  0.00167874
