#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2487     2.04288     1.90299  0.00169098
        2488     2.04307     1.90304  0.00169124
        2489     2.04325      1.9031   0.0016915
        2490     2.04344     1.90315  0.00169176
        2491     2.04362     1.90321  0.00169202
        2492      2.0438     1.90327  0.00169228
        2493     2.04399     1.90332  0.00169254
        2494     2.04417     1.90338  0.00169281
        2495     2.04435     1.90344  0.00169307
        2496     2.04454     1.90349  0.00169334
        2497     2.04472     1.90355   0.0016936
        2498      2.0449     1.90361  0.00169387
        2499     2.04508     1.90366  0.00169414
        2500     2.04526     1.90372  0.00169441
        2501     2.04545     1.90378  0.00169468
        2502     2.04563     1.90383  0.00169495
        2503     2.04581     1.90389  0.00169522
        2504     2.04599     1.90395  0.00169549
        2505     2.04617       1.904  0.00169576
        2506     2.04635     1.90406  0.00169604
        2507     2.04653     1.90412  0.00169631
        2508      2.0467     1.90417  0.00169659
        2509     2.04688     1.90423  0.00169687
        2510     2.04706     1.90429  0.00169714
        2511     2.04724     1.90434  0.00169742
        2512     2.04741      1.9044   0.0016977
        2513     2.04759     1.90446  0.00169798
        2514     2.04777     1.90452  0.00169826
        2515     2.04794     1.90457  0.00169855
        2516     2.04811     1.90463  0.00169883
        2517     2.04829     1.90469  0.00169911
        2518     2.04846     1.90474   0.0016994
        2519     2.04863      1.9048  0.00169968
        2520     2.04881     1.90486  0.00169997
        2521     2.04898     1.90492  0.00170025
        2522     2.04915     1.90497  0.00170054
        2523     2.04932     1.90503  0.00170083
        2524     2.04949     1.90509  0.00170112
        2525     2.04966     1.90514  0.00170141
        2526     2.04983      1.9052   0.0017017
        2527     2.04999     1.90526  0.00170199
        2528     2.05016     1.90532  0.00170228
        2529     2.05033     1.90537  0.00170257
        2530     2.05049     1.90543  0.00170287
        2531     2.05066     1.90549  0.00170316
        2532     2.05082     1.90555  0.00170345
        2533     2.05098      1.9056  0.00170375
        2534     2.05115     1.90566  0.00170404
        2535     2.05131     1.90572  0.00170434
        2536     2.05147     1.90578  0.00170464
        2537     2.05163     1.90583  0.00170493
        2538     2.05179     1.90589  0.00170523
        2539     2.05194     1.90595  0.00170553
        2540      2.0521     1.90601  0.00170583
        2541     2.05226     1.90606  0.00170613
        2542     2.05241     1.90612  0.00170643
        2543     2.05257     1.90618  0.00170673
        2544     2.05272     1.90624  0.00170703
        2545     2.05287     1.90629  0.00170733
        2546     2.05303     1.90635  0.00170763
        2547     2.05318     1.90641  0.00170794
        2548     2.05333     1.90647  0.00170824
        2549     2.05347     1.90652  0.00170854
        2550     2.05362     1.90658  0.00170885
        2551     2.05377     1.90664  0.00170915
        2552     2.05391      1.9067  0.00170945
        2553     2.05406     1.90675  0.00170976
        2554      2.0542     1.90681  0.00171006
        2555     2.05435     1.90687  0.00171037
        2556     2.05449     1.90693  0.00171067
        2557     2.05463     1.90699  0.00171098
        2558     2.05477     1.90704  0.00171129
        2559     2.05491      1.9071  0.00171159
        2560     2.05504     1.90716   0.0017119
        2561     2.05518     1.90722  0.00171221
        2562     2.05532     1.90727  0.00171251
        2563     2.05545     1.90733  0.00171282
        2564     2.05559     1.90739  0.00171313
        2565     2.05572     1.90745  0.00171344
        2566     2.05585     1.90751  0.00171374
        2567     2.05598     1.90756  0.00171405
        2568     2.05611     1.90762  0.00171436
        2569     2.05624     1.90768  0.00171467
        2570     2.05636     1.90774  0.00171498
        2571     2.05649      1.9078  0.00171529
        2572     2.05661     1.90785   0.0017156
        2573     2.05674     1.90791   0.0017159
        2574     2.05686     1.90797  0.00171621
        2575     2.05698     1.90803  0.00171652
        2576      2.0571     1.90808  0.00171683
        2577     2.05722     1.90814  0.00171714
        2578     2.05734      1.9082  0.00171745
        2579     2.05746     1.90826  0.00171776
        2580     2.05758     1.90832  0.00171807
        2581     2.05769     1.90837  0.00171838
        2582     2.05781     1.90843  0.00171868
        2583     2.05792     1.90849  0.00171899
        2584     2.05803     1.90855   0.0017193
        2585     2.05814     1.90861  0.00171961
        2586     2.05825     1.90866  0.00171992
        2587     2.05836     1.90872  0.00172023
        2588     2.05847     1.90878  0.00172054
        2589     2.05858     1.90884  0.00172084
        2590     2.05869     1.90889  0.00172115
        2591     2.05879     1.90895  0.00172146
        2592      2.0589     1.90901  0.00172177
        2593       2.059     1.90907  0.00172207
        2594      2.0591     1.90913  0.00172238
        2595     2.05921     1.90918  0.00172269
        2596     2.05931     1.90924  0.00172299
        2597     2.05941      1.9093   0.0017233
        2598     2.05951     1.90936  0.00172361
        2599      2.0596     1.90942  0.00172391
        2600      2.0597     1.90947  0.00172422
        2601      2.0598     1.90953  0.00172452
        2602      2.0599     1.90959  0.00172483
        2603     2.05999     1.90965  0.00172513
        2604     2.06009      1.9097  0.00172544
        2605     2.06018     1.90976  0.00172574
        2606     2.06027     1.90982  0.00172605
        2607     2.06036     1.90988  0.00172635
        2608     2.06046     1.90994  0.00172665
        2609     2.06055     1.90999  0.00172696
        2610     2.06064     1.91005  0.00172726
        2611     2.06072     1.91011  0.00172756
        2612     2.06081     1.91017  0.00172786
        2613      2.0609     1.91022  0.00172817
        2614     2.06099     1.91028  0.00172847
        2615     2.06107     1.91034  0.00172877
        2616     2.06116      1.9104  0.00172907
        2617     2.06124     1.91045  0.00172937
        2618     2.06133     1.91051  0.00172967
        2619     2.06141     1.91057  0.00172997
        2620     2.06149     1.91063  0.00173026
        2621     2.06158     1.91068  0.00173056
        2622     2.06166     1.91074  0.00173086
        2623     2.06174      1.9108  0.00173116
        2624     2.06182     1.91086  0.00173145
        2625      2.0619     1.91092  0.00173175
        2626     2.06198     1.91097  0.00173205
        2627     2.06205     1.91103  0.00173234
        2628     2.06213     1.91109  0.00173264
        2629     2.06221     1.91115  0.00173293
        2630     2.06228      1.9112  0.00173322
        2631     2.06236     1.91126  0.00173352
        2632     2.06243     1.91132  0.00173381
        2633      2.0625     1.91137   0.0017341
        2634     2.06257     1.91143  0.00173439
        2635     2.06264     1.91149  0.00173468
        2636     2.06271     1.91155  0.00173497
        2637     2.06278      1.9116  0.00173526
        2638     2.06285     1.91166  0.00173555
        2639     2.06292     1.91172  0.00173584
        2640     2.06298     1.91178  0.00173613
        2641     2.06305     1.91183  0.00173642
        2642     2.06311     1.91189   0.0017367
        2643     2.06317     1.91195  0.00173699
        2644     2.06323     1.91201  0.00173727
        2645     2.06329     1.91206  0.00173756
        2646     2.06335     1.91212  0.00173784
        2647     2.06341     1.91218  0.00173813
        2648     2.06346     1.91223  0.00173841
        2649     2.06352     1.91229  0.00173869
        2650     2.06357     1.91235  0.00173897
        2651     2.06362     1.91241  0.00173925
        2652     2.06367     1.91246  0.00173953
        2653     2.06371     1.91252  0.00173981
        2654     2.06376     1.91258  0.00174008
        2655      2.0638     1.91263  0.00174036
        2656     2.06384     1.91269  0.00174064
        2657     2.06388     1.91275  0.00174091
        2658     2.06392      1.9128  0.00174119
        2659     2.06395     1.91286  0.00174146
        2660     2.06398     1.91292  0.00174173
        2661     2.06401     1.91297    0.001742
        2662     2.06403     1.91303  0.00174227
        2663     2.06406     1.91309  0.00174254
        2664     2.06408     1.91314  0.00174281
        2665      2.0641      1.9132  0.00174307
        2666     2.06411     1.91326  0.00174334
        2667     2.06412     1.91331   0.0017436
        2668     2.06413     1.91337  0.00174386
        2669     2.06414     1.91343  0.00174413
        2670     2.06414     1.91348  0.00174439
        2671     2.06413     1.91354  0.00174464
        2672     2.06413      1.9136   0.0017449
        2673     2.06412     1.91365  0.00174516
        2674     2.06411     1.91371  0.00174541
        2675     2.06409     1.91377  0.00174566
        2676     2.06407     1.91382  0.00174591
        2677     2.06404     1.91388  0.00174616
        2678     2.06402     1.91393  0.00174641
        2679     2.06398     1.91399  0.00174666
        2680     2.06395     1.91405   0.0017469
        2681      2.0639      1.9141  0.00174714
        2682     2.06386     1.91416  0.00174738
        2683     2.06381     1.91421  0.00174762
        2684     2.06375     1.91427  0.00174786
        2685     2.06369     1.91432  0.00174809
        2686     2.06363     1.91438  0.00174833
        2687     2.06356     1.91444  0.00174856
        2688     2.06348     1.91449  0.00174879
        2689      2.0634     1.91455  0.00174901
        2690     2.06332      1.9146  0.00174924
        2691     2.06323     1.91466  0.00174946
        2692     2.06313     1.91471  0.00174968
        2693     2.06303     1.91477  0.00174989
        2694     2.06293     1.91482  0.00175011
        2695     2.06282     1.91488  0.00175032
        2696      2.0627     1.91493  0.00175053
        2697     2.06258     1.91499  0.00175074
        2698     2.06246     1.91504  0.00175094
        2699     2.06233      1.9151  0.00175114
        2700     2.06219     1.91515  0.00175134
        2701     2.06205      1.9152  0.00175154
        2702      2.0619     1.91526  0.00175173
        2703     2.06175     1.91531  0.00175192
        2704     2.06159     1.91537  0.00175211
        2705     2.06143     1.91542  0.00175229
        2706     2.06127     1.91548  0.00175247
        2707      2.0611     1.91553  0.00175265
        2708     2.06092     1.91558  0.00175283
        2709     2.06074     1.91564    0.001753
        2710     2.06055     1.91569  0.00175317
        2711     2.06036     1.91574  0.00175333
        2712     2.06017      1.9158  0.00175349
        2713     2.05997     1.91585  0.00175365
        2714     2.05977      1.9159  0.00175381
        2715     2.05956     1.91596  0.00175396
        2716     2.05935     1.91601  0.00175411
        2717     2.05913     1.91606  0.00175425
        2718     2.05892     1.91611   0.0017544
        2719     2.05869     1.91617  0.00175453
        2720     2.05847     1.91622  0.00175467
        2721     2.05824     1.91627   0.0017548
        2722     2.05801     1.91632  0.00175493
        2723     2.05777     1.91637  0.00175505
        2724     2.05754     1.91643  0.00175517
        2725      2.0573     1.91648  0.00175529
        2726     2.05706     1.91653   0.0017554
        2727     2.05681     1.91658  0.00175551
        2728     2.05657     1.91663  0.00175562
        2729     2.05632     1.91668  0.00175572
        2730     2.05607     1.91673  0.00175582
        2731     2.05582     1.91679  0.00175592
        2732     2.05557     1.91684  0.00175601
        2733     2.05532     1.91689   0.0017561
        2734     2.05507     1.91694  0.00175618
        2735     2.05482     1.91699  0.00175626
        2736     2.05456     1.91704  0.00175634
        2737     2.05431     1.91709  0.00175642
        2738     2.05406     1.91714  0.00175649
        2739     2.05381     1.91719  0.00175655
        2740     2.05356     1.91724  0.00175662
        2741     2.05331     1.91729  0.00175668
        2742     2.05306     1.91734  0.00175673
        2743     2.05281     1.91739  0.00175679
        2744     2.05256     1.91744  0.00175684
        2745     2.05232     1.91749  0.00175689
        2746     2.05208     1.91753  0.00175693
        2747     2.05184     1.91758  0.00175697
        2748      2.0516     1.91763  0.00175701
        2749     2.05136     1.91768  0.00175704
        2750     2.05113     1.91773  0.00175707
        2751      2.0509     1.91778   0.0017571
        2752     2.05067     1.91783  0.00175713
        2753     2.05045     1.91787  0.00175715
        2754     2.05023     1.91792  0.00175717
        2755     2.05001     1.91797  0.00175718
        2756      2.0498     1.91802   0.0017572
        2757     2.04959     1.91807  0.00175721
        2758     2.04938     1.91811  0.00175721
        2759     2.04917     1.91816  0.00175722
        2760     2.04898     1.91821  0.00175722
        2761     2.04878     1.91826  0.00175722
        2762     2.04859      1.9183  0.00175722
        2763      2.0484     1.91835  0.00175721
        2764     2.04822      1.9184  0.00175721
        2765     2.04804     1.91844   0.0017572
        2766     2.04787     1.91849  0.00175718
        2767     2.04769     1.91854  0.00175717
        2768     2.04753     1.91858  0.00175715
        2769     2.04737     1.91863  0.00175713
        2770     2.04721     1.91868  0.00175711
        2771     2.04706     1.91872  0.00175709
        2772     2.04691     1.91877  0.00175706
        2773     2.04676     1.91881  0.00175703
        2774     2.04662     1.91886  0.00175701
        2775     2.04649     1.91891  0.00175697
        2776     2.04635     1.91895  0.00175694
        2777     2.04623       1.919  0.00175691
        2778      2.0461     1.91904  0.00175687
        2779     2.04598     1.91909  0.00175683
        2780     2.04587     1.91914  0.00175679
        2781     2.04576     1.91918  0.00175675
        2782     2.04565     1.91923  0.00175671
        2783     2.04555     1.91927  0.00175666
        2784     2.04545     1.91932  0.00175661
        2785     2.04535     1.91936  0.00175657
        2786     2.04526     1.91941  0.00175652
        2787     2.04517     1.91945  0.00175647
        2788     2.04509      1.9195  0.00175641
        2789     2.04501     1.91954  0.00175636
        2790     2.04493     1.91959  0.00175631
        2791     2.04485     1.91963  0.00175625
        2792     2.04478     1.91968  0.00175619
        2793     2.04472     1.91972  0.00175613
        2794     2.04465     1.91977  0.00175608
        2795      2.0446     1.91981  0.00175601
        2796     2.04454     1.91986  0.00175595
        2797     2.04449      1.9199  0.00175589
        2798     2.04444     1.91995  0.00175583
        2799     2.04439     1.91999  0.00175576
        2800     2.04435     1.92003   0.0017557
        2801     2.04431     1.92008  0.00175563
        2802     2.04427     1.92012  0.00175556
        2803     2.04424     1.92017   0.0017555
        2804     2.04421     1.92021  0.00175543
        2805     2.04419     1.92026  0.00175536
        2806     2.04417      1.9203  0.00175529
        2807     2.04415     1.92034  0.00175522
        2808     2.04413     1.92039  0.00175514
        2809     2.04412     1.92043  0.00175507
        2810     2.04412     1.92048    0.001755
        2811     2.04412     1.92052  0.00175493
        2812     2.04412     1.92056  0.00175485
        2813     2.04413     1.92061  0.00175478
        2814     2.04414     1.92065   0.0017547
        2815     2.04415      1.9207  0.00175463
        2816     2.04417     1.92074  0.00175455
        2817      2.0442     1.92078  0.00175448
        2818     2.04423     1.92083   0.0017544
        2819     2.04426     1.92087  0.00175433
        2820     2.04431     1.92092  0.00175425
        2821     2.04435     1.92096  0.00175417
        2822     2.04441       1.921   0.0017541
        2823     2.04447     1.92105  0.00175402
        2824     2.04453     1.92109  0.00175395
        2825      2.0446     1.92113  0.00175387
        2826     2.04468     1.92118  0.00175379
        2827     2.04477     1.92122  0.00175372
        2828     2.04486     1.92126  0.00175364
        2829     2.04496     1.92131  0.00175357
        2830     2.04507     1.92135  0.00175349
        2831     2.04518      1.9214  0.00175342
        2832     2.04531     1.92144  0.00175335
        2833     2.04544     1.92148  0.00175327
        2834     2.04558     1.92153   0.0017532
        2835     2.04573     1.92157  0.00175313
        2836     2.04589     1.92162  0.00175306
        2837     2.04606     1.92166  0.00175299
        2838     2.04624      1.9217  0.00175292
        2839     2.04643     1.92175  0.00175286
        2840     2.04662     1.92179  0.00175279
        2841     2.04683     1.92183  0.00175273
        2842     2.04705     1.92188  0.00175266
        2843     2.04728     1.92192   0.0017526
        2844     2.04751     1.92197  0.00175254
        2845     2.04776     1.92201  0.00175248
        2846     2.04802     1.92206  0.00175243
        2847     2.04829      1.9221  0.00175237
        2848     2.04857     1.92214  0.00175232
        2849     2.04886     1.92219  0.00175227
        2850     2.04917     1.92223  0.00175222
        2851     2.04948     1.92228  0.00175217
        2852      2.0498     1.92232  0.00175213
        2853     2.05013     1.92237  0.00175209
        2854     2.05048     1.92241  0.00175205
        2855     2.05083     1.92246  0.00175201
        2856     2.05119      1.9225  0.00175198
        2857     2.05157     1.92255  0.00175195
        2858     2.05195     1.92259  0.00175192
        2859     2.05234     1.92264   0.0017519
        2860     2.05274     1.92268  0.00175187
        2861     2.05315     1.92273  0.00175185
        2862     2.05357     1.92278  0.00175184
        2863     2.05399     1.92282  0.00175183
        2864     2.05443     1.92287  0.00175182
        2865     2.05487     1.92291  0.00175181
        2866     2.05531     1.92296  0.00175181
        2867     2.05576     1.92301  0.00175181
        2868     2.05622     1.92305  0.00175182
        2869     2.05668      1.9231  0.00175182
        2870     2.05715     1.92315  0.00175184
        2871     2.05762     1.92319  0.00175185
        2872      2.0581     1.92324  0.00175187
        2873     2.05857     1.92329  0.00175189
        2874     2.05905     1.92333  0.00175192
        2875     2.05953     1.92338  0.00175195
        2876     2.06001     1.92343  0.00175199
        2877     2.06049     1.92348  0.00175203
        2878     2.06096     1.92352  0.00175207
        2879     2.06144     1.92357  0.00175211
        2880     2.06191     1.92362  0.00175216
        2881     2.06238     1.92367  0.00175222
        2882     2.06284     1.92372  0.00175228
        2883      2.0633     1.92376  0.00175234
        2884     2.06375     1.92381   0.0017524
        2885      2.0642     1.92386  0.00175247
        2886     2.06464     1.92391  0.00175254
        2887     2.06506     1.92396  0.00175262
        2888     2.06548     1.92401  0.00175269
        2889     2.06589     1.92406  0.00175278
        2890     2.06629     1.92411  0.00175286
        2891     2.06667     1.92416  0.00175295
        2892     2.06704     1.92421  0.00175304
        2893      2.0674     1.92425  0.00175313
        2894     2.06774      1.9243  0.00175322
        2895     2.06806     1.92435  0.00175332
        2896     2.06837      1.9244  0.00175342
        2897     2.06866     1.92445  0.00175352
        2898     2.06893      1.9245  0.00175363
        2899     2.06919     1.92455  0.00175373
        2900     2.06942      1.9246  0.00175384
        2901     2.06963     1.92465  0.00175395
        2902     2.06981      1.9247  0.00175405
        2903     2.06998     1.92475  0.00175416
        2904     2.07012      1.9248  0.00175427
        2905     2.07023     1.92485  0.00175438
        2906     2.07032      1.9249   0.0017545
        2907     2.07039     1.92495  0.00175461
        2908     2.07042       1.925  0.00175471
        2909     2.07043     1.92505  0.00175482
        2910     2.07041      1.9251  0.00175493
        2911     2.07037     1.92515  0.00175504
        2912     2.07029      1.9252  0.00175514
        2913     2.07018     1.92525  0.00175525
        2914     2.07004      1.9253  0.00175535
        2915     2.06987     1.92535  0.00175544
        2916     2.06967      1.9254  0.00175554
        2917     2.06944     1.92545  0.00175563
        2918     2.06917      1.9255  0.00175572
        2919     2.06887     1.92555  0.00175581
        2920     2.06854      1.9256  0.00175589
        2921     2.06818     1.92565  0.00175597
        2922     2.06778      1.9257  0.00175604
        2923     2.06735     1.92574  0.00175611
        2924     2.06689     1.92579  0.00175617
        2925     2.06639     1.92584  0.00175623
        2926     2.06586     1.92589  0.00175628
        2927      2.0653     1.92594  0.00175632
        2928      2.0647     1.92598  0.00175636
        2929     2.06407     1.92603   0.0017564
        2930     2.06342     1.92608  0.00175642
        2931     2.06273     1.92612  0.00175644
        2932     2.06201     1.92617  0.00175645
        2933     2.06126     1.92622  0.00175646
        2934     2.06049     1.92626  0.00175646
        2935     2.05968     1.92631  0.00175645
        2936     2.05885     1.92635  0.00175643
        2937       2.058      1.9264   0.0017564
        2938     2.05712     1.92644  0.00175637
        2939     2.05622     1.92649  0.00175632
        2940     2.05531     1.92653  0.00175627
        2941     2.05437     1.92657  0.00175621
        2942     2.05341     1.92662  0.00175615
        2943     2.05244     1.92666  0.00175607
        2944     2.05146      1.9267  0.00175599
        2945     2.05047     1.92674  0.00175589
        2946     2.04947     1.92679  0.00175579
        2947     2.04846     1.92683  0.00175568
        2948     2.04745     1.92687  0.00175556
        2949     2.04644     1.92691  0.00175543
        2950     2.04542     1.92695   0.0017553
        2951     2.04442     1.92699  0.00175515
        2952     2.04341     1.92703    0.001755
        2953     2.04242     1.92707  0.00175484
        2954     2.04144     1.92711  0.00175468
        2955     2.04047     1.92714   0.0017545
        2956     2.03952     1.92718  0.00175432
        2957     2.03859     1.92722  0.00175413
        2958     2.03768     1.92726  0.00175394
        2959     2.03679     1.92729  0.00175373
        2960     2.03593     1.92733  0.00175353
        2961     2.03511     1.92737  0.00175331
        2962     2.03431      1.9274  0.00175309
        2963     2.03355     1.92744  0.00175287
        2964     2.03282     1.92747  0.00175263
        2965     2.03214     1.92751   0.0017524
        2966     2.03149     1.92755  0.00175216
        2967     2.03089     1.92758  0.00175191
        2968     2.03033     1.92761  0.00175167
        2969     2.02982     1.92765  0.00175141
        2970     2.02936     1.92768  0.00175116
        2971     2.02894     1.92772   0.0017509
        2972     2.02858     1.92775  0.00175064
        2973     2.02826     1.92779  0.00175038
        2974       2.028     1.92782  0.00175011
        2975     2.02779     1.92785  0.00174985
        2976     2.02763     1.92789  0.00174958
        2977     2.02752     1.92792  0.00174931
        2978     2.02747     1.92795  0.00174905
        2979     2.02746     1.92799  0.00174878
        2980     2.02751     1.92802  0.00174851
        2981     2.02762     1.92805  0.00174824
        2982     2.02777     1.92809  0.00174798
        2983     2.02797     1.92812  0.00174771
        2984     2.02822     1.92815  0.00174745
        2985     2.02853     1.92819  0.00174719
        2986     2.02887     1.92822  0.00174693
        2987     2.02927     1.92825  0.00174667
        2988     2.02971     1.92829  0.00174641
        2989     2.03019     1.92832  0.00174616
        2990     2.03071     1.92836  0.00174591
        2991     2.03127     1.92839  0.00174567
        2992     2.03187     1.92843  0.00174543
        2993     2.03251     1.92846  0.00174519
        2994     2.03318      1.9285  0.00174496
        2995     2.03388     1.92853  0.00174473
        2996     2.03462     1.92857  0.00174451
        2997     2.03538      1.9286  0.00174429
        2998     2.03618     1.92864  0.00174408
        2999     2.03699     1.92867  0.00174387
        3000     2.03783     1.92871  0.00174367
        3001     2.03869     1.92875  0.00174347
        3002     2.03957     1.92878  0.00174328
        3003     2.04047     1.92882   0.0017431
        3004     2.04139     1.92886  0.00174292
        3005     2.04232      1.9289  0.00174275
        3006     2.04326     1.92893  0.00174259
        3007     2.04421     1.92897  0.00174243
        3008     2.04517     1.92901  0.00174228
        3009     2.04614     1.92905  0.00174213
        3010     2.04712     1.92909    0.001742
        3011      2.0481     1.92913  0.00174187
        3012     2.04908     1.92917  0.00174174
        3013     2.05006     1.92921  0.00174163
        3014     2.05105     1.92925  0.00174152
        3015     2.05203     1.92929  0.00174142
        3016     2.05301     1.92933  0.00174132
        3017     2.05398     1.92937  0.00174123
        3018     2.05495     1.92941  0.00174115
        3019     2.05592     1.92946  0.00174108
        3020     2.05687      1.9295  0.00174102
        3021     2.05782     1.92954  0.00174096
        3022     2.05876     1.92958  0.00174091
        3023     2.05969     1.92963  0.00174086
        3024      2.0606     1.92967  0.00174083
        3025     2.06151     1.92971   0.0017408
        3026      2.0624     1.92976  0.00174077
        3027     2.06327      1.9298  0.00174076
        3028     2.06413     1.92985  0.00174075
        3029     2.06498     1.92989  0.00174074
        3030     2.06581     1.92994  0.00174075
        3031     2.06662     1.92998  0.00174076
        3032     2.06742     1.93003  0.00174077
        3033      2.0682     1.93007   0.0017408
        3034     2.06895     1.93012  0.00174082
        3035     2.06969     1.93016  0.00174086
        3036     2.07042     1.93021   0.0017409
        3037     2.07112     1.93026  0.00174094
        3038      2.0718      1.9303  0.00174099
        3039     2.07246     1.93035  0.00174105
        3040      2.0731      1.9304  0.00174111
        3041     2.07372     1.93044  0.00174117
        3042     2.07432     1.93049  0.00174124
        3043      2.0749     1.93054  0.00174132
        3044     2.07546     1.93059   0.0017414
        3045       2.076     1.93063  0.00174148
        3046     2.07651     1.93068  0.00174157
        3047     2.07701     1.93073  0.00174166
        3048     2.07748     1.93078  0.00174175
        3049     2.07793     1.93083  0.00174185
        3050     2.07837     1.93087  0.00174195
        3051     2.07878     1.93092  0.00174205
        3052     2.07917     1.93097  0.00174216
        3053     2.07954     1.93102  0.00174227
        3054     2.07989     1.93107  0.00174238
        3055     2.08022     1.93112  0.00174249
        3056     2.08053     1.93117  0.00174261
        3057     2.08082     1.93121  0.00174272
        3058      2.0811     1.93126  0.00174284
        3059     2.08135     1.93131  0.00174296
        3060     2.08159     1.93136  0.00174309
        3061     2.08181     1.93141  0.00174321
        3062     2.08201     1.93146  0.00174333
        3063     2.08219     1.93151  0.00174346
        3064     2.08235     1.93156  0.00174358
        3065      2.0825     1.93161  0.00174371
        3066     2.08264     1.93166  0.00174384
        3067     2.08276     1.93171  0.00174397
        3068     2.08286     1.93176  0.00174409
        3069     2.08295     1.93181  0.00174422
        3070     2.08302     1.93185  0.00174435
        3071     2.08308      1.9319  0.00174447
        3072     2.08313     1.93195   0.0017446
        3073     2.08317       1.932  0.00174473
        3074     2.08319     1.93205  0.00174485
        3075      2.0832      1.9321  0.00174498
        3076      2.0832     1.93215   0.0017451
        3077     2.08319      1.9322  0.00174522
        3078     2.08317     1.93225  0.00174535
        3079     2.08314      1.9323  0.00174547
        3080      2.0831     1.93235  0.00174559
        3081     2.08305     1.93239  0.00174571
        3082     2.08299     1.93244  0.00174582
        3083     2.08292     1.93249  0.00174594
        3084     2.08285     1.93254  0.00174605
        3085     2.08277     1.93259  0.00174617
        3086     2.08268     1.93264  0.00174628
        3087     2.08259     1.93269  0.00174639
        3088     2.08249     1.93274   0.0017465
        3089     2.08238     1.93278   0.0017466
        3090     2.08227     1.93283  0.00174671
        3091     2.08215     1.93288  0.00174681
        3092     2.08203     1.93293  0.00174691
        3093     2.08191     1.93298  0.00174701
        3094     2.08178     1.93302  0.00174711
        3095     2.08165     1.93307   0.0017472
        3096     2.08151     1.93312   0.0017473
        3097     2.08137     1.93317  0.00174739
        3098     2.08123     1.93322  0.00174748
        3099     2.08108     1.93326  0.00174756
        3100     2.08093     1.93331  0.00174765
        3101     2.08078     1.93336  0.00174773
        3102     2.08063     1.93341  0.00174781
        3103     2.08047     1.93345  0.00174789
        3104     2.08031      1.9335  0.00174797
        3105     2.08015     1.93355  0.00174804
        3106     2.07998      1.9336  0.00174812
        3107     2.07982     1.93364  0.00174819
        3108     2.07965     1.93369  0.00174826
        3109     2.07948     1.93374  0.00174832
        3110     2.07931     1.93378  0.00174839
        3111     2.07913     1.93383  0.00174845
        3112     2.07895     1.93388  0.00174851
        3113     2.07877     1.93392  0.00174857
        3114     2.07859     1.93397  0.00174862
        3115     2.07841     1.93402  0.00174868
        3116     2.07822     1.93406  0.00174873
        3117     2.07803     1.93411  0.00174878
        3118     2.07783     1.93416  0.00174882
        3119     2.07764      1.9342  0.00174887
        3120     2.07744     1.93425  0.00174891
        3121     2.07723     1.93429  0.00174895
        3122     2.07702     1.93434  0.00174899
        3123     2.07681     1.93438  0.00174902
        3124      2.0766     1.93443  0.00174905
        3125     2.07638     1.93448  0.00174908
        3126     2.07615     1.93452  0.00174911
        3127     2.07592     1.93457  0.00174914
        3128     2.07569     1.93461  0.00174916
        3129     2.07545     1.93466  0.00174918
        3130     2.07521      1.9347   0.0017492
        3131     2.07496     1.93475  0.00174921
        3132     2.07471     1.93479  0.00174922
        3133     2.07445     1.93483  0.00174923
        3134     2.07419     1.93488  0.00174924
        3135     2.07392     1.93492  0.00174924
        3136     2.07364     1.93497  0.00174925
        3137     2.07336     1.93501  0.00174924
        3138     2.07308     1.93506  0.00174924
        3139     2.07278      1.9351  0.00174923
        3140     2.07249     1.93514  0.00174922
        3141     2.07218     1.93519  0.00174921
        3142     2.07188     1.93523  0.00174919
        3143     2.07156     1.93527  0.00174917
        3144     2.07124     1.93532  0.00174915
        3145     2.07092     1.93536  0.00174913
        3146     2.07059      1.9354   0.0017491
        3147     2.07026     1.93545  0.00174907
        3148     2.06992     1.93549  0.00174904
        3149     2.06958     1.93553    0.001749
        3150     2.06923     1.93557  0.00174896
        3151     2.06888     1.93562  0.00174891
        3152     2.06852     1.93566  0.00174887
        3153     2.06817      1.9357  0.00174882
        3154     2.06781     1.93574  0.00174877
        3155     2.06745     1.93578  0.00174871
        3156     2.06708     1.93583  0.00174865
        3157     2.06672     1.93587  0.00174859
        3158     2.06635     1.93591  0.00174852
        3159     2.06599     1.93595  0.00174845
        3160     2.06562     1.93599  0.00174838
        3161     2.06526     1.93603  0.00174831
        3162     2.06489     1.93607  0.00174823
        3163     2.06453     1.93611  0.00174815
        3164     2.06417     1.93615  0.00174806
        3165     2.06382     1.93619  0.00174798
        3166     2.06347     1.93623  0.00174789
        3167     2.06312     1.93627  0.00174779
        3168     2.06278     1.93631   0.0017477
        3169     2.06244     1.93635   0.0017476
        3170     2.06211     1.93639   0.0017475
        3171     2.06179     1.93643  0.00174739
        3172     2.06147     1.93647  0.00174729
        3173     2.06116     1.93651  0.00174718
        3174     2.06086     1.93655  0.00174707
        3175     2.06057     1.93659  0.00174695
        3176      2.0603     1.93663  0.00174684
        3177     2.06003     1.93667  0.00174672
        3178     2.05977     1.93671   0.0017466
        3179     2.05953     1.93675  0.00174648
        3180     2.05929     1.93678  0.00174635
        3181     2.05907     1.93682  0.00174623
        3182     2.05886     1.93686   0.0017461
        3183     2.05867      1.9369  0.00174597
        3184     2.05849     1.93694  0.00174584
        3185     2.05833     1.93698  0.00174571
