#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3424    -6.58388      -6.583 0.000114985
        3425    -6.58423      -6.583 0.000114952
        3426    -6.58393      -6.583 0.000114918
        3427    -6.58396      -6.583 0.000114885
        3428    -6.58398      -6.583 0.000114852
        3429    -6.58465      -6.583  0.00011482
        3430    -6.58468      -6.583 0.000114787
        3431    -6.58469      -6.583 0.000114755
        3432    -6.58439      -6.583 0.000114722
        3433    -6.58344      -6.583 0.000114689
        3434    -6.58475      -6.583 0.000114656
        3435    -6.58476      -6.583 0.000114624
        3436    -6.58542      -6.583 0.000114593
        3437    -6.58576      -6.583 0.000114562
        3438    -6.58577      -6.583 0.000114532
        3439    -6.58578      -6.583 0.000114501
        3440    -6.58611    -6.58301 0.000114472
        3441    -6.58612    -6.58301 0.000114442
        3442    -6.58612    -6.58301 0.000114412
        3443    -6.58645    -6.58301 0.000114384
        3444    -6.58677    -6.58301 0.000114356
        3445    -6.58581    -6.58301 0.000114325
        3446    -6.58646    -6.58301 0.000114296
        3447    -6.58646    -6.58301 0.000114268
        3448    -6.58775    -6.58301 0.000114243
        3449    -6.58807    -6.58301 0.000114219
        3450    -6.58904    -6.58302 0.000114199
        3451    -6.58904    -6.58302  0.00011418
        3452    -6.58838    -6.58302 0.000114157
        3453     -6.5887    -6.58302 0.000114136
        3454    -6.58837    -6.58302 0.000114113
        3455    -6.58868    -6.58302 0.000114092
        3456    -6.58867    -6.58303 0.000114071
        3457    -6.58899    -6.58303 0.000114051
        3458    -6.58865    -6.58303 0.000114029
        3459    -6.58864    -6.58303 0.000114008
        3460    -6.58895    -6.58303 0.000113988
        3461    -6.58894    -6.58303 0.000113968
        3462    -6.58893    -6.58304 0.000113947
        3463    -6.58924    -6.58304 0.000113929
        3464    -6.58922    -6.58304  0.00011391
        3465    -6.58824    -6.58304 0.000113887
        3466     -6.5879    -6.58304 0.000113863
        3467    -6.58788    -6.58304 0.000113838
        3468    -6.58755    -6.58305 0.000113813
        3469    -6.58753    -6.58305 0.000113787
        3470    -6.58784    -6.58305 0.000113763
        3471     -6.5875    -6.58305 0.000113737
        3472    -6.58748    -6.58305 0.000113712
        3473    -6.58779    -6.58305 0.000113687
        3474    -6.58809    -6.58305 0.000113664
        3475    -6.58872    -6.58306 0.000113643
        3476    -6.58838    -6.58306  0.00011362
        3477    -6.58837    -6.58306 0.000113598
        3478    -6.58803    -6.58306 0.000113574
        3479    -6.58801    -6.58306 0.000113551
        3480    -6.58799    -6.58306 0.000113527
        3481    -6.58765    -6.58306 0.000113502
        3482    -6.58731    -6.58306 0.000113476
        3483    -6.58697    -6.58307 0.000113449
        3484    -6.58728    -6.58307 0.000113423
        3485    -6.58694    -6.58307 0.000113396
        3486    -6.58595    -6.58307 0.000113366
        3487    -6.58529    -6.58307 0.000113335
        3488    -6.58592    -6.58307 0.000113306
        3489    -6.58688    -6.58307 0.000113279
        3490    -6.58654    -6.58307  0.00011325
        3491     -6.5862    -6.58307 0.000113222
        3492    -6.58651    -6.58307 0.000113193
        3493    -6.58682    -6.58308 0.000113166
        3494    -6.58681    -6.58308 0.000113139
        3495     -6.5868    -6.58308 0.000113111
        3496    -6.58646    -6.58308 0.000113083
        3497    -6.58677    -6.58308 0.000113056
        3498    -6.58676    -6.58308 0.000113028
        3499    -6.58675    -6.58308 0.000113001
        3500    -6.58706    -6.58308 0.000112974
        3501    -6.58705    -6.58308 0.000112948
        3502    -6.58737    -6.58309 0.000112922
        3503    -6.58736    -6.58309 0.000112897
        3504    -6.58735    -6.58309 0.000112871
        3505    -6.58702    -6.58309 0.000112844
        3506    -6.58766    -6.58309  0.00011282
        3507    -6.58765    -6.58309 0.000112795
        3508    -6.58829    -6.58309 0.000112772
        3509    -6.58861    -6.58309 0.000112751
        3510    -6.58892     -6.5831 0.000112731
        3511    -6.58924     -6.5831 0.000112713
        3512    -6.58924     -6.5831 0.000112694
        3513    -6.58988     -6.5831 0.000112679
        3514    -6.58987     -6.5831 0.000112663
        3515    -6.59019    -6.58311 0.000112649
        3516    -6.59083    -6.58311 0.000112639
        3517    -6.59083    -6.58311 0.000112628
        3518    -6.59083    -6.58311 0.000112617
        3519    -6.59082    -6.58311 0.000112607
        3520    -6.59115    -6.58312 0.000112598
        3521    -6.59147    -6.58312 0.000112591
        3522    -6.59114    -6.58312 0.000112582
        3523    -6.59017    -6.58312 0.000112568
        3524    -6.59049    -6.58313 0.000112555
        3525    -6.59081    -6.58313 0.000112544
        3526    -6.59016    -6.58313  0.00011253
        3527    -6.59016    -6.58313 0.000112516
        3528    -6.59016    -6.58313 0.000112501
        3529    -6.59016    -6.58314 0.000112487
        3530    -6.58983    -6.58314 0.000112471
        3531     -6.5908    -6.58314  0.00011246
        3532    -6.59145    -6.58314 0.000112453
        3533     -6.5908    -6.58314 0.000112442
        3534     -6.5908    -6.58315 0.000112431
        3535    -6.59047    -6.58315 0.000112419
        3536    -6.58983    -6.58315 0.000112403
        3537    -6.59047    -6.58315  0.00011239
        3538     -6.5908    -6.58315 0.000112379
        3539    -6.59112    -6.58316  0.00011237
        3540    -6.59047    -6.58316 0.000112357
        3541    -6.59079    -6.58316 0.000112346
        3542    -6.59046    -6.58316 0.000112333
        3543    -6.59078    -6.58317 0.000112322
        3544    -6.59078    -6.58317 0.000112311
        3545    -6.59078    -6.58317   0.0001123
        3546    -6.59045    -6.58317 0.000112287
        3547    -6.59206    -6.58317 0.000112283
        3548    -6.59206    -6.58318 0.000112279
        3549    -6.59141    -6.58318 0.000112272
        3550    -6.59043    -6.58318 0.000112259
        3551    -6.58946    -6.58318 0.000112241
        3552    -6.58977    -6.58318 0.000112225
        3553    -6.59009    -6.58319  0.00011221
        3554    -6.59008    -6.58319 0.000112195
        3555    -6.58943    -6.58319 0.000112177
        3556    -6.58975    -6.58319 0.000112161
        3557    -6.59006    -6.58319 0.000112146
        3558    -6.59005     -6.5832 0.000112131
        3559    -6.59004     -6.5832 0.000112116
        3560    -6.59068     -6.5832 0.000112104
        3561    -6.59035     -6.5832 0.000112091
        3562    -6.59001     -6.5832 0.000112076
        3563    -6.58968    -6.58321 0.000112059
        3564    -6.58967    -6.58321 0.000112042
        3565    -6.58933    -6.58321 0.000112024
        3566      -6.589    -6.58321 0.000112004
        3567    -6.58866    -6.58321 0.000111983
        3568    -6.58865    -6.58321 0.000111962
        3569    -6.58896    -6.58322 0.000111942
        3570     -6.5883    -6.58322  0.00011192
        3571    -6.58828    -6.58322 0.000111898
        3572    -6.58859    -6.58322 0.000111877
        3573    -6.58761    -6.58322 0.000111852
        3574    -6.58759    -6.58322 0.000111827
        3575    -6.58757    -6.58322 0.000111803
        3576    -6.58723    -6.58322 0.000111777
        3577    -6.58754    -6.58323 0.000111752
        3578     -6.5872    -6.58323 0.000111727
        3579    -6.58621    -6.58323 0.000111699
        3580    -6.58587    -6.58323  0.00011167
        3581    -6.58617    -6.58323 0.000111642
        3582    -6.58648    -6.58323 0.000111614
        3583    -6.58646    -6.58323 0.000111587
        3584    -6.58611    -6.58323 0.000111558
        3585    -6.58642    -6.58323 0.000111531
        3586     -6.5864    -6.58323 0.000111503
        3587    -6.58637    -6.58323 0.000111475
        3588    -6.58635    -6.58324 0.000111448
        3589      -6.586    -6.58324 0.000111419
        3590    -6.58598    -6.58324 0.000111391
        3591    -6.58628    -6.58324 0.000111363
        3592    -6.58561    -6.58324 0.000111334
        3593    -6.58559    -6.58324 0.000111305
        3594    -6.58557    -6.58324 0.000111276
        3595    -6.58554    -6.58324 0.000111247
        3596     -6.5852    -6.58324 0.000111217
        3597     -6.5855    -6.58324 0.000111188
        3598    -6.58547    -6.58324 0.000111159
        3599    -6.58545    -6.58324  0.00011113
        3600    -6.58607    -6.58324 0.000111102
        3601    -6.58637    -6.58324 0.000111074
        3602    -6.58602    -6.58325 0.000111046
        3603    -6.58535    -6.58325 0.000111017
        3604    -6.58533    -6.58325 0.000110988
        3605    -6.58531    -6.58325 0.000110958
        3606    -6.58529    -6.58325 0.000110929
        3607    -6.58494    -6.58325 0.000110899
        3608    -6.58492    -6.58325 0.000110869
        3609     -6.5849    -6.58325  0.00011084
        3610    -6.58455    -6.58325 0.000110809
        3611    -6.58453    -6.58325 0.000110779
        3612    -6.58483    -6.58325  0.00011075
        3613    -6.58482    -6.58325  0.00011072
        3614    -6.58415    -6.58325 0.000110689
        3615    -6.58413    -6.58325 0.000110659
        3616    -6.58411    -6.58325 0.000110629
        3617    -6.58377    -6.58325 0.000110598
        3618    -6.58376    -6.58325 0.000110568
        3619    -6.58342    -6.58325 0.000110537
        3620    -6.58308    -6.58325 0.000110507
        3621    -6.58306    -6.58325 0.000110476
        3622    -6.58305    -6.58325 0.000110446
        3623    -6.58336    -6.58325 0.000110415
        3624    -6.58271    -6.58325 0.000110385
        3625     -6.5827    -6.58325 0.000110354
        3626    -6.58269    -6.58325 0.000110324
        3627      -6.583    -6.58325 0.000110294
        3628    -6.58332    -6.58325 0.000110263
        3629    -6.58332    -6.58325 0.000110233
        3630    -6.58299    -6.58325 0.000110203
        3631    -6.58169    -6.58325 0.000110173
        3632    -6.58169    -6.58325 0.000110144
        3633    -6.58137    -6.58325 0.000110114
        3634    -6.58104    -6.58325 0.000110086
        3635    -6.58072    -6.58325 0.000110058
        3636    -6.58073    -6.58325  0.00011003
        3637    -6.58073    -6.58325 0.000110002
        3638    -6.58074    -6.58325 0.000109974
        3639     -6.5814    -6.58325 0.000109944
        3640    -6.58141    -6.58325 0.000109915
        3641    -6.58077    -6.58324 0.000109887
        3642    -6.58014    -6.58324  0.00010986
        3643    -6.58015    -6.58324 0.000109834
        3644    -6.57984    -6.58324 0.000109807
        3645    -6.58051    -6.58324  0.00010978
        3646    -6.57988    -6.58324 0.000109754
        3647     -6.5799    -6.58324 0.000109727
        3648    -6.57992    -6.58324 0.000109701
        3649    -6.57962    -6.58324 0.000109675
        3650      -6.579    -6.58324 0.000109652
        3651    -6.57935    -6.58324 0.000109627
        3652    -6.57938    -6.58323 0.000109602
        3653    -6.57973    -6.58323 0.000109576
        3654    -6.57944    -6.58323 0.000109551
        3655    -6.57915    -6.58323 0.000109527
        3656    -6.57918    -6.58323 0.000109502
        3657    -6.57889    -6.58323 0.000109479
        3658    -6.57957    -6.58323 0.000109453
        3659    -6.57896    -6.58323  0.00010943
        3660    -6.57932    -6.58323 0.000109405
        3661    -6.57936    -6.58322  0.00010938
        3662    -6.57972    -6.58322 0.000109354
        3663    -6.57912    -6.58322  0.00010933
        3664    -6.57948    -6.58322 0.000109305
        3665    -6.57952    -6.58322  0.00010928
        3666    -6.58021    -6.58322 0.000109253
        3667    -6.58091    -6.58322 0.000109225
        3668    -6.58127    -6.58322 0.000109197
        3669    -6.58099    -6.58322 0.000109169
        3670    -6.58104    -6.58322 0.000109141
        3671    -6.58173    -6.58322 0.000109112
        3672    -6.58178    -6.58322 0.000109083
        3673    -6.58182    -6.58322 0.000109054
        3674    -6.58187    -6.58322 0.000109025
        3675    -6.58159    -6.58322 0.000108996
        3676    -6.58099    -6.58321 0.000108968
        3677    -6.58103    -6.58321  0.00010894
        3678     -6.5801    -6.58321 0.000108914
        3679     -6.5795    -6.58321 0.000108889
        3680    -6.57922    -6.58321 0.000108864
        3681    -6.57927    -6.58321  0.00010884
        3682    -6.57963    -6.58321 0.000108815
        3683    -6.57968    -6.58321  0.00010879
        3684    -6.57972    -6.58321 0.000108764
        3685    -6.57944    -6.58321 0.000108739
        3686    -6.57915     -6.5832 0.000108716
        3687    -6.57952     -6.5832 0.000108691
        3688    -6.57923     -6.5832 0.000108666
        3689    -6.57992     -6.5832 0.000108641
        3690    -6.57995     -6.5832 0.000108615
        3691    -6.57999     -6.5832 0.000108589
        3692      -6.581     -6.5832 0.000108561
        3693    -6.58103     -6.5832 0.000108533
        3694    -6.58074     -6.5832 0.000108506
        3695     -6.5811     -6.5832 0.000108478
        3696    -6.58145     -6.5832  0.00010845
        3697     -6.5818     -6.5832 0.000108421
        3698    -6.58086     -6.5832 0.000108394
        3699    -6.58089     -6.5832 0.000108366
        3700    -6.58091     -6.5832 0.000108339
        3701    -6.58029    -6.58319 0.000108312
        3702    -6.58031    -6.58319 0.000108286
        3703    -6.58001    -6.58319  0.00010826
        3704    -6.58003    -6.58319 0.000108234
        3705     -6.5794    -6.58319  0.00010821
        3706    -6.57942    -6.58319 0.000108185
        3707    -6.57976    -6.58319  0.00010816
        3708     -6.5801    -6.58319 0.000108134
        3709    -6.58076    -6.58319 0.000108107
        3710    -6.58045    -6.58319  0.00010808
        3711    -6.58046    -6.58319 0.000108054
        3712    -6.58047    -6.58319 0.000108027
        3713    -6.58015    -6.58318 0.000108001
        3714    -6.58081    -6.58318 0.000107974
        3715    -6.58114    -6.58318 0.000107946
        3716    -6.58147    -6.58318 0.000107918
        3717    -6.58147    -6.58318  0.00010789
        3718    -6.58244    -6.58318 0.000107861
        3719     -6.5818    -6.58318 0.000107833
        3720     -6.5818    -6.58318 0.000107804
        3721    -6.58212    -6.58318 0.000107776
        3722    -6.58147    -6.58318 0.000107748
        3723    -6.58147    -6.58318  0.00010772
        3724    -6.58146    -6.58318 0.000107692
        3725    -6.58178    -6.58318 0.000107664
        3726    -6.58178    -6.58318 0.000107635
        3727    -6.58177    -6.58318 0.000107607
        3728    -6.58209    -6.58318 0.000107579
        3729    -6.58208    -6.58318  0.00010755
        3730     -6.5811    -6.58318 0.000107523
        3731    -6.58109    -6.58318 0.000107496
        3732    -6.58075    -6.58318 0.000107469
        3733    -6.58074    -6.58318 0.000107442
        3734    -6.58041    -6.58317 0.000107416
        3735    -6.58039    -6.58317 0.000107389
        3736    -6.58038    -6.58317 0.000107363
        3737    -6.58069    -6.58317 0.000107337
        3738    -6.58133    -6.58317 0.000107309
        3739    -6.58164    -6.58317 0.000107281
        3740    -6.58195    -6.58317 0.000107253
        3741    -6.58226    -6.58317 0.000107225
        3742    -6.58224    -6.58317 0.000107196
        3743    -6.58255    -6.58317 0.000107168
        3744    -6.58221    -6.58317 0.000107139
        3745    -6.58155    -6.58317 0.000107112
        3746    -6.58186    -6.58317 0.000107084
        3747    -6.58249    -6.58317 0.000107055
        3748    -6.58248    -6.58317 0.000107027
        3749    -6.58279    -6.58317 0.000106998
        3750    -6.58245    -6.58317  0.00010697
        3751    -6.58211    -6.58317 0.000106942
        3752     -6.5821    -6.58317 0.000106914
        3753    -6.58208    -6.58317 0.000106886
        3754    -6.58175    -6.58317 0.000106858
        3755    -6.58173    -6.58317  0.00010683
        3756    -6.58237    -6.58317 0.000106802
        3757    -6.58235    -6.58317 0.000106774
        3758    -6.58267    -6.58317 0.000106745
        3759    -6.58298    -6.58317 0.000106717
        3760    -6.58297    -6.58317 0.000106688
        3761    -6.58328    -6.58317  0.00010666
        3762    -6.58327    -6.58317 0.000106632
        3763    -6.58326    -6.58317 0.000106603
        3764    -6.58324    -6.58317 0.000106575
        3765    -6.58388    -6.58317 0.000106547
        3766    -6.58387    -6.58317 0.000106519
        3767    -6.58451    -6.58317 0.000106491
        3768    -6.58418    -6.58317 0.000106463
        3769    -6.58417    -6.58317 0.000106435
        3770    -6.58448    -6.58317 0.000106408
        3771    -6.58415    -6.58317  0.00010638
        3772    -6.58415    -6.58317 0.000106352
        3773    -6.58479    -6.58317 0.000106325
        3774    -6.58381    -6.58317 0.000106297
        3775     -6.5838    -6.58317 0.000106268
        3776     -6.5838    -6.58317  0.00010624
        3777    -6.58347    -6.58317 0.000106212
        3778    -6.58379    -6.58317 0.000106184
        3779    -6.58378    -6.58317 0.000106156
        3780     -6.5841    -6.58317 0.000106129
        3781    -6.58507    -6.58317 0.000106102
        3782    -6.58507    -6.58317 0.000106075
        3783    -6.58475    -6.58317 0.000106048
        3784    -6.58474    -6.58317  0.00010602
        3785    -6.58442    -6.58317 0.000105993
        3786    -6.58409    -6.58317 0.000105965
        3787    -6.58442    -6.58317 0.000105938
        3788    -6.58409    -6.58317  0.00010591
        3789    -6.58312    -6.58317 0.000105882
        3790    -6.58344    -6.58317 0.000105854
        3791    -6.58344    -6.58317 0.000105826
        3792    -6.58377    -6.58317 0.000105799
        3793    -6.58409    -6.58317 0.000105771
        3794    -6.58409    -6.58317 0.000105743
        3795     -6.5841    -6.58317 0.000105716
        3796    -6.58378    -6.58317 0.000105688
        3797    -6.58378    -6.58317  0.00010566
        3798    -6.58378    -6.58318 0.000105633
        3799    -6.58378    -6.58318 0.000105605
        3800    -6.58346    -6.58318 0.000105577
        3801    -6.58346    -6.58318 0.000105549
        3802    -6.58346    -6.58318 0.000105522
        3803    -6.58346    -6.58318 0.000105494
        3804    -6.58314    -6.58318 0.000105466
        3805    -6.58282    -6.58318 0.000105439
        3806    -6.58282    -6.58318 0.000105411
        3807     -6.5825    -6.58318 0.000105383
        3808     -6.5825    -6.58317 0.000105356
        3809    -6.58185    -6.58317 0.000105329
        3810    -6.58218    -6.58317 0.000105301
        3811    -6.58153    -6.58317 0.000105275
        3812    -6.58186    -6.58317 0.000105248
        3813    -6.58186    -6.58317 0.000105221
        3814    -6.58218    -6.58317 0.000105193
        3815    -6.58218    -6.58317 0.000105166
        3816    -6.58154    -6.58317 0.000105139
        3817    -6.58186    -6.58317 0.000105112
        3818    -6.58251    -6.58317 0.000105085
        3819    -6.58251    -6.58317 0.000105058
        3820    -6.58219    -6.58317  0.00010503
        3821    -6.58219    -6.58317 0.000105003
        3822    -6.58186    -6.58317 0.000104976
        3823    -6.58186    -6.58317 0.000104949
        3824    -6.58186    -6.58317 0.000104923
        3825    -6.58186    -6.58317 0.000104896
        3826    -6.58153    -6.58317 0.000104869
        3827    -6.58153    -6.58317 0.000104843
        3828    -6.58185    -6.58317 0.000104816
        3829    -6.58088    -6.58317  0.00010479
        3830    -6.58088    -6.58317 0.000104764
        3831    -6.58088    -6.58317 0.000104739
        3832    -6.58022    -6.58317 0.000104714
        3833    -6.58054    -6.58317 0.000104689
        3834    -6.58022    -6.58316 0.000104665
        3835    -6.57989    -6.58316 0.000104641
        3836    -6.57924    -6.58316 0.000104619
        3837    -6.57956    -6.58316 0.000104596
        3838    -6.57923    -6.58316 0.000104573
        3839    -6.57987    -6.58316  0.00010455
        3840    -6.57986    -6.58316 0.000104526
        3841     -6.5805    -6.58316 0.000104501
        3842    -6.58017    -6.58316 0.000104477
        3843    -6.58146    -6.58316  0.00010445
        3844    -6.58113    -6.58316 0.000104425
        3845    -6.58112    -6.58316 0.000104399
        3846    -6.58111    -6.58316 0.000104373
        3847    -6.58111    -6.58315 0.000104347
        3848    -6.58142    -6.58315 0.000104321
        3849    -6.58173    -6.58315 0.000104295
        3850     -6.5827    -6.58315 0.000104268
        3851    -6.58269    -6.58315 0.000104241
        3852      -6.583    -6.58315 0.000104214
        3853    -6.58396    -6.58315 0.000104187
        3854    -6.58395    -6.58315  0.00010416
        3855    -6.58491    -6.58315 0.000104134
        3856    -6.58425    -6.58315 0.000104107
        3857    -6.58423    -6.58316 0.000104081
        3858    -6.58454    -6.58316 0.000104054
        3859    -6.58421    -6.58316 0.000104028
        3860    -6.58452    -6.58316 0.000104001
        3861     -6.5845    -6.58316 0.000103975
        3862    -6.58416    -6.58316 0.000103948
        3863    -6.58415    -6.58316 0.000103922
        3864    -6.58446    -6.58316 0.000103895
        3865    -6.58444    -6.58316 0.000103869
        3866     -6.5841    -6.58316 0.000103842
        3867    -6.58473    -6.58316 0.000103816
        3868    -6.58472    -6.58316  0.00010379
        3869    -6.58535    -6.58316 0.000103765
        3870    -6.58598    -6.58316 0.000103741
        3871    -6.58596    -6.58316 0.000103717
        3872    -6.58627    -6.58316 0.000103693
        3873    -6.58657    -6.58316  0.00010367
        3874     -6.5872    -6.58316 0.000103648
        3875    -6.58686    -6.58316 0.000103626
        3876    -6.58684    -6.58317 0.000103604
        3877    -6.58618    -6.58317  0.00010358
        3878    -6.58616    -6.58317 0.000103556
        3879    -6.58614    -6.58317 0.000103532
        3880     -6.5858    -6.58317 0.000103508
        3881    -6.58578    -6.58317 0.000103483
        3882    -6.58544    -6.58317 0.000103458
        3883    -6.58542    -6.58317 0.000103433
        3884    -6.58541    -6.58317 0.000103408
        3885    -6.58506    -6.58317 0.000103383
        3886    -6.58505    -6.58317 0.000103357
        3887    -6.58535    -6.58317 0.000103332
        3888    -6.58566    -6.58317 0.000103307
        3889    -6.58596    -6.58317 0.000103283
        3890    -6.58627    -6.58317  0.00010326
        3891    -6.58658    -6.58318 0.000103237
        3892    -6.58656    -6.58318 0.000103214
        3893    -6.58687    -6.58318 0.000103192
        3894    -6.58653    -6.58318 0.000103169
        3895    -6.58683    -6.58318 0.000103147
        3896    -6.58714    -6.58318 0.000103125
        3897     -6.5868    -6.58318 0.000103103
        3898    -6.58711    -6.58318 0.000103082
        3899     -6.5871    -6.58318  0.00010306
        3900    -6.58644    -6.58318 0.000103037
        3901     -6.5861    -6.58318 0.000103013
        3902    -6.58577    -6.58319 0.000102989
        3903    -6.58608    -6.58319 0.000102965
        3904    -6.58606    -6.58319 0.000102942
        3905    -6.58541    -6.58319 0.000102917
        3906     -6.5854    -6.58319 0.000102892
        3907    -6.58506    -6.58319 0.000102867
        3908    -6.58441    -6.58319 0.000102841
        3909    -6.58407    -6.58319 0.000102815
        3910    -6.58374    -6.58319 0.000102789
        3911    -6.58373    -6.58319 0.000102763
        3912     -6.5834    -6.58319 0.000102736
        3913    -6.58307    -6.58319  0.00010271
        3914    -6.58404    -6.58319 0.000102684
        3915    -6.58436    -6.58319 0.000102658
        3916    -6.58436    -6.58319 0.000102632
        3917    -6.58435    -6.58319 0.000102607
        3918      -6.585    -6.58319 0.000102582
        3919      -6.585    -6.58319 0.000102556
        3920    -6.58499    -6.58319 0.000102531
        3921    -6.58499    -6.58319 0.000102506
        3922    -6.58499    -6.58319 0.000102481
        3923    -6.58499    -6.58319 0.000102456
        3924    -6.58532    -6.58319 0.000102431
        3925    -6.58467    -6.58319 0.000102406
        3926    -6.58435    -6.58319  0.00010238
        3927    -6.58435    -6.58319 0.000102355
        3928    -6.58436    -6.58319 0.000102329
        3929    -6.58436     -6.5832 0.000102303
        3930    -6.58469     -6.5832 0.000102278
        3931    -6.58437     -6.5832 0.000102252
        3932    -6.58438     -6.5832 0.000102227
        3933    -6.58438     -6.5832 0.000102201
        3934    -6.58439     -6.5832 0.000102176
        3935     -6.5844     -6.5832  0.00010215
        3936    -6.58537     -6.5832 0.000102126
        3937    -6.58603     -6.5832 0.000102102
        3938    -6.58539     -6.5832 0.000102078
        3939    -6.58476     -6.5832 0.000102053
        3940    -6.58444     -6.5832 0.000102027
        3941    -6.58477     -6.5832 0.000102002
        3942    -6.58414     -6.5832 0.000101977
        3943    -6.58415     -6.5832 0.000101951
        3944    -6.58383     -6.5832 0.000101925
        3945    -6.58352     -6.5832   0.0001019
        3946    -6.58288     -6.5832 0.000101874
        3947    -6.58257     -6.5832 0.000101848
        3948    -6.58258     -6.5832 0.000101822
        3949    -6.58259     -6.5832 0.000101797
        3950     -6.5826     -6.5832 0.000101771
        3951    -6.58196     -6.5832 0.000101746
        3952    -6.58197     -6.5832 0.000101721
        3953    -6.58198     -6.5832 0.000101695
        3954    -6.58199     -6.5832  0.00010167
        3955      -6.582     -6.5832 0.000101645
        3956    -6.58266     -6.5832 0.000101619
        3957    -6.58203     -6.5832 0.000101594
        3958    -6.58171     -6.5832 0.000101569
        3959    -6.58172     -6.5832 0.000101544
        3960    -6.58141     -6.5832 0.000101519
        3961    -6.58109     -6.5832 0.000101495
        3962    -6.58045     -6.5832 0.000101472
        3963    -6.58111     -6.5832 0.000101448
        3964    -6.58144    -6.58319 0.000101423
        3965    -6.58145    -6.58319 0.000101398
        3966    -6.58178    -6.58319 0.000101373
        3967    -6.58179    -6.58319 0.000101349
        3968    -6.58115    -6.58319 0.000101324
        3969    -6.58084    -6.58319   0.0001013
        3970    -6.58084    -6.58319 0.000101277
        3971     -6.5802    -6.58319 0.000101254
        3972    -6.57956    -6.58319 0.000101233
        3973    -6.57989    -6.58319 0.000101211
        3974     -6.5799    -6.58319 0.000101188
        3975    -6.57926    -6.58319 0.000101168
        3976    -6.57958    -6.58319 0.000101146
        3977    -6.57959    -6.58319 0.000101125
        3978    -6.58089    -6.58319 0.000101101
        3979    -6.58089    -6.58318 0.000101078
        3980    -6.58057    -6.58318 0.000101054
        3981    -6.58058    -6.58318 0.000101031
        3982    -6.58091    -6.58318 0.000101007
        3983    -6.58091    -6.58318 0.000100983
        3984    -6.58123    -6.58318 0.000100959
        3985    -6.58156    -6.58318 0.000100935
        3986    -6.58124    -6.58318 0.000100911
        3987    -6.58124    -6.58318 0.000100887
        3988    -6.58124    -6.58318 0.000100862
        3989    -6.58124    -6.58318 0.000100838
        3990    -6.58092    -6.58318 0.000100815
        3991    -6.58092    -6.58318 0.000100791
        3992    -6.58092    -6.58318 0.000100767
        3993    -6.58092    -6.58318 0.000100744
        3994    -6.58156    -6.58318 0.000100719
        3995    -6.58189    -6.58318 0.000100695
        3996    -6.58156    -6.58318  0.00010067
        3997    -6.58189    -6.58318 0.000100645
        3998    -6.58189    -6.58318 0.000100621
        3999    -6.58221    -6.58317 0.000100596
        4000    -6.58253    -6.58317 0.000100571
        4001    -6.58253    -6.58317 0.000100546
        4002    -6.58317    -6.58317 0.000100521
        4003    -6.58382    -6.58317 0.000100496
        4004    -6.58414    -6.58317 0.000100471
        4005    -6.58414    -6.58318 0.000100446
        4006    -6.58446    -6.58318 0.000100422
        4007    -6.58511    -6.58318 0.000100398
        4008    -6.58511    -6.58318 0.000100374
        4009    -6.58543    -6.58318  0.00010035
        4010    -6.58543    -6.58318 0.000100327
        4011    -6.58542    -6.58318 0.000100303
        4012     -6.5851    -6.58318  0.00010028
        4013    -6.58574    -6.58318 0.000100257
        4014    -6.58542    -6.58318 0.000100233
        4015    -6.58541    -6.58318  0.00010021
        4016    -6.58573    -6.58318 0.000100187
        4017    -6.58573    -6.58318 0.000100164
        4018    -6.58573    -6.58318 0.000100141
        4019    -6.58605    -6.58318 0.000100119
        4020     -6.5854    -6.58318 0.000100095
        4021    -6.58507    -6.58318 0.000100071
        4022    -6.58507    -6.58318 0.000100048
        4023    -6.58442    -6.58318 0.000100023
        4024    -6.58474    -6.58319 9.99992e-05
        4025    -6.58506    -6.58319 9.99754e-05
        4026    -6.58441    -6.58319 9.99511e-05
        4027    -6.58409    -6.58319 9.99265e-05
        4028    -6.58376    -6.58319 9.99018e-05
        4029    -6.58344    -6.58319  9.9877e-05
        4030    -6.58344    -6.58319 9.98523e-05
        4031    -6.58311    -6.58319 9.98275e-05
        4032    -6.58311    -6.58319 9.98027e-05
        4033    -6.58311    -6.58319  9.9778e-05
        4034    -6.58311    -6.58319 9.97533e-05
        4035    -6.58246    -6.58319 9.97287e-05
        4036    -6.58214    -6.58319 9.97043e-05
        4037    -6.58214    -6.58319   9.968e-05
        4038    -6.58214    -6.58319 9.96556e-05
        4039    -6.58214    -6.58319 9.96313e-05
        4040    -6.58182    -6.58318 9.96072e-05
        4041    -6.58149    -6.58318 9.95834e-05
        4042     -6.5815    -6.58318 9.95597e-05
        4043    -6.58117    -6.58318 9.95363e-05
        4044    -6.58182    -6.58318 9.95122e-05
        4045    -6.58183    -6.58318 9.94882e-05
        4046     -6.5815    -6.58318 9.94645e-05
        4047    -6.58118    -6.58318 9.94411e-05
        4048    -6.58119    -6.58318 9.94178e-05
        4049    -6.58184    -6.58318 9.93938e-05
        4050    -6.58184    -6.58318 9.93698e-05
        4051    -6.58152    -6.58318 9.93461e-05
        4052    -6.58185    -6.58318 9.93221e-05
        4053    -6.58153    -6.58318 9.92985e-05
        4054    -6.58251    -6.58318 9.92741e-05
        4055    -6.58283    -6.58318 9.92497e-05
        4056    -6.58316    -6.58318 9.92252e-05
