#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2090     2527.69     2579.61     7.25019
        2091     2524.48     2579.58     7.24677
        2092     2520.99     2579.56     7.24336
        2093     2517.63     2579.53     7.23996
        2094     2514.21      2579.5     7.23657
        2095     2510.92     2579.46     7.23319
        2096     2507.57     2579.43     7.22982
        2097     2503.95     2579.39     7.22646
        2098     2499.85     2579.36     7.22312
        2099     2496.32     2579.32     7.21978
        2100     2492.53     2579.27     7.21646
        2101     2489.31     2579.23     7.21316
        2102     2485.62     2579.19     7.20986
        2103     2481.48     2579.14     7.20658
        2104      2477.5     2579.09     7.20332
        2105      2473.5     2579.04     7.20007
        2106     2469.67     2578.99     7.19684
        2107     2465.19     2578.94     7.19363
        2108     2461.53     2578.88     7.19043
        2109     2457.22     2578.82     7.18725
        2110     2453.33     2578.76     7.18409
        2111     2449.22      2578.7     7.18095
        2112     2445.54     2578.64     7.17783
        2113     2441.23     2578.57     7.17473
        2114     2437.16     2578.51     7.17164
        2115      2433.1     2578.44     7.16858
        2116     2429.08     2578.37     7.16554
        2117     2424.67     2578.29     7.16253
        2118     2420.93     2578.22     7.15953
        2119     2417.24     2578.14     7.15655
        2120     2414.22     2578.07      7.1536
        2121     2411.06     2577.99     7.15066
        2122     2407.13     2577.91     7.14774
        2123     2403.68     2577.83     7.14484
        2124     2400.53     2577.74     7.14197
        2125     2397.04     2577.66     7.13911
        2126     2394.06     2577.57     7.13628
        2127     2390.97     2577.48     7.13346
        2128     2387.78     2577.39     7.13067
        2129     2384.48      2577.3     7.12789
        2130     2381.72     2577.21     7.12514
        2131     2378.24     2577.12     7.12241
        2132     2375.51     2577.02     7.11969
        2133     2372.91     2576.93       7.117
        2134     2370.23     2576.83     7.11432
        2135      2367.9     2576.73     7.11166
        2136     2365.71     2576.63     7.10902
        2137     2363.66     2576.53     7.10639
        2138     2361.56     2576.43     7.10378
        2139     2359.81     2576.33     7.10118
        2140     2358.22     2576.23     7.09859
        2141     2356.79     2576.13     7.09602
        2142      2355.3     2576.03     7.09345
        2143     2354.81     2575.92     7.09089
        2144     2353.86     2575.82     7.08834
        2145     2353.07     2575.71      7.0858
        2146     2352.25     2575.61     7.08326
        2147        2352     2575.51     7.08073
        2148     2351.92      2575.4      7.0782
        2149     2351.17      2575.3     7.07567
        2150     2351.22     2575.19     7.07315
        2151     2351.64     2575.09     7.07063
        2152     2352.44     2574.99      7.0681
        2153      2353.4     2574.88     7.06556
        2154     2354.11     2574.78     7.06303
        2155     2354.98     2574.68     7.06049
        2156      2355.6     2574.58     7.05794
        2157     2357.41     2574.48     7.05539
        2158     2358.56     2574.38     7.05283
        2159     2360.07     2574.28     7.05026
        2160     2361.52     2574.18     7.04768
        2161     2363.54     2574.08      7.0451
        2162     2365.71     2573.99      7.0425
        2163     2367.61     2573.89     7.03989
        2164     2369.86      2573.8     7.03727
        2165     2372.25      2573.7     7.03463
        2166     2374.57     2573.61     7.03198
        2167     2377.45     2573.52     7.02932
        2168     2380.45     2573.43     7.02664
        2169     2383.37     2573.34     7.02395
        2170     2385.99     2573.26     7.02124
        2171     2389.37     2573.17     7.01852
        2172     2392.65     2573.09     7.01578
        2173     2395.21     2573.01     7.01303
        2174     2398.71     2572.93     7.01026
        2175     2401.91     2572.85     7.00748
        2176     2405.21     2572.77     7.00468
        2177     2409.02      2572.7     7.00187
        2178     2413.56     2572.62     6.99904
        2179     2417.76     2572.55     6.99618
        2180     2422.27     2572.48     6.99331
        2181     2426.45     2572.42     6.99043
        2182      2430.7     2572.35     6.98753
        2183     2435.04     2572.29     6.98461
        2184     2439.87     2572.23     6.98167
        2185     2444.57     2572.17     6.97872
        2186     2449.33     2572.11     6.97576
        2187     2453.75     2572.06     6.97278
        2188     2458.64     2572.01     6.96978
        2189     2463.18     2571.96     6.96678
        2190      2468.2     2571.91     6.96376
        2191     2473.06     2571.86     6.96072
        2192     2477.76     2571.82     6.95768
        2193     2482.72     2571.78     6.95463
        2194     2487.73     2571.74     6.95156
        2195      2493.2     2571.71     6.94849
        2196     2498.08     2571.67      6.9454
        2197        2503     2571.64     6.94231
        2198     2508.16     2571.61     6.93922
        2199     2513.15     2571.59     6.93611
        2200     2518.37     2571.56       6.933
        2201     2523.61     2571.54     6.92988
        2202     2528.88     2571.52     6.92676
        2203     2533.75      2571.5     6.92364
        2204     2539.06     2571.49     6.92052
        2205     2544.58     2571.48     6.91739
        2206     2550.11     2571.47     6.91426
        2207     2555.44     2571.46     6.91113
        2208     2560.57     2571.46       6.908
        2209      2566.1     2571.45     6.90487
        2210     2571.22     2571.45     6.90175
        2211     2576.53     2571.46     6.89863
        2212     2581.83     2571.46     6.89551
        2213     2587.11     2571.47      6.8924
        2214     2592.36     2571.48     6.88929
        2215     2597.59     2571.49     6.88619
        2216     2602.58      2571.5      6.8831
        2217     2607.94     2571.52     6.88001
        2218     2613.06     2571.54     6.87694
        2219     2618.33     2571.56     6.87387
        2220     2623.75     2571.58     6.87082
        2221     2628.08     2571.61     6.86777
        2222     2633.17     2571.64     6.86473
        2223     2638.18     2571.67     6.86171
        2224     2643.33      2571.7      6.8587
        2225     2647.97     2571.73      6.8557
        2226     2652.94     2571.77     6.85272
        2227     2656.78     2571.81     6.84975
        2228     2661.33     2571.85     6.84679
        2229     2665.78     2571.89     6.84385
        2230      2669.7     2571.93     6.84092
        2231     2673.69     2571.98     6.83801
        2232     2677.76     2572.03     6.83511
        2233      2681.7     2572.07     6.83223
        2234     2684.86     2572.13     6.82935
        2235      2688.5     2572.18      6.8265
        2236     2691.77     2572.23     6.82365
        2237     2694.67     2572.29     6.82082
        2238     2697.61     2572.34       6.818
        2239     2700.58      2572.4      6.8152
        2240     2702.96     2572.46     6.81241
        2241     2705.15     2572.52     6.80962
        2242     2707.15     2572.58     6.80685
        2243     2708.95     2572.64     6.80409
        2244     2710.97      2572.7     6.80134
        2245     2712.38     2572.76     6.79859
        2246     2713.79     2572.82     6.79585
        2247     2714.99     2572.89     6.79312
        2248     2716.39     2572.95      6.7904
        2249     2716.55     2573.01     6.78768
        2250     2717.53     2573.08     6.78497
        2251      2718.3     2573.14     6.78226
        2252     2718.02     2573.21     6.77956
        2253     2718.15     2573.27     6.77685
        2254     2717.87     2573.34     6.77415
        2255     2717.16      2573.4     6.77145
        2256     2716.66     2573.46     6.76874
        2257     2715.75     2573.53     6.76604
        2258     2714.85     2573.59     6.76333
        2259     2713.54     2573.65     6.76062
        2260     2711.83     2573.71      6.7579
        2261     2710.13     2573.77     6.75518
        2262     2708.25     2573.83     6.75246
        2263     2705.99     2573.89     6.74973
        2264     2703.34     2573.95     6.74699
        2265     2701.14        2574     6.74424
        2266     2698.58     2574.06     6.74149
        2267     2695.65     2574.11     6.73873
        2268     2692.79     2574.16     6.73596
        2269     2689.57     2574.22     6.73319
        2270     2686.23     2574.27      6.7304
        2271     2682.96     2574.31     6.72761
        2272      2680.2     2574.36     6.72481
        2273     2677.33      2574.4       6.722
        2274     2673.31     2574.45     6.71919
        2275     2669.82     2574.49     6.71636
        2276     2666.04     2574.53     6.71353
        2277     2662.17     2574.57      6.7107
        2278     2657.82     2574.61     6.70785
        2279     2654.03     2574.64       6.705
        2280     2650.39     2574.67     6.70214
        2281     2646.28     2574.71     6.69927
        2282      2641.5     2574.73      6.6964
        2283     2637.32     2574.76     6.69352
        2284     2633.32     2574.79     6.69064
        2285     2629.29     2574.81     6.68776
        2286     2624.62     2574.83     6.68487
        2287     2620.16     2574.85     6.68197
        2288      2615.9     2574.87     6.67908
        2289     2611.23     2574.89     6.67618
        2290      2607.4      2574.9     6.67328
        2291     2602.96     2574.91     6.67038
        2292     2598.55     2574.92     6.66747
        2293     2594.37     2574.93     6.66457
        2294      2589.8     2574.94     6.66167
        2295     2585.28     2574.94     6.65877
        2296     2581.42     2574.95     6.65587
        2297     2577.19     2574.95     6.65297
        2298     2573.64     2574.95     6.65008
        2299     2569.52     2574.94     6.64718
        2300     2565.66     2574.94      6.6443
        2301     2562.08     2574.93     6.64141
        2302     2558.36     2574.93     6.63853
        2303     2554.72     2574.92     6.63565
        2304     2550.94     2574.91     6.63278
        2305     2547.86      2574.9     6.62991
        2306     2544.65     2574.88     6.62705
        2307     2541.32     2574.87     6.62419
        2308     2538.08     2574.85     6.62134
        2309     2535.14     2574.84      6.6185
        2310     2531.66     2574.82     6.61566
        2311     2528.28      2574.8     6.61283
        2312      2525.2     2574.77        6.61
        2313     2522.64     2574.75     6.60718
        2314     2519.97     2574.73     6.60437
        2315     2517.62      2574.7     6.60156
        2316     2515.16     2574.68     6.59876
        2317     2513.01     2574.65     6.59597
        2318     2510.77     2574.62     6.59318
        2319     2508.84      2574.6      6.5904
        2320     2506.61     2574.57     6.58762
        2321     2504.49     2574.54     6.58485
        2322     2502.28     2574.51     6.58209
        2323      2500.8     2574.47     6.57933
        2324     2499.23     2574.44     6.57658
        2325     2498.19     2574.41     6.57384
        2326     2496.86     2574.37     6.57109
        2327     2495.64     2574.34     6.56836
        2328     2494.12     2574.31     6.56563
        2329     2493.35     2574.27      6.5629
        2330     2492.07     2574.24     6.56018
        2331     2491.34      2574.2     6.55746
        2332     2490.92     2574.17     6.55475
        2333     2490.63     2574.13     6.55203
        2334     2490.05     2574.09     6.54933
        2335     2489.37     2574.06     6.54662
        2336     2489.03     2574.02     6.54392
        2337     2489.01     2573.98     6.54122
        2338     2489.31     2573.95     6.53852
        2339     2489.74     2573.91     6.53583
        2340     2490.08     2573.88     6.53313
        2341     2490.53     2573.84     6.53044
        2342     2491.31     2573.81     6.52774
        2343     2491.57     2573.77     6.52505
        2344     2491.96     2573.74     6.52236
        2345     2493.49      2573.7     6.51967
        2346     2494.72     2573.67     6.51698
        2347     2496.06     2573.63     6.51429
        2348     2496.47      2573.6     6.51159
        2349     2498.02     2573.57      6.5089
        2350     2499.88     2573.54     6.50621
        2351     2501.64     2573.51     6.50351
        2352     2503.29     2573.48     6.50082
        2353     2504.83     2573.45     6.49812
        2354     2507.09     2573.42     6.49542
        2355     2508.61     2573.39     6.49272
        2356     2510.63     2573.37     6.49002
        2357     2513.16     2573.34     6.48731
        2358     2515.56     2573.32     6.48461
        2359     2517.63     2573.29      6.4819
        2360     2519.77     2573.27      6.4792
        2361     2521.99     2573.25     6.47649
        2362      2524.7     2573.23     6.47378
        2363     2527.88     2573.21     6.47107
        2364     2530.93     2573.19     6.46836
        2365     2533.41     2573.17     6.46564
        2366     2535.94     2573.16     6.46293
        2367     2538.53     2573.14     6.46022
        2368     2540.96     2573.13      6.4575
        2369     2543.85     2573.12     6.45479
        2370     2546.16     2573.11     6.45207
        2371     2549.13      2573.1     6.44936
        2372     2552.13     2573.09     6.44665
        2373     2555.16     2573.08     6.44394
        2374     2558.64     2573.07     6.44122
        2375     2561.72     2573.07     6.43851
        2376     2564.62     2573.07      6.4358
        2377     2567.73     2573.06      6.4331
        2378     2570.86     2573.06     6.43039
        2379     2574.21     2573.06     6.42769
        2380     2577.77     2573.06     6.42499
        2381     2580.71     2573.07     6.42229
        2382     2583.85     2573.07      6.4196
        2383     2586.99     2573.08     6.41691
        2384     2590.33     2573.09     6.41422
        2385     2593.25     2573.09     6.41153
        2386     2596.36      2573.1     6.40885
        2387     2600.29     2573.11     6.40618
        2388     2603.16     2573.13     6.40351
        2389     2605.81     2573.14     6.40084
        2390     2609.05     2573.16     6.39818
        2391     2611.86     2573.17     6.39553
        2392     2615.06     2573.19     6.39288
        2393     2618.24     2573.21     6.39023
        2394     2621.17     2573.23      6.3876
        2395     2624.71     2573.25     6.38497
        2396      2627.8     2573.27     6.38234
        2397     2630.44      2573.3     6.37972
        2398     2633.25     2573.32     6.37711
        2399     2636.24     2573.35     6.37451
        2400     2638.99     2573.38     6.37191
        2401     2641.71      2573.4     6.36932
        2402     2643.77     2573.43     6.36674
        2403     2645.79     2573.46     6.36416
        2404     2648.61     2573.49     6.36159
        2405     2651.19     2573.53     6.35902
        2406     2653.93     2573.56     6.35647
        2407     2656.44     2573.59     6.35392
        2408     2659.12     2573.63     6.35138
        2409     2661.76     2573.67     6.34885
        2410     2664.57      2573.7     6.34633
        2411     2666.94     2573.74     6.34381
        2412     2669.47     2573.78     6.34131
        2413     2671.76     2573.82     6.33881
        2414     2674.22     2573.86     6.33632
        2415     2676.64     2573.91     6.33384
        2416     2678.61     2573.95     6.33137
        2417     2680.97        2574      6.3289
        2418     2683.07     2574.04     6.32644
        2419     2685.14     2574.09       6.324
        2420     2687.38     2574.13     6.32156
        2421     2689.17     2574.18     6.31912
        2422     2691.12     2574.23      6.3167
        2423     2692.83     2574.28     6.31428
        2424     2694.92     2574.33     6.31187
        2425     2696.75     2574.38     6.30947
        2426     2698.76     2574.43     6.30708
        2427     2700.51     2574.48     6.30469
        2428     2702.01     2574.53     6.30232
        2429     2703.67     2574.59     6.29995
        2430      2705.5     2574.64     6.29758
        2431     2706.86      2574.7     6.29523
        2432      2708.8     2574.75     6.29288
        2433     2710.27     2574.81     6.29054
        2434     2711.69     2574.86     6.28821
        2435     2713.47     2574.92     6.28588
        2436     2714.78     2574.98     6.28357
        2437     2715.82     2575.03     6.28125
        2438     2717.02     2575.09     6.27895
        2439     2718.15     2575.15     6.27665
        2440     2719.23     2575.21     6.27435
        2441     2720.24     2575.27     6.27206
        2442     2721.18     2575.33     6.26978
        2443     2722.06     2575.39      6.2675
        2444     2722.45     2575.45     6.26522
        2445     2722.56     2575.51     6.26295
        2446     2723.23     2575.57     6.26068
        2447     2723.82     2575.63     6.25842
        2448     2724.33     2575.69     6.25615
        2449     2724.97     2575.75      6.2539
        2450     2725.54     2575.81     6.25164
        2451     2725.81     2575.87     6.24939
        2452     2726.21     2575.94     6.24714
        2453     2726.12        2576      6.2449
        2454     2726.14     2576.06     6.24265
        2455     2725.87     2576.12     6.24041
        2456     2725.52     2576.18     6.23816
        2457     2725.08     2576.24     6.23592
        2458     2724.76      2576.3     6.23367
        2459     2724.56     2576.36     6.23143
        2460     2724.06     2576.42     6.22919
        2461     2723.47     2576.48     6.22694
        2462      2722.8     2576.54      6.2247
        2463     2721.62      2576.6     6.22245
        2464     2720.55     2576.66      6.2202
        2465     2718.98     2576.72     6.21794
        2466     2717.74     2576.77     6.21568
        2467      2716.4     2576.83     6.21342
        2468     2714.56     2576.89     6.21115
        2469     2713.26     2576.94     6.20888
        2470     2711.86        2577     6.20661
        2471     2710.38     2577.05     6.20433
        2472     2707.78      2577.1     6.20205
        2473     2706.12     2577.15     6.19976
        2474     2704.39     2577.21     6.19747
        2475     2702.36     2577.26     6.19517
        2476     2700.25     2577.31     6.19287
        2477     2698.27     2577.36     6.19056
        2478        2696      2577.4     6.18825
        2479     2693.65     2577.45     6.18593
        2480     2691.02      2577.5      6.1836
        2481     2689.14     2577.54     6.18127
        2482     2687.18     2577.58     6.17894
        2483     2684.32     2577.63      6.1766
        2484     2681.81     2577.67     6.17426
        2485      2678.8     2577.71     6.17191
        2486     2675.72     2577.75     6.16955
        2487     2672.79     2577.79     6.16719
        2488     2670.41     2577.83     6.16482
        2489     2667.96     2577.86     6.16245
        2490     2665.24      2577.9     6.16008
        2491     2662.25     2577.93      6.1577
        2492     2659.19     2577.96     6.15531
        2493     2655.87     2577.99     6.15292
        2494     2653.11     2578.02     6.15053
        2495     2650.08     2578.05     6.14813
        2496     2646.58     2578.08     6.14573
        2497     2643.44     2578.11     6.14332
        2498     2639.62     2578.13     6.14091
        2499     2636.16     2578.15      6.1385
        2500     2633.27     2578.18     6.13609
        2501     2630.33      2578.2     6.13367
        2502     2627.34     2578.22     6.13125
        2503     2623.67     2578.24     6.12882
        2504     2619.96     2578.25      6.1264
        2505     2616.19     2578.27     6.12397
        2506     2612.18     2578.28     6.12154
        2507     2608.53     2578.29     6.11911
        2508     2604.64      2578.3     6.11668
        2509     2600.49     2578.31     6.11425
        2510     2596.52     2578.32     6.11182
        2511      2592.3     2578.33     6.10939
        2512     2588.67     2578.33     6.10696
        2513     2584.38     2578.33     6.10453
        2514     2580.06     2578.33      6.1021
        2515      2575.5     2578.33     6.09967
        2516     2571.13     2578.33     6.09725
        2517     2566.52     2578.32     6.09483
        2518     2562.93     2578.32     6.09241
        2519     2558.49     2578.31        6.09
        2520     2554.04      2578.3     6.08759
        2521     2549.78     2578.29     6.08519
        2522     2545.31     2578.28     6.08279
        2523     2541.03     2578.26     6.08039
        2524     2536.55     2578.24     6.07801
        2525     2532.28     2578.23     6.07563
        2526      2527.8     2578.21     6.07325
        2527     2523.13     2578.18     6.07089
        2528     2518.88     2578.16     6.06853
        2529     2514.65     2578.14     6.06619
        2530     2510.24     2578.11     6.06385
        2531     2505.85     2578.08     6.06152
        2532     2501.69     2578.05      6.0592
        2533     2497.57     2578.02     6.05689
        2534     2493.28     2577.98     6.05459
        2535     2489.66     2577.95     6.05231
        2536     2486.29     2577.91     6.05003
        2537     2482.55     2577.88     6.04776
        2538     2478.66     2577.84      6.0455
        2539     2475.04      2577.8     6.04326
        2540     2471.27     2577.75     6.04102
        2541     2467.57     2577.71      6.0388
        2542     2464.35     2577.67     6.03659
        2543     2461.01     2577.62     6.03439
        2544     2457.95     2577.57      6.0322
        2545     2454.76     2577.53     6.03003
        2546     2451.45     2577.48     6.02786
        2547     2448.44     2577.43     6.02571
        2548     2445.32     2577.37     6.02356
        2549     2442.29     2577.32     6.02143
        2550     2439.98     2577.27     6.01931
        2551     2436.94     2577.21     6.01721
        2552     2434.42     2577.16     6.01511
        2553     2431.59      2577.1     6.01302
        2554     2429.07     2577.04     6.01095
        2555     2426.88     2576.98     6.00888
        2556     2424.59     2576.92     6.00683
        2557        2422     2576.86     6.00478
        2558     2420.15      2576.8     6.00275
        2559        2418     2576.74     6.00072
        2560      2416.6     2576.68     5.99871
        2561      2414.9     2576.61      5.9967
        2562     2413.32     2576.55     5.99469
        2563     2411.65     2576.48      5.9927
        2564     2410.11     2576.42     5.99071
        2565      2409.1     2576.35     5.98873
        2566     2408.22     2576.29     5.98676
        2567     2407.26     2576.22     5.98479
        2568     2406.01     2576.16     5.98282
        2569     2405.09     2576.09     5.98087
        2570      2404.5     2576.02     5.97891
        2571     2403.83     2575.96     5.97696
        2572      2403.5     2575.89     5.97501
        2573     2403.71     2575.82     5.97307
        2574     2403.63     2575.76     5.97112
        2575     2403.68     2575.69     5.96918
        2576     2404.48     2575.62     5.96723
        2577     2404.78     2575.56     5.96528
        2578     2405.21     2575.49     5.96333
        2579     2405.77     2575.42     5.96138
        2580     2406.25     2575.36     5.95943
        2581     2407.28     2575.29     5.95748
        2582     2408.02     2575.23     5.95553
        2583     2409.11     2575.16     5.95357
        2584     2410.95      2575.1      5.9516
        2585     2412.09     2575.04     5.94963
        2586     2413.79     2574.98     5.94766
        2587     2415.62     2574.91     5.94568
        2588     2416.96     2574.85      5.9437
        2589     2419.07     2574.79      5.9417
        2590      2421.1     2574.73     5.93971
        2591     2423.49     2574.68      5.9377
        2592     2425.81     2574.62     5.93569
        2593     2428.27     2574.56     5.93367
        2594     2430.88     2574.51     5.93164
        2595     2433.84     2574.45      5.9296
        2596     2436.95      2574.4     5.92755
        2597      2440.2     2574.35      5.9255
        2598     2443.61      2574.3     5.92343
        2599     2446.74     2574.25     5.92135
        2600     2450.24      2574.2     5.91927
        2601     2453.67     2574.15     5.91717
        2602     2457.46     2574.11     5.91507
        2603     2461.41     2574.07     5.91295
        2604     2464.87     2574.02     5.91083
        2605     2469.32     2573.98      5.9087
        2606      2473.7     2573.94     5.90656
        2607     2478.02     2573.91     5.90441
        2608     2482.69     2573.87     5.90225
        2609      2487.5     2573.84     5.90008
        2610     2492.66     2573.81      5.8979
        2611     2497.95     2573.78     5.89571
        2612     2503.17     2573.75     5.89352
        2613     2508.31     2573.73     5.89131
        2614     2513.37      2573.7     5.88911
        2615     2518.76     2573.68     5.88689
        2616     2524.47     2573.66     5.88467
        2617      2530.5     2573.65     5.88245
        2618     2536.01     2573.63     5.88022
        2619     2541.82     2573.62     5.87798
        2620     2547.73     2573.61     5.87575
        2621     2553.73      2573.6     5.87351
        2622     2560.01      2573.6     5.87127
        2623     2566.77      2573.6     5.86904
        2624     2573.19      2573.6      5.8668
        2625     2579.46      2573.6     5.86456
        2626     2586.18      2573.6     5.86233
        2627     2592.74     2573.61     5.86011
        2628     2599.12     2573.62     5.85788
        2629     2605.73     2573.63     5.85567
        2630     2612.56     2573.65     5.85346
        2631      2619.6     2573.66     5.85126
        2632     2626.63     2573.69     5.84907
        2633     2633.65     2573.71      5.8469
        2634     2640.01     2573.73     5.84473
        2635     2646.55     2573.76     5.84258
        2636     2652.83     2573.79     5.84044
        2637     2659.47     2573.82     5.83831
        2638     2665.63     2573.86      5.8362
        2639     2671.71     2573.89     5.83411
        2640     2677.91     2573.93     5.83203
        2641     2684.43     2573.98     5.82998
        2642     2690.23     2574.02     5.82794
        2643     2696.32     2574.07     5.82591
        2644     2702.08     2574.11     5.82391
        2645     2707.71     2574.17     5.82193
        2646     2712.98     2574.22     5.81997
        2647     2718.52     2574.27     5.81802
        2648      2723.7     2574.33      5.8161
        2649     2729.32     2574.39      5.8142
        2650     2733.94     2574.45     5.81231
        2651     2738.38     2574.51     5.81045
        2652     2743.03     2574.57     5.80861
        2653     2747.49     2574.64     5.80678
        2654     2751.74      2574.7     5.80498
        2655     2755.78     2574.77     5.80319
        2656     2759.82     2574.84     5.80143
        2657     2763.42     2574.91     5.79968
        2658     2766.79     2574.99     5.79794
        2659     2769.93     2575.06     5.79623
        2660     2772.63     2575.13     5.79452
        2661     2775.29     2575.21     5.79284
        2662     2777.29     2575.28     5.79116
        2663     2779.25     2575.36     5.78949
        2664     2781.38     2575.44     5.78783
        2665     2782.62     2575.52     5.78618
        2666     2783.61     2575.59     5.78454
        2667     2784.76     2575.67      5.7829
        2668     2785.85     2575.75     5.78127
        2669     2786.27     2575.83     5.77964
        2670     2786.22     2575.91     5.77801
        2671     2785.91     2575.99     5.77639
        2672     2785.75     2576.07     5.77476
        2673     2784.92     2576.14     5.77313
        2674     2784.03     2576.22     5.77149
        2675     2782.89      2576.3     5.76985
        2676     2781.29     2576.38      5.7682
        2677     2780.26     2576.45     5.76655
        2678     2778.56     2576.53     5.76489
        2679     2776.41      2576.6     5.76322
        2680     2773.59     2576.68     5.76154
        2681     2770.95     2576.75     5.75985
        2682     2767.65     2576.82     5.75814
        2683     2764.54     2576.89     5.75642
        2684     2760.98     2576.96     5.75468
        2685     2757.41     2577.03     5.75293
        2686     2753.62     2577.09     5.75116
        2687     2749.62     2577.16     5.74938
        2688     2744.99     2577.22     5.74758
        2689     2740.57     2577.28     5.74577
        2690     2735.96     2577.34     5.74393
        2691     2731.36     2577.39     5.74208
        2692     2725.75     2577.45     5.74021
        2693     2720.58      2577.5     5.73833
        2694     2715.04     2577.55     5.73643
        2695     2709.34      2577.6     5.73451
        2696     2703.68     2577.65     5.73257
        2697      2698.1     2577.69     5.73062
        2698     2692.16     2577.74     5.72865
        2699      2686.1     2577.78     5.72667
        2700      2679.7     2577.81     5.72467
        2701     2673.82     2577.85     5.72266
        2702     2667.21     2577.88     5.72064
        2703     2660.92     2577.91     5.71861
        2704     2654.34     2577.94     5.71656
        2705     2647.47     2577.97     5.71451
        2706     2640.95     2577.99     5.71244
        2707     2633.96     2578.01     5.71037
        2708     2627.12     2578.03     5.70829
        2709     2620.25     2578.05      5.7062
        2710     2613.55     2578.06     5.70411
        2711     2606.83     2578.07     5.70202
        2712     2599.89     2578.08     5.69992
        2713     2592.75     2578.08     5.69782
        2714     2585.19     2578.09     5.69573
        2715     2578.27     2578.09     5.69363
        2716     2571.17     2578.08     5.69153
        2717     2564.53     2578.08     5.68944
        2718     2557.72     2578.07     5.68735
        2719     2550.55     2578.06     5.68527
        2720     2544.06     2578.05     5.68319
        2721     2537.65     2578.03     5.68112
        2722      2530.9     2578.02     5.67906
        2723     2524.65        2578     5.67701
        2724     2517.88     2577.97     5.67497
        2725     2511.42     2577.95     5.67294
        2726     2505.29     2577.92     5.67092
        2727     2499.69     2577.89     5.66891
        2728     2493.81     2577.86     5.66692
        2729     2488.27     2577.83     5.66494
        2730     2482.66      2577.8     5.66297
        2731     2477.21     2577.76     5.66102
        2732     2471.71     2577.72     5.65908
        2733     2466.16     2577.68     5.65715
        2734      2461.4     2577.64     5.65524
        2735     2456.61     2577.59     5.65335
        2736      2451.8     2577.55     5.65147
        2737     2447.58      2577.5      5.6496
        2738     2443.56     2577.45     5.64775
        2739     2439.74      2577.4     5.64591
        2740     2436.11     2577.35     5.64409
        2741     2432.48      2577.3     5.64228
        2742     2429.05     2577.24     5.64048
        2743     2425.84     2577.19     5.63869
        2744     2423.05     2577.13     5.63692
        2745     2420.26     2577.07     5.63515
        2746      2417.7     2577.01      5.6334
        2747     2415.36     2576.96     5.63166
        2748     2413.23      2576.9     5.62992
        2749     2411.75     2576.84      5.6282
        2750     2410.29     2576.78     5.62648
        2751     2409.05     2576.71     5.62476
        2752     2407.82     2576.65     5.62305
        2753     2406.62     2576.59     5.62135
        2754     2405.63     2576.53     5.61965
        2755     2404.87     2576.47     5.61796
        2756     2404.75      2576.4     5.61626
        2757     2404.86     2576.34     5.61457
        2758     2404.34     2576.28     5.61288
        2759     2404.88     2576.22     5.61119
        2760     2405.43     2576.16      5.6095
        2761     2405.56     2576.09     5.60781
        2762     2406.11     2576.03     5.60611
        2763     2406.87     2575.97     5.60442
        2764     2408.67     2575.91     5.60272
        2765     2410.04     2575.85     5.60101
        2766     2411.81     2575.79      5.5993
        2767     2413.57     2575.73     5.59759
        2768     2415.72     2575.68     5.59586
        2769     2417.43     2575.62     5.59413
        2770     2419.93     2575.56      5.5924
        2771      2422.2     2575.51     5.59065
        2772     2425.05     2575.45      5.5889
        2773     2427.64      2575.4     5.58714
        2774     2430.81     2575.35     5.58537
        2775     2433.91      2575.3     5.58359
        2776     2437.37     2575.25      5.5818
        2777     2440.97      2575.2     5.57999
        2778     2444.49     2575.15     5.57818
        2779     2448.34     2575.11     5.57636
        2780     2452.52     2575.06     5.57453
        2781     2456.19     2575.02     5.57269
        2782     2460.17     2574.98     5.57084
        2783     2464.87     2574.94     5.56898
        2784     2469.03      2574.9     5.56711
        2785     2473.29     2574.86     5.56523
        2786     2478.03     2574.83     5.56334
        2787     2482.64      2574.8     5.56144
        2788      2487.1     2574.76     5.55954
        2789     2491.42     2574.73     5.55762
        2790      2496.4     2574.71      5.5557
        2791      2500.6     2574.68     5.55378
        2792     2505.66     2574.65     5.55184
        2793     2510.76     2574.63      5.5499
        2794     2515.67     2574.61     5.54796
        2795      2520.6     2574.59       5.546
        2796     2525.12     2574.57     5.54405
        2797     2530.06     2574.56     5.54209
        2798      2535.2     2574.54     5.54013
        2799     2539.72     2574.53     5.53816
        2800     2544.63     2574.52     5.53619
        2801     2549.31     2574.51     5.53422
        2802     2553.97      2574.5     5.53225
        2803     2559.02      2574.5     5.53028
        2804     2563.82     2574.49     5.52831
        2805     2568.57     2574.49     5.52634
        2806     2573.28     2574.49     5.52437
        2807     2578.35     2574.49      5.5224
        2808     2582.33      2574.5     5.52044
        2809     2586.86      2574.5     5.51847
        2810     2591.53     2574.51     5.51651
        2811     2596.13     2574.51     5.51456
        2812     2600.86     2574.52      5.5126
        2813     2605.09     2574.53     5.51065
        2814     2609.23     2574.55     5.50871
        2815     2613.07     2574.56     5.50677
        2816     2617.23     2574.58     5.50484
        2817     2621.08     2574.59     5.50291
        2818     2624.41     2574.61     5.50098
        2819     2628.04     2574.63     5.49906
        2820     2631.55     2574.65     5.49715
        2821     2634.95     2574.67     5.49524
        2822     2638.63     2574.69     5.49334
        2823     2642.19     2574.72     5.49145
        2824     2644.99     2574.74     5.48956
        2825     2647.85     2574.77     5.48768
