#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2372     1.21171     1.19763  0.00385783
        2373     1.20981     1.19763  0.00385621
        2374     1.20789     1.19764  0.00385458
        2375     1.20596     1.19764  0.00385296
        2376     1.20401     1.19764  0.00385134
        2377     1.20207     1.19765  0.00384972
        2378     1.20012     1.19765   0.0038481
        2379     1.19816     1.19765  0.00384649
        2380     1.19621     1.19765  0.00384487
        2381     1.19425     1.19764  0.00384326
        2382      1.1923     1.19764  0.00384164
        2383     1.19035     1.19764  0.00384003
        2384     1.18842     1.19764  0.00383842
        2385     1.18649     1.19763  0.00383682
        2386     1.18457     1.19762  0.00383521
        2387     1.18266     1.19762  0.00383361
        2388     1.18077     1.19761  0.00383201
        2389     1.17889      1.1976  0.00383042
        2390     1.17703      1.1976  0.00382882
        2391     1.17518     1.19759  0.00382723
        2392     1.17336     1.19758  0.00382565
        2393     1.17155     1.19756  0.00382406
        2394     1.16977     1.19755  0.00382248
        2395       1.168     1.19754  0.00382091
        2396     1.16625     1.19753  0.00381933
        2397     1.16453     1.19751  0.00381777
        2398     1.16283      1.1975   0.0038162
        2399     1.16115     1.19748  0.00381464
        2400      1.1595     1.19747  0.00381308
        2401     1.15786     1.19745  0.00381153
        2402     1.15625     1.19743  0.00380998
        2403     1.15467     1.19742  0.00380844
        2404      1.1531      1.1974   0.0038069
        2405     1.15157     1.19738  0.00380536
        2406     1.15005     1.19736  0.00380383
        2407     1.14856     1.19734  0.00380231
        2408     1.14708     1.19732  0.00380079
        2409     1.14563      1.1973  0.00379927
        2410      1.1442     1.19728  0.00379776
        2411      1.1428     1.19725  0.00379625
        2412     1.14142     1.19723  0.00379474
        2413     1.14006     1.19721  0.00379325
        2414     1.13872     1.19718  0.00379175
        2415      1.1374     1.19716  0.00379026
        2416     1.13611     1.19713  0.00378878
        2417     1.13483     1.19711   0.0037873
        2418     1.13358     1.19708  0.00378582
        2419     1.13234     1.19705  0.00378435
        2420     1.13113     1.19703  0.00378289
        2421     1.12994       1.197  0.00378143
        2422     1.12877     1.19697  0.00377997
        2423     1.12762     1.19694  0.00377852
        2424     1.12649     1.19691  0.00377707
        2425     1.12539     1.19688  0.00377563
        2426      1.1243     1.19685  0.00377419
        2427     1.12324     1.19682  0.00377276
        2428      1.1222     1.19679  0.00377133
        2429     1.12118     1.19676   0.0037699
        2430     1.12019     1.19673  0.00376848
        2431     1.11922      1.1967  0.00376707
        2432     1.11828     1.19666  0.00376566
        2433     1.11737     1.19663  0.00376425
        2434     1.11648      1.1966  0.00376285
        2435     1.11562     1.19657  0.00376145
        2436     1.11479     1.19653  0.00376006
        2437       1.114      1.1965  0.00375867
        2438     1.11323     1.19646  0.00375728
        2439     1.11249     1.19643   0.0037559
        2440     1.11179      1.1964  0.00375452
        2441     1.11112     1.19636  0.00375314
        2442     1.11049     1.19633  0.00375177
        2443     1.10989     1.19629   0.0037504
        2444     1.10933     1.19625  0.00374904
        2445     1.10881     1.19622  0.00374767
        2446     1.10833     1.19618  0.00374631
        2447      1.1079     1.19615  0.00374496
        2448     1.10751     1.19611   0.0037436
        2449     1.10715     1.19607  0.00374225
        2450     1.10685     1.19604   0.0037409
        2451     1.10659       1.196  0.00373955
        2452     1.10638     1.19596   0.0037382
        2453     1.10621     1.19593  0.00373686
        2454     1.10609     1.19589  0.00373552
        2455     1.10602     1.19585  0.00373417
        2456       1.106     1.19582  0.00373283
        2457     1.10603     1.19578  0.00373149
        2458     1.10611     1.19575  0.00373015
        2459     1.10625     1.19571  0.00372881
        2460     1.10643     1.19567  0.00372747
        2461     1.10667     1.19564  0.00372613
        2462     1.10696      1.1956  0.00372479
        2463      1.1073     1.19556  0.00372345
        2464     1.10769     1.19553  0.00372211
        2465     1.10813     1.19549  0.00372077
        2466     1.10863     1.19546  0.00371943
        2467     1.10918     1.19542  0.00371809
        2468     1.10979     1.19539  0.00371674
        2469     1.11044     1.19535   0.0037154
        2470     1.11115     1.19532  0.00371405
        2471     1.11192     1.19529   0.0037127
        2472     1.11273     1.19525  0.00371135
        2473     1.11359     1.19522  0.00370999
        2474      1.1145     1.19519  0.00370864
        2475     1.11546     1.19515  0.00370728
        2476     1.11647     1.19512  0.00370592
        2477     1.11752     1.19509  0.00370455
        2478     1.11863     1.19506  0.00370319
        2479     1.11977     1.19503  0.00370182
        2480     1.12097       1.195  0.00370045
        2481      1.1222     1.19497  0.00369907
        2482     1.12348     1.19494  0.00369769
        2483     1.12481     1.19491  0.00369631
        2484     1.12618     1.19489  0.00369493
        2485     1.12759     1.19486  0.00369354
        2486     1.12904     1.19483  0.00369215
        2487     1.13053     1.19481  0.00369075
        2488     1.13207     1.19478  0.00368936
        2489     1.13364     1.19476  0.00368796
        2490     1.13525     1.19473  0.00368655
        2491      1.1369     1.19471  0.00368515
        2492     1.13859     1.19469  0.00368374
        2493     1.14031     1.19467  0.00368232
        2494     1.14207     1.19464  0.00368091
        2495     1.14386     1.19462  0.00367949
        2496     1.14569      1.1946  0.00367807
        2497     1.14755     1.19459  0.00367664
        2498     1.14945     1.19457  0.00367521
        2499     1.15138     1.19455  0.00367378
        2500     1.15334     1.19453  0.00367235
        2501     1.15533     1.19452  0.00367092
        2502     1.15736      1.1945  0.00366948
        2503     1.15942     1.19449  0.00366804
        2504     1.16151     1.19448   0.0036666
        2505     1.16363     1.19446  0.00366516
        2506     1.16578     1.19445  0.00366371
        2507     1.16796     1.19444  0.00366227
        2508     1.17016     1.19443  0.00366082
        2509      1.1724     1.19442  0.00365937
        2510     1.17466     1.19442  0.00365792
        2511     1.17694     1.19441  0.00365647
        2512     1.17925      1.1944  0.00365502
        2513     1.18159      1.1944  0.00365357
        2514     1.18395     1.19439  0.00365212
        2515     1.18633     1.19439  0.00365067
        2516     1.18873     1.19439  0.00364922
        2517     1.19115     1.19439  0.00364777
        2518     1.19358     1.19439  0.00364632
        2519     1.19604     1.19439  0.00364487
        2520     1.19851     1.19439  0.00364342
        2521     1.20099     1.19439  0.00364198
        2522     1.20348      1.1944  0.00364054
        2523     1.20599      1.1944   0.0036391
        2524      1.2085     1.19441  0.00363766
        2525     1.21102     1.19441  0.00363623
        2526     1.21354     1.19442  0.00363479
        2527     1.21606     1.19443  0.00363337
        2528     1.21858     1.19444  0.00363194
        2529     1.22109     1.19445  0.00363052
        2530      1.2236     1.19446   0.0036291
        2531     1.22611     1.19447  0.00362769
        2532      1.2286     1.19449  0.00362628
        2533     1.23107      1.1945  0.00362488
        2534     1.23353     1.19452  0.00362348
        2535     1.23597     1.19453  0.00362209
        2536     1.23839     1.19455   0.0036207
        2537     1.24079     1.19457  0.00361932
        2538     1.24317     1.19459  0.00361795
        2539     1.24551     1.19461  0.00361658
        2540     1.24782     1.19463  0.00361521
        2541      1.2501     1.19465  0.00361386
        2542     1.25234     1.19467  0.00361251
        2543     1.25454      1.1947  0.00361116
        2544      1.2567     1.19472  0.00360983
        2545     1.25882     1.19475   0.0036085
        2546     1.26089     1.19477  0.00360717
        2547     1.26291      1.1948  0.00360585
        2548     1.26488     1.19483  0.00360454
        2549      1.2668     1.19485  0.00360324
        2550     1.26866     1.19488  0.00360194
        2551     1.27047     1.19491  0.00360065
        2552     1.27222     1.19494  0.00359937
        2553     1.27391     1.19497  0.00359809
        2554     1.27554       1.195  0.00359682
        2555     1.27711     1.19504  0.00359556
        2556     1.27861     1.19507   0.0035943
        2557     1.28005      1.1951  0.00359305
        2558     1.28143     1.19514   0.0035918
        2559     1.28273     1.19517  0.00359056
        2560     1.28397     1.19521  0.00358933
        2561     1.28514     1.19524   0.0035881
        2562     1.28625     1.19528  0.00358687
        2563     1.28728     1.19531  0.00358565
        2564     1.28824     1.19535  0.00358444
        2565     1.28913     1.19538  0.00358323
        2566     1.28995     1.19542  0.00358202
        2567     1.29071     1.19546  0.00358082
        2568     1.29139      1.1955  0.00357962
        2569       1.292     1.19553  0.00357842
        2570     1.29253     1.19557  0.00357723
        2571       1.293     1.19561  0.00357604
        2572     1.29339     1.19565  0.00357485
        2573     1.29371     1.19569  0.00357366
        2574     1.29396     1.19572  0.00357248
        2575     1.29413     1.19576  0.00357129
        2576     1.29424      1.1958  0.00357011
        2577     1.29427     1.19584  0.00356893
        2578     1.29423     1.19588  0.00356775
        2579     1.29412     1.19591  0.00356657
        2580     1.29393     1.19595  0.00356539
        2581     1.29367     1.19599  0.00356421
        2582     1.29334     1.19603  0.00356303
        2583     1.29293     1.19607  0.00356185
        2584     1.29244      1.1961  0.00356067
        2585     1.29187     1.19614  0.00355948
        2586     1.29123     1.19618  0.00355829
        2587     1.29051     1.19621  0.00355711
        2588     1.28971     1.19625  0.00355591
        2589     1.28883     1.19629  0.00355472
        2590     1.28787     1.19632  0.00355352
        2591     1.28683     1.19636  0.00355232
        2592      1.2857     1.19639  0.00355112
        2593     1.28449     1.19642  0.00354991
        2594     1.28319     1.19646   0.0035487
        2595      1.2818     1.19649  0.00354749
        2596     1.28033     1.19652  0.00354627
        2597     1.27876     1.19655  0.00354504
        2598     1.27711     1.19659  0.00354382
        2599     1.27536     1.19662  0.00354258
        2600     1.27352     1.19665  0.00354134
        2601     1.27159     1.19667   0.0035401
        2602     1.26957      1.1967  0.00353885
        2603     1.26745     1.19673  0.00353759
        2604     1.26524     1.19676  0.00353633
        2605     1.26294     1.19678  0.00353507
        2606     1.26054     1.19681  0.00353379
        2607     1.25805     1.19683  0.00353252
        2608     1.25547     1.19685  0.00353123
        2609      1.2528     1.19687  0.00352995
        2610     1.25003     1.19689  0.00352865
        2611     1.24717     1.19691  0.00352735
        2612     1.24423     1.19693  0.00352605
        2613      1.2412     1.19695  0.00352474
        2614     1.23808     1.19696  0.00352343
        2615     1.23488     1.19698  0.00352211
        2616     1.23161     1.19699  0.00352079
        2617     1.22825       1.197  0.00351946
        2618     1.22482     1.19701  0.00351813
        2619     1.22132     1.19702   0.0035168
        2620     1.21775     1.19703  0.00351547
        2621     1.21412     1.19704  0.00351414
        2622     1.21044     1.19704   0.0035128
        2623     1.20669     1.19705  0.00351146
        2624      1.2029     1.19705  0.00351012
        2625     1.19906     1.19705  0.00350879
        2626     1.19518     1.19705  0.00350745
        2627     1.19126     1.19705  0.00350612
        2628     1.18732     1.19704  0.00350478
        2629     1.18335     1.19704  0.00350345
        2630     1.17936     1.19703  0.00350213
        2631     1.17536     1.19702  0.00350081
        2632     1.17135     1.19701  0.00349949
        2633     1.16734       1.197  0.00349818
        2634     1.16334     1.19699  0.00349688
        2635     1.15935     1.19697  0.00349558
        2636     1.15537     1.19696  0.00349429
        2637     1.15142     1.19694    0.003493
        2638      1.1475     1.19692  0.00349173
        2639     1.14361      1.1969  0.00349047
        2640     1.13977     1.19688  0.00348921
        2641     1.13598     1.19686  0.00348797
        2642     1.13224     1.19683  0.00348673
        2643     1.12857     1.19681  0.00348551
        2644     1.12496     1.19678   0.0034843
        2645     1.12143     1.19675  0.00348309
        2646     1.11797     1.19672  0.00348191
        2647      1.1146     1.19669  0.00348073
        2648     1.11133     1.19666  0.00347956
        2649     1.10814     1.19663  0.00347841
        2650     1.10506     1.19659  0.00347727
        2651     1.10209     1.19655  0.00347614
        2652     1.09923     1.19652  0.00347502
        2653     1.09649     1.19648  0.00347392
        2654     1.09387     1.19644  0.00347282
        2655     1.09137      1.1964  0.00347174
        2656       1.089     1.19636  0.00347067
        2657     1.08677     1.19632  0.00346961
        2658     1.08467     1.19628  0.00346856
        2659     1.08271     1.19624  0.00346752
        2660     1.08089     1.19619  0.00346648
        2661     1.07921     1.19615  0.00346546
        2662     1.07769      1.1961  0.00346444
        2663     1.07631     1.19606  0.00346343
        2664     1.07509     1.19601  0.00346243
        2665     1.07402     1.19597  0.00346144
        2666     1.07311     1.19592  0.00346044
        2667     1.07236     1.19588  0.00345946
        2668     1.07177     1.19583  0.00345847
        2669     1.07133     1.19578  0.00345749
        2670     1.07106     1.19574  0.00345651
        2671     1.07094     1.19569  0.00345553
        2672     1.07099     1.19564  0.00345456
        2673      1.0712      1.1956  0.00345358
        2674     1.07157     1.19555   0.0034526
        2675     1.07209      1.1955  0.00345161
        2676     1.07278     1.19546  0.00345063
        2677     1.07362     1.19541  0.00344964
        2678     1.07462     1.19537  0.00344865
        2679     1.07578     1.19532  0.00344765
        2680     1.07709     1.19528  0.00344664
        2681     1.07855     1.19523  0.00344563
        2682     1.08016     1.19519  0.00344462
        2683     1.08191     1.19515  0.00344359
        2684     1.08382     1.19511  0.00344256
        2685     1.08586     1.19507  0.00344152
        2686     1.08804     1.19503  0.00344047
        2687     1.09036     1.19499  0.00343941
        2688     1.09281     1.19495  0.00343834
        2689     1.09539     1.19491  0.00343726
        2690     1.09809     1.19488  0.00343617
        2691     1.10092     1.19484  0.00343507
        2692     1.10386     1.19481  0.00343396
        2693     1.10691     1.19478  0.00343284
        2694     1.11008     1.19474  0.00343171
        2695     1.11335     1.19471  0.00343057
        2696     1.11672     1.19469  0.00342942
        2697     1.12019     1.19466  0.00342826
        2698     1.12374     1.19463  0.00342709
        2699     1.12738     1.19461  0.00342591
        2700      1.1311     1.19458  0.00342472
        2701     1.13489     1.19456  0.00342352
        2702     1.13875     1.19454  0.00342232
        2703     1.14268     1.19452  0.00342111
        2704     1.14667      1.1945  0.00341989
        2705     1.15071     1.19449  0.00341866
        2706     1.15479     1.19447  0.00341743
        2707     1.15892     1.19446  0.00341619
        2708     1.16308     1.19445  0.00341495
        2709     1.16728     1.19444   0.0034137
        2710     1.17149     1.19443  0.00341245
        2711     1.17573     1.19442   0.0034112
        2712     1.17998     1.19442  0.00340995
        2713     1.18424     1.19441  0.00340869
        2714      1.1885     1.19441  0.00340744
        2715     1.19275     1.19441  0.00340618
        2716     1.19699     1.19441  0.00340493
        2717     1.20122     1.19441  0.00340368
        2718     1.20543     1.19442  0.00340243
        2719     1.20961     1.19442  0.00340118
        2720     1.21375     1.19443  0.00339994
        2721     1.21786     1.19444   0.0033987
        2722     1.22192     1.19445  0.00339747
        2723     1.22593     1.19446  0.00339624
        2724     1.22989     1.19447  0.00339502
        2725     1.23379     1.19449   0.0033938
        2726     1.23762      1.1945  0.00339259
        2727     1.24138     1.19452  0.00339139
        2728     1.24506     1.19454   0.0033902
        2729     1.24867     1.19456  0.00338902
        2730     1.25219     1.19458  0.00338784
        2731     1.25562      1.1946  0.00338667
        2732     1.25896     1.19463  0.00338552
        2733      1.2622     1.19465  0.00338437
        2734     1.26534     1.19468  0.00338323
        2735     1.26838      1.1947   0.0033821
        2736     1.27131     1.19473  0.00338098
        2737     1.27412     1.19476  0.00337987
        2738     1.27682     1.19479  0.00337877
        2739     1.27941     1.19482  0.00337767
        2740     1.28187     1.19485  0.00337659
        2741     1.28421     1.19489  0.00337552
        2742     1.28642     1.19492  0.00337445
        2743     1.28851     1.19495  0.00337339
        2744     1.29046     1.19499  0.00337234
        2745     1.29229     1.19502   0.0033713
        2746     1.29398     1.19506  0.00337026
        2747     1.29553      1.1951  0.00336924
        2748     1.29695     1.19513  0.00336821
        2749     1.29823     1.19517   0.0033672
        2750     1.29937     1.19521  0.00336619
        2751     1.30038     1.19525  0.00336518
        2752     1.30125     1.19529  0.00336418
        2753     1.30197     1.19532  0.00336318
        2754     1.30256     1.19536  0.00336218
        2755     1.30302      1.1954  0.00336119
        2756     1.30333     1.19544   0.0033602
        2757     1.30351     1.19548  0.00335921
        2758     1.30355     1.19552  0.00335822
        2759     1.30346     1.19556  0.00335723
        2760     1.30324      1.1956  0.00335624
        2761     1.30288     1.19564  0.00335525
        2762      1.3024     1.19568  0.00335426
        2763     1.30179     1.19571  0.00335326
        2764     1.30105     1.19575  0.00335227
        2765     1.30019     1.19579  0.00335127
        2766      1.2992     1.19583  0.00335026
        2767      1.2981     1.19586  0.00334926
        2768     1.29688      1.1959  0.00334824
        2769     1.29555     1.19594  0.00334723
        2770      1.2941     1.19597  0.00334621
        2771     1.29255     1.19601  0.00334518
        2772      1.2909     1.19604  0.00334415
        2773     1.28914     1.19608  0.00334311
        2774     1.28729     1.19611  0.00334207
        2775     1.28534     1.19614  0.00334102
        2776     1.28331     1.19617  0.00333996
        2777     1.28118      1.1962   0.0033389
        2778     1.27897     1.19623  0.00333783
        2779     1.27669     1.19626  0.00333676
        2780     1.27432     1.19629  0.00333567
        2781     1.27189     1.19632  0.00333459
        2782     1.26939     1.19634  0.00333349
        2783     1.26682     1.19637  0.00333239
        2784      1.2642     1.19639  0.00333128
        2785     1.26152     1.19642  0.00333017
        2786      1.2588     1.19644  0.00332905
        2787     1.25603     1.19646  0.00332792
        2788     1.25321     1.19648  0.00332679
        2789     1.25036      1.1965  0.00332565
        2790     1.24748     1.19652  0.00332451
        2791     1.24457     1.19653  0.00332337
        2792     1.24163     1.19655  0.00332221
        2793     1.23867     1.19657  0.00332106
        2794      1.2357     1.19658   0.0033199
        2795     1.23271     1.19659  0.00331874
        2796     1.22971      1.1966  0.00331757
        2797     1.22671     1.19662   0.0033164
        2798      1.2237     1.19662  0.00331523
        2799      1.2207     1.19663  0.00331406
        2800     1.21771     1.19664  0.00331288
        2801     1.21473     1.19665  0.00331171
        2802     1.21176     1.19665  0.00331053
        2803      1.2088     1.19666  0.00330935
        2804     1.20586     1.19666  0.00330817
        2805     1.20295     1.19666  0.00330699
        2806     1.20007     1.19666  0.00330582
        2807     1.19721     1.19666  0.00330464
        2808     1.19438     1.19666  0.00330346
        2809     1.19159     1.19666  0.00330229
        2810     1.18883     1.19666  0.00330111
        2811     1.18612     1.19666  0.00329994
        2812     1.18345     1.19665  0.00329877
        2813     1.18083     1.19664   0.0032976
        2814     1.17825     1.19664  0.00329644
        2815     1.17573     1.19663  0.00329527
        2816     1.17326     1.19662  0.00329411
        2817     1.17085     1.19661  0.00329296
        2818     1.16849      1.1966   0.0032918
        2819     1.16621     1.19659  0.00329065
        2820     1.16399     1.19658  0.00328951
        2821     1.16183     1.19657  0.00328836
        2822     1.15975     1.19656  0.00328722
        2823     1.15774     1.19654  0.00328609
        2824      1.1558     1.19653  0.00328496
        2825     1.15395     1.19651  0.00328383
        2826     1.15218      1.1965   0.0032827
        2827      1.1505     1.19648  0.00328158
        2828      1.1489     1.19646  0.00328047
        2829     1.14739     1.19645  0.00327935
        2830     1.14598     1.19643  0.00327824
        2831     1.14466     1.19641  0.00327713
        2832     1.14344     1.19639  0.00327603
        2833     1.14232     1.19637  0.00327493
        2834     1.14131     1.19635  0.00327383
        2835      1.1404     1.19633  0.00327274
        2836     1.13961     1.19631  0.00327164
        2837     1.13893     1.19629  0.00327055
        2838     1.13836     1.19627  0.00326946
        2839     1.13791     1.19625  0.00326838
        2840     1.13758     1.19623  0.00326729
        2841     1.13738     1.19621  0.00326621
        2842     1.13729     1.19619  0.00326512
        2843     1.13734     1.19617  0.00326404
        2844     1.13751     1.19615  0.00326296
        2845     1.13781     1.19613  0.00326188
        2846     1.13825     1.19611  0.00326079
        2847     1.13881     1.19609  0.00325971
        2848     1.13951     1.19607  0.00325863
        2849     1.14035     1.19605  0.00325754
        2850     1.14132     1.19603  0.00325645
        2851     1.14243     1.19601  0.00325537
        2852     1.14367     1.19599  0.00325428
        2853     1.14504     1.19597  0.00325319
        2854     1.14655     1.19596  0.00325209
        2855     1.14818     1.19594    0.003251
        2856     1.14995     1.19592   0.0032499
        2857     1.15184     1.19591   0.0032488
        2858     1.15385     1.19589  0.00324769
        2859     1.15599     1.19588  0.00324659
        2860     1.15824     1.19587  0.00324548
        2861     1.16061     1.19585  0.00324437
        2862     1.16308     1.19584  0.00324325
        2863     1.16566     1.19583  0.00324214
        2864     1.16834     1.19582  0.00324102
        2865     1.17111     1.19581   0.0032399
        2866     1.17398     1.19581  0.00323878
        2867     1.17693      1.1958  0.00323766
        2868     1.17995     1.19579  0.00323653
        2869     1.18305     1.19579  0.00323541
        2870     1.18621     1.19579  0.00323428
        2871     1.18942     1.19578  0.00323316
        2872     1.19269     1.19578  0.00323203
        2873     1.19601     1.19578  0.00323091
        2874     1.19935     1.19578  0.00322978
        2875     1.20272     1.19579  0.00322866
        2876     1.20611     1.19579  0.00322754
        2877     1.20951      1.1958  0.00322642
        2878     1.21291      1.1958   0.0032253
        2879      1.2163     1.19581  0.00322419
        2880     1.21967     1.19582  0.00322308
        2881     1.22302     1.19583  0.00322198
        2882     1.22634     1.19584  0.00322088
        2883     1.22962     1.19585  0.00321978
        2884     1.23284     1.19586  0.00321869
        2885     1.23601     1.19588   0.0032176
        2886     1.23911     1.19589  0.00321652
        2887     1.24214     1.19591  0.00321545
        2888     1.24509     1.19592  0.00321438
        2889     1.24794     1.19594  0.00321332
        2890      1.2507     1.19596  0.00321226
        2891     1.25336     1.19598  0.00321121
        2892     1.25591       1.196  0.00321017
        2893     1.25834     1.19602  0.00320913
        2894     1.26065     1.19604   0.0032081
        2895     1.26284     1.19607  0.00320708
        2896     1.26489     1.19609  0.00320606
        2897      1.2668     1.19612  0.00320504
        2898     1.26858     1.19614  0.00320404
        2899     1.27021     1.19617  0.00320303
        2900     1.27169     1.19619  0.00320203
        2901     1.27301     1.19622  0.00320104
        2902     1.27418     1.19625  0.00320005
        2903     1.27519     1.19627  0.00319906
        2904     1.27603      1.1963  0.00319808
        2905     1.27672     1.19633   0.0031971
        2906     1.27724     1.19636  0.00319612
        2907      1.2776     1.19638  0.00319514
        2908     1.27779     1.19641  0.00319417
        2909     1.27781     1.19644  0.00319319
        2910     1.27767     1.19647  0.00319221
        2911     1.27736      1.1965  0.00319124
        2912     1.27689     1.19652  0.00319026
        2913     1.27626     1.19655  0.00318928
        2914     1.27546     1.19658  0.00318831
        2915      1.2745      1.1966  0.00318732
        2916     1.27338     1.19663  0.00318634
        2917     1.27211     1.19666  0.00318535
        2918     1.27068     1.19668  0.00318436
        2919      1.2691     1.19671  0.00318337
        2920     1.26738     1.19673  0.00318237
        2921     1.26551     1.19675  0.00318137
        2922     1.26351     1.19678  0.00318036
        2923     1.26137      1.1968  0.00317935
        2924      1.2591     1.19682  0.00317833
        2925      1.2567     1.19684  0.00317731
        2926     1.25418     1.19686  0.00317629
        2927     1.25154     1.19688  0.00317526
        2928     1.24879      1.1969  0.00317422
        2929     1.24594     1.19691  0.00317318
        2930     1.24298     1.19693  0.00317214
        2931     1.23993     1.19694  0.00317109
        2932     1.23679     1.19696  0.00317004
        2933     1.23357     1.19697  0.00316898
        2934     1.23026     1.19698  0.00316792
        2935     1.22689     1.19699  0.00316686
        2936     1.22346       1.197  0.00316579
        2937     1.21996     1.19701  0.00316472
        2938     1.21641     1.19702  0.00316365
        2939     1.21282     1.19702  0.00316258
        2940     1.20918     1.19702  0.00316151
        2941     1.20552     1.19703  0.00316043
        2942     1.20183     1.19703  0.00315936
        2943     1.19812     1.19703  0.00315829
        2944     1.19439     1.19703  0.00315721
        2945     1.19067     1.19703  0.00315614
        2946     1.18694     1.19702  0.00315507
        2947     1.18322     1.19702  0.00315401
        2948     1.17951     1.19701  0.00315294
        2949     1.17582     1.19701  0.00315188
        2950     1.17217       1.197  0.00315082
        2951     1.16854     1.19699  0.00314977
        2952     1.16496     1.19698  0.00314872
        2953     1.16143     1.19696  0.00314768
        2954     1.15795     1.19695  0.00314664
        2955     1.15453     1.19694  0.00314561
        2956     1.15118     1.19692  0.00314458
        2957     1.14791      1.1969  0.00314356
        2958     1.14471     1.19689  0.00314255
        2959     1.14161     1.19687  0.00314154
        2960     1.13859     1.19685  0.00314054
        2961     1.13567     1.19683  0.00313955
        2962     1.13286     1.19681  0.00313857
        2963     1.13016     1.19678  0.00313759
        2964     1.12758     1.19676  0.00313662
        2965     1.12511     1.19674  0.00313565
        2966     1.12277     1.19671  0.00313469
        2967     1.12057     1.19669  0.00313374
        2968     1.11849     1.19666   0.0031328
        2969     1.11656     1.19663  0.00313186
        2970     1.11478     1.19661  0.00313092
        2971     1.11314     1.19658     0.00313
        2972     1.11166     1.19655  0.00312907
        2973     1.11033     1.19652  0.00312816
        2974     1.10916     1.19649  0.00312724
        2975     1.10815     1.19646  0.00312633
        2976     1.10731     1.19643  0.00312542
        2977     1.10664      1.1964  0.00312452
        2978     1.10614     1.19637  0.00312362
        2979     1.10581     1.19634  0.00312272
        2980     1.10565     1.19631  0.00312182
        2981     1.10567     1.19628  0.00312092
        2982     1.10585     1.19625  0.00312002
        2983     1.10622     1.19622  0.00311912
        2984     1.10675     1.19619  0.00311822
        2985     1.10746     1.19616  0.00311732
        2986     1.10834     1.19613  0.00311641
        2987     1.10939      1.1961   0.0031155
        2988     1.11061     1.19607  0.00311459
        2989     1.11199     1.19604  0.00311368
        2990     1.11354     1.19602  0.00311276
        2991     1.11524     1.19599  0.00311183
        2992     1.11709     1.19596   0.0031109
        2993      1.1191     1.19594  0.00310997
        2994     1.12126     1.19591  0.00310903
        2995     1.12355     1.19589  0.00310809
        2996     1.12598     1.19586  0.00310714
        2997     1.12854     1.19584  0.00310618
        2998     1.13123     1.19582  0.00310522
        2999     1.13403      1.1958  0.00310425
        3000     1.13695     1.19578  0.00310328
        3001     1.13997     1.19576   0.0031023
        3002     1.14309     1.19574  0.00310132
        3003     1.14629     1.19573  0.00310033
        3004     1.14959     1.19571  0.00309934
        3005     1.15295      1.1957  0.00309834
        3006     1.15639     1.19568  0.00309733
        3007     1.15988     1.19567  0.00309633
        3008     1.16343     1.19566  0.00309532
        3009     1.16702     1.19565   0.0030943
        3010     1.17065     1.19564  0.00309329
        3011      1.1743     1.19564  0.00309227
        3012     1.17797     1.19563  0.00309125
        3013     1.18165     1.19563  0.00309022
        3014     1.18533     1.19562   0.0030892
        3015       1.189     1.19562  0.00308818
        3016     1.19266     1.19562  0.00308715
        3017      1.1963     1.19562  0.00308613
        3018      1.1999     1.19562  0.00308511
        3019     1.20347     1.19562  0.00308409
        3020     1.20698     1.19563  0.00308307
        3021     1.21045     1.19563  0.00308205
        3022     1.21385     1.19564  0.00308104
        3023     1.21718     1.19565  0.00308003
        3024     1.22044     1.19565  0.00307902
        3025     1.22361     1.19566  0.00307801
        3026     1.22669     1.19567  0.00307701
        3027     1.22969     1.19569  0.00307602
        3028     1.23258      1.1957  0.00307503
        3029     1.23537     1.19571  0.00307404
        3030     1.23805     1.19572  0.00307306
        3031     1.24061     1.19574  0.00307208
        3032     1.24306     1.19575   0.0030711
        3033     1.24539     1.19577  0.00307014
        3034      1.2476     1.19579  0.00306917
        3035     1.24967     1.19581  0.00306821
        3036     1.25162     1.19582  0.00306726
        3037     1.25343     1.19584   0.0030663
        3038      1.2551     1.19586  0.00306536
        3039     1.25664     1.19588  0.00306441
        3040     1.25804      1.1959  0.00306347
        3041      1.2593     1.19592  0.00306254
        3042     1.26042     1.19595   0.0030616
        3043      1.2614     1.19597  0.00306067
        3044     1.26225     1.19599  0.00305975
        3045     1.26296     1.19601  0.00305882
        3046     1.26353     1.19603   0.0030579
        3047     1.26396     1.19606  0.00305697
        3048     1.26426     1.19608  0.00305605
        3049     1.26443      1.1961  0.00305513
        3050     1.26447     1.19612  0.00305421
        3051     1.26438     1.19614  0.00305329
        3052     1.26417     1.19617  0.00305237
        3053     1.26384     1.19619  0.00305146
        3054      1.2634     1.19621  0.00305054
        3055     1.26284     1.19623  0.00304961
        3056     1.26217     1.19625  0.00304869
        3057     1.26139     1.19628  0.00304777
        3058     1.26052      1.1963  0.00304685
        3059     1.25955     1.19632  0.00304592
        3060     1.25849     1.19634  0.00304499
        3061     1.25735     1.19636  0.00304406
        3062     1.25613     1.19638  0.00304313
        3063     1.25484      1.1964   0.0030422
        3064     1.25348     1.19641  0.00304126
        3065     1.25206     1.19643  0.00304032
        3066     1.25059     1.19645  0.00303938
        3067     1.24907     1.19647  0.00303844
        3068     1.24751     1.19648   0.0030375
        3069     1.24592      1.1965  0.00303655
        3070     1.24429     1.19652   0.0030356
