1	0
1.41475	0.00421028
1.72452	0.00547184
1.99328	0.00660224
2.22871	0.00873419
2.44581	0.00919029
2.64419	0.00926566
2.82821	0.0099769
3.00403	0.0105377
3.17537	0.0109379
3.33461	0.0116423
3.4744	0.0130509
3.61824	0.0126803
3.74732	0.0131009
3.87953	0.0129533
4.00978	0.0137053
4.13049	0.0152355
4.25766	0.0149357
4.37736	0.0163334
4.49618	0.0174266
4.60362	0.0192193
4.70975	0.0200378
4.81847	0.0198273
4.92266	0.0205227
5.01789	0.0222883
5.1188	0.0223217
5.2184	0.0222873
5.31923	0.0226459
5.40039	0.0227023
5.4944	0.0229907
5.58497	0.023538
5.66374	0.0231757
5.7582	0.0235536
5.84864	0.0237429
5.92919	0.0240936
6.0126	0.0244683
6.10005	0.0250305
6.18257	0.0259736
6.27448	0.0265564
6.36089	0.0272823
6.44099	0.0271193
6.50883	0.0270338
6.57915	0.0277481
6.65719	0.0285842
6.73028	0.0287669
6.80689	0.0283949
6.87601	0.0285158
6.94209	0.0291845
7.00722	0.0295519
7.07237	0.0298516
7.14387	0.0292691
7.22149	0.0286124
7.28476	0.0291544
7.34787	0.0290703
7.41402	0.0294848
7.48028	0.029639
7.54651	0.0300052
7.60861	0.0301026
7.67514	0.0309223
7.73797	0.0304923
7.80325	0.0310702
7.8653	0.0304068
7.9342	0.0310781
7.99747	0.0314685
8.06228	0.0320446
8.12328	0.0320707
8.18783	0.0321797
8.25086	0.0318757
8.30038	0.0317451
8.3619	0.03122
8.41519	0.0297907
8.47306	0.0304112
8.53909	0.0308898
8.59789	0.0310222
8.66004	0.0305763
8.72616	0.030542
8.78362	0.0311702
8.84268	0.0318054
8.90115	0.0321513
8.95988	0.0322773
9.01411	0.0333039
9.06186	0.0332607
9.12013	0.0335102
9.17783	0.0348532
9.22861	0.0343158
9.28335	0.0350174
9.33415	0.0352921
9.38448	0.0351441
9.44243	0.0355108
9.4907	0.035601
9.54097	0.0349196
9.58548	0.0365536
9.63573	0.0365335
9.68319	0.0357964
9.73121	0.0363592
9.78085	0.0365635
9.82102	0.0364396
9.86379	0.0366728
9.91677	0.0370046
9.97153	0.0368792
