#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6028     1.71834     1.70233  0.00230767
        6029      1.7206     1.70233  0.00230729
        6030     1.72288     1.70233  0.00230691
        6031     1.72518     1.70234  0.00230653
        6032      1.7275     1.70234  0.00230615
        6033     1.72983     1.70235  0.00230577
        6034     1.73217     1.70235  0.00230539
        6035     1.73453     1.70236  0.00230502
        6036     1.73689     1.70236  0.00230464
        6037     1.73925     1.70237  0.00230427
        6038     1.74161     1.70237   0.0023039
        6039     1.74397     1.70238  0.00230353
        6040     1.74633     1.70239  0.00230316
        6041     1.74868      1.7024  0.00230279
        6042     1.75102      1.7024  0.00230242
        6043     1.75335     1.70241  0.00230206
        6044     1.75567     1.70242  0.00230169
        6045     1.75797     1.70243  0.00230133
        6046     1.76025     1.70244  0.00230097
        6047     1.76251     1.70245  0.00230061
        6048     1.76475     1.70246  0.00230025
        6049     1.76697     1.70247   0.0022999
        6050     1.76916     1.70248  0.00229954
        6051     1.77132     1.70249  0.00229919
        6052     1.77346     1.70251  0.00229884
        6053     1.77556     1.70252  0.00229849
        6054     1.77764     1.70253  0.00229815
        6055     1.77968     1.70254   0.0022978
        6056     1.78169     1.70256  0.00229746
        6057     1.78366     1.70257  0.00229712
        6058     1.78561     1.70258  0.00229678
        6059     1.78751      1.7026  0.00229645
        6060     1.78939     1.70261  0.00229611
        6061     1.79123     1.70263  0.00229578
        6062     1.79303     1.70264  0.00229545
        6063      1.7948     1.70266  0.00229512
        6064     1.79654     1.70267  0.00229479
        6065     1.79824     1.70269  0.00229447
        6066      1.7999      1.7027  0.00229415
        6067     1.80153     1.70272  0.00229383
        6068     1.80313     1.70274  0.00229351
        6069     1.80469     1.70275  0.00229319
        6070     1.80622     1.70277  0.00229288
        6071     1.80772     1.70279  0.00229257
        6072     1.80918      1.7028  0.00229225
        6073     1.81062     1.70282  0.00229195
        6074     1.81203     1.70284  0.00229164
        6075     1.81341     1.70286  0.00229133
        6076     1.81476     1.70288  0.00229103
        6077     1.81609      1.7029  0.00229073
        6078     1.81739     1.70291  0.00229043
        6079     1.81867     1.70293  0.00229013
        6080     1.81993     1.70295  0.00228984
        6081     1.82117     1.70297  0.00228954
        6082     1.82239     1.70299  0.00228925
        6083     1.82359     1.70301  0.00228896
        6084     1.82477     1.70303  0.00228867
        6085     1.82594     1.70305  0.00228838
        6086      1.8271     1.70307   0.0022881
        6087     1.82824     1.70309  0.00228782
        6088     1.82936     1.70311  0.00228753
        6089     1.83048     1.70313  0.00228725
        6090     1.83159     1.70316  0.00228698
        6091     1.83269     1.70318   0.0022867
        6092     1.83378      1.7032  0.00228642
        6093     1.83486     1.70322  0.00228615
        6094     1.83593     1.70324  0.00228588
        6095       1.837     1.70326  0.00228561
        6096     1.83806     1.70329  0.00228534
        6097     1.83912     1.70331  0.00228508
        6098     1.84017     1.70333  0.00228481
        6099     1.84122     1.70335  0.00228455
        6100     1.84226     1.70338  0.00228429
        6101      1.8433      1.7034  0.00228403
        6102     1.84434     1.70342  0.00228377
        6103     1.84536     1.70345  0.00228351
        6104     1.84638     1.70347  0.00228326
        6105      1.8474     1.70349  0.00228301
        6106     1.84841     1.70352  0.00228276
        6107     1.84941     1.70354  0.00228251
        6108     1.85041     1.70356  0.00228226
        6109      1.8514     1.70359  0.00228202
        6110     1.85238     1.70361  0.00228177
        6111     1.85335     1.70364  0.00228153
        6112      1.8543     1.70366  0.00228129
        6113     1.85525     1.70369  0.00228105
        6114     1.85618     1.70371  0.00228082
        6115      1.8571     1.70374  0.00228058
        6116       1.858     1.70376  0.00228035
        6117     1.85888     1.70379  0.00228012
        6118     1.85975     1.70381  0.00227989
        6119      1.8606     1.70384  0.00227966
        6120     1.86142     1.70386  0.00227943
        6121     1.86223     1.70389   0.0022792
        6122     1.86301     1.70392  0.00227898
        6123     1.86376     1.70394  0.00227876
        6124     1.86449     1.70397  0.00227854
        6125     1.86518     1.70399  0.00227832
        6126     1.86585     1.70402   0.0022781
        6127     1.86649     1.70405  0.00227788
        6128     1.86709     1.70407  0.00227766
        6129     1.86765      1.7041  0.00227745
        6130     1.86818     1.70413  0.00227723
        6131     1.86867     1.70415  0.00227702
        6132     1.86912     1.70418  0.00227681
        6133     1.86953     1.70421   0.0022766
        6134     1.86989     1.70424  0.00227639
        6135     1.87022     1.70426  0.00227618
        6136     1.87049     1.70429  0.00227597
        6137     1.87072     1.70432  0.00227576
        6138     1.87091     1.70434  0.00227555
        6139     1.87104     1.70437  0.00227534
        6140     1.87113      1.7044  0.00227513
        6141     1.87116     1.70442  0.00227492
        6142     1.87114     1.70445  0.00227471
        6143     1.87107     1.70448  0.00227451
        6144     1.87095     1.70451   0.0022743
        6145     1.87078     1.70453  0.00227409
        6146     1.87054     1.70456  0.00227388
        6147     1.87026     1.70459  0.00227367
        6148     1.86991     1.70461  0.00227346
        6149     1.86952     1.70464  0.00227325
        6150     1.86906     1.70467  0.00227303
        6151     1.86855     1.70469  0.00227282
        6152     1.86798     1.70472   0.0022726
        6153     1.86735     1.70475  0.00227239
        6154     1.86667     1.70477  0.00227217
        6155     1.86593      1.7048  0.00227195
        6156     1.86513     1.70483  0.00227173
        6157     1.86427     1.70485  0.00227151
        6158     1.86336     1.70488  0.00227129
        6159     1.86239      1.7049  0.00227106
        6160     1.86136     1.70493  0.00227084
        6161     1.86028     1.70495  0.00227061
        6162     1.85914     1.70498  0.00227038
        6163     1.85795       1.705  0.00227015
        6164      1.8567     1.70503  0.00226991
        6165      1.8554     1.70505  0.00226967
        6166     1.85405     1.70508  0.00226943
        6167     1.85264      1.7051  0.00226919
        6168     1.85119     1.70512  0.00226895
        6169     1.84968     1.70515   0.0022687
        6170     1.84812     1.70517  0.00226845
        6171     1.84651     1.70519   0.0022682
        6172     1.84486     1.70522  0.00226795
        6173     1.84316     1.70524  0.00226769
        6174     1.84141     1.70526  0.00226743
        6175     1.83962     1.70528  0.00226717
        6176     1.83779      1.7053   0.0022669
        6177     1.83592     1.70533  0.00226663
        6178       1.834     1.70535  0.00226636
        6179     1.83205     1.70537  0.00226609
        6180     1.83006     1.70539  0.00226581
        6181     1.82803     1.70541  0.00226553
        6182     1.82597     1.70543  0.00226525
        6183     1.82387     1.70545  0.00226496
        6184     1.82175     1.70546  0.00226467
        6185     1.81959     1.70548  0.00226438
        6186      1.8174      1.7055  0.00226409
        6187     1.81519     1.70552  0.00226379
        6188     1.81295     1.70554  0.00226349
        6189     1.81069     1.70555  0.00226319
        6190      1.8084     1.70557  0.00226289
        6191      1.8061     1.70559  0.00226258
        6192     1.80377      1.7056  0.00226227
        6193     1.80143     1.70562  0.00226196
        6194     1.79908     1.70563  0.00226164
        6195     1.79671     1.70565  0.00226133
        6196     1.79433     1.70566  0.00226101
        6197     1.79194     1.70567  0.00226068
        6198     1.78954     1.70569  0.00226036
        6199     1.78713      1.7057  0.00226003
        6200     1.78472     1.70571   0.0022597
        6201     1.78231     1.70573  0.00225937
        6202      1.7799     1.70574  0.00225904
        6203     1.77748     1.70575  0.00225871
        6204     1.77507     1.70576  0.00225837
        6205     1.77267     1.70577  0.00225803
        6206     1.77027     1.70578  0.00225769
        6207     1.76788     1.70579  0.00225735
        6208      1.7655      1.7058  0.00225701
        6209     1.76313     1.70581  0.00225666
        6210     1.76078     1.70582  0.00225632
        6211     1.75844     1.70583  0.00225597
        6212     1.75612     1.70584  0.00225562
        6213     1.75383     1.70584  0.00225527
        6214     1.75155     1.70585  0.00225492
        6215      1.7493     1.70586  0.00225457
        6216     1.74708     1.70587  0.00225421
        6217     1.74488     1.70587  0.00225386
        6218     1.74272     1.70588  0.00225351
        6219     1.74059     1.70588  0.00225315
        6220      1.7385     1.70589  0.00225279
        6221     1.73644     1.70589  0.00225244
        6222     1.73443      1.7059  0.00225208
        6223     1.73246      1.7059  0.00225172
        6224     1.73053     1.70591  0.00225136
        6225     1.72865     1.70591  0.00225101
        6226     1.72681     1.70591  0.00225065
        6227     1.72503     1.70592  0.00225029
        6228     1.72331     1.70592  0.00224993
        6229     1.72164     1.70592  0.00224957
        6230     1.72002     1.70592  0.00224921
        6231     1.71847     1.70593  0.00224885
        6232     1.71698     1.70593  0.00224849
        6233     1.71556     1.70593  0.00224813
        6234      1.7142     1.70593  0.00224777
        6235     1.71291     1.70593  0.00224741
        6236      1.7117     1.70593  0.00224705
        6237     1.71055     1.70593  0.00224669
        6238     1.70949     1.70593  0.00224633
        6239      1.7085     1.70593  0.00224597
        6240     1.70759     1.70593  0.00224561
        6241     1.70676     1.70593  0.00224525
        6242     1.70602     1.70593  0.00224489
        6243     1.70536     1.70593  0.00224453
        6244     1.70479     1.70593  0.00224417
        6245     1.70431     1.70593  0.00224381
        6246     1.70392     1.70593  0.00224345
        6247     1.70362     1.70593  0.00224309
        6248     1.70341     1.70593  0.00224273
        6249     1.70329     1.70593  0.00224237
        6250     1.70327     1.70593  0.00224201
        6251     1.70335     1.70593  0.00224166
        6252     1.70352     1.70593   0.0022413
        6253     1.70378     1.70593  0.00224094
        6254     1.70414     1.70593  0.00224058
        6255      1.7046     1.70593  0.00224022
        6256     1.70515     1.70593  0.00223986
        6257     1.70579     1.70593  0.00223951
        6258     1.70653     1.70593  0.00223915
        6259     1.70736     1.70593  0.00223879
        6260     1.70828     1.70593  0.00223843
        6261     1.70929     1.70593  0.00223808
        6262     1.71039     1.70593  0.00223772
        6263     1.71157     1.70593  0.00223736
        6264     1.71284     1.70593    0.002237
        6265     1.71418     1.70594  0.00223665
        6266      1.7156     1.70594  0.00223629
        6267      1.7171     1.70594  0.00223593
        6268     1.71866     1.70594  0.00223558
        6269     1.72029     1.70594  0.00223522
        6270     1.72199     1.70595  0.00223487
        6271     1.72374     1.70595  0.00223451
        6272     1.72555     1.70595  0.00223416
        6273     1.72741     1.70596  0.00223381
        6274     1.72931     1.70596  0.00223345
        6275     1.73126     1.70596   0.0022331
        6276     1.73324     1.70597  0.00223275
        6277     1.73525     1.70597   0.0022324
        6278     1.73728     1.70598  0.00223205
        6279     1.73934     1.70598   0.0022317
        6280     1.74141     1.70599  0.00223135
        6281     1.74349     1.70599    0.002231
        6282     1.74557       1.706  0.00223066
        6283     1.74765     1.70601  0.00223031
        6284     1.74973     1.70601  0.00222997
        6285     1.75178     1.70602  0.00222963
        6286     1.75382     1.70603  0.00222928
        6287     1.75584     1.70604  0.00222894
        6288     1.75783     1.70605   0.0022286
        6289     1.75978     1.70605  0.00222827
        6290     1.76169     1.70606  0.00222793
        6291     1.76356     1.70607  0.00222759
        6292     1.76538     1.70608  0.00222726
        6293     1.76714     1.70609  0.00222693
        6294     1.76884      1.7061   0.0022266
        6295     1.77048     1.70611  0.00222627
        6296     1.77206     1.70612  0.00222594
        6297     1.77355     1.70613  0.00222561
        6298     1.77498     1.70614  0.00222528
        6299     1.77632     1.70615  0.00222496
        6300     1.77759     1.70617  0.00222463
        6301     1.77876     1.70618  0.00222431
        6302     1.77985     1.70619  0.00222399
        6303     1.78085      1.7062  0.00222367
        6304     1.78175     1.70621  0.00222335
        6305     1.78256     1.70622  0.00222303
        6306     1.78327     1.70624  0.00222271
        6307     1.78389     1.70625  0.00222239
        6308      1.7844     1.70626  0.00222207
        6309     1.78482     1.70627  0.00222175
        6310     1.78513     1.70629  0.00222144
        6311     1.78534      1.7063  0.00222112
        6312     1.78545     1.70631   0.0022208
        6313     1.78546     1.70632  0.00222049
        6314     1.78536     1.70634  0.00222017
        6315     1.78517     1.70635  0.00221985
        6316     1.78487     1.70636  0.00221954
        6317     1.78447     1.70637  0.00221922
        6318     1.78398     1.70639   0.0022189
        6319     1.78339      1.7064  0.00221859
        6320      1.7827     1.70641  0.00221827
        6321     1.78192     1.70642  0.00221795
        6322     1.78105     1.70643  0.00221763
        6323     1.78009     1.70645  0.00221731
        6324     1.77904     1.70646  0.00221699
        6325      1.7779     1.70647  0.00221667
        6326     1.77668     1.70648  0.00221634
        6327     1.77539     1.70649  0.00221602
        6328     1.77401      1.7065   0.0022157
        6329     1.77256     1.70651  0.00221537
        6330     1.77104     1.70652  0.00221504
        6331     1.76945     1.70653  0.00221472
        6332      1.7678     1.70654  0.00221439
        6333     1.76608     1.70655  0.00221406
        6334     1.76431     1.70656  0.00221373
        6335     1.76248     1.70657  0.00221339
        6336      1.7606     1.70658  0.00221306
        6337     1.75867     1.70659  0.00221273
        6338      1.7567     1.70659  0.00221239
        6339     1.75468      1.7066  0.00221206
        6340     1.75263     1.70661  0.00221172
        6341     1.75054     1.70662  0.00221138
        6342     1.74843     1.70662  0.00221104
        6343     1.74629     1.70663   0.0022107
        6344     1.74412     1.70663  0.00221036
        6345     1.74194     1.70664  0.00221002
        6346     1.73975     1.70664  0.00220968
        6347     1.73755     1.70665  0.00220934
        6348     1.73534     1.70665  0.00220899
        6349     1.73313     1.70666  0.00220865
        6350     1.73093     1.70666   0.0022083
        6351     1.72873     1.70667  0.00220796
        6352     1.72654     1.70667  0.00220761
        6353     1.72437     1.70667  0.00220727
        6354     1.72222     1.70667  0.00220692
        6355     1.72009     1.70668  0.00220658
        6356     1.71799     1.70668  0.00220623
        6357     1.71593     1.70668  0.00220588
        6358      1.7139     1.70668  0.00220554
        6359      1.7119     1.70668  0.00220519
        6360     1.70996     1.70668  0.00220484
        6361     1.70806     1.70668   0.0022045
        6362     1.70621     1.70668  0.00220415
        6363     1.70443     1.70668   0.0022038
        6364      1.7027     1.70668  0.00220346
        6365     1.70103     1.70668  0.00220311
        6366     1.69943     1.70668  0.00220277
        6367     1.69791     1.70668  0.00220242
        6368     1.69645     1.70668  0.00220208
        6369     1.69508     1.70667  0.00220173
        6370     1.69378     1.70667  0.00220139
        6371     1.69257     1.70667  0.00220104
        6372     1.69144     1.70667   0.0022007
        6373      1.6904     1.70667  0.00220035
        6374     1.68944     1.70666  0.00220001
        6375     1.68858     1.70666  0.00219967
        6376     1.68782     1.70666  0.00219932
        6377     1.68715     1.70665  0.00219898
        6378     1.68657     1.70665  0.00219864
        6379      1.6861     1.70665   0.0021983
        6380     1.68572     1.70664  0.00219795
        6381     1.68544     1.70664  0.00219761
        6382     1.68526     1.70664  0.00219727
        6383     1.68519     1.70663  0.00219693
        6384     1.68521     1.70663  0.00219659
        6385     1.68533     1.70663  0.00219625
        6386     1.68556     1.70662   0.0021959
        6387     1.68589     1.70662  0.00219556
        6388     1.68631     1.70662  0.00219522
        6389     1.68683     1.70661  0.00219488
        6390     1.68745     1.70661  0.00219454
        6391     1.68817     1.70661   0.0021942
        6392     1.68898     1.70661  0.00219385
        6393     1.68989      1.7066  0.00219351
        6394     1.69089      1.7066  0.00219317
        6395     1.69197      1.7066  0.00219283
        6396     1.69314      1.7066  0.00219249
        6397      1.6944     1.70659  0.00219215
        6398     1.69574     1.70659   0.0021918
        6399     1.69716     1.70659  0.00219146
        6400     1.69866     1.70659  0.00219112
        6401     1.70023     1.70659  0.00219078
        6402     1.70187     1.70659  0.00219044
        6403     1.70358     1.70659  0.00219009
        6404     1.70536     1.70659  0.00218975
        6405      1.7072     1.70659  0.00218941
        6406      1.7091     1.70659  0.00218907
        6407     1.71106     1.70659  0.00218873
        6408     1.71306     1.70659  0.00218839
        6409     1.71512     1.70659  0.00218804
        6410     1.71722     1.70659   0.0021877
        6411     1.71937     1.70659  0.00218736
        6412     1.72155      1.7066  0.00218702
        6413     1.72377      1.7066  0.00218668
        6414     1.72602      1.7066  0.00218635
        6415      1.7283     1.70661  0.00218601
        6416      1.7306     1.70661  0.00218567
        6417     1.73293     1.70661  0.00218533
        6418     1.73527     1.70662    0.002185
        6419     1.73762     1.70662  0.00218466
        6420     1.73997     1.70663  0.00218433
        6421     1.74234     1.70663  0.00218399
        6422      1.7447     1.70664  0.00218366
        6423     1.74707     1.70665  0.00218333
        6424     1.74942     1.70665    0.002183
        6425     1.75177     1.70666  0.00218267
        6426      1.7541     1.70667  0.00218235
        6427     1.75642     1.70667  0.00218202
        6428     1.75871     1.70668   0.0021817
        6429     1.76099     1.70669  0.00218137
        6430     1.76323      1.7067  0.00218105
        6431     1.76545     1.70671  0.00218073
        6432     1.76763     1.70672  0.00218041
        6433     1.76978     1.70673   0.0021801
        6434     1.77189     1.70674  0.00217978
        6435     1.77395     1.70675  0.00217947
        6436     1.77597     1.70676  0.00217915
        6437     1.77795     1.70677  0.00217884
        6438     1.77988     1.70678  0.00217854
        6439     1.78176     1.70679  0.00217823
        6440     1.78358     1.70681  0.00217792
        6441     1.78535     1.70682  0.00217762
        6442     1.78706     1.70683  0.00217732
        6443     1.78872     1.70684  0.00217702
        6444     1.79032     1.70686  0.00217672
        6445     1.79187     1.70687  0.00217642
        6446     1.79335     1.70688  0.00217612
        6447     1.79477      1.7069  0.00217583
        6448     1.79614     1.70691  0.00217553
        6449     1.79744     1.70692  0.00217524
        6450     1.79869     1.70694  0.00217495
        6451     1.79988     1.70695  0.00217466
        6452     1.80101     1.70697  0.00217437
        6453     1.80208     1.70698  0.00217409
        6454     1.80311       1.707   0.0021738
        6455     1.80408     1.70701  0.00217352
        6456       1.805     1.70703  0.00217323
        6457     1.80587     1.70704  0.00217295
        6458      1.8067     1.70706  0.00217267
        6459     1.80748     1.70707  0.00217239
        6460     1.80823     1.70709  0.00217211
        6461     1.80893     1.70711  0.00217183
        6462      1.8096     1.70712  0.00217155
        6463     1.81024     1.70714  0.00217127
        6464     1.81086     1.70715    0.002171
        6465     1.81145     1.70717  0.00217072
        6466     1.81202     1.70719  0.00217045
        6467     1.81258      1.7072  0.00217017
        6468     1.81312     1.70722   0.0021699
        6469     1.81366     1.70723  0.00216962
        6470      1.8142     1.70725  0.00216935
        6471     1.81473     1.70727  0.00216908
        6472     1.81527     1.70728  0.00216881
        6473     1.81582      1.7073  0.00216854
        6474     1.81639     1.70732  0.00216827
        6475     1.81697     1.70733    0.002168
        6476     1.81757     1.70735  0.00216773
        6477      1.8182     1.70737  0.00216747
        6478     1.81886     1.70739   0.0021672
        6479     1.81954      1.7074  0.00216693
        6480     1.82027     1.70742  0.00216667
        6481     1.82103     1.70744  0.00216641
        6482     1.82183     1.70746  0.00216614
        6483     1.82268     1.70747  0.00216588
        6484     1.82358     1.70749  0.00216562
        6485     1.82452     1.70751  0.00216536
        6486     1.82551     1.70753  0.00216511
        6487     1.82655     1.70755  0.00216485
        6488     1.82764     1.70756   0.0021646
        6489     1.82879     1.70758  0.00216434
        6490     1.82998      1.7076  0.00216409
        6491     1.83123     1.70762  0.00216384
        6492     1.83253     1.70764  0.00216359
        6493     1.83388     1.70766  0.00216335
        6494     1.83528     1.70768   0.0021631
        6495     1.83673      1.7077  0.00216286
        6496     1.83822     1.70772  0.00216262
        6497     1.83976     1.70774  0.00216239
        6498     1.84134     1.70776  0.00216215
        6499     1.84296     1.70778  0.00216192
        6500     1.84461      1.7078  0.00216169
        6501     1.84629     1.70782  0.00216146
        6502       1.848     1.70785  0.00216124
        6503     1.84973     1.70787  0.00216101
        6504     1.85147     1.70789  0.00216079
        6505     1.85324     1.70791  0.00216058
        6506     1.85501     1.70793  0.00216036
        6507     1.85678     1.70796  0.00216015
        6508     1.85855     1.70798  0.00215994
        6509     1.86031       1.708  0.00215974
        6510     1.86206     1.70803  0.00215954
        6511     1.86379     1.70805  0.00215934
        6512     1.86549     1.70808  0.00215914
        6513     1.86716      1.7081  0.00215895
        6514     1.86879     1.70812  0.00215876
        6515     1.87039     1.70815  0.00215857
        6516     1.87193     1.70817  0.00215839
        6517     1.87342      1.7082   0.0021582
        6518     1.87484     1.70823  0.00215802
        6519     1.87621     1.70825  0.00215785
        6520      1.8775     1.70828  0.00215767
        6521     1.87871      1.7083   0.0021575
        6522     1.87984     1.70833  0.00215733
        6523     1.88088     1.70836  0.00215716
        6524     1.88183     1.70838  0.00215699
        6525     1.88269     1.70841  0.00215683
        6526     1.88344     1.70844  0.00215666
        6527     1.88409     1.70846   0.0021565
        6528     1.88462     1.70849  0.00215634
        6529     1.88505     1.70852  0.00215618
        6530     1.88535     1.70854  0.00215602
        6531     1.88554     1.70857  0.00215586
        6532      1.8856      1.7086   0.0021557
        6533     1.88554     1.70863  0.00215554
        6534     1.88534     1.70865  0.00215538
        6535     1.88502     1.70868  0.00215522
        6536     1.88456     1.70871  0.00215506
        6537     1.88397     1.70873  0.00215489
        6538     1.88325     1.70876  0.00215473
        6539     1.88238     1.70879  0.00215456
        6540     1.88138     1.70881   0.0021544
        6541     1.88024     1.70884  0.00215423
        6542     1.87897     1.70887  0.00215405
        6543     1.87755     1.70889  0.00215388
        6544       1.876     1.70892   0.0021537
        6545     1.87431     1.70894  0.00215352
        6546     1.87248     1.70897  0.00215334
        6547     1.87052     1.70899  0.00215315
        6548     1.86842     1.70902  0.00215296
        6549      1.8662     1.70904  0.00215276
        6550     1.86384     1.70906  0.00215256
        6551     1.86136     1.70909  0.00215236
        6552     1.85875     1.70911  0.00215215
        6553     1.85602     1.70913  0.00215194
        6554     1.85318     1.70915  0.00215173
        6555     1.85021     1.70918   0.0021515
        6556     1.84714      1.7092  0.00215128
        6557     1.84396     1.70922  0.00215105
        6558     1.84067     1.70924  0.00215081
        6559     1.83728     1.70926  0.00215058
        6560      1.8338     1.70928  0.00215033
        6561     1.83023     1.70929  0.00215008
        6562     1.82657     1.70931  0.00214983
        6563     1.82282     1.70933  0.00214957
        6564       1.819     1.70935  0.00214931
        6565     1.81511     1.70936  0.00214904
        6566     1.81115     1.70938  0.00214877
        6567     1.80713     1.70939  0.00214849
        6568     1.80305     1.70941  0.00214821
        6569     1.79892     1.70942  0.00214793
        6570     1.79474     1.70943  0.00214764
        6571     1.79051     1.70945  0.00214735
        6572     1.78625     1.70946  0.00214706
        6573     1.78196     1.70947  0.00214676
        6574     1.77764     1.70948  0.00214646
        6575      1.7733     1.70949  0.00214615
        6576     1.76893      1.7095  0.00214585
        6577     1.76456     1.70951  0.00214554
        6578     1.76017     1.70951  0.00214522
        6579     1.75577     1.70952  0.00214491
        6580     1.75137     1.70953  0.00214459
        6581     1.74696     1.70953  0.00214427
        6582     1.74256     1.70954  0.00214395
        6583     1.73817     1.70954  0.00214363
        6584     1.73378     1.70955  0.00214331
        6585     1.72941     1.70955  0.00214299
        6586     1.72505     1.70955  0.00214266
        6587      1.7207     1.70955  0.00214234
        6588     1.71637     1.70955  0.00214201
        6589     1.71205     1.70955  0.00214169
        6590     1.70776     1.70955  0.00214136
        6591     1.70349     1.70955  0.00214104
        6592     1.69924     1.70955  0.00214071
        6593     1.69501     1.70955  0.00214039
        6594     1.69081     1.70955  0.00214007
        6595     1.68664     1.70954  0.00213975
        6596      1.6825     1.70954  0.00213943
        6597     1.67838     1.70953  0.00213911
        6598     1.67429     1.70953  0.00213879
        6599     1.67024     1.70952  0.00213847
        6600     1.66622     1.70952  0.00213816
        6601     1.66224     1.70951  0.00213785
        6602     1.65829      1.7095  0.00213754
        6603     1.65439     1.70949  0.00213723
        6604     1.65053     1.70948  0.00213693
        6605     1.64671     1.70947  0.00213662
        6606     1.64294     1.70946  0.00213632
        6607     1.63922     1.70945  0.00213603
        6608     1.63555     1.70944  0.00213573
        6609     1.63194     1.70943  0.00213544
        6610     1.62839     1.70942  0.00213515
        6611     1.62491     1.70941  0.00213487
        6612     1.62149     1.70939  0.00213459
        6613     1.61815     1.70938  0.00213431
        6614     1.61488     1.70936  0.00213403
        6615     1.61169     1.70935  0.00213376
        6616     1.60858     1.70933  0.00213349
        6617     1.60557     1.70932  0.00213323
        6618     1.60264      1.7093  0.00213297
        6619     1.59982     1.70929  0.00213271
        6620     1.59708     1.70927  0.00213246
        6621     1.59446     1.70925   0.0021322
        6622     1.59193     1.70923  0.00213196
        6623     1.58951     1.70922  0.00213171
        6624     1.58721      1.7092  0.00213147
        6625     1.58501     1.70918  0.00213123
        6626     1.58293     1.70916  0.00213099
        6627     1.58096     1.70914  0.00213076
        6628      1.5791     1.70912  0.00213053
        6629     1.57736      1.7091   0.0021303
        6630     1.57572     1.70908  0.00213007
        6631      1.5742     1.70906  0.00212985
        6632     1.57279     1.70904  0.00212963
        6633     1.57148     1.70902  0.00212941
        6634     1.57028       1.709  0.00212919
        6635     1.56918     1.70898  0.00212897
        6636     1.56818     1.70896  0.00212876
        6637     1.56728     1.70893  0.00212854
        6638     1.56647     1.70891  0.00212833
        6639     1.56574     1.70889  0.00212812
        6640      1.5651     1.70887  0.00212791
        6641     1.56453     1.70885   0.0021277
        6642     1.56404     1.70883  0.00212749
        6643     1.56361      1.7088  0.00212728
        6644     1.56325     1.70878  0.00212707
        6645     1.56295     1.70876  0.00212687
        6646     1.56271     1.70874  0.00212666
        6647     1.56252     1.70872  0.00212646
        6648     1.56237     1.70869  0.00212625
        6649     1.56227     1.70867  0.00212604
        6650      1.5622     1.70865  0.00212584
        6651     1.56218     1.70863  0.00212563
        6652     1.56219     1.70861  0.00212543
        6653     1.56223     1.70858  0.00212522
        6654      1.5623     1.70856  0.00212502
        6655     1.56239     1.70854  0.00212481
        6656     1.56252     1.70852   0.0021246
        6657     1.56266      1.7085   0.0021244
        6658     1.56283     1.70847  0.00212419
        6659     1.56303     1.70845  0.00212398
        6660     1.56324     1.70843  0.00212378
        6661     1.56348     1.70841  0.00212357
        6662     1.56374     1.70839  0.00212336
        6663     1.56403     1.70837  0.00212315
        6664     1.56434     1.70834  0.00212295
        6665     1.56467     1.70832  0.00212274
        6666     1.56504      1.7083  0.00212253
        6667     1.56543     1.70828  0.00212232
        6668     1.56586     1.70826  0.00212211
        6669     1.56631     1.70824  0.00212189
        6670     1.56681     1.70822  0.00212168
        6671     1.56733      1.7082  0.00212147
        6672      1.5679     1.70817  0.00212126
        6673      1.5685     1.70815  0.00212104
        6674     1.56915     1.70813  0.00212083
        6675     1.56984     1.70811  0.00212061
        6676     1.57058     1.70809  0.00212039
        6677     1.57136     1.70807  0.00212017
        6678     1.57219     1.70805  0.00211995
        6679     1.57308     1.70803  0.00211973
        6680     1.57401     1.70801  0.00211951
        6681       1.575     1.70799  0.00211929
        6682     1.57605     1.70797  0.00211906
        6683     1.57715     1.70795  0.00211883
        6684     1.57831     1.70793  0.00211861
        6685     1.57953     1.70791  0.00211838
        6686      1.5808     1.70789  0.00211814
        6687     1.58214     1.70787  0.00211791
        6688     1.58353     1.70786  0.00211768
        6689     1.58498     1.70784  0.00211744
        6690     1.58649     1.70782   0.0021172
        6691     1.58806      1.7078  0.00211696
        6692     1.58968     1.70778  0.00211672
        6693     1.59136     1.70777  0.00211647
        6694      1.5931     1.70775  0.00211622
        6695     1.59489     1.70773  0.00211598
        6696     1.59674     1.70772  0.00211572
        6697     1.59863      1.7077  0.00211547
        6698     1.60058     1.70768  0.00211522
        6699     1.60257     1.70767  0.00211496
        6700      1.6046     1.70765   0.0021147
        6701     1.60668     1.70764  0.00211444
        6702      1.6088     1.70762  0.00211417
        6703     1.61095     1.70761  0.00211391
        6704     1.61314     1.70759  0.00211364
        6705     1.61536     1.70758  0.00211337
        6706     1.61761     1.70757   0.0021131
        6707     1.61989     1.70755  0.00211282
        6708     1.62218     1.70754  0.00211254
        6709      1.6245     1.70753  0.00211227
        6710     1.62683     1.70752  0.00211198
        6711     1.62917      1.7075   0.0021117
        6712     1.63152     1.70749  0.00211142
        6713     1.63387     1.70748  0.00211113
        6714     1.63623     1.70747  0.00211084
        6715     1.63858     1.70746  0.00211055
        6716     1.64093     1.70745  0.00211026
        6717     1.64327     1.70744  0.00210997
        6718     1.64559     1.70743  0.00210968
        6719      1.6479     1.70742  0.00210938
        6720     1.65018     1.70742  0.00210909
        6721     1.65245     1.70741  0.00210879
        6722     1.65468      1.7074  0.00210849
        6723     1.65689     1.70739  0.00210819
        6724     1.65906     1.70738  0.00210789
        6725     1.66119     1.70738  0.00210758
        6726     1.66329     1.70737  0.00210728
