# DISTANCE:     AVE_GOFR:        ERROR:
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  31.3498  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.99753  0  0  0  0  0  0  0  0  0  0  0  0  0  0  21.2984  0  0  0  0  0  0  0  0  0  0  0  0  7.92082  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.100965  31.253  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.99753  0  0  0  0  0  0  0  0  0  0  0  0  0  0  21.2984  0  0  0  0  0  0  0  0  0  0  0  0  7.92082  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.11061  30.2854  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.99753  0  0  0  0  0  0  0  0  0  0  0  0  0  0  21.2984  0  0  0  0  0  0  0  0  0  0  0  0.0249727  7.89637  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3.02894  28.447  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.99753  0  0  0  0  0  0  0  0  0  0  0  0  0  0  21.282  0.016038  0  0  0  0  0  0  0  0  0  0  0.0874044  7.83525  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4.84631  26.7054  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.92348  0.0718734  0  0  0  0  0  0  0  0  0  0  0  0  0  21.2327  0.0641519  0  0  0  0  0  0  0  0  0  0  0.13735  7.78636  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6.56271  25.0605  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.80006  0.191662  0  0  0  0  0  0  0  0  0  0  0  0  0  21.0355  0.256608  0  0  0  0  0  0  0  0  0  0  0.299672  7.62745  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.67332  23.9961  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.62728  0.359367  0  0  0  0  0  0  0  0  0  0  0  0  0  20.641  0.641519  0  0  0  0  0  0  0  0  0  0  0.586858  7.34631  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8.83442  22.8834  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7.47918  0.503114  0  0  0  0  0  0  0  0  0  0  0  0  0.0673791  20.0987  1.10662  0  0  0  0  0  0  0  0  0  0  0.849071  7.0774  0.0119688  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9.79358  21.9642  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0508864  7.28171  0.646861  0  0  0  0  0  0  0  0  0  0  0  0  0.117913  19.5235  1.61983  0  0  0  0  0  0  0  0  0  0  1.02388  6.89404  0.0239377  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  10.3994  21.3836  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0763296  7.05955  0.838523  0  0  0  0  0  0  0  0  0  0  0  0  0.218982  19.0634  1.97267  0  0  0  0  0  0  0  0  0  0  1.16123  6.72292  0.0598442  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  11.0556  20.658  0.0928098  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.127216  6.78803  1.05414  0  0  0  0  0  0  0  0  0  0  0  0  0.320051  18.5211  2.4057  0  0  0  0  0  0  0  0  0  0  1.44842  6.39288  0.10772  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  11.5605  20.1258  0.139215  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.152659  6.71398  1.10206  0  0  0  0  0  0  0  0  0  0  0  0  0.471654  17.8308  2.93495  0  0  0  0  0  0  0  0  0  0  1.57328  6.2462  0.131657  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  11.8634  19.7387  0.232024  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.279875  6.44246  1.24581  0  0  0  0  0  0  0  0  0  0  0  0  0.623257  17.157  3.44816  0  0  0  0  0  0  0  0  0  0.0127578  1.74809  6.00173  0.191501  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0527257  12.0653  19.2066  0.510454  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.330761  6.2203  1.41351  0  0  0  0  0  0  0  0  0  0  0  0  0.960152  16.4339  3.83307  0  0  0  0  0  0  0  0  0  0.0255155  1.87295  5.81838  0.239377  0  0  0  0  
