#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1132    0.638996    0.607773  0.00438006
        1133    0.639862    0.607801  0.00437629
        1134    0.640723     0.60783  0.00437253
        1135    0.641578     0.60786  0.00436877
        1136    0.642429    0.607891  0.00436503
        1137    0.643272    0.607922  0.00436131
        1138     0.64411    0.607954  0.00435759
        1139    0.644943    0.607986  0.00435389
        1140    0.645768    0.608019  0.00435019
        1141    0.646586    0.608053  0.00434651
        1142    0.647395    0.608087  0.00434284
        1143    0.648196    0.608123  0.00433918
        1144    0.648988    0.608158  0.00433554
        1145    0.649771    0.608195   0.0043319
        1146    0.650544    0.608232  0.00432828
        1147    0.651307    0.608269  0.00432467
        1148    0.652059    0.608307  0.00432107
        1149    0.652799    0.608346  0.00431748
        1150    0.653527    0.608385  0.00431391
        1151    0.654243    0.608425  0.00431034
        1152    0.654945    0.608465  0.00430679
        1153    0.655634    0.608506  0.00430325
        1154    0.656309    0.608548  0.00429972
        1155     0.65697     0.60859   0.0042962
        1156    0.657616    0.608632   0.0042927
        1157    0.658249    0.608675   0.0042892
        1158    0.658866    0.608718  0.00428572
        1159    0.659468    0.608762  0.00428224
        1160    0.660054    0.608806  0.00427878
        1161    0.660623    0.608851  0.00427533
        1162    0.661174    0.608896  0.00427188
        1163    0.661707    0.608941  0.00426845
        1164    0.662222    0.608987  0.00426503
        1165    0.662718    0.609033  0.00426162
        1166    0.663194     0.60908  0.00425822
        1167    0.663652    0.609127  0.00425482
        1168    0.664093    0.609174  0.00425144
        1169    0.664513    0.609221  0.00424807
        1170    0.664913    0.609269   0.0042447
        1171    0.665292    0.609316  0.00424135
        1172    0.665649    0.609364    0.004238
        1173    0.665985    0.609413  0.00423466
        1174      0.6663    0.609461  0.00423133
        1175    0.666592     0.60951  0.00422801
        1176    0.666861    0.609559   0.0042247
        1177    0.667106    0.609607  0.00422139
        1178    0.667326    0.609656  0.00421809
        1179    0.667523    0.609706   0.0042148
        1180    0.667695    0.609755  0.00421152
        1181    0.667843    0.609804  0.00420824
        1182    0.667966    0.609853  0.00420496
        1183    0.668063    0.609902   0.0042017
        1184    0.668134    0.609951  0.00419844
        1185     0.66818    0.610001  0.00419518
        1186    0.668201     0.61005  0.00419193
        1187    0.668197    0.610099  0.00418869
        1188    0.668166    0.610148  0.00418544
        1189    0.668109    0.610196  0.00418221
        1190    0.668026    0.610245  0.00417898
        1191    0.667915    0.610293  0.00417575
        1192    0.667779    0.610342  0.00417252
        1193    0.667615     0.61039   0.0041693
        1194    0.667425    0.610437  0.00416608
        1195    0.667209    0.610485  0.00416287
        1196    0.666967    0.610532  0.00415966
        1197    0.666699    0.610579  0.00415645
        1198    0.666406    0.610626  0.00415324
        1199    0.666086    0.610672  0.00415003
        1200    0.665741    0.610718  0.00414683
        1201     0.66537    0.610763  0.00414362
        1202    0.664974    0.610808  0.00414042
        1203    0.664555    0.610853  0.00413722
        1204    0.664113    0.610897  0.00413402
        1205    0.663649    0.610941  0.00413082
        1206    0.663161    0.610984  0.00412762
        1207     0.66265    0.611027  0.00412443
        1208    0.662116    0.611069  0.00412123
        1209     0.66156    0.611111  0.00411803
        1210    0.660982    0.611152  0.00411483
        1211    0.660384    0.611193  0.00411164
        1212    0.659765    0.611233  0.00410844
        1213    0.659125    0.611273  0.00410524
        1214    0.658467    0.611311  0.00410205
        1215     0.65779     0.61135  0.00409885
        1216    0.657095    0.611387  0.00409565
        1217    0.656383    0.611424  0.00409245
        1218    0.655656    0.611461  0.00408925
        1219    0.654913    0.611496  0.00408605
        1220    0.654154    0.611531  0.00408285
        1221    0.653381    0.611566  0.00407965
        1222    0.652593    0.611599  0.00407645
        1223    0.651792    0.611632  0.00407325
        1224    0.650978    0.611664  0.00407005
        1225    0.650152    0.611696  0.00406685
        1226    0.649316    0.611726  0.00406365
        1227    0.648469    0.611756  0.00406045
        1228    0.647615    0.611785  0.00405725
        1229    0.646752    0.611814  0.00405404
        1230    0.645882    0.611841  0.00405084
        1231    0.645005    0.611868  0.00404764
        1232    0.644123    0.611895  0.00404444
        1233    0.643236     0.61192  0.00404124
        1234    0.642347    0.611945  0.00403804
        1235    0.641456    0.611969  0.00403484
        1236    0.640563    0.611992  0.00403164
        1237    0.639669    0.612014  0.00402845
        1238    0.638775    0.612036  0.00402525
        1239    0.637882    0.612057  0.00402206
        1240    0.636989    0.612077  0.00401886
        1241    0.636098    0.612096  0.00401567
        1242    0.635211    0.612115  0.00401248
        1243    0.634327    0.612133  0.00400929
        1244    0.633447     0.61215  0.00400611
        1245    0.632573    0.612166  0.00400292
        1246    0.631706    0.612182  0.00399974
        1247    0.630845    0.612197  0.00399656
        1248    0.629993    0.612211  0.00399338
        1249     0.62915    0.612225  0.00399021
        1250    0.628317    0.612237  0.00398704
        1251    0.627494     0.61225  0.00398387
        1252    0.626684    0.612261   0.0039807
        1253    0.625885    0.612272  0.00397754
        1254    0.625098    0.612282  0.00397438
        1255    0.624326    0.612292  0.00397123
        1256    0.623567    0.612301  0.00396808
        1257    0.622823    0.612309  0.00396493
        1258    0.622095    0.612317  0.00396178
        1259    0.621383    0.612324  0.00395864
        1260     0.62069    0.612331  0.00395551
        1261    0.620015    0.612337  0.00395238
        1262    0.619357    0.612342  0.00394925
        1263    0.618719    0.612347  0.00394612
        1264    0.618099    0.612352    0.003943
        1265      0.6175    0.612356  0.00393989
        1266     0.61692     0.61236  0.00393678
        1267    0.616362    0.612363  0.00393367
        1268    0.615827    0.612366  0.00393057
        1269    0.615315    0.612368  0.00392748
        1270    0.614825     0.61237  0.00392438
        1271    0.614357    0.612371   0.0039213
        1272    0.613912    0.612373  0.00391821
        1273     0.61349    0.612374  0.00391514
        1274    0.613092    0.612374  0.00391206
        1275    0.612718    0.612374  0.00390899
        1276    0.612369    0.612374  0.00390593
        1277    0.612045    0.612374  0.00390287
        1278    0.611745    0.612374  0.00389982
        1279     0.61147    0.612373  0.00389677
        1280    0.611219    0.612372  0.00389372
        1281    0.610994    0.612371  0.00389069
        1282    0.610794     0.61237  0.00388765
        1283    0.610619    0.612368  0.00388462
        1284    0.610469    0.612367   0.0038816
        1285    0.610346    0.612365  0.00387858
        1286    0.610247    0.612364  0.00387556
        1287    0.610173    0.612362  0.00387255
        1288    0.610124     0.61236  0.00386954
        1289      0.6101    0.612358  0.00386654
        1290      0.6101    0.612357  0.00386354
        1291    0.610124    0.612355  0.00386055
        1292    0.610172    0.612353  0.00385756
        1293    0.610244    0.612352  0.00385458
        1294    0.610339     0.61235   0.0038516
        1295    0.610458    0.612349  0.00384863
        1296    0.610599    0.612347  0.00384566
        1297    0.610762    0.612346  0.00384269
        1298    0.610948    0.612345  0.00383973
        1299    0.611156    0.612344  0.00383678
        1300    0.611384    0.612343  0.00383383
        1301    0.611632    0.612343  0.00383088
        1302    0.611901    0.612342  0.00382794
        1303    0.612191    0.612342    0.003825
        1304      0.6125    0.612342  0.00382207
        1305    0.612827    0.612343  0.00381914
        1306    0.613172    0.612343  0.00381621
        1307    0.613534    0.612344  0.00381329
        1308    0.613913    0.612346  0.00381038
        1309    0.614308    0.612347  0.00380747
        1310    0.614716    0.612349  0.00380456
        1311    0.615137    0.612351  0.00380166
        1312    0.615571    0.612353  0.00379876
        1313    0.616017    0.612356  0.00379587
        1314    0.616475    0.612359  0.00379298
        1315    0.616943    0.612363   0.0037901
        1316    0.617422    0.612367  0.00378722
        1317     0.61791    0.612371  0.00378435
        1318    0.618407    0.612375  0.00378148
        1319     0.61891     0.61238  0.00377862
        1320     0.61942    0.612386  0.00377576
        1321    0.619935    0.612391  0.00377291
        1322    0.620454    0.612398  0.00377006
        1323    0.620977    0.612404  0.00376721
        1324    0.621504    0.612411  0.00376437
        1325    0.622033    0.612418  0.00376154
        1326    0.622563    0.612426  0.00375871
        1327    0.623093    0.612434  0.00375589
        1328    0.623623    0.612442  0.00375307
        1329    0.624153    0.612451  0.00375025
        1330    0.624681     0.61246  0.00374745
        1331    0.625206     0.61247  0.00374464
        1332    0.625729     0.61248  0.00374184
        1333    0.626248     0.61249  0.00373905
        1334    0.626761    0.612501  0.00373626
        1335    0.627268    0.612512  0.00373348
        1336    0.627769    0.612523   0.0037307
        1337    0.628262    0.612535  0.00372793
        1338    0.628748    0.612547  0.00372517
        1339    0.629226     0.61256   0.0037224
        1340    0.629695    0.612572  0.00371965
        1341    0.630154    0.612586   0.0037169
        1342    0.630604    0.612599  0.00371415
        1343    0.631044    0.612613  0.00371141
        1344    0.631474    0.612627  0.00370868
        1345    0.631892    0.612641  0.00370595
        1346    0.632299    0.612656  0.00370322
        1347    0.632694    0.612671   0.0037005
        1348    0.633077    0.612686  0.00369779
        1349    0.633447    0.612701  0.00369508
        1350    0.633803    0.612717  0.00369238
        1351    0.634147    0.612733  0.00368968
        1352    0.634479    0.612749  0.00368698
        1353    0.634798    0.612765  0.00368429
        1354    0.635104    0.612782  0.00368161
        1355    0.635398    0.612798  0.00367893
        1356    0.635678    0.612815  0.00367626
        1357    0.635943    0.612832  0.00367359
        1358    0.636195    0.612849  0.00367092
        1359    0.636435    0.612867  0.00366826
        1360    0.636662    0.612884  0.00366561
        1361    0.636876    0.612902  0.00366296
        1362    0.637075     0.61292  0.00366031
        1363     0.63726    0.612937  0.00365767
        1364    0.637431    0.612955  0.00365503
        1365    0.637589    0.612973   0.0036524
        1366    0.637734    0.612992  0.00364977
        1367    0.637866     0.61301  0.00364714
        1368    0.637985    0.613028  0.00364452
        1369    0.638089    0.613046  0.00364191
        1370    0.638181    0.613065  0.00363929
        1371    0.638259    0.613083  0.00363669
        1372    0.638324    0.613101  0.00363408
        1373    0.638375     0.61312  0.00363148
        1374    0.638414    0.613138  0.00362889
        1375     0.63844    0.613157  0.00362629
        1376    0.638453    0.613175   0.0036237
        1377    0.638453    0.613193  0.00362112
        1378    0.638441    0.613212  0.00361854
        1379    0.638417     0.61323  0.00361596
        1380    0.638381    0.613248  0.00361339
        1381    0.638334    0.613266  0.00361082
        1382    0.638275    0.613284  0.00360825
        1383    0.638205    0.613302  0.00360568
        1384    0.638123     0.61332  0.00360312
        1385    0.638029    0.613338  0.00360057
        1386    0.637924    0.613356  0.00359801
        1387    0.637806    0.613374  0.00359546
        1388    0.637677    0.613391  0.00359291
        1389    0.637536    0.613409  0.00359037
        1390    0.637384    0.613426  0.00358783
        1391    0.637222    0.613443  0.00358529
        1392    0.637048     0.61346  0.00358275
        1393    0.636864    0.613477  0.00358022
        1394    0.636669    0.613493  0.00357769
        1395    0.636464     0.61351  0.00357516
        1396    0.636249    0.613526  0.00357264
        1397    0.636024    0.613542  0.00357012
        1398    0.635788    0.613558   0.0035676
        1399    0.635542    0.613574  0.00356508
        1400    0.635286    0.613589  0.00356257
        1401    0.635019    0.613605  0.00356006
        1402    0.634742     0.61362  0.00355755
        1403    0.634455    0.613634  0.00355505
        1404    0.634157    0.613649  0.00355255
        1405    0.633849    0.613663  0.00355005
        1406    0.633531    0.613678  0.00354755
        1407    0.633203    0.613691  0.00354506
        1408    0.632866    0.613705  0.00354257
        1409    0.632519    0.613718  0.00354008
        1410    0.632162    0.613732  0.00353759
        1411    0.631796    0.613744  0.00353511
        1412    0.631421    0.613757  0.00353262
        1413    0.631037    0.613769  0.00353015
        1414    0.630644    0.613781  0.00352767
        1415    0.630242    0.613793   0.0035252
        1416    0.629834    0.613804  0.00352272
        1417    0.629418    0.613815  0.00352026
        1418    0.628995    0.613826  0.00351779
        1419    0.628564    0.613836  0.00351533
        1420    0.628125    0.613846  0.00351286
        1421     0.62768    0.613856  0.00351041
        1422    0.627227    0.613865  0.00350795
        1423    0.626768    0.613874   0.0035055
        1424    0.626302    0.613883  0.00350305
        1425    0.625832    0.613891   0.0035006
        1426    0.625358      0.6139  0.00349815
        1427    0.624878    0.613907  0.00349571
        1428    0.624393    0.613915  0.00349327
        1429    0.623904    0.613922  0.00349083
        1430    0.623411    0.613928   0.0034884
        1431    0.622914    0.613934  0.00348596
        1432    0.622415     0.61394  0.00348353
        1433    0.621911    0.613946  0.00348111
        1434    0.621405    0.613951  0.00347868
        1435    0.620897    0.613956  0.00347626
        1436    0.620387     0.61396  0.00347385
        1437    0.619875    0.613965  0.00347143
        1438    0.619362    0.613968  0.00346902
        1439    0.618849    0.613972  0.00346661
        1440    0.618334    0.613975   0.0034642
        1441    0.617819    0.613977   0.0034618
        1442    0.617305     0.61398   0.0034594
        1443    0.616791    0.613982    0.003457
        1444    0.616278    0.613983  0.00345461
        1445    0.615766    0.613984  0.00345222
        1446    0.615255    0.613985  0.00344983
        1447    0.614745    0.613986  0.00344745
        1448    0.614238    0.613986  0.00344507
        1449    0.613734    0.613986  0.00344269
        1450    0.613232    0.613985  0.00344032
        1451    0.612734    0.613985  0.00343794
        1452    0.612239    0.613983  0.00343558
        1453    0.611749    0.613982  0.00343321
        1454    0.611263     0.61398  0.00343085
        1455    0.610783    0.613978   0.0034285
        1456    0.610309    0.613975  0.00342614
        1457    0.609839    0.613972  0.00342379
        1458    0.609376    0.613969  0.00342144
        1459    0.608917    0.613966   0.0034191
        1460    0.608462    0.613962  0.00341676
        1461    0.608012    0.613958  0.00341442
        1462    0.607567    0.613954  0.00341209
        1463    0.607127    0.613949  0.00340976
        1464    0.606692    0.613944  0.00340744
        1465    0.606263    0.613939  0.00340512
        1466     0.60584    0.613933   0.0034028
        1467    0.605422    0.613927  0.00340048
        1468    0.605009    0.613921  0.00339817
        1469    0.604602    0.613915  0.00339586
        1470    0.604201    0.613908  0.00339356
        1471    0.603806    0.613901  0.00339126
        1472    0.603417    0.613894  0.00338896
        1473    0.603032    0.613887  0.00338667
        1474    0.602652    0.613879  0.00338438
        1475    0.602277    0.613871   0.0033821
        1476    0.601907    0.613863  0.00337982
        1477    0.601541    0.613855  0.00337754
        1478    0.601179    0.613846  0.00337526
        1479     0.60082    0.613838  0.00337299
        1480    0.600465    0.613829  0.00337073
        1481    0.600112    0.613819  0.00336846
        1482    0.599762     0.61381   0.0033662
        1483    0.599414      0.6138  0.00336395
        1484    0.599067     0.61379   0.0033617
        1485    0.598721     0.61378  0.00335945
        1486    0.598377     0.61377   0.0033572
        1487    0.598033    0.613759  0.00335496
        1488     0.59769    0.613748  0.00335272
        1489    0.597348    0.613737  0.00335049
        1490    0.597007    0.613726  0.00334826
        1491    0.596666    0.613715  0.00334603
        1492    0.596325    0.613703  0.00334381
        1493    0.595982    0.613691  0.00334159
        1494    0.595638    0.613679  0.00333938
        1495    0.595292    0.613667  0.00333717
        1496    0.594945    0.613654  0.00333496
        1497    0.594596    0.613641  0.00333276
        1498    0.594244    0.613629  0.00333056
        1499    0.593889    0.613615  0.00332836
        1500     0.59353    0.613602  0.00332617
        1501    0.593167    0.613588  0.00332398
        1502    0.592802    0.613575   0.0033218
        1503    0.592433     0.61356  0.00331962
        1504    0.592059    0.613546  0.00331744
        1505     0.59168    0.613532  0.00331527
        1506    0.591295    0.613517   0.0033131
        1507    0.590905    0.613502  0.00331093
        1508    0.590509    0.613487  0.00330877
        1509    0.590105    0.613471  0.00330662
        1510    0.589696    0.613455  0.00330447
        1511    0.589279    0.613439  0.00330232
        1512    0.588855    0.613423  0.00330017
        1513    0.588425    0.613407  0.00329803
        1514    0.587987     0.61339   0.0032959
        1515    0.587542    0.613373  0.00329377
        1516    0.587089    0.613355  0.00329164
        1517    0.586629    0.613338  0.00328952
        1518    0.586162     0.61332   0.0032874
        1519    0.585687    0.613302  0.00328528
        1520    0.585205    0.613283  0.00328318
        1521    0.584717    0.613264  0.00328107
        1522    0.584222    0.613245  0.00327897
        1523    0.583719    0.613226  0.00327687
        1524     0.58321    0.613206  0.00327478
        1525    0.582696    0.613186   0.0032727
        1526    0.582176    0.613166  0.00327062
        1527    0.581651    0.613145  0.00326854
        1528     0.58112    0.613124  0.00326647
        1529    0.580585    0.613103   0.0032644
        1530    0.580046    0.613081  0.00326234
        1531    0.579503     0.61306  0.00326028
        1532    0.578959    0.613037  0.00325823
        1533    0.578412    0.613015  0.00325618
        1534    0.577863    0.612992  0.00325414
        1535    0.577313    0.612968   0.0032521
        1536    0.576762    0.612945  0.00325007
        1537    0.576211    0.612921  0.00324804
        1538    0.575659    0.612897  0.00324602
        1539    0.575107    0.612872  0.00324401
        1540    0.574557    0.612847  0.00324199
        1541    0.574009    0.612822  0.00323999
        1542    0.573464    0.612797  0.00323799
        1543    0.572924    0.612771  0.00323599
        1544    0.572388    0.612745    0.003234
        1545    0.571859    0.612718  0.00323202
        1546    0.571337    0.612691  0.00323004
        1547    0.570822    0.612664  0.00322806
        1548    0.570317    0.612637  0.00322609
        1549    0.569822    0.612609  0.00322413
        1550    0.569339    0.612581  0.00322217
        1551    0.568869    0.612553  0.00322022
        1552    0.568412    0.612525  0.00321827
        1553    0.567971    0.612496  0.00321632
        1554    0.567546    0.612467  0.00321438
        1555    0.567138    0.612438  0.00321245
        1556    0.566749    0.612409  0.00321052
        1557    0.566379    0.612379  0.00320859
        1558     0.56603    0.612349  0.00320667
        1559    0.565703    0.612319  0.00320475
        1560    0.565397    0.612289  0.00320284
        1561    0.565116    0.612259  0.00320093
        1562     0.56486    0.612229  0.00319903
        1563    0.564631    0.612198  0.00319712
        1564     0.56443    0.612168  0.00319523
        1565    0.564256    0.612137  0.00319333
        1566    0.564112    0.612107  0.00319144
        1567    0.563999    0.612076  0.00318955
        1568    0.563918    0.612045  0.00318766
        1569     0.56387    0.612014  0.00318578
        1570    0.563854    0.611984   0.0031839
        1571    0.563873    0.611953  0.00318202
        1572    0.563926    0.611923  0.00318014
        1573    0.564016    0.611892  0.00317827
        1574    0.564142    0.611862  0.00317639
        1575    0.564304    0.611832  0.00317452
        1576    0.564504    0.611802  0.00317265
        1577    0.564741    0.611772  0.00317077
        1578    0.565016    0.611742   0.0031689
        1579     0.56533    0.611713  0.00316703
        1580    0.565683    0.611684  0.00316516
        1581    0.566075    0.611655  0.00316329
        1582    0.566507    0.611626  0.00316142
        1583    0.566978    0.611598  0.00315955
        1584    0.567488     0.61157  0.00315768
        1585    0.568038    0.611543   0.0031558
        1586    0.568627    0.611516  0.00315393
        1587    0.569257    0.611489  0.00315206
        1588    0.569926    0.611463  0.00315018
        1589    0.570634    0.611437   0.0031483
        1590     0.57138    0.611412  0.00314642
        1591    0.572164    0.611387  0.00314454
        1592    0.572984    0.611363  0.00314266
        1593    0.573841     0.61134  0.00314077
        1594    0.574734    0.611317  0.00313889
        1595    0.575664    0.611294    0.003137
        1596    0.576627    0.611273  0.00313511
        1597    0.577623    0.611251  0.00313322
        1598    0.578652    0.611231  0.00313132
        1599    0.579712    0.611211  0.00312943
        1600    0.580802    0.611192  0.00312753
        1601     0.58192    0.611174  0.00312563
        1602    0.583067    0.611156  0.00312373
        1603     0.58424     0.61114  0.00312182
        1604    0.585438    0.611124  0.00311992
        1605     0.58666    0.611108  0.00311801
        1606    0.587905    0.611094   0.0031161
        1607     0.58917     0.61108  0.00311419
        1608    0.590454    0.611068  0.00311228
        1609    0.591755    0.611056  0.00311037
        1610    0.593073    0.611044  0.00310846
        1611    0.594406    0.611034  0.00310655
        1612    0.595752    0.611025  0.00310464
        1613    0.597109    0.611016  0.00310272
        1614    0.598475    0.611008  0.00310081
        1615     0.59985    0.611001   0.0030989
        1616    0.601231    0.610995  0.00309699
        1617    0.602616     0.61099  0.00309507
        1618    0.604005    0.610986  0.00309316
        1619    0.605395    0.610982  0.00309126
        1620    0.606785     0.61098  0.00308935
        1621    0.608175    0.610978  0.00308744
        1622     0.60956    0.610977  0.00308554
        1623    0.610941    0.610977  0.00308364
        1624    0.612316    0.610978  0.00308174
        1625    0.613683     0.61098  0.00307984
        1626    0.615041    0.610982  0.00307795
        1627    0.616388    0.610985  0.00307606
        1628    0.617724    0.610989  0.00307417
        1629    0.619046    0.610994  0.00307229
        1630    0.620354       0.611  0.00307041
        1631    0.621647    0.611007  0.00306854
        1632    0.622924    0.611014  0.00306667
        1633    0.624183    0.611022   0.0030648
        1634    0.625424    0.611031  0.00306293
        1635    0.626646     0.61104  0.00306108
        1636    0.627849    0.611051  0.00305922
        1637     0.62903    0.611062  0.00305737
        1638    0.630189    0.611073  0.00305553
        1639    0.631326    0.611086  0.00305369
        1640     0.63244    0.611099  0.00305186
        1641    0.633528    0.611112  0.00305003
        1642    0.634592    0.611127   0.0030482
        1643    0.635629    0.611142  0.00304638
        1644     0.63664    0.611157  0.00304457
        1645    0.637626    0.611173  0.00304276
        1646    0.638585     0.61119  0.00304096
        1647    0.639516    0.611207  0.00303916
        1648     0.64042    0.611225  0.00303737
        1649    0.641297    0.611243  0.00303558
        1650    0.642147    0.611262   0.0030338
        1651     0.64297    0.611281  0.00303202
        1652    0.643765    0.611301  0.00303025
        1653    0.644534    0.611321  0.00302848
        1654    0.645274    0.611341  0.00302672
        1655    0.645988    0.611362  0.00302497
        1656    0.646674    0.611384  0.00302322
        1657    0.647334    0.611405  0.00302147
        1658    0.647967    0.611427  0.00301973
        1659    0.648574     0.61145  0.00301799
        1660    0.649156    0.611472  0.00301626
        1661    0.649712    0.611495  0.00301453
        1662    0.650243    0.611519  0.00301281
        1663    0.650751    0.611542  0.00301109
        1664    0.651235    0.611566  0.00300937
        1665    0.651696     0.61159  0.00300766
        1666    0.652135    0.611615  0.00300595
        1667    0.652552    0.611639  0.00300425
        1668    0.652948    0.611664  0.00300255
        1669    0.653322    0.611689  0.00300086
        1670    0.653676    0.611714  0.00299916
        1671     0.65401    0.611739  0.00299748
        1672    0.654324    0.611765  0.00299579
        1673    0.654618     0.61179  0.00299411
        1674    0.654894    0.611816  0.00299243
        1675    0.655151    0.611842  0.00299076
        1676    0.655391    0.611868  0.00298909
        1677    0.655614    0.611894  0.00298742
        1678     0.65582     0.61192  0.00298575
        1679     0.65601    0.611947  0.00298409
        1680    0.656183    0.611973  0.00298243
        1681     0.65634    0.611999  0.00298077
        1682    0.656482    0.612026  0.00297912
        1683     0.65661    0.612052  0.00297746
        1684    0.656725    0.612079  0.00297581
        1685    0.656828    0.612105  0.00297417
        1686    0.656917    0.612132  0.00297252
        1687    0.656993    0.612158  0.00297088
        1688    0.657057    0.612185  0.00296924
        1689    0.657108    0.612212   0.0029676
        1690    0.657148    0.612238  0.00296596
        1691    0.657176    0.612265  0.00296433
        1692    0.657193    0.612291  0.00296269
        1693    0.657199    0.612318  0.00296106
        1694    0.657193    0.612344  0.00295943
        1695    0.657177    0.612371  0.00295781
        1696     0.65715    0.612397  0.00295618
        1697    0.657113    0.612424  0.00295456
        1698    0.657065     0.61245  0.00295293
        1699    0.657008    0.612476  0.00295131
        1700    0.656941    0.612502  0.00294969
        1701    0.656866    0.612528  0.00294807
        1702    0.656782    0.612554  0.00294645
        1703     0.65669     0.61258  0.00294484
        1704     0.65659    0.612606  0.00294322
        1705    0.656482    0.612632  0.00294161
        1706    0.656365    0.612657     0.00294
        1707    0.656241    0.612683  0.00293839
        1708    0.656109    0.612708  0.00293677
        1709    0.655969    0.612734  0.00293517
        1710    0.655822    0.612759  0.00293356
        1711    0.655668    0.612784  0.00293195
        1712    0.655506    0.612809  0.00293034
        1713    0.655338    0.612834  0.00292874
        1714    0.655164    0.612858  0.00292713
        1715    0.654983    0.612883  0.00292553
        1716    0.654796    0.612907  0.00292393
        1717    0.654603    0.612932  0.00292232
        1718    0.654404    0.612956  0.00292072
        1719    0.654199     0.61298  0.00291912
        1720    0.653989    0.613004  0.00291752
        1721    0.653773    0.613027  0.00291592
        1722    0.653551    0.613051  0.00291433
        1723    0.653325    0.613074  0.00291273
        1724    0.653095    0.613098  0.00291113
        1725     0.65286    0.613121  0.00290953
        1726     0.65262    0.613143  0.00290794
        1727    0.652375    0.613166  0.00290634
        1728    0.652127    0.613189  0.00290475
        1729    0.651876    0.613211  0.00290316
        1730     0.65162    0.613233  0.00290156
        1731     0.65136    0.613255  0.00289997
        1732    0.651096    0.613277  0.00289838
        1733    0.650827    0.613299  0.00289679
        1734    0.650554     0.61332   0.0028952
        1735    0.650277    0.613342   0.0028936
        1736    0.649997    0.613363  0.00289201
        1737    0.649713    0.613384  0.00289043
        1738    0.649425    0.613404  0.00288884
        1739    0.649133    0.613425  0.00288725
        1740    0.648837    0.613445  0.00288566
        1741    0.648537    0.613465  0.00288407
        1742    0.648232    0.613485  0.00288249
        1743    0.647923    0.613505   0.0028809
        1744     0.64761    0.613525  0.00287932
        1745    0.647292    0.613544  0.00287773
        1746     0.64697    0.613563  0.00287615
        1747    0.646645    0.613582  0.00287456
        1748    0.646315    0.613601  0.00287298
        1749    0.645981    0.613619   0.0028714
        1750    0.645642    0.613638  0.00286981
        1751    0.645299    0.613656  0.00286823
        1752    0.644951    0.613674  0.00286665
        1753    0.644599    0.613691  0.00286507
        1754    0.644241    0.613709  0.00286349
        1755    0.643878    0.613726  0.00286191
        1756    0.643509    0.613743  0.00286033
        1757    0.643134     0.61376  0.00285875
        1758    0.642752    0.613776  0.00285717
        1759    0.642364    0.613792  0.00285559
        1760    0.641969    0.613808  0.00285402
        1761    0.641566    0.613824  0.00285244
        1762    0.641157     0.61384  0.00285086
        1763     0.64074    0.613855  0.00284929
        1764    0.640317     0.61387  0.00284771
        1765    0.639885    0.613885  0.00284613
        1766    0.639445    0.613899  0.00284456
        1767    0.638998    0.613913  0.00284299
        1768    0.638542    0.613927  0.00284141
        1769    0.638078    0.613941  0.00283984
        1770    0.637605    0.613954  0.00283827
        1771    0.637123    0.613967  0.00283669
        1772    0.636631     0.61398  0.00283512
        1773    0.636128    0.613993  0.00283355
        1774    0.635616    0.614005  0.00283198
        1775    0.635094    0.614017  0.00283041
        1776    0.634562    0.614028  0.00282884
        1777     0.63402    0.614039  0.00282727
        1778    0.633468     0.61405   0.0028257
        1779    0.632905    0.614061  0.00282413
        1780    0.632331    0.614071  0.00282256
        1781    0.631747    0.614081    0.002821
        1782    0.631152    0.614091  0.00281943
        1783    0.630548      0.6141  0.00281786
        1784    0.629933    0.614109   0.0028163
        1785     0.62931    0.614117  0.00281473
        1786    0.628676    0.614126  0.00281317
        1787    0.628032    0.614133   0.0028116
        1788    0.627378    0.614141  0.00281004
        1789    0.626714    0.614148  0.00280848
        1790     0.62604    0.614154  0.00280692
        1791    0.625356    0.614161  0.00280536
        1792    0.624663    0.614167   0.0028038
        1793    0.623962    0.614172  0.00280224
        1794    0.623252    0.614177  0.00280068
        1795    0.622533    0.614182  0.00279913
        1796    0.621807    0.614186  0.00279757
        1797    0.621073     0.61419  0.00279602
        1798    0.620333    0.614193  0.00279446
        1799    0.619586    0.614196  0.00279291
        1800    0.618833    0.614199  0.00279136
        1801    0.618076    0.614201  0.00278981
        1802    0.617314    0.614203  0.00278826
        1803    0.616547    0.614204  0.00278672
        1804    0.615776    0.614205  0.00278517
        1805    0.615001    0.614205  0.00278363
        1806    0.614223    0.614205  0.00278209
        1807    0.613441    0.614205  0.00278055
        1808    0.612657    0.614204  0.00277901
        1809    0.611871    0.614203  0.00277748
        1810    0.611085    0.614201  0.00277594
        1811    0.610298    0.614199  0.00277441
        1812    0.609511    0.614196  0.00277288
        1813    0.608725    0.614193  0.00277135
        1814     0.60794     0.61419  0.00276983
        1815    0.607157    0.614186   0.0027683
        1816    0.606378    0.614182  0.00276678
        1817    0.605603    0.614177  0.00276526
        1818    0.604832    0.614172  0.00276375
        1819    0.604066    0.614166  0.00276223
        1820    0.603304     0.61416  0.00276072
        1821    0.602548    0.614154  0.00275921
        1822    0.601798    0.614147  0.00275771
        1823    0.601054     0.61414   0.0027562
        1824    0.600316    0.614132   0.0027547
        1825    0.599583    0.614124  0.00275321
        1826    0.598858    0.614116  0.00275171
        1827     0.59814    0.614107  0.00275022
        1828    0.597429    0.614098  0.00274873
        1829    0.596726    0.614089  0.00274724
