#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        5326    0.836285    0.871207   0.0016288
        5327      0.8361      0.8712  0.00162851
        5328    0.835925    0.871194  0.00162821
        5329    0.835759    0.871187  0.00162792
        5330    0.835603     0.87118  0.00162763
        5331    0.835457    0.871174  0.00162734
        5332     0.83532    0.871167  0.00162705
        5333    0.835192     0.87116  0.00162676
        5334    0.835074    0.871153  0.00162646
        5335    0.834966    0.871147  0.00162617
        5336    0.834866     0.87114  0.00162588
        5337    0.834777    0.871133  0.00162559
        5338    0.834696    0.871126   0.0016253
        5339    0.834625    0.871119  0.00162501
        5340    0.834563    0.871112  0.00162472
        5341    0.834511    0.871106  0.00162443
        5342    0.834468    0.871099  0.00162414
        5343    0.834433    0.871092  0.00162385
        5344    0.834408    0.871085  0.00162356
        5345    0.834392    0.871078  0.00162328
        5346    0.834385    0.871071  0.00162299
        5347    0.834386    0.871064   0.0016227
        5348    0.834396    0.871058  0.00162241
        5349    0.834414    0.871051  0.00162212
        5350     0.83444    0.871044  0.00162183
        5351    0.834474    0.871037  0.00162154
        5352    0.834515     0.87103  0.00162125
        5353    0.834565    0.871023  0.00162096
        5354    0.834622    0.871017  0.00162068
        5355    0.834687     0.87101  0.00162039
        5356    0.834758    0.871003   0.0016201
        5357    0.834835    0.870996  0.00161981
        5358    0.834918    0.870989  0.00161952
        5359    0.835007    0.870983  0.00161923
        5360    0.835101    0.870976  0.00161895
        5361    0.835199    0.870969  0.00161866
        5362    0.835301    0.870963  0.00161837
        5363    0.835408    0.870956  0.00161808
        5364    0.835517     0.87095  0.00161779
        5365     0.83563    0.870943  0.00161751
        5366    0.835745    0.870936  0.00161722
        5367    0.835862     0.87093  0.00161693
        5368    0.835981    0.870923  0.00161664
        5369      0.8361    0.870917  0.00161635
        5370    0.836218     0.87091  0.00161606
        5371    0.836336    0.870904  0.00161578
        5372    0.836454    0.870898  0.00161549
        5373    0.836569    0.870891   0.0016152
        5374    0.836683    0.870885  0.00161491
        5375    0.836795    0.870878  0.00161462
        5376    0.836903    0.870872  0.00161434
        5377    0.837007    0.870866  0.00161405
        5378    0.837108     0.87086  0.00161376
        5379    0.837203    0.870853  0.00161347
        5380    0.837294    0.870847  0.00161319
        5381    0.837378    0.870841   0.0016129
        5382    0.837457    0.870835  0.00161261
        5383    0.837529    0.870828  0.00161232
        5384    0.837594    0.870822  0.00161203
        5385    0.837652    0.870816  0.00161175
        5386    0.837703     0.87081  0.00161146
        5387    0.837745    0.870804  0.00161117
        5388     0.83778    0.870798  0.00161088
        5389    0.837805    0.870792   0.0016106
        5390    0.837823    0.870785  0.00161031
        5391    0.837832    0.870779  0.00161002
        5392    0.837832    0.870773  0.00160974
        5393    0.837824    0.870767  0.00160945
        5394    0.837807    0.870761  0.00160916
        5395    0.837781    0.870755  0.00160888
        5396    0.837747    0.870749  0.00160859
        5397    0.837704    0.870743   0.0016083
        5398    0.837653    0.870737  0.00160802
        5399    0.837594     0.87073  0.00160773
        5400    0.837528    0.870724  0.00160744
        5401    0.837454    0.870718  0.00160716
        5402    0.837372    0.870712  0.00160687
        5403    0.837285    0.870706  0.00160659
        5404    0.837191      0.8707   0.0016063
        5405    0.837092    0.870693  0.00160602
        5406    0.836987    0.870687  0.00160573
        5407    0.836878    0.870681  0.00160545
        5408    0.836765    0.870675  0.00160516
        5409    0.836648    0.870668  0.00160488
        5410    0.836529    0.870662  0.00160459
        5411    0.836408    0.870656  0.00160431
        5412    0.836285    0.870649  0.00160403
        5413    0.836161    0.870643  0.00160374
        5414    0.836038    0.870637  0.00160346
        5415    0.835915     0.87063  0.00160318
        5416    0.835792    0.870624  0.00160289
        5417    0.835672    0.870617  0.00160261
        5418    0.835554    0.870611  0.00160233
        5419    0.835438    0.870604  0.00160204
        5420    0.835326    0.870598  0.00160176
        5421    0.835218    0.870591  0.00160148
        5422    0.835114    0.870585   0.0016012
        5423    0.835016    0.870578  0.00160092
        5424    0.834923    0.870572  0.00160063
        5425    0.834835    0.870565  0.00160035
        5426    0.834754    0.870558  0.00160007
        5427    0.834679    0.870552  0.00159979
        5428     0.83461    0.870545  0.00159951
        5429    0.834549    0.870538  0.00159923
        5430    0.834494    0.870532  0.00159895
        5431    0.834445    0.870525  0.00159867
        5432    0.834404    0.870519  0.00159839
        5433    0.834368    0.870512  0.00159811
        5434    0.834339    0.870505  0.00159783
        5435    0.834316    0.870499  0.00159755
        5436    0.834299    0.870492  0.00159727
        5437    0.834287    0.870485  0.00159699
        5438     0.83428    0.870479  0.00159671
        5439    0.834277    0.870472  0.00159643
        5440    0.834277    0.870465  0.00159615
        5441    0.834281    0.870459  0.00159587
        5442    0.834288    0.870452  0.00159559
        5443    0.834296    0.870445  0.00159531
        5444    0.834305    0.870439  0.00159503
        5445    0.834315    0.870432  0.00159475
        5446    0.834324    0.870425  0.00159447
        5447    0.834332    0.870419  0.00159419
        5448    0.834337    0.870412  0.00159391
        5449     0.83434    0.870406  0.00159363
        5450    0.834338    0.870399  0.00159336
        5451    0.834332    0.870392  0.00159308
        5452     0.83432    0.870386   0.0015928
        5453    0.834302    0.870379  0.00159252
        5454    0.834277    0.870372  0.00159224
        5455    0.834244    0.870366  0.00159196
        5456    0.834203    0.870359  0.00159169
        5457    0.834152    0.870353  0.00159141
        5458    0.834092    0.870346  0.00159113
        5459    0.834021    0.870339  0.00159085
        5460    0.833939    0.870333  0.00159058
        5461    0.833844    0.870326   0.0015903
        5462    0.833738    0.870319  0.00159002
        5463    0.833618    0.870313  0.00158974
        5464    0.833485    0.870306  0.00158947
        5465    0.833338    0.870299  0.00158919
        5466    0.833177    0.870292  0.00158891
        5467    0.833002    0.870285  0.00158864
        5468    0.832812    0.870279  0.00158836
        5469    0.832609    0.870272  0.00158809
        5470    0.832392    0.870265  0.00158781
        5471    0.832161    0.870258  0.00158754
        5472    0.831916    0.870251  0.00158726
        5473    0.831657    0.870244  0.00158699
        5474    0.831384    0.870237  0.00158671
        5475    0.831098    0.870229  0.00158644
        5476    0.830799    0.870222  0.00158617
        5477    0.830488    0.870215  0.00158589
        5478    0.830164    0.870208  0.00158562
        5479    0.829829      0.8702  0.00158535
        5480    0.829484    0.870193  0.00158508
        5481    0.829128    0.870185  0.00158481
        5482    0.828764    0.870178  0.00158454
        5483    0.828391     0.87017  0.00158426
        5484     0.82801    0.870163  0.00158399
        5485    0.827623    0.870155  0.00158372
        5486     0.82723    0.870147  0.00158345
        5487    0.826831    0.870139  0.00158319
        5488    0.826428    0.870131  0.00158292
        5489    0.826023    0.870123  0.00158265
        5490    0.825616    0.870115  0.00158238
        5491    0.825209    0.870107  0.00158212
        5492    0.824802    0.870099  0.00158185
        5493    0.824396     0.87009  0.00158158
        5494    0.823993    0.870082  0.00158132
        5495    0.823594    0.870073  0.00158105
        5496      0.8232    0.870065  0.00158079
        5497    0.822812    0.870056  0.00158052
        5498    0.822431    0.870048  0.00158026
        5499    0.822058    0.870039     0.00158
        5500    0.821695     0.87003  0.00157973
        5501    0.821343    0.870021  0.00157947
        5502    0.821002    0.870012  0.00157921
        5503    0.820675    0.870003  0.00157895
        5504    0.820361    0.869994  0.00157869
        5505    0.820062    0.869985  0.00157843
        5506    0.819779    0.869976  0.00157816
        5507    0.819513    0.869967   0.0015779
        5508    0.819264    0.869958  0.00157765
        5509    0.819033    0.869949  0.00157739
        5510    0.818821    0.869939  0.00157713
        5511    0.818628     0.86993  0.00157687
        5512    0.818456    0.869921  0.00157661
        5513    0.818304    0.869911  0.00157635
        5514    0.818173    0.869902  0.00157609
        5515    0.818063    0.869892  0.00157584
        5516    0.817974    0.869883  0.00157558
        5517    0.817908    0.869874  0.00157532
        5518    0.817865    0.869864  0.00157506
        5519    0.817844    0.869855  0.00157481
        5520    0.817845    0.869845  0.00157455
        5521     0.81787    0.869836  0.00157429
        5522    0.817916    0.869827  0.00157404
        5523    0.817984    0.869817  0.00157378
        5524    0.818074    0.869808  0.00157352
        5525    0.818186    0.869798  0.00157326
        5526    0.818318    0.869789  0.00157301
        5527    0.818472     0.86978  0.00157275
        5528    0.818646    0.869771  0.00157249
        5529     0.81884    0.869761  0.00157224
        5530    0.819054    0.869752  0.00157198
        5531    0.819286    0.869743  0.00157172
        5532    0.819535    0.869734  0.00157146
        5533    0.819802    0.869725   0.0015712
        5534    0.820086    0.869716  0.00157095
        5535    0.820386    0.869707  0.00157069
        5536    0.820702    0.869698  0.00157043
        5537    0.821032    0.869689  0.00157017
        5538    0.821376    0.869681  0.00156991
        5539    0.821732    0.869672  0.00156965
        5540    0.822099    0.869663  0.00156939
        5541    0.822477    0.869655  0.00156913
        5542    0.822865    0.869647  0.00156887
        5543     0.82326    0.869638  0.00156861
        5544    0.823663     0.86963  0.00156835
        5545    0.824073    0.869622  0.00156809
        5546    0.824488    0.869614  0.00156783
        5547    0.824908    0.869605  0.00156756
        5548    0.825331    0.869597   0.0015673
        5549    0.825756     0.86959  0.00156704
        5550    0.826183    0.869582  0.00156678
        5551    0.826611    0.869574  0.00156651
        5552    0.827038    0.869566  0.00156625
        5553    0.827463    0.869559  0.00156599
        5554    0.827886    0.869551  0.00156572
        5555    0.828305    0.869544  0.00156546
        5556    0.828719    0.869537  0.00156519
        5557    0.829128    0.869529  0.00156493
        5558     0.82953    0.869522  0.00156466
        5559    0.829925    0.869515   0.0015644
        5560    0.830312    0.869508  0.00156413
        5561     0.83069    0.869501  0.00156387
        5562    0.831057    0.869494   0.0015636
        5563    0.831414    0.869487  0.00156333
        5564     0.83176     0.86948  0.00156307
        5565    0.832093    0.869474   0.0015628
        5566    0.832413    0.869467  0.00156254
        5567     0.83272     0.86946  0.00156227
        5568    0.833012    0.869454    0.001562
        5569    0.833289    0.869447  0.00156173
        5570    0.833551    0.869441  0.00156147
        5571    0.833797    0.869434   0.0015612
        5572    0.834027    0.869428  0.00156093
        5573     0.83424    0.869422  0.00156067
        5574    0.834435    0.869416   0.0015604
        5575    0.834613    0.869409  0.00156013
        5576    0.834773    0.869403  0.00155986
        5577    0.834915    0.869397   0.0015596
        5578    0.835038    0.869391  0.00155933
        5579    0.835142    0.869385  0.00155906
        5580    0.835227    0.869378  0.00155879
        5581    0.835292    0.869372  0.00155853
        5582    0.835337    0.869366  0.00155826
        5583    0.835362     0.86936  0.00155799
        5584    0.835367    0.869354  0.00155773
        5585    0.835352    0.869348  0.00155746
        5586    0.835316    0.869342  0.00155719
        5587     0.83526    0.869336  0.00155692
        5588    0.835183     0.86933  0.00155666
        5589    0.835086    0.869324  0.00155639
        5590    0.834968    0.869317  0.00155613
        5591     0.83483    0.869311  0.00155586
        5592    0.834672    0.869305  0.00155559
        5593    0.834494    0.869299  0.00155533
        5594    0.834295    0.869293  0.00155506
        5595    0.834076    0.869286   0.0015548
        5596    0.833838     0.86928  0.00155453
        5597    0.833579    0.869274  0.00155427
        5598    0.833302    0.869267    0.001554
        5599    0.833006    0.869261  0.00155374
        5600    0.832691    0.869254  0.00155347
        5601    0.832358    0.869248  0.00155321
        5602    0.832007    0.869241  0.00155295
        5603    0.831637    0.869234  0.00155269
        5604    0.831249    0.869227  0.00155242
        5605    0.830845    0.869221  0.00155216
        5606    0.830423    0.869214   0.0015519
        5607    0.829985    0.869207  0.00155164
        5608    0.829531      0.8692  0.00155138
        5609    0.829061    0.869192  0.00155112
        5610    0.828575    0.869185  0.00155086
        5611    0.828075    0.869178   0.0015506
        5612     0.82756     0.86917  0.00155034
        5613    0.827031    0.869163  0.00155008
        5614    0.826489    0.869155  0.00154983
        5615    0.825933    0.869148  0.00154957
        5616    0.825365     0.86914  0.00154931
        5617    0.824785    0.869132  0.00154906
        5618    0.824194    0.869124   0.0015488
        5619    0.823591    0.869116  0.00154855
        5620    0.822977    0.869108  0.00154829
        5621    0.822354    0.869099  0.00154804
        5622    0.821721    0.869091  0.00154779
        5623     0.82108    0.869082  0.00154754
        5624     0.82043    0.869074  0.00154729
        5625    0.819773    0.869065  0.00154704
        5626    0.819109    0.869056  0.00154679
        5627    0.818439    0.869047  0.00154654
        5628    0.817763    0.869038  0.00154629
        5629    0.817082    0.869029  0.00154604
        5630    0.816396    0.869019   0.0015458
        5631    0.815706     0.86901  0.00154555
        5632    0.815011       0.869  0.00154531
        5633    0.814314    0.868991  0.00154506
        5634    0.813614    0.868981  0.00154482
        5635    0.812913    0.868971  0.00154458
        5636     0.81221    0.868961  0.00154434
        5637    0.811507    0.868951  0.00154409
        5638    0.810803     0.86894  0.00154386
        5639      0.8101     0.86893  0.00154362
        5640    0.809397    0.868919  0.00154338
        5641    0.808696    0.868909  0.00154314
        5642    0.807995    0.868898  0.00154291
        5643    0.807297    0.868887  0.00154267
        5644    0.806602    0.868876  0.00154244
        5645    0.805909    0.868865  0.00154221
        5646     0.80522    0.868853  0.00154197
        5647    0.804534    0.868842  0.00154174
        5648    0.803852    0.868831  0.00154151
        5649    0.803175    0.868819  0.00154128
        5650    0.802502    0.868807  0.00154106
        5651    0.801834    0.868795  0.00154083
        5652    0.801172    0.868783   0.0015406
        5653    0.800514    0.868771  0.00154038
        5654    0.799863    0.868759  0.00154015
        5655    0.799219    0.868747  0.00153993
        5656     0.79858    0.868734  0.00153971
        5657    0.797949    0.868722  0.00153949
        5658    0.797324    0.868709  0.00153927
        5659    0.796705    0.868697  0.00153905
        5660    0.796094    0.868684  0.00153883
        5661    0.795489    0.868671  0.00153861
        5662     0.79489    0.868658  0.00153839
        5663    0.794298    0.868645  0.00153818
        5664    0.793713    0.868631  0.00153796
        5665    0.793134    0.868618  0.00153775
        5666    0.792562    0.868605  0.00153754
        5667    0.791996    0.868591  0.00153732
        5668    0.791437    0.868577  0.00153711
        5669    0.790883    0.868564   0.0015369
        5670    0.790336     0.86855  0.00153669
        5671    0.789794    0.868536  0.00153649
        5672    0.789257    0.868522  0.00153628
        5673    0.788725    0.868508  0.00153607
        5674    0.788198    0.868494  0.00153587
        5675    0.787675     0.86848  0.00153566
        5676    0.787157    0.868465  0.00153546
        5677    0.786642    0.868451  0.00153526
        5678    0.786131    0.868436  0.00153505
        5679    0.785623    0.868422  0.00153485
        5680    0.785117    0.868407  0.00153465
        5681    0.784615    0.868392  0.00153445
        5682    0.784114    0.868378  0.00153425
        5683    0.783615    0.868363  0.00153406
        5684    0.783117    0.868348  0.00153386
        5685     0.78262    0.868333  0.00153367
        5686    0.782123    0.868317  0.00153347
        5687    0.781626    0.868302  0.00153328
        5688    0.781128    0.868287  0.00153308
        5689     0.78063    0.868271  0.00153289
        5690     0.78013    0.868256   0.0015327
        5691    0.779629     0.86824  0.00153251
        5692    0.779127    0.868225  0.00153232
        5693    0.778621    0.868209  0.00153213
        5694    0.778113    0.868193  0.00153195
        5695    0.777602    0.868177  0.00153176
        5696    0.777088    0.868161  0.00153157
        5697    0.776571    0.868145  0.00153139
        5698     0.77605    0.868129  0.00153121
        5699    0.775526    0.868113  0.00153102
        5700    0.774997    0.868096  0.00153084
        5701    0.774465     0.86808  0.00153066
        5702    0.773927    0.868064  0.00153048
        5703    0.773385    0.868047   0.0015303
        5704    0.772838     0.86803  0.00153013
        5705    0.772286    0.868013  0.00152995
        5706     0.77173    0.867997  0.00152977
        5707    0.771168     0.86798   0.0015296
        5708    0.770601    0.867963  0.00152943
        5709    0.770029    0.867945  0.00152926
        5710    0.769453    0.867928  0.00152909
        5711    0.768873    0.867911  0.00152892
        5712    0.768288    0.867893  0.00152875
        5713    0.767699    0.867876  0.00152858
        5714    0.767107    0.867858  0.00152842
        5715    0.766512     0.86784  0.00152825
        5716    0.765913    0.867823  0.00152809
        5717     0.76531    0.867805  0.00152793
        5718    0.764705    0.867787  0.00152776
        5719    0.764096    0.867769  0.00152761
        5720    0.763486     0.86775  0.00152745
        5721    0.762874    0.867732  0.00152729
        5722    0.762261    0.867714  0.00152713
        5723    0.761648    0.867695  0.00152698
        5724    0.761034    0.867676  0.00152683
        5725    0.760421    0.867658  0.00152667
        5726    0.759809    0.867639  0.00152652
        5727    0.759198     0.86762  0.00152638
        5728    0.758589    0.867601  0.00152623
        5729    0.757983    0.867582  0.00152608
        5730    0.757381    0.867562  0.00152594
        5731    0.756783    0.867543  0.00152579
        5732     0.75619    0.867524  0.00152565
        5733    0.755603    0.867504  0.00152551
        5734    0.755023    0.867485  0.00152537
        5735     0.75445    0.867465  0.00152523
        5736    0.753886    0.867445  0.00152509
        5737    0.753331    0.867425  0.00152496
        5738    0.752786    0.867405  0.00152482
        5739    0.752251    0.867385  0.00152469
        5740    0.751728    0.867365  0.00152456
        5741    0.751218    0.867345  0.00152442
        5742    0.750722    0.867324  0.00152429
        5743    0.750239    0.867304  0.00152416
        5744    0.749771    0.867284  0.00152404
        5745    0.749319    0.867263  0.00152391
        5746    0.748883    0.867242  0.00152378
        5747    0.748465    0.867222  0.00152366
        5748    0.748065    0.867201  0.00152353
        5749    0.747684     0.86718  0.00152341
        5750    0.747322    0.867159  0.00152329
        5751    0.746981    0.867138  0.00152317
        5752    0.746662    0.867118  0.00152305
        5753    0.746363    0.867097  0.00152293
        5754    0.746087    0.867076  0.00152281
        5755    0.745833    0.867054  0.00152269
        5756    0.745603    0.867033  0.00152257
        5757    0.745397    0.867012  0.00152245
        5758    0.745215    0.866991  0.00152233
        5759    0.745059     0.86697  0.00152222
        5760    0.744928    0.866949   0.0015221
        5761    0.744823    0.866928  0.00152198
        5762    0.744745    0.866906  0.00152187
        5763    0.744693    0.866885  0.00152175
        5764    0.744669    0.866864  0.00152164
        5765    0.744671    0.866843  0.00152152
        5766      0.7447    0.866822   0.0015214
        5767    0.744757      0.8668  0.00152129
        5768    0.744841    0.866779  0.00152117
        5769    0.744953    0.866758  0.00152105
        5770    0.745093    0.866737  0.00152093
        5771     0.74526    0.866716  0.00152082
        5772    0.745454    0.866695   0.0015207
        5773    0.745676    0.866674  0.00152058
        5774    0.745925    0.866653  0.00152046
        5775      0.7462    0.866632  0.00152034
        5776    0.746501    0.866611  0.00152022
        5777    0.746828    0.866591   0.0015201
        5778    0.747181     0.86657  0.00151997
        5779     0.74756    0.866549  0.00151985
        5780    0.747962    0.866529  0.00151973
        5781    0.748389    0.866508   0.0015196
        5782    0.748839    0.866488  0.00151947
        5783    0.749313    0.866468  0.00151935
        5784    0.749809    0.866448  0.00151922
        5785    0.750326    0.866428  0.00151909
        5786    0.750863    0.866408  0.00151896
        5787    0.751419    0.866388  0.00151882
        5788    0.751995    0.866368  0.00151869
        5789    0.752588    0.866348  0.00151855
        5790    0.753198    0.866329  0.00151842
        5791    0.753824    0.866309  0.00151828
        5792    0.754465     0.86629  0.00151814
        5793     0.75512    0.866271    0.001518
        5794    0.755788    0.866252  0.00151786
        5795    0.756468    0.866233  0.00151771
        5796    0.757158    0.866214  0.00151757
        5797    0.757859    0.866195  0.00151742
        5798    0.758568    0.866177  0.00151727
        5799    0.759284    0.866158  0.00151712
        5800    0.760007     0.86614  0.00151697
        5801    0.760735    0.866122  0.00151682
        5802    0.761468    0.866104  0.00151667
        5803    0.762203    0.866086  0.00151651
        5804    0.762941    0.866068  0.00151635
        5805    0.763679    0.866051  0.00151619
        5806    0.764417    0.866033  0.00151603
        5807    0.765153    0.866016  0.00151587
        5808    0.765887    0.865998  0.00151571
        5809    0.766618    0.865981  0.00151555
        5810    0.767344    0.865964  0.00151538
        5811    0.768065    0.865948  0.00151521
        5812    0.768779    0.865931  0.00151504
        5813    0.769485    0.865914  0.00151487
        5814    0.770183    0.865898   0.0015147
        5815    0.770871    0.865881  0.00151453
        5816    0.771548    0.865865  0.00151436
        5817    0.772214    0.865849  0.00151418
        5818    0.772867    0.865833  0.00151401
        5819    0.773507    0.865817  0.00151383
        5820    0.774133    0.865801  0.00151365
        5821    0.774745    0.865786  0.00151347
        5822    0.775341     0.86577  0.00151329
        5823    0.775921    0.865755  0.00151311
        5824    0.776483     0.86574  0.00151293
        5825    0.777029    0.865724  0.00151275
        5826    0.777556    0.865709  0.00151256
        5827    0.778064    0.865694  0.00151238
        5828    0.778553    0.865679  0.00151219
        5829    0.779022    0.865664  0.00151201
        5830    0.779472     0.86565  0.00151182
        5831      0.7799    0.865635  0.00151163
        5832    0.780308     0.86562  0.00151144
        5833    0.780695    0.865606  0.00151125
        5834     0.78106    0.865591  0.00151106
        5835    0.781403    0.865577  0.00151087
        5836    0.781724    0.865562  0.00151068
        5837    0.782024    0.865548  0.00151049
        5838    0.782302    0.865534   0.0015103
        5839    0.782557     0.86552  0.00151011
        5840     0.78279    0.865505  0.00150992
        5841    0.783002    0.865491  0.00150972
        5842    0.783191    0.865477  0.00150953
        5843    0.783361    0.865463  0.00150934
        5844    0.783509    0.865449  0.00150915
        5845    0.783635    0.865435  0.00150895
        5846    0.783741    0.865421  0.00150876
        5847    0.783826    0.865407  0.00150857
        5848    0.783891    0.865393  0.00150837
        5849    0.783937    0.865379  0.00150818
        5850    0.783963    0.865365  0.00150798
        5851    0.783971    0.865351  0.00150779
        5852    0.783961    0.865338   0.0015076
        5853    0.783934    0.865324   0.0015074
        5854     0.78389     0.86531  0.00150721
        5855     0.78383    0.865296  0.00150702
        5856    0.783754    0.865282  0.00150682
        5857    0.783665    0.865268  0.00150663
        5858    0.783563    0.865254  0.00150644
        5859    0.783447     0.86524  0.00150625
        5860     0.78332    0.865226  0.00150605
        5861    0.783182    0.865212  0.00150586
        5862    0.783034    0.865198  0.00150567
        5863    0.782878    0.865184  0.00150548
        5864    0.782713     0.86517  0.00150529
        5865    0.782542    0.865156   0.0015051
        5866    0.782364    0.865142  0.00150491
        5867    0.782182    0.865128  0.00150472
        5868    0.781996    0.865113  0.00150453
        5869    0.781808    0.865099  0.00150434
        5870    0.781619    0.865085  0.00150415
        5871    0.781429    0.865071  0.00150396
        5872     0.78124    0.865057  0.00150377
        5873    0.781052    0.865042  0.00150358
        5874    0.780866    0.865028   0.0015034
        5875    0.780684    0.865014  0.00150321
        5876    0.780507    0.864999  0.00150302
        5877    0.780336    0.864985  0.00150284
        5878    0.780172     0.86497  0.00150265
        5879    0.780015    0.864956  0.00150246
        5880    0.779868    0.864941  0.00150228
        5881    0.779731    0.864927  0.00150209
        5882    0.779605    0.864912  0.00150191
        5883    0.779491    0.864898  0.00150172
        5884    0.779391    0.864883  0.00150154
        5885    0.779303    0.864869  0.00150135
        5886     0.77923    0.864854  0.00150117
        5887    0.779172     0.86484  0.00150098
        5888    0.779129    0.864825   0.0015008
        5889    0.779102    0.864811  0.00150061
        5890    0.779092    0.864796  0.00150043
        5891    0.779099    0.864781  0.00150025
        5892    0.779124    0.864767  0.00150006
        5893    0.779168    0.864752  0.00149988
        5894    0.779229    0.864738  0.00149969
        5895    0.779309    0.864723  0.00149951
        5896    0.779408    0.864709  0.00149932
        5897    0.779525    0.864694  0.00149914
        5898    0.779662     0.86468  0.00149895
        5899    0.779817    0.864666  0.00149877
        5900    0.779992    0.864651  0.00149858
        5901    0.780186    0.864637   0.0014984
        5902      0.7804    0.864623  0.00149821
        5903    0.780632    0.864609  0.00149803
        5904    0.780884    0.864594  0.00149784
        5905    0.781155     0.86458  0.00149765
        5906    0.781443    0.864566  0.00149746
        5907    0.781749    0.864552  0.00149728
        5908    0.782071    0.864538  0.00149709
        5909     0.78241    0.864524   0.0014969
        5910    0.782764     0.86451  0.00149671
        5911    0.783134    0.864497  0.00149652
        5912    0.783519    0.864483  0.00149633
        5913    0.783917    0.864469  0.00149614
        5914    0.784329    0.864456  0.00149595
        5915    0.784754    0.864442  0.00149576
        5916     0.78519    0.864429  0.00149556
        5917    0.785637    0.864416  0.00149537
        5918    0.786095    0.864402  0.00149517
        5919    0.786563    0.864389  0.00149498
        5920     0.78704    0.864376  0.00149478
        5921    0.787526    0.864363  0.00149459
        5922    0.788019     0.86435  0.00149439
        5923    0.788519    0.864337  0.00149419
        5924    0.789025    0.864325    0.001494
        5925    0.789536    0.864312   0.0014938
        5926    0.790052      0.8643   0.0014936
        5927    0.790572    0.864287   0.0014934
        5928    0.791095    0.864275   0.0014932
        5929    0.791621    0.864263    0.001493
        5930     0.79215     0.86425  0.00149279
        5931     0.79268    0.864238  0.00149259
        5932    0.793211    0.864226  0.00149239
        5933    0.793742    0.864214  0.00149218
        5934    0.794273    0.864203  0.00149198
        5935    0.794804    0.864191  0.00149177
        5936    0.795333    0.864179  0.00149157
        5937    0.795861    0.864168  0.00149136
        5938    0.796388    0.864156  0.00149115
        5939    0.796912    0.864145  0.00149094
        5940    0.797436    0.864134  0.00149073
        5941    0.797957    0.864123  0.00149053
        5942    0.798476    0.864112  0.00149032
        5943    0.798991    0.864101   0.0014901
        5944    0.799503     0.86409  0.00148989
        5945    0.800012    0.864079  0.00148968
        5946    0.800517    0.864068  0.00148947
        5947    0.801018    0.864058  0.00148926
        5948    0.801516    0.864047  0.00148904
        5949     0.80201    0.864037  0.00148883
        5950      0.8025    0.864027  0.00148862
        5951    0.802987    0.864016   0.0014884
        5952     0.80347    0.864006  0.00148819
        5953    0.803949    0.863996  0.00148797
        5954    0.804425    0.863986  0.00148775
        5955    0.804897    0.863976  0.00148754
        5956    0.805365    0.863966  0.00148732
        5957    0.805831    0.863957   0.0014871
        5958    0.806293    0.863947  0.00148688
        5959    0.806752    0.863937  0.00148667
        5960    0.807208    0.863928  0.00148645
        5961    0.807663    0.863918  0.00148623
        5962    0.808114    0.863909  0.00148601
        5963    0.808563      0.8639  0.00148579
        5964     0.80901     0.86389  0.00148557
        5965    0.809455    0.863881  0.00148535
        5966    0.809899    0.863872  0.00148512
        5967     0.81034    0.863863   0.0014849
        5968    0.810781    0.863854  0.00148468
        5969     0.81122    0.863846  0.00148446
        5970    0.811658    0.863837  0.00148423
        5971    0.812094    0.863828  0.00148401
        5972     0.81253     0.86382  0.00148379
        5973    0.812965    0.863811  0.00148356
        5974    0.813399    0.863803  0.00148334
        5975    0.813833    0.863794  0.00148311
        5976    0.814266    0.863786  0.00148289
        5977    0.814699    0.863778  0.00148266
        5978    0.815131     0.86377  0.00148244
        5979    0.815564    0.863762  0.00148221
        5980    0.815996    0.863754  0.00148199
        5981    0.816429    0.863746  0.00148176
        5982    0.816862    0.863738  0.00148153
        5983    0.817295     0.86373  0.00148131
        5984    0.817728    0.863722  0.00148108
        5985    0.818161    0.863715  0.00148085
        5986    0.818594    0.863707  0.00148062
        5987    0.819027      0.8637  0.00148039
        5988    0.819459    0.863692  0.00148016
        5989    0.819891    0.863685  0.00147994
        5990    0.820323    0.863678  0.00147971
        5991    0.820754    0.863671  0.00147948
        5992    0.821184    0.863664  0.00147925
        5993    0.821614    0.863657  0.00147902
        5994    0.822042     0.86365  0.00147879
        5995     0.82247    0.863643  0.00147855
        5996    0.822896    0.863636  0.00147832
        5997     0.82332    0.863629  0.00147809
        5998    0.823742    0.863623  0.00147786
        5999    0.824162    0.863616  0.00147763
        6000     0.82458    0.863609   0.0014774
        6001    0.824995    0.863603  0.00147717
        6002    0.825408    0.863597  0.00147693
        6003    0.825817     0.86359   0.0014767
        6004    0.826224    0.863584  0.00147647
        6005    0.826627    0.863578  0.00147623
        6006    0.827026    0.863572    0.001476
        6007    0.827421    0.863566  0.00147577
        6008    0.827812     0.86356  0.00147553
        6009    0.828199    0.863554   0.0014753
        6010    0.828581    0.863548  0.00147507
        6011    0.828957    0.863543  0.00147483
        6012    0.829328    0.863537   0.0014746
        6013    0.829693    0.863531  0.00147436
        6014    0.830051    0.863526  0.00147413
        6015    0.830402     0.86352  0.00147389
        6016    0.830747    0.863515  0.00147366
        6017    0.831084    0.863509  0.00147342
        6018    0.831415    0.863504  0.00147319
        6019    0.831738    0.863499  0.00147295
        6020    0.832053    0.863493  0.00147272
        6021    0.832361    0.863488  0.00147248
        6022    0.832661    0.863483  0.00147225
        6023    0.832952    0.863478  0.00147201
