#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         311    -5.53141    -5.86524    0.019965
         312    -5.53212    -5.86418   0.0199295
         313     -5.5331    -5.86312   0.0198939
         314    -5.53377    -5.86207   0.0198582
         315    -5.53457    -5.86103   0.0198223
         316    -5.53565       -5.86   0.0197863
         317    -5.53627    -5.85898   0.0197502
         318    -5.53702    -5.85797   0.0197141
         319    -5.53745    -5.85696   0.0196778
         320    -5.53802    -5.85597   0.0196416
         321    -5.53872    -5.85498   0.0196052
         322    -5.53926      -5.854   0.0195689
         323    -5.53978    -5.85302   0.0195324
         324    -5.53999    -5.85206    0.019496
         325    -5.54063     -5.8511   0.0194596
         326    -5.54051    -5.85015   0.0194232
         327    -5.54113     -5.8492   0.0193868
         328    -5.54158    -5.84826   0.0193503
         329    -5.54232    -5.84733   0.0193139
         330    -5.54275    -5.84641   0.0192774
         331    -5.54316    -5.84549   0.0192409
         332    -5.54371    -5.84459   0.0192044
         333    -5.54425    -5.84368   0.0191679
         334    -5.54463    -5.84279   0.0191314
         335    -5.54499     -5.8419   0.0190949
         336    -5.54534    -5.84102   0.0190585
         337    -5.54568    -5.84014   0.0190221
         338    -5.54586    -5.83927   0.0189857
         339    -5.54618    -5.83841   0.0189494
         340    -5.54633    -5.83755   0.0189131
         341    -5.54663    -5.83669   0.0188769
         342    -5.54631    -5.83584   0.0188408
         343    -5.54674      -5.835   0.0188047
         344    -5.54761    -5.83417   0.0187686
         345    -5.54786    -5.83334   0.0187325
         346    -5.54841    -5.83251   0.0186965
         347    -5.54864    -5.83169   0.0186605
         348    -5.54887    -5.83088   0.0186245
         349    -5.54909    -5.83007   0.0185887
         350    -5.54929    -5.82927   0.0185529
         351    -5.54934    -5.82847   0.0185171
         352    -5.54938    -5.82768   0.0184815
         353    -5.54986    -5.82689   0.0184459
         354    -5.55018    -5.82611   0.0184103
         355    -5.55004    -5.82534   0.0183749
         356     -5.5502    -5.82456   0.0183395
         357    -5.55004    -5.82379   0.0183043
         358    -5.55064    -5.82303    0.018269
         359    -5.55077    -5.82227   0.0182339
         360    -5.55059    -5.82152   0.0181988
         361    -5.55071    -5.82077   0.0181639
         362    -5.55067    -5.82002    0.018129
         363    -5.55092    -5.81928   0.0180942
         364    -5.55102    -5.81854   0.0180595
         365    -5.55111    -5.81781   0.0180249
         366     -5.5512    -5.81708   0.0179904
         367    -5.55143    -5.81636   0.0179559
         368    -5.55136    -5.81564   0.0179215
         369    -5.55127    -5.81492   0.0178873
         370    -5.55149    -5.81421   0.0178531
         371    -5.55155     -5.8135    0.017819
         372    -5.55161     -5.8128    0.017785
         373    -5.55167     -5.8121   0.0177511
         374    -5.55157     -5.8114   0.0177173
         375    -5.55161    -5.81071   0.0176836
         376    -5.55151    -5.81002     0.01765
         377     -5.5517    -5.80933   0.0176165
         378    -5.55175    -5.80865   0.0175831
         379    -5.55179    -5.80797   0.0175497
         380    -5.55183     -5.8073   0.0175165
         381    -5.55187    -5.80663   0.0174833
         382    -5.55176    -5.80596   0.0174503
         383     -5.5518     -5.8053   0.0174173
         384      -5.552    -5.80464   0.0173845
         385    -5.55204    -5.80398   0.0173517
         386    -5.55224    -5.80333    0.017319
         387    -5.55228    -5.80268   0.0172864
         388    -5.55233    -5.80204   0.0172539
         389    -5.55238     -5.8014   0.0172214
         390    -5.55244    -5.80076   0.0171891
         391    -5.55235    -5.80012   0.0171569
         392    -5.55241    -5.79949   0.0171248
         393    -5.55247    -5.79886   0.0170927
         394    -5.55269    -5.79824   0.0170607
         395    -5.55276    -5.79761   0.0170289
         396    -5.55284      -5.797   0.0169971
         397    -5.55292    -5.79638   0.0169654
         398      -5.553    -5.79577   0.0169338
         399    -5.55324    -5.79516   0.0169022
         400    -5.55302    -5.79456   0.0168708
         401    -5.55312    -5.79396   0.0168395
         402    -5.55336    -5.79336   0.0168082
         403    -5.55331    -5.79276   0.0167771
         404    -5.55312    -5.79217    0.016746
         405    -5.55307    -5.79158   0.0167151
         406    -5.55333    -5.79099   0.0166842
         407    -5.55329    -5.79041   0.0166534
         408    -5.55355    -5.78983   0.0166227
         409    -5.55382    -5.78925   0.0165921
         410    -5.55379    -5.78867   0.0165616
