#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1972    -4.70154    -4.70384 8.51261e-05
        1973    -4.70138    -4.70384 8.50921e-05
        1974    -4.70153    -4.70384 8.50571e-05
        1975    -4.70167    -4.70384 8.50211e-05
        1976    -4.70182    -4.70384 8.49842e-05
        1977    -4.70166    -4.70384 8.49484e-05
        1978    -4.70196    -4.70384 8.49107e-05
        1979    -4.70181    -4.70384  8.4874e-05
        1980     -4.7021    -4.70383 8.48356e-05
        1981     -4.7021    -4.70383 8.47973e-05
        1982     -4.7024    -4.70383 8.47576e-05
        1983    -4.70225    -4.70383 8.47187e-05
        1984    -4.70209    -4.70383 8.46805e-05
        1985    -4.70194    -4.70383 8.46432e-05
        1986    -4.70179    -4.70383 8.46068e-05
        1987    -4.70164    -4.70383 8.45714e-05
        1988    -4.70163    -4.70383 8.45361e-05
        1989    -4.70148    -4.70383 8.45018e-05
        1990    -4.70163    -4.70383 8.44665e-05
        1991    -4.70178    -4.70382 8.44303e-05
        1992    -4.70194    -4.70382 8.43933e-05
        1993    -4.70194    -4.70382 8.43562e-05
        1994    -4.70194    -4.70382 8.43192e-05
        1995    -4.70209    -4.70382 8.42814e-05
        1996    -4.70194    -4.70382 8.42445e-05
        1997    -4.70194    -4.70382 8.42076e-05
        1998    -4.70194    -4.70382 8.41707e-05
        1999    -4.70209    -4.70382  8.4133e-05
        2000    -4.70209    -4.70382 8.40953e-05
        2001    -4.70225    -4.70382  8.4057e-05
        2002    -4.70225    -4.70381 8.40186e-05
        2003    -4.70225    -4.70381 8.39803e-05
        2004    -4.70241    -4.70381 8.39413e-05
        2005    -4.70226    -4.70381 8.39031e-05
        2006    -4.70256    -4.70381 8.38635e-05
        2007    -4.70257    -4.70381  8.3824e-05
        2008    -4.70257    -4.70381 8.37846e-05
        2009    -4.70257    -4.70381 8.37451e-05
        2010    -4.70258    -4.70381 8.37057e-05
        2011    -4.70258    -4.70381 8.36663e-05
        2012    -4.70258    -4.70381 8.36269e-05
        2013    -4.70244    -4.70381 8.35882e-05
        2014    -4.70244    -4.70381 8.35494e-05
        2015    -4.70229    -4.70381 8.35113e-05
        2016    -4.70215     -4.7038 8.34739e-05
        2017     -4.7023     -4.7038 8.34359e-05
        2018    -4.70231     -4.7038 8.33978e-05
        2019    -4.70231     -4.7038 8.33598e-05
        2020    -4.70217     -4.7038 8.33224e-05
        2021    -4.70217     -4.7038 8.32851e-05
        2022    -4.70218     -4.7038 8.32478e-05
        2023    -4.70233     -4.7038 8.32098e-05
        2024    -4.70234     -4.7038 8.31718e-05
        2025    -4.70219     -4.7038 8.31345e-05
        2026     -4.7022     -4.7038 8.30973e-05
        2027    -4.70251     -4.7038 8.30587e-05
        2028    -4.70251     -4.7038 8.30202e-05
        2029    -4.70252     -4.7038 8.29817e-05
        2030    -4.70237    -4.70379 8.29437e-05
        2031    -4.70268    -4.70379 8.29047e-05
        2032    -4.70268    -4.70379 8.28657e-05
        2033    -4.70284    -4.70379 8.28263e-05
        2034    -4.70254    -4.70379 8.27879e-05
        2035    -4.70255    -4.70379 8.27494e-05
        2036    -4.70256    -4.70379  8.2711e-05
        2037    -4.70241    -4.70379 8.26732e-05
        2038    -4.70227    -4.70379  8.2636e-05
        2039    -4.70242    -4.70379 8.25982e-05
        2040    -4.70228    -4.70379  8.2561e-05
        2041    -4.70229    -4.70379 8.25238e-05
        2042    -4.70244    -4.70379  8.2486e-05
        2043    -4.70245    -4.70379 8.24483e-05
        2044    -4.70246    -4.70379 8.24105e-05
        2045    -4.70246    -4.70379 8.23727e-05
        2046    -4.70232    -4.70378 8.23356e-05
        2047    -4.70248    -4.70378 8.22978e-05
        2048    -4.70264    -4.70378 8.22595e-05
        2049    -4.70279    -4.70378 8.22208e-05
        2050     -4.7025    -4.70378 8.21831e-05
        2051    -4.70281    -4.70378 8.21444e-05
        2052    -4.70282    -4.70378 8.21057e-05
        2053    -4.70267    -4.70378 8.20675e-05
        2054    -4.70283    -4.70378 8.20288e-05
        2055    -4.70269    -4.70378 8.19906e-05
        2056     -4.7027    -4.70378 8.19524e-05
        2057     -4.7024    -4.70378 8.19153e-05
        2058    -4.70271    -4.70378 8.18771e-05
        2059    -4.70287    -4.70378 8.18386e-05
        2060    -4.70288    -4.70378    8.18e-05
        2061    -4.70274    -4.70378 8.17618e-05
        2062    -4.70275    -4.70378 8.17237e-05
        2063    -4.70291    -4.70378 8.16852e-05
        2064    -4.70276    -4.70378 8.16471e-05
        2065    -4.70292    -4.70377 8.16086e-05
        2066    -4.70324    -4.70377 8.15695e-05
        2067    -4.70294    -4.70377  8.1531e-05
        2068    -4.70295    -4.70377 8.14926e-05
        2069    -4.70311    -4.70377 8.14538e-05
        2070    -4.70312    -4.70377 8.14151e-05
        2071    -4.70283    -4.70377  8.1377e-05
        2072    -4.70284    -4.70377  8.1339e-05
        2073    -4.70315    -4.70377 8.13003e-05
        2074    -4.70316    -4.70377 8.12616e-05
        2075    -4.70302    -4.70377 8.12233e-05
        2076    -4.70303    -4.70377 8.11849e-05
        2077    -4.70304    -4.70377 8.11466e-05
        2078     -4.7026    -4.70377 8.11095e-05
        2079    -4.70261    -4.70377 8.10724e-05
        2080    -4.70232    -4.70377 8.10364e-05
        2081    -4.70203    -4.70377 8.10018e-05
        2082    -4.70234    -4.70377 8.09658e-05
        2083     -4.7025    -4.70377 8.09292e-05
        2084    -4.70267    -4.70377 8.08921e-05
        2085    -4.70253    -4.70377 8.08555e-05
        2086    -4.70254    -4.70376 8.08188e-05
        2087     -4.7027    -4.70376 8.07817e-05
        2088    -4.70256    -4.70376 8.07451e-05
        2089    -4.70243    -4.70376  8.0709e-05
        2090    -4.70214    -4.70376 8.06741e-05
        2091      -4.702    -4.70376 8.06399e-05
        2092    -4.70216    -4.70376  8.0605e-05
        2093    -4.70202    -4.70376 8.05708e-05
        2094    -4.70219    -4.70376 8.05358e-05
        2095    -4.70205    -4.70376 8.05015e-05
        2096    -4.70161    -4.70376 8.04696e-05
        2097    -4.70163    -4.70376 8.04376e-05
        2098    -4.70164    -4.70376 8.04056e-05
        2099    -4.70165    -4.70375 8.03735e-05
        2100    -4.70182    -4.70375 8.03405e-05
        2101    -4.70183    -4.70375 8.03075e-05
        2102     -4.7017    -4.70375 8.02752e-05
        2103    -4.70171    -4.70375 8.02429e-05
        2104    -4.70173    -4.70375 8.02105e-05
        2105    -4.70189    -4.70375 8.01772e-05
        2106    -4.70191    -4.70375 8.01439e-05
        2107    -4.70208    -4.70375 8.01098e-05
        2108    -4.70209    -4.70375 8.00757e-05
        2109    -4.70196    -4.70375 8.00422e-05
        2110    -4.70197    -4.70374 8.00087e-05
        2111    -4.70199    -4.70374 7.99751e-05
        2112      -4.702    -4.70374 7.99415e-05
        2113    -4.70172    -4.70374 7.99094e-05
        2114    -4.70173    -4.70374 7.98772e-05
        2115     -4.7016    -4.70374 7.98459e-05
        2116    -4.70146    -4.70374 7.98154e-05
        2117    -4.70133    -4.70374 7.97858e-05
        2118    -4.70119    -4.70374 7.97572e-05
        2119    -4.70121    -4.70374 7.97285e-05
        2120    -4.70122    -4.70373 7.96997e-05
        2121    -4.70124    -4.70373 7.96708e-05
        2122    -4.70125    -4.70373 7.96418e-05
        2123    -4.70157    -4.70373 7.96108e-05
        2124    -4.70158    -4.70373 7.95798e-05
        2125     -4.7016    -4.70373 7.95487e-05
        2126    -4.70161    -4.70373 7.95175e-05
        2127    -4.70223    -4.70373 7.94832e-05
        2128    -4.70239    -4.70373 7.94483e-05
        2129    -4.70256    -4.70373 7.94129e-05
        2130    -4.70287    -4.70373 7.93767e-05
        2131    -4.70258    -4.70372 7.93412e-05
        2132    -4.70229    -4.70372 7.93069e-05
        2133    -4.70215    -4.70372 7.92731e-05
        2134    -4.70201    -4.70372   7.924e-05
        2135    -4.70202    -4.70372  7.9207e-05
        2136    -4.70187    -4.70372 7.91746e-05
        2137    -4.70188    -4.70372 7.91422e-05
        2138    -4.70264    -4.70372 7.91068e-05
        2139    -4.70265    -4.70372 7.90714e-05
        2140    -4.70281    -4.70372 7.90356e-05
        2141    -4.70312    -4.70372 7.89992e-05
        2142    -4.70312    -4.70372 7.89628e-05
        2143    -4.70313    -4.70372 7.89264e-05
        2144    -4.70313    -4.70372 7.88901e-05
        2145    -4.70328    -4.70372 7.88536e-05
        2146    -4.70328    -4.70372 7.88171e-05
        2147    -4.70268    -4.70372 7.87819e-05
        2148    -4.70313    -4.70372 7.87457e-05
        2149    -4.70313    -4.70372 7.87095e-05
        2150    -4.70298    -4.70372 7.86736e-05
        2151    -4.70298    -4.70372 7.86378e-05
        2152    -4.70298    -4.70372  7.8602e-05
        2153    -4.70297    -4.70371 7.85662e-05
        2154    -4.70297    -4.70371 7.85305e-05
        2155    -4.70281    -4.70371 7.84952e-05
        2156    -4.70296    -4.70371 7.84596e-05
        2157     -4.7028    -4.70371 7.84243e-05
        2158    -4.70295    -4.70371 7.83888e-05
        2159    -4.70279    -4.70371 7.83536e-05
        2160    -4.70278    -4.70371 7.83185e-05
        2161    -4.70277    -4.70371 7.82835e-05
        2162    -4.70261    -4.70371 7.82489e-05
        2163    -4.70261    -4.70371 7.82144e-05
        2164    -4.70244    -4.70371 7.81805e-05
        2165    -4.70243    -4.70371 7.81466e-05
        2166    -4.70242    -4.70371 7.81128e-05
        2167    -4.70241    -4.70371  7.8079e-05
        2168     -4.7024    -4.70371 7.80453e-05
        2169    -4.70239    -4.70371 7.80117e-05
        2170    -4.70222    -4.70371 7.79787e-05
        2171    -4.70221    -4.70371 7.79459e-05
        2172     -4.7022     -4.7037 7.79131e-05
        2173    -4.70218     -4.7037 7.78804e-05
        2174    -4.70217     -4.7037 7.78477e-05
        2175    -4.70231     -4.7037 7.78146e-05
        2176    -4.70229     -4.7037 7.77815e-05
        2177    -4.70228     -4.7037 7.77485e-05
        2178    -4.70242     -4.7037 7.77151e-05
        2179     -4.7024     -4.7037 7.76817e-05
        2180    -4.70239     -4.7037 7.76484e-05
        2181    -4.70252     -4.7037 7.76147e-05
        2182    -4.70236     -4.7037 7.75816e-05
        2183    -4.70219     -4.7037 7.75491e-05
        2184    -4.70202     -4.7037 7.75174e-05
        2185    -4.70186     -4.7037 7.74865e-05
        2186    -4.70184     -4.7037 7.74557e-05
        2187    -4.70167    -4.70369 7.74258e-05
        2188    -4.70181    -4.70369 7.73952e-05
        2189    -4.70134    -4.70369 7.73673e-05
        2190    -4.70148    -4.70369 7.73386e-05
        2191    -4.70161    -4.70369 7.73092e-05
        2192     -4.7016    -4.70369 7.72798e-05
        2193    -4.70158    -4.70369 7.72505e-05
        2194    -4.70156    -4.70369 7.72214e-05
        2195    -4.70155    -4.70369 7.71924e-05
        2196    -4.70138    -4.70369 7.71644e-05
        2197    -4.70152    -4.70368 7.71356e-05
        2198     -4.7018    -4.70368 7.71052e-05
        2199    -4.70179    -4.70368  7.7075e-05
        2200    -4.70162    -4.70368 7.70456e-05
        2201    -4.70161    -4.70368 7.70164e-05
        2202    -4.70174    -4.70368 7.69864e-05
        2203    -4.70188    -4.70368 7.69558e-05
        2204    -4.70217    -4.70368 7.69239e-05
        2205    -4.70246    -4.70368  7.6891e-05
        2206    -4.70214    -4.70368 7.68593e-05
        2207    -4.70213    -4.70368 7.68277e-05
        2208    -4.70227    -4.70368 7.67955e-05
        2209    -4.70225    -4.70368 7.67635e-05
        2210    -4.70224    -4.70367 7.67315e-05
        2211    -4.70238    -4.70367  7.6699e-05
        2212    -4.70237    -4.70367 7.66666e-05
        2213    -4.70251    -4.70367 7.66338e-05
        2214     -4.7025    -4.70367  7.6601e-05
        2215    -4.70264    -4.70367 7.65678e-05
        2216    -4.70263    -4.70367 7.65347e-05
        2217    -4.70262    -4.70367 7.65017e-05
        2218    -4.70261    -4.70367 7.64687e-05
        2219    -4.70275    -4.70367 7.64354e-05
        2220    -4.70244    -4.70367  7.6403e-05
        2221    -4.70273    -4.70367 7.63697e-05
        2222    -4.70273    -4.70367 7.63365e-05
        2223    -4.70257    -4.70367 7.63038e-05
        2224    -4.70256    -4.70367 7.62711e-05
        2225    -4.70255    -4.70367 7.62385e-05
        2226     -4.7024    -4.70367 7.62064e-05
        2227    -4.70239    -4.70367 7.61743e-05
        2228    -4.70239    -4.70367 7.61423e-05
        2229    -4.70223    -4.70367 7.61109e-05
        2230    -4.70238    -4.70366 7.60789e-05
        2231    -4.70222    -4.70366 7.60476e-05
        2232    -4.70222    -4.70366 7.60163e-05
        2233    -4.70237    -4.70366 7.59844e-05
        2234    -4.70237    -4.70366 7.59526e-05
        2235    -4.70251    -4.70366 7.59204e-05
        2236    -4.70251    -4.70366 7.58882e-05
        2237    -4.70251    -4.70366  7.5856e-05
        2238    -4.70266    -4.70366 7.58234e-05
        2239    -4.70251    -4.70366 7.57913e-05
        2240    -4.70236    -4.70366 7.57596e-05
        2241    -4.70191    -4.70366 7.57299e-05
        2242    -4.70161    -4.70366 7.57016e-05
        2243    -4.70161    -4.70366 7.56734e-05
        2244    -4.70176    -4.70366 7.56443e-05
        2245    -4.70177    -4.70365 7.56153e-05
        2246    -4.70192    -4.70365 7.55856e-05
        2247    -4.70192    -4.70365 7.55559e-05
        2248    -4.70193    -4.70365 7.55262e-05
        2249    -4.70163    -4.70365 7.54979e-05
        2250    -4.70133    -4.70365 7.54714e-05
        2251    -4.70149    -4.70365  7.5444e-05
        2252    -4.70134    -4.70365 7.54175e-05
        2253    -4.70149    -4.70365 7.53901e-05
        2254    -4.70135    -4.70365 7.53636e-05
        2255    -4.70135    -4.70365  7.5337e-05
        2256    -4.70121    -4.70364 7.53114e-05
        2257    -4.70136    -4.70364 7.52848e-05
        2258    -4.70152    -4.70364 7.52573e-05
        2259    -4.70122    -4.70364 7.52316e-05
        2260    -4.70108    -4.70364 7.52069e-05
        2261    -4.70093    -4.70364 7.51832e-05
        2262    -4.70109    -4.70364 7.51584e-05
        2263    -4.70124    -4.70364 7.51326e-05
        2264    -4.70125    -4.70364 7.51068e-05
        2265    -4.70141    -4.70363 7.50801e-05
        2266    -4.70141    -4.70363 7.50534e-05
        2267    -4.70142    -4.70363 7.50266e-05
        2268    -4.70157    -4.70363 7.49991e-05
        2269    -4.70143    -4.70363 7.49723e-05
        2270    -4.70143    -4.70363 7.49455e-05
        2271    -4.70129    -4.70363 7.49196e-05
        2272    -4.70144    -4.70363 7.48929e-05
        2273    -4.70145    -4.70363 7.48661e-05
        2274     -4.7019    -4.70363  7.4837e-05
        2275    -4.70191    -4.70363 7.48079e-05
        2276    -4.70206    -4.70362 7.47782e-05
        2277    -4.70222    -4.70362 7.47479e-05
        2278    -4.70222    -4.70362 7.47176e-05
        2279    -4.70268    -4.70362  7.4686e-05
        2280    -4.70253    -4.70362 7.46548e-05
        2281    -4.70238    -4.70362  7.4624e-05
        2282    -4.70223    -4.70362 7.45938e-05
        2283    -4.70239    -4.70362 7.45631e-05
        2284    -4.70269    -4.70362 7.45316e-05
        2285    -4.70254    -4.70362 7.45004e-05
        2286    -4.70254    -4.70362 7.44693e-05
        2287    -4.70239    -4.70362 7.44387e-05
        2288    -4.70239    -4.70362 7.44081e-05
        2289     -4.7027    -4.70362 7.43767e-05
        2290    -4.70255    -4.70362 7.43457e-05
        2291    -4.70255    -4.70362 7.43147e-05
        2292    -4.70255    -4.70362 7.42837e-05
        2293     -4.7027    -4.70362 7.42524e-05
        2294      -4.703    -4.70362 7.42205e-05
        2295      -4.703    -4.70362 7.41887e-05
        2296    -4.70285    -4.70362 7.41571e-05
        2297     -4.7027    -4.70362 7.41259e-05
        2298    -4.70285    -4.70361 7.40944e-05
        2299    -4.70285    -4.70361 7.40629e-05
        2300    -4.70269    -4.70361 7.40318e-05
        2301    -4.70254    -4.70361 7.40011e-05
        2302    -4.70254    -4.70361 7.39704e-05
        2303    -4.70254    -4.70361 7.39398e-05
        2304    -4.70239    -4.70361 7.39096e-05
        2305    -4.70254    -4.70361  7.3879e-05
        2306    -4.70254    -4.70361 7.38484e-05
        2307    -4.70223    -4.70361 7.38188e-05
        2308    -4.70253    -4.70361 7.37883e-05
        2309    -4.70253    -4.70361 7.37578e-05
        2310    -4.70253    -4.70361 7.37274e-05
        2311    -4.70268    -4.70361 7.36966e-05
        2312    -4.70268    -4.70361 7.36658e-05
        2313    -4.70253    -4.70361 7.36354e-05
        2314    -4.70268    -4.70361 7.36047e-05
        2315    -4.70267    -4.70361  7.3574e-05
        2316    -4.70298    -4.70361 7.35428e-05
        2317    -4.70282    -4.70361 7.35118e-05
        2318    -4.70267    -4.70361 7.34812e-05
        2319    -4.70282    -4.70361 7.34503e-05
        2320    -4.70252    -4.70361 7.34201e-05
        2321    -4.70282     -4.7036 7.33893e-05
        2322    -4.70267     -4.7036 7.33587e-05
        2323    -4.70267     -4.7036 7.33283e-05
        2324    -4.70267     -4.7036 7.32978e-05
        2325    -4.70267     -4.7036 7.32674e-05
        2326    -4.70267     -4.7036  7.3237e-05
        2327    -4.70237     -4.7036 7.32074e-05
        2328    -4.70237     -4.7036 7.31779e-05
        2329    -4.70207     -4.7036 7.31494e-05
        2330    -4.70162     -4.7036 7.31229e-05
        2331    -4.70162     -4.7036 7.30965e-05
        2332    -4.70147     -4.7036 7.30708e-05
        2333    -4.70147     -4.7036 7.30452e-05
        2334    -4.70148     -4.7036 7.30196e-05
        2335    -4.70133     -4.7036 7.29947e-05
        2336    -4.70118    -4.70359 7.29708e-05
        2337    -4.70118    -4.70359 7.29469e-05
        2338    -4.70134    -4.70359 7.29221e-05
        2339    -4.70149    -4.70359 7.28964e-05
        2340    -4.70119    -4.70359 7.28725e-05
        2341    -4.70135    -4.70359 7.28477e-05
        2342    -4.70135    -4.70359 7.28228e-05
        2343    -4.70151    -4.70359 7.27972e-05
        2344    -4.70166    -4.70359 7.27708e-05
        2345    -4.70182    -4.70359 7.27437e-05
        2346    -4.70182    -4.70359 7.27165e-05
        2347    -4.70183    -4.70358 7.26894e-05
        2348    -4.70183    -4.70358 7.26623e-05
        2349    -4.70184    -4.70358 7.26352e-05
        2350    -4.70214    -4.70358 7.26068e-05
        2351    -4.70215    -4.70358 7.25785e-05
        2352    -4.70215    -4.70358 7.25502e-05
        2353    -4.70261    -4.70358 7.25205e-05
        2354    -4.70262    -4.70358 7.24909e-05
        2355    -4.70293    -4.70358 7.24606e-05
        2356    -4.70278    -4.70358 7.24307e-05
        2357    -4.70279    -4.70358 7.24007e-05
        2358    -4.70294    -4.70358 7.23705e-05
        2359     -4.7031    -4.70358 7.23401e-05
        2360    -4.70311    -4.70358 7.23098e-05
        2361    -4.70341    -4.70358 7.22792e-05
        2362    -4.70327    -4.70358 7.22487e-05
        2363    -4.70297    -4.70358 7.22186e-05
        2364    -4.70268    -4.70358  7.2189e-05
        2365    -4.70268    -4.70358 7.21595e-05
        2366    -4.70239    -4.70358 7.21307e-05
        2367    -4.70254    -4.70358 7.21016e-05
        2368    -4.70285    -4.70358 7.20718e-05
        2369    -4.70271    -4.70358 7.20423e-05
        2370    -4.70271    -4.70358 7.20128e-05
        2371    -4.70257    -4.70358 7.19837e-05
        2372    -4.70242    -4.70358  7.1955e-05
        2373    -4.70228    -4.70357 7.19268e-05
        2374    -4.70213    -4.70357 7.18991e-05
        2375    -4.70229    -4.70357 7.18708e-05
        2376    -4.70275    -4.70357 7.18414e-05
        2377    -4.70275    -4.70357  7.1812e-05
        2378    -4.70261    -4.70357  7.1783e-05
        2379    -4.70231    -4.70357 7.17548e-05
        2380    -4.70216    -4.70357 7.17271e-05
        2381    -4.70201    -4.70357 7.16999e-05
        2382    -4.70202    -4.70357 7.16728e-05
        2383    -4.70202    -4.70357 7.16457e-05
        2384    -4.70187    -4.70357 7.16191e-05
        2385    -4.70173    -4.70357 7.15933e-05
        2386    -4.70158    -4.70357 7.15681e-05
        2387    -4.70158    -4.70357  7.1543e-05
        2388    -4.70143    -4.70357 7.15186e-05
        2389    -4.70159    -4.70356 7.14934e-05
        2390    -4.70174    -4.70356 7.14676e-05
        2391    -4.70174    -4.70356 7.14417e-05
        2392    -4.70174    -4.70356 7.14159e-05
        2393     -4.7019    -4.70356 7.13895e-05
        2394    -4.70205    -4.70356 7.13625e-05
        2395    -4.70205    -4.70356 7.13355e-05
        2396     -4.7019    -4.70356 7.13091e-05
        2397    -4.70174    -4.70356 7.12833e-05
        2398    -4.70159    -4.70356 7.12583e-05
        2399    -4.70174    -4.70356 7.12326e-05
        2400    -4.70204    -4.70356 7.12057e-05
        2401    -4.70219    -4.70356 7.11784e-05
        2402    -4.70189    -4.70356 7.11521e-05
        2403    -4.70189    -4.70355 7.11259e-05
        2404    -4.70219    -4.70355 7.10986e-05
        2405    -4.70203    -4.70355 7.10718e-05
        2406    -4.70188    -4.70355 7.10457e-05
        2407    -4.70157    -4.70355 7.10209e-05
        2408    -4.70142    -4.70355  7.0997e-05
        2409    -4.70141    -4.70355  7.0973e-05
        2410    -4.70126    -4.70355   7.095e-05
        2411    -4.70125    -4.70355 7.09269e-05
        2412    -4.70125    -4.70355 7.09039e-05
        2413    -4.70109    -4.70355 7.08819e-05
        2414    -4.70108    -4.70355 7.08599e-05
        2415    -4.70108    -4.70354 7.08379e-05
        2416    -4.70107    -4.70354  7.0816e-05
        2417    -4.70091    -4.70354  7.0795e-05
        2418    -4.70091    -4.70354 7.07741e-05
        2419     -4.7012    -4.70354 7.07515e-05
        2420    -4.70119    -4.70354 7.07289e-05
        2421    -4.70103    -4.70354 7.07073e-05
        2422    -4.70118    -4.70354 7.06848e-05
        2423    -4.70132    -4.70354 7.06615e-05
        2424    -4.70116    -4.70354 7.06392e-05
        2425      -4.701    -4.70353 7.06178e-05
        2426    -4.70099    -4.70353 7.05965e-05
        2427    -4.70083    -4.70353 7.05762e-05
        2428    -4.70082    -4.70353 7.05559e-05
        2429    -4.70096    -4.70353 7.05348e-05
        2430     -4.7011    -4.70353 7.05128e-05
        2431     -4.7014    -4.70353 7.04893e-05
        2432    -4.70154    -4.70353  7.0465e-05
        2433    -4.70153    -4.70353 7.04409e-05
        2434    -4.70167    -4.70353  7.0416e-05
        2435    -4.70166    -4.70352 7.03913e-05
        2436     -4.7015    -4.70352 7.03673e-05
        2437    -4.70134    -4.70352 7.03442e-05
        2438    -4.70118    -4.70352 7.03219e-05
        2439    -4.70102    -4.70352 7.03006e-05
        2440    -4.70116    -4.70352 7.02784e-05
        2441     -4.7013    -4.70352 7.02555e-05
        2442    -4.70083    -4.70352 7.02354e-05
        2443    -4.70098    -4.70352 7.02143e-05
        2444    -4.70112    -4.70352 7.01925e-05
        2445    -4.70111    -4.70351 7.01707e-05
        2446     -4.7011    -4.70351 7.01489e-05
        2447    -4.70124    -4.70351 7.01264e-05
        2448    -4.70138    -4.70351 7.01032e-05
        2449    -4.70122    -4.70351 7.00808e-05
        2450    -4.70136    -4.70351 7.00577e-05
        2451    -4.70151    -4.70351 7.00338e-05
        2452     -4.7015    -4.70351 7.00101e-05
        2453    -4.70164    -4.70351 6.99857e-05
        2454    -4.70163    -4.70351 6.99613e-05
        2455    -4.70162    -4.70351  6.9937e-05
        2456    -4.70162    -4.70351 6.99128e-05
        2457    -4.70161     -4.7035 6.98886e-05
        2458    -4.70175     -4.7035 6.98638e-05
        2459    -4.70159     -4.7035 6.98397e-05
        2460    -4.70174     -4.7035  6.9815e-05
        2461    -4.70158     -4.7035  6.9791e-05
        2462    -4.70158     -4.7035  6.9767e-05
        2463    -4.70187     -4.7035 6.97418e-05
        2464    -4.70217     -4.7035 6.97156e-05
        2465    -4.70216     -4.7035 6.96895e-05
        2466    -4.70201     -4.7035 6.96638e-05
        2467      -4.702     -4.7035 6.96382e-05
        2468    -4.70154     -4.7035 6.96145e-05
        2469    -4.70139     -4.7035 6.95916e-05
        2470    -4.70153     -4.7035 6.95679e-05
        2471    -4.70138    -4.70349 6.95451e-05
        2472    -4.70153    -4.70349 6.95215e-05
        2473    -4.70137    -4.70349 6.94987e-05
        2474    -4.70182    -4.70349 6.94739e-05
        2475    -4.70197    -4.70349 6.94486e-05
        2476    -4.70151    -4.70349 6.94251e-05
        2477    -4.70136    -4.70349 6.94024e-05
        2478     -4.7012    -4.70349 6.93806e-05
        2479     -4.7015    -4.70349 6.93572e-05
        2480    -4.70135    -4.70349 6.93346e-05
        2481    -4.70119    -4.70349 6.93128e-05
        2482    -4.70119    -4.70349 6.92911e-05
        2483    -4.70149    -4.70348 6.92678e-05
        2484    -4.70164    -4.70348 6.92439e-05
        2485    -4.70134    -4.70348 6.92215e-05
        2486    -4.70133    -4.70348  6.9199e-05
        2487    -4.70133    -4.70348 6.91766e-05
        2488    -4.70148    -4.70348 6.91535e-05
        2489    -4.70133    -4.70348 6.91311e-05
        2490    -4.70147    -4.70348 6.91081e-05
        2491    -4.70132    -4.70348 6.90857e-05
        2492    -4.70147    -4.70348 6.90627e-05
        2493    -4.70162    -4.70348 6.90391e-05
        2494    -4.70161    -4.70348 6.90154e-05
        2495    -4.70161    -4.70348 6.89918e-05
        2496    -4.70146    -4.70347 6.89689e-05
        2497    -4.70145    -4.70347  6.8946e-05
        2498    -4.70145    -4.70347 6.89232e-05
        2499     -4.7016    -4.70347 6.88997e-05
        2500    -4.70159    -4.70347 6.88763e-05
        2501    -4.70174    -4.70347 6.88522e-05
        2502    -4.70219    -4.70347 6.88266e-05
        2503    -4.70203    -4.70347 6.88015e-05
        2504    -4.70218    -4.70347  6.8776e-05
        2505    -4.70217    -4.70347 6.87505e-05
        2506    -4.70232    -4.70347 6.87246e-05
        2507    -4.70216    -4.70347 6.86992e-05
        2508    -4.70215    -4.70347 6.86738e-05
        2509    -4.70214    -4.70347 6.86484e-05
        2510    -4.70213    -4.70347 6.86231e-05
        2511    -4.70228    -4.70347 6.85974e-05
        2512    -4.70212    -4.70346 6.85722e-05
        2513    -4.70211    -4.70346 6.85471e-05
        2514    -4.70195    -4.70346 6.85225e-05
        2515    -4.70178    -4.70346 6.84985e-05
        2516    -4.70147    -4.70346 6.84758e-05
        2517    -4.70146    -4.70346 6.84532e-05
        2518    -4.70175    -4.70346 6.84294e-05
        2519    -4.70189    -4.70346 6.84051e-05
        2520    -4.70142    -4.70346 6.83828e-05
        2521    -4.70141    -4.70346 6.83605e-05
        2522    -4.70154    -4.70346 6.83376e-05
        2523    -4.70153    -4.70346 6.83148e-05
        2524    -4.70136    -4.70346 6.82928e-05
        2525    -4.70149    -4.70346 6.82701e-05
        2526    -4.70178    -4.70345 6.82463e-05
        2527    -4.70176    -4.70345 6.82226e-05
        2528    -4.70189    -4.70345 6.81984e-05
        2529    -4.70202    -4.70345 6.81738e-05
        2530      -4.702    -4.70345 6.81493e-05
        2531    -4.70198    -4.70345 6.81248e-05
        2532    -4.70196    -4.70345 6.81005e-05
        2533    -4.70179    -4.70345 6.80768e-05
        2534    -4.70192    -4.70345 6.80526e-05
        2535    -4.70234    -4.70345 6.80271e-05
        2536    -4.70217    -4.70345 6.80022e-05
        2537    -4.70215    -4.70345 6.79773e-05
        2538    -4.70242    -4.70345 6.79517e-05
        2539    -4.70224    -4.70345 6.79266e-05
        2540    -4.70207    -4.70345 6.79021e-05
        2541    -4.70234    -4.70345 6.78767e-05
        2542    -4.70231    -4.70345 6.78515e-05
        2543    -4.70213    -4.70345 6.78268e-05
        2544     -4.7021    -4.70345 6.78022e-05
        2545    -4.70238    -4.70344 6.77768e-05
        2546    -4.70235    -4.70344 6.77516e-05
        2547    -4.70262    -4.70344 6.77257e-05
        2548    -4.70259    -4.70344    6.77e-05
        2549    -4.70256    -4.70344 6.76743e-05
        2550    -4.70253    -4.70344 6.76487e-05
        2551    -4.70249    -4.70344 6.76233e-05
        2552    -4.70246    -4.70344 6.75979e-05
        2553    -4.70228    -4.70344 6.75729e-05
