#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4392    0.583328    0.586471   0.0012921
        4393    0.583154     0.58647  0.00129181
        4394    0.582968    0.586469  0.00129152
        4395    0.582769    0.586468  0.00129122
        4396    0.582559    0.586468  0.00129093
        4397    0.582338    0.586467  0.00129064
        4398    0.582105    0.586466  0.00129034
        4399    0.581861    0.586465  0.00129005
        4400    0.581607    0.586463  0.00128976
        4401    0.581343    0.586462  0.00128946
        4402     0.58107    0.586461  0.00128917
        4403    0.580786     0.58646  0.00128888
        4404    0.580494    0.586458  0.00128859
        4405    0.580194    0.586457   0.0012883
        4406    0.579885    0.586456    0.001288
        4407    0.579568    0.586454  0.00128771
        4408    0.579243    0.586452  0.00128742
        4409    0.578911    0.586451  0.00128713
        4410    0.578572    0.586449  0.00128684
        4411    0.578226    0.586447  0.00128655
        4412    0.577874    0.586445  0.00128626
        4413    0.577517    0.586443  0.00128597
        4414    0.577154    0.586441  0.00128568
        4415    0.576786    0.586439  0.00128539
        4416    0.576412    0.586436   0.0012851
        4417    0.576033    0.586434  0.00128481
        4418     0.57565    0.586432  0.00128452
        4419    0.575262    0.586429  0.00128424
        4420     0.57487    0.586426  0.00128395
        4421    0.574474    0.586424  0.00128366
        4422    0.574075    0.586421  0.00128337
        4423    0.573672    0.586418  0.00128309
        4424    0.573266    0.586415   0.0012828
        4425    0.572858    0.586412  0.00128251
        4426    0.572447    0.586409  0.00128223
        4427    0.572033    0.586406  0.00128194
        4428    0.571617    0.586402  0.00128166
        4429    0.571199    0.586399  0.00128137
        4430    0.570779    0.586395  0.00128109
        4431    0.570358    0.586392   0.0012808
        4432    0.569935    0.586388  0.00128052
        4433     0.56951    0.586384  0.00128024
        4434    0.569085     0.58638  0.00127995
        4435    0.568658    0.586376  0.00127967
        4436    0.568231    0.586372  0.00127939
        4437    0.567803    0.586368  0.00127911
        4438    0.567375    0.586364  0.00127883
        4439    0.566947    0.586359  0.00127855
        4440    0.566518    0.586355  0.00127827
        4441    0.566089     0.58635  0.00127799
        4442    0.565659    0.586346  0.00127771
        4443     0.56523    0.586341  0.00127743
        4444    0.564801    0.586336  0.00127715
        4445    0.564372    0.586331  0.00127687
        4446    0.563944    0.586326   0.0012766
        4447    0.563516    0.586321  0.00127632
        4448    0.563089    0.586316  0.00127604
        4449    0.562662     0.58631  0.00127577
        4450    0.562235    0.586305  0.00127549
        4451    0.561809      0.5863  0.00127522
        4452    0.561384    0.586294  0.00127494
        4453    0.560959    0.586288  0.00127467
        4454    0.560535    0.586282   0.0012744
        4455    0.560111    0.586277  0.00127412
        4456    0.559688    0.586271  0.00127385
        4457    0.559266    0.586265  0.00127358
        4458    0.558845    0.586258  0.00127331
        4459    0.558424    0.586252  0.00127304
        4460    0.558004    0.586246  0.00127277
        4461    0.557585    0.586239   0.0012725
        4462    0.557166    0.586233  0.00127223
        4463    0.556749    0.586226  0.00127196
        4464    0.556332     0.58622   0.0012717
        4465    0.555916    0.586213  0.00127143
        4466      0.5555    0.586206  0.00127116
        4467    0.555086    0.586199   0.0012709
        4468    0.554672    0.586192  0.00127063
        4469    0.554259    0.586185  0.00127037
        4470    0.553847    0.586178  0.00127011
        4471    0.553436     0.58617  0.00126984
        4472    0.553026    0.586163  0.00126958
        4473    0.552617    0.586155  0.00126932
        4474    0.552209    0.586148  0.00126906
        4475    0.551802     0.58614   0.0012688
        4476    0.551396    0.586132  0.00126854
        4477    0.550991    0.586124  0.00126828
        4478    0.550588    0.586116  0.00126802
        4479    0.550186    0.586108  0.00126776
        4480    0.549786      0.5861  0.00126751
        4481    0.549387    0.586092  0.00126725
        4482     0.54899    0.586084  0.00126699
        4483    0.548595    0.586076  0.00126674
        4484    0.548201    0.586067  0.00126648
        4485     0.54781    0.586059  0.00126623
        4486    0.547421     0.58605  0.00126598
        4487    0.547035    0.586041  0.00126573
        4488    0.546651    0.586032  0.00126547
        4489    0.546269    0.586024  0.00126522
        4490    0.545892    0.586015  0.00126497
        4491    0.545517    0.586006  0.00126472
        4492    0.545146    0.585997  0.00126447
        4493    0.544778    0.585987  0.00126423
        4494    0.544415    0.585978  0.00126398
        4495    0.544056    0.585969  0.00126373
        4496    0.543702    0.585959  0.00126349
        4497    0.543353     0.58595  0.00126324
        4498     0.54301     0.58594    0.001263
        4499    0.542671    0.585931  0.00126275
        4500    0.542339    0.585921  0.00126251
        4501    0.542013    0.585911  0.00126227
        4502    0.541694    0.585902  0.00126202
        4503    0.541382    0.585892  0.00126178
        4504    0.541078    0.585882  0.00126154
        4505    0.540782    0.585872   0.0012613
        4506    0.540493    0.585862  0.00126106
        4507    0.540213    0.585851  0.00126082
        4508    0.539942    0.585841  0.00126058
        4509     0.53968    0.585831  0.00126034
        4510    0.539429    0.585821  0.00126011
        4511    0.539188     0.58581  0.00125987
        4512    0.538958      0.5858  0.00125963
        4513     0.53874     0.58579   0.0012594
        4514    0.538533    0.585779  0.00125916
        4515    0.538337    0.585769  0.00125893
        4516    0.538154    0.585758  0.00125869
        4517    0.537984    0.585748  0.00125846
        4518    0.537827    0.585737  0.00125822
        4519    0.537684    0.585726  0.00125799
        4520    0.537554    0.585716  0.00125776
        4521    0.537439    0.585705  0.00125753
        4522    0.537338    0.585694  0.00125729
        4523    0.537252    0.585684  0.00125706
        4524    0.537181    0.585673  0.00125683
        4525    0.537125    0.585662   0.0012566
        4526    0.537084    0.585651  0.00125636
        4527    0.537059    0.585641  0.00125613
        4528     0.53705     0.58563   0.0012559
        4529    0.537057    0.585619  0.00125567
        4530    0.537079    0.585608  0.00125544
        4531    0.537118    0.585598  0.00125521
        4532    0.537172    0.585587  0.00125498
        4533    0.537242    0.585576  0.00125474
        4534    0.537328    0.585566  0.00125451
        4535     0.53743    0.585555  0.00125428
        4536    0.537547    0.585545  0.00125405
        4537    0.537679    0.585534  0.00125382
        4538    0.537826    0.585523  0.00125358
        4539    0.537987    0.585513  0.00125335
        4540    0.538163    0.585503  0.00125312
        4541    0.538353    0.585492  0.00125289
        4542    0.538557    0.585482  0.00125265
        4543    0.538774    0.585472  0.00125242
        4544    0.539003    0.585461  0.00125219
        4545    0.539245    0.585451  0.00125195
        4546    0.539499    0.585441  0.00125172
        4547    0.539763    0.585431  0.00125148
        4548    0.540038    0.585421  0.00125125
        4549    0.540323    0.585411  0.00125101
        4550    0.540617    0.585401  0.00125077
        4551    0.540919    0.585392  0.00125054
        4552     0.54123    0.585382   0.0012503
        4553    0.541547    0.585372  0.00125006
        4554     0.54187    0.585363  0.00124982
        4555    0.542199    0.585353  0.00124959
        4556    0.542534    0.585344  0.00124935
        4557    0.542872    0.585334  0.00124911
        4558    0.543213    0.585325  0.00124887
        4559    0.543557    0.585316  0.00124863
        4560    0.543903    0.585307  0.00124839
        4561    0.544249    0.585298  0.00124815
        4562    0.544596    0.585289   0.0012479
        4563    0.544942     0.58528  0.00124766
        4564    0.545287    0.585271  0.00124742
        4565     0.54563    0.585263  0.00124718
        4566     0.54597    0.585254  0.00124693
        4567    0.546307    0.585246  0.00124669
        4568    0.546639    0.585237  0.00124644
        4569    0.546965    0.585229   0.0012462
        4570    0.547286     0.58522  0.00124596
        4571    0.547599    0.585212  0.00124571
        4572    0.547906    0.585204  0.00124546
        4573    0.548204    0.585196  0.00124522
        4574    0.548493    0.585188  0.00124497
        4575    0.548773     0.58518  0.00124472
        4576    0.549043    0.585172  0.00124448
        4577    0.549302    0.585164  0.00124423
        4578    0.549551    0.585156  0.00124398
        4579    0.549787    0.585149  0.00124374
        4580    0.550012    0.585141  0.00124349
        4581    0.550224    0.585133  0.00124324
        4582    0.550423    0.585126  0.00124299
        4583    0.550608    0.585118  0.00124274
        4584     0.55078    0.585111  0.00124249
        4585    0.550938    0.585103  0.00124225
        4586    0.551082    0.585096    0.001242
        4587     0.55121    0.585089  0.00124175
        4588    0.551324    0.585081   0.0012415
        4589    0.551421    0.585074  0.00124125
        4590    0.551504    0.585067    0.001241
        4591     0.55157    0.585059  0.00124075
        4592     0.55162    0.585052   0.0012405
        4593    0.551653    0.585045  0.00124026
        4594     0.55167    0.585037  0.00124001
        4595     0.55167     0.58503  0.00123976
        4596    0.551654    0.585023  0.00123951
        4597     0.55162    0.585016  0.00123926
        4598     0.55157    0.585008  0.00123901
        4599    0.551503    0.585001  0.00123876
        4600    0.551419    0.584994  0.00123852
        4601    0.551318    0.584987  0.00123827
        4602    0.551201    0.584979  0.00123802
        4603    0.551066    0.584972  0.00123778
        4604    0.550914    0.584964  0.00123753
        4605    0.550746    0.584957  0.00123728
        4606    0.550561     0.58495  0.00123704
        4607    0.550359    0.584942  0.00123679
        4608     0.55014    0.584934  0.00123654
        4609    0.549905    0.584927   0.0012363
        4610    0.549653    0.584919  0.00123606
        4611    0.549385    0.584912  0.00123581
        4612    0.549101    0.584904  0.00123557
        4613    0.548802    0.584896  0.00123532
        4614    0.548487    0.584888  0.00123508
        4615    0.548156     0.58488  0.00123484
        4616     0.54781    0.584872   0.0012346
        4617    0.547449    0.584864  0.00123436
        4618    0.547073    0.584856  0.00123412
        4619    0.546683    0.584847  0.00123388
        4620    0.546278    0.584839  0.00123364
        4621    0.545859    0.584831   0.0012334
        4622    0.545426    0.584822  0.00123316
        4623    0.544978    0.584814  0.00123293
        4624    0.544518    0.584805  0.00123269
        4625    0.544044    0.584796  0.00123246
        4626    0.543558    0.584787  0.00123222
        4627    0.543059    0.584778  0.00123199
        4628    0.542547    0.584769  0.00123176
        4629    0.542024     0.58476  0.00123153
        4630    0.541489     0.58475  0.00123129
        4631    0.540943    0.584741  0.00123107
        4632    0.540385    0.584731  0.00123084
        4633    0.539818    0.584722  0.00123061
        4634     0.53924    0.584712  0.00123038
        4635    0.538652    0.584702  0.00123016
        4636    0.538054    0.584692  0.00122993
        4637    0.537448    0.584682  0.00122971
        4638    0.536832    0.584671  0.00122949
        4639    0.536208    0.584661  0.00122927
        4640    0.535576     0.58465  0.00122905
        4641    0.534936     0.58464  0.00122883
        4642     0.53429    0.584629  0.00122861
        4643    0.533637    0.584618   0.0012284
        4644    0.532977    0.584607  0.00122818
        4645    0.532311    0.584595  0.00122797
        4646    0.531641    0.584584  0.00122776
        4647    0.530965    0.584572  0.00122755
        4648    0.530285    0.584561  0.00122734
        4649    0.529601    0.584549  0.00122713
        4650    0.528914    0.584537  0.00122693
        4651    0.528225    0.584525  0.00122672
        4652    0.527533    0.584513  0.00122652
        4653    0.526838      0.5845  0.00122632
        4654    0.526143    0.584488  0.00122612
        4655    0.525446    0.584475  0.00122592
        4656    0.524749    0.584462  0.00122573
        4657    0.524052    0.584449  0.00122553
        4658    0.523356    0.584436  0.00122534
        4659     0.52266    0.584423  0.00122515
        4660    0.521966    0.584409  0.00122496
        4661    0.521274    0.584396  0.00122477
        4662    0.520584    0.584382  0.00122458
        4663    0.519898    0.584368   0.0012244
        4664    0.519216    0.584354  0.00122422
        4665    0.518538     0.58434  0.00122404
        4666    0.517865    0.584326  0.00122386
        4667    0.517198    0.584312  0.00122368
        4668    0.516537    0.584297   0.0012235
        4669    0.515882    0.584282  0.00122333
        4670    0.515235    0.584268  0.00122316
        4671    0.514595    0.584253  0.00122299
        4672    0.513963    0.584238  0.00122282
        4673    0.513341    0.584223  0.00122265
        4674    0.512727    0.584207  0.00122248
        4675    0.512124    0.584192  0.00122232
        4676    0.511531    0.584176  0.00122216
        4677    0.510949    0.584161  0.00122199
        4678    0.510379    0.584145  0.00122184
        4679     0.50982    0.584129  0.00122168
        4680    0.509274    0.584113  0.00122152
        4681    0.508741    0.584097  0.00122137
        4682    0.508222    0.584081  0.00122121
        4683    0.507716    0.584064  0.00122106
        4684    0.507225    0.584048  0.00122091
        4685    0.506749    0.584031  0.00122076
        4686    0.506287    0.584015  0.00122061
        4687    0.505841    0.583998  0.00122047
        4688     0.50541    0.583981  0.00122032
        4689    0.504996    0.583965  0.00122018
        4690    0.504599    0.583948  0.00122003
        4691    0.504219    0.583931  0.00121989
        4692    0.503856    0.583914  0.00121975
        4693    0.503511    0.583896  0.00121961
        4694    0.503184    0.583879  0.00121947
        4695    0.502874    0.583862  0.00121934
        4696    0.502583    0.583845   0.0012192
        4697    0.502311    0.583827  0.00121906
        4698    0.502058     0.58381  0.00121893
        4699    0.501823    0.583793  0.00121879
        4700    0.501609    0.583775  0.00121866
        4701    0.501413    0.583758  0.00121853
        4702    0.501238     0.58374  0.00121839
        4703    0.501082    0.583722  0.00121826
        4704    0.500947    0.583705  0.00121813
        4705    0.500832    0.583687    0.001218
        4706    0.500737     0.58367  0.00121787
        4707    0.500662    0.583652  0.00121774
        4708    0.500608    0.583634  0.00121761
        4709    0.500575    0.583617  0.00121747
        4710    0.500561    0.583599  0.00121734
        4711    0.500568    0.583581  0.00121721
        4712    0.500595    0.583564  0.00121708
        4713    0.500642    0.583546  0.00121695
        4714     0.50071    0.583529  0.00121682
        4715    0.500797    0.583511  0.00121669
        4716    0.500905    0.583494  0.00121656
        4717    0.501033    0.583476  0.00121642
        4718    0.501181    0.583459  0.00121629
        4719    0.501348    0.583441  0.00121616
        4720    0.501535    0.583424  0.00121602
        4721    0.501741    0.583407  0.00121589
        4722    0.501966    0.583389  0.00121575
        4723    0.502211    0.583372  0.00121562
        4724    0.502474    0.583355  0.00121548
        4725    0.502755    0.583338  0.00121534
        4726    0.503055    0.583321  0.00121521
        4727    0.503373    0.583304  0.00121507
        4728    0.503709    0.583287  0.00121493
        4729    0.504062     0.58327  0.00121478
        4730    0.504432    0.583254  0.00121464
        4731    0.504819    0.583237   0.0012145
        4732    0.505222    0.583221  0.00121435
        4733    0.505641    0.583204  0.00121421
        4734    0.506075    0.583188  0.00121406
        4735    0.506524    0.583172  0.00121391
        4736    0.506988    0.583156  0.00121376
        4737    0.507466     0.58314  0.00121361
        4738    0.507958    0.583124  0.00121346
        4739    0.508464    0.583108   0.0012133
        4740    0.508982    0.583093  0.00121315
        4741    0.509513    0.583077  0.00121299
        4742    0.510056    0.583062  0.00121283
        4743     0.51061    0.583046  0.00121268
        4744    0.511176    0.583031  0.00121251
        4745    0.511752    0.583016  0.00121235
        4746    0.512338    0.583001  0.00121219
        4747    0.512934    0.582987  0.00121202
        4748    0.513538    0.582972  0.00121186
        4749     0.51415    0.582957  0.00121169
        4750    0.514769    0.582943  0.00121152
        4751    0.515396    0.582929  0.00121135
        4752    0.516029    0.582915  0.00121117
        4753    0.516668    0.582901    0.001211
        4754    0.517313    0.582887  0.00121082
        4755    0.517962    0.582873  0.00121064
        4756    0.518615     0.58286  0.00121046
        4757    0.519272    0.582846  0.00121028
        4758    0.519931    0.582833   0.0012101
        4759    0.520594     0.58282  0.00120992
        4760    0.521258    0.582807  0.00120973
        4761    0.521924    0.582794  0.00120955
        4762    0.522591    0.582782  0.00120936
        4763    0.523258    0.582769  0.00120917
        4764    0.523926    0.582757  0.00120898
        4765    0.524592    0.582745  0.00120879
        4766    0.525257    0.582733  0.00120859
        4767    0.525921    0.582721   0.0012084
        4768    0.526582    0.582709   0.0012082
        4769    0.527241    0.582697    0.001208
        4770    0.527897    0.582686  0.00120781
        4771    0.528549    0.582675  0.00120761
        4772    0.529198    0.582663  0.00120741
        4773    0.529842    0.582652   0.0012072
        4774    0.530481    0.582641    0.001207
        4775    0.531116    0.582631   0.0012068
        4776    0.531745     0.58262  0.00120659
        4777    0.532369    0.582609  0.00120638
        4778    0.532987    0.582599  0.00120617
        4779    0.533599    0.582589  0.00120597
        4780    0.534204    0.582579  0.00120576
        4781    0.534803    0.582569  0.00120555
        4782    0.535395    0.582559  0.00120533
        4783     0.53598    0.582549  0.00120512
        4784    0.536558    0.582539  0.00120491
        4785    0.537129     0.58253  0.00120469
        4786    0.537693    0.582521  0.00120448
        4787    0.538249    0.582511  0.00120426
        4788    0.538797    0.582502  0.00120404
        4789    0.539339    0.582493  0.00120383
        4790    0.539872    0.582484  0.00120361
        4791    0.540398    0.582475  0.00120339
        4792    0.540917    0.582467  0.00120317
        4793    0.541427    0.582458  0.00120295
        4794     0.54193     0.58245  0.00120273
        4795    0.542425    0.582441  0.00120251
        4796    0.542913    0.582433  0.00120228
        4797    0.543393    0.582425  0.00120206
        4798    0.543866    0.582417  0.00120184
        4799    0.544332    0.582409  0.00120161
        4800    0.544791    0.582401  0.00120139
        4801    0.545243    0.582394  0.00120116
        4802    0.545687    0.582386  0.00120094
        4803    0.546125    0.582378  0.00120071
        4804    0.546557    0.582371  0.00120048
        4805    0.546982    0.582363  0.00120026
        4806    0.547401    0.582356  0.00120003
        4807    0.547814    0.582349   0.0011998
        4808    0.548222    0.582342  0.00119957
        4809    0.548624    0.582335  0.00119934
        4810    0.549021    0.582328  0.00119911
        4811    0.549413    0.582321  0.00119888
        4812      0.5498    0.582314  0.00119865
        4813    0.550182    0.582308  0.00119842
        4814     0.55056    0.582301  0.00119819
        4815    0.550933    0.582295  0.00119796
        4816    0.551303    0.582288  0.00119773
        4817     0.55167    0.582282   0.0011975
        4818    0.552033    0.582276  0.00119727
        4819    0.552392    0.582269  0.00119703
        4820    0.552749    0.582263   0.0011968
        4821    0.553103    0.582257  0.00119657
        4822    0.553454    0.582251  0.00119633
        4823    0.553804    0.582245   0.0011961
        4824    0.554151    0.582239  0.00119587
        4825    0.554496    0.582234  0.00119563
        4826     0.55484    0.582228   0.0011954
        4827    0.555182    0.582222  0.00119516
        4828    0.555523    0.582217  0.00119493
        4829    0.555863    0.582211  0.00119469
        4830    0.556202    0.582206  0.00119446
        4831    0.556539    0.582201  0.00119422
        4832    0.556876    0.582196  0.00119399
        4833    0.557213     0.58219  0.00119375
        4834    0.557548    0.582185  0.00119352
        4835    0.557884     0.58218  0.00119328
        4836    0.558219    0.582175  0.00119304
        4837    0.558553     0.58217  0.00119281
        4838    0.558888    0.582166  0.00119257
        4839    0.559222    0.582161  0.00119233
        4840    0.559557    0.582156   0.0011921
        4841    0.559891    0.582152  0.00119186
        4842    0.560225    0.582147  0.00119162
        4843    0.560559    0.582143  0.00119138
        4844    0.560893    0.582138  0.00119115
        4845    0.561227    0.582134  0.00119091
        4846    0.561562     0.58213  0.00119067
        4847    0.561896    0.582125  0.00119043
        4848    0.562231    0.582121  0.00119019
        4849    0.562566    0.582117  0.00118995
        4850      0.5629    0.582113  0.00118972
        4851    0.563235    0.582109  0.00118948
        4852    0.563569    0.582106  0.00118924
        4853    0.563902    0.582102    0.001189
        4854    0.564236    0.582098  0.00118876
        4855    0.564569    0.582095  0.00118852
        4856      0.5649    0.582091  0.00118828
        4857    0.565231    0.582088  0.00118804
        4858    0.565561    0.582084   0.0011878
        4859     0.56589    0.582081  0.00118756
        4860    0.566217    0.582078  0.00118732
        4861    0.566543    0.582074  0.00118708
        4862    0.566867    0.582071  0.00118684
        4863     0.56719    0.582068   0.0011866
        4864    0.567511    0.582065  0.00118636
        4865     0.56783    0.582062  0.00118612
        4866    0.568148    0.582059  0.00118588
        4867    0.568463    0.582057  0.00118564
        4868    0.568776    0.582054   0.0011854
        4869    0.569086    0.582051  0.00118516
        4870    0.569393    0.582049  0.00118492
        4871    0.569697    0.582046  0.00118468
        4872    0.569999    0.582044  0.00118444
        4873    0.570297    0.582041   0.0011842
        4874    0.570592    0.582039  0.00118396
        4875    0.570884    0.582037  0.00118372
        4876    0.571173    0.582034  0.00118347
        4877    0.571459    0.582032  0.00118323
        4878    0.571741     0.58203  0.00118299
        4879    0.572019    0.582028  0.00118275
        4880    0.572293    0.582026  0.00118251
        4881    0.572563    0.582024  0.00118227
        4882    0.572828    0.582022  0.00118203
        4883     0.57309     0.58202  0.00118179
        4884    0.573347    0.582019  0.00118155
        4885      0.5736    0.582017  0.00118131
        4886    0.573848    0.582015  0.00118107
        4887    0.574092    0.582014  0.00118083
        4888    0.574331    0.582012  0.00118059
        4889    0.574565     0.58201  0.00118035
        4890    0.574794    0.582009  0.00118011
        4891    0.575018    0.582008  0.00117987
        4892    0.575236    0.582006  0.00117963
        4893     0.57545    0.582005  0.00117939
        4894    0.575658    0.582004  0.00117914
        4895    0.575862    0.582002   0.0011789
        4896     0.57606    0.582001  0.00117866
        4897    0.576252       0.582  0.00117842
        4898    0.576439    0.581999  0.00117818
        4899    0.576621    0.581998  0.00117794
        4900    0.576797    0.581997   0.0011777
        4901    0.576968    0.581996  0.00117746
        4902    0.577133    0.581995  0.00117722
        4903    0.577292    0.581994  0.00117699
        4904    0.577445    0.581993  0.00117675
        4905    0.577593    0.581992  0.00117651
        4906    0.577734    0.581991  0.00117627
        4907     0.57787     0.58199  0.00117603
        4908    0.577999    0.581989  0.00117579
        4909    0.578122    0.581989  0.00117555
        4910     0.57824    0.581988  0.00117531
        4911    0.578351    0.581987  0.00117507
        4912    0.578456    0.581986  0.00117483
        4913    0.578554    0.581986  0.00117459
        4914    0.578646    0.581985  0.00117435
        4915    0.578732    0.581984  0.00117411
        4916    0.578811    0.581984  0.00117388
        4917    0.578883    0.581983  0.00117364
        4918    0.578948    0.581982   0.0011734
        4919    0.579006    0.581982  0.00117316
        4920    0.579058    0.581981  0.00117292
        4921    0.579103    0.581981  0.00117268
        4922    0.579141     0.58198  0.00117245
        4923    0.579172    0.581979  0.00117221
        4924    0.579196    0.581979  0.00117197
        4925    0.579212    0.581978  0.00117173
        4926    0.579221    0.581978  0.00117149
        4927    0.579223    0.581977  0.00117126
        4928    0.579217    0.581977  0.00117102
        4929    0.579204    0.581976  0.00117078
        4930    0.579184    0.581975  0.00117054
        4931    0.579155    0.581975  0.00117031
        4932     0.57912    0.581974  0.00117007
        4933    0.579077    0.581974  0.00116983
        4934    0.579026    0.581973   0.0011696
        4935    0.578967    0.581973  0.00116936
        4936    0.578901    0.581972  0.00116912
        4937    0.578827    0.581971  0.00116889
        4938    0.578746    0.581971  0.00116865
        4939    0.578656     0.58197  0.00116841
        4940    0.578559    0.581969  0.00116818
        4941    0.578454    0.581969  0.00116794
        4942    0.578341    0.581968   0.0011677
        4943    0.578221    0.581967  0.00116747
        4944    0.578092    0.581966  0.00116723
        4945    0.577956    0.581965    0.001167
        4946    0.577812    0.581965  0.00116676
        4947    0.577661    0.581964  0.00116653
        4948    0.577502    0.581963  0.00116629
        4949    0.577336    0.581962  0.00116605
        4950    0.577162    0.581961  0.00116582
        4951    0.576981     0.58196  0.00116558
        4952    0.576793    0.581959  0.00116535
        4953    0.576598    0.581958  0.00116511
        4954    0.576395    0.581957  0.00116488
        4955    0.576186    0.581956  0.00116465
        4956     0.57597    0.581954  0.00116441
        4957    0.575748    0.581953  0.00116418
        4958     0.57552    0.581952  0.00116394
        4959    0.575285     0.58195  0.00116371
        4960    0.575045    0.581949  0.00116348
        4961      0.5748    0.581948  0.00116324
        4962    0.574549    0.581946  0.00116301
        4963    0.574294    0.581945  0.00116278
        4964    0.574034    0.581943  0.00116254
        4965    0.573771    0.581941  0.00116231
        4966    0.573503     0.58194  0.00116208
        4967    0.573232    0.581938  0.00116184
        4968    0.572958    0.581936  0.00116161
        4969    0.572681    0.581934  0.00116138
        4970    0.572402    0.581932  0.00116115
        4971    0.572122     0.58193  0.00116091
        4972    0.571841    0.581928  0.00116068
        4973    0.571558    0.581926  0.00116045
        4974    0.571275    0.581924  0.00116022
        4975    0.570993    0.581922  0.00115999
        4976    0.570711     0.58192  0.00115976
        4977     0.57043    0.581917  0.00115953
        4978     0.57015    0.581915   0.0011593
        4979    0.569872    0.581913  0.00115907
        4980    0.569596     0.58191  0.00115884
        4981    0.569322    0.581908  0.00115861
        4982    0.569052    0.581905  0.00115838
        4983    0.568785    0.581902  0.00115815
        4984    0.568522      0.5819  0.00115792
        4985    0.568264    0.581897  0.00115769
        4986     0.56801    0.581894  0.00115746
        4987    0.567762    0.581891  0.00115723
        4988    0.567519    0.581888    0.001157
        4989    0.567282    0.581885  0.00115677
        4990    0.567051    0.581882  0.00115655
        4991    0.566827    0.581879  0.00115632
        4992    0.566608    0.581876  0.00115609
        4993    0.566396    0.581873  0.00115586
        4994    0.566191     0.58187  0.00115564
        4995    0.565992    0.581867  0.00115541
        4996    0.565801    0.581864  0.00115518
        4997    0.565616    0.581861  0.00115496
        4998    0.565439    0.581857  0.00115473
        4999    0.565269    0.581854   0.0011545
        5000    0.565106    0.581851  0.00115428
        5001     0.56495    0.581847  0.00115405
        5002    0.564802    0.581844  0.00115383
        5003     0.56466     0.58184   0.0011536
        5004    0.564525    0.581837  0.00115338
        5005    0.564397    0.581833  0.00115315
        5006    0.564275     0.58183  0.00115293
        5007     0.56416    0.581826   0.0011527
        5008    0.564051    0.581823  0.00115248
        5009    0.563948    0.581819  0.00115225
        5010     0.56385    0.581816  0.00115203
        5011    0.563757    0.581812   0.0011518
        5012    0.563668    0.581808  0.00115158
        5013    0.563585    0.581805  0.00115135
        5014    0.563505    0.581801  0.00115113
        5015    0.563428    0.581797  0.00115091
        5016    0.563355    0.581794  0.00115068
        5017    0.563284     0.58179  0.00115046
        5018    0.563215    0.581786  0.00115024
        5019    0.563149    0.581783  0.00115001
        5020    0.563083    0.581779  0.00114979
        5021    0.563017    0.581775  0.00114957
        5022    0.562951    0.581771  0.00114934
        5023    0.562885    0.581768  0.00114912
        5024    0.562818    0.581764   0.0011489
        5025    0.562749     0.58176  0.00114868
        5026    0.562678    0.581756  0.00114845
        5027    0.562604    0.581753  0.00114823
        5028    0.562528    0.581749  0.00114801
        5029    0.562447    0.581745  0.00114779
        5030    0.562363    0.581741  0.00114757
        5031    0.562275    0.581737  0.00114735
        5032    0.562181    0.581733  0.00114712
        5033    0.562082    0.581729   0.0011469
        5034    0.561978    0.581725  0.00114668
        5035    0.561867    0.581722  0.00114646
        5036     0.56175    0.581718  0.00114624
        5037    0.561626    0.581714  0.00114602
        5038    0.561495     0.58171   0.0011458
        5039    0.561357    0.581706  0.00114558
        5040    0.561212    0.581701  0.00114536
        5041    0.561058    0.581697  0.00114514
        5042    0.560897    0.581693  0.00114492
        5043    0.560728    0.581689   0.0011447
        5044     0.56055    0.581685  0.00114448
        5045    0.560364    0.581681  0.00114426
        5046    0.560169    0.581676  0.00114404
        5047    0.559966    0.581672  0.00114382
        5048    0.559754    0.581668  0.00114361
        5049    0.559534    0.581663  0.00114339
        5050    0.559305    0.581659  0.00114317
        5051    0.559067    0.581654  0.00114295
        5052    0.558821     0.58165  0.00114273
        5053    0.558567    0.581645  0.00114252
        5054    0.558304    0.581641   0.0011423
        5055    0.558033    0.581636  0.00114208
        5056    0.557755    0.581631  0.00114187
        5057     0.55747    0.581627  0.00114165
        5058    0.557177    0.581622  0.00114144
        5059    0.556878    0.581617  0.00114122
        5060    0.556573    0.581612  0.00114101
        5061    0.556262    0.581607  0.00114079
        5062    0.555945    0.581602  0.00114058
        5063    0.555623    0.581597  0.00114036
        5064    0.555296    0.581592  0.00114015
        5065    0.554966    0.581586  0.00113994
        5066    0.554631    0.581581  0.00113973
        5067    0.554294    0.581576  0.00113951
        5068    0.553954     0.58157   0.0011393
        5069    0.553612    0.581565  0.00113909
        5070    0.553268    0.581559  0.00113888
        5071    0.552924    0.581553  0.00113867
        5072    0.552579    0.581548  0.00113846
        5073    0.552234    0.581542  0.00113825
        5074    0.551891    0.581536  0.00113804
        5075    0.551549     0.58153  0.00113783
        5076     0.55121    0.581524  0.00113762
        5077    0.550874    0.581518  0.00113741
        5078    0.550541    0.581512  0.00113721
        5079    0.550212    0.581506    0.001137
        5080    0.549889      0.5815  0.00113679
        5081     0.54957    0.581493  0.00113659
        5082    0.549258    0.581487  0.00113638
        5083    0.548953    0.581481  0.00113617
        5084    0.548656    0.581474  0.00113597
        5085    0.548367    0.581468  0.00113576
        5086    0.548087    0.581461  0.00113556
        5087    0.547816    0.581454  0.00113536
        5088    0.547556    0.581448  0.00113515
        5089    0.547306    0.581441  0.00113495
        5090    0.547068    0.581434  0.00113475
