#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         490    -7.16075    -7.19354   0.0104419
         491    -7.15929    -7.19347   0.0104208
         492    -7.15784    -7.19339   0.0103999
         493    -7.15609    -7.19332   0.0103791
         494    -7.15469    -7.19324   0.0103584
         495    -7.15299    -7.19316   0.0103378
         496    -7.15164    -7.19307   0.0103172
         497    -7.14999    -7.19299   0.0102969
         498    -7.14772     -7.1929   0.0102766
         499    -7.14646     -7.1928   0.0102564
         500     -7.1449    -7.19271   0.0102363
         501    -7.14402    -7.19261   0.0102164
         502    -7.14156    -7.19251   0.0101965
         503    -7.13978     -7.1924   0.0101768
         504    -7.13706    -7.19229   0.0101572
         505    -7.13568    -7.19218   0.0101377
         506    -7.13434    -7.19207   0.0101183
         507    -7.13303    -7.19195    0.010099
         508    -7.13177    -7.19183   0.0100798
         509    -7.13022    -7.19171   0.0100608
         510    -7.12903    -7.19159   0.0100418
         511    -7.12789    -7.19146   0.0100229
         512    -7.12646    -7.19134   0.0100041
         513    -7.12508    -7.19121  0.00998546
         514    -7.12439    -7.19108  0.00996688
         515    -7.12343    -7.19095   0.0099484
         516    -7.12283    -7.19082  0.00992999
         517    -7.12228    -7.19068  0.00991167
         518    -7.12113    -7.19055  0.00989344
         519    -7.12002    -7.19041  0.00987532
         520    -7.11929    -7.19028  0.00985727
         521     -7.1186    -7.19014  0.00983931
         522    -7.11796       -7.19  0.00982143
         523    -7.11705    -7.18986  0.00980364
         524    -7.11618    -7.18972  0.00978594
         525    -7.11569    -7.18958  0.00976832
         526    -7.11557    -7.18944  0.00975076
         527    -7.11549     -7.1893  0.00973327
         528    -7.11514    -7.18916  0.00971585
         529    -7.11484    -7.18902   0.0096985
         530    -7.11394    -7.18888  0.00968123
         531    -7.11373    -7.18873  0.00966404
         532    -7.11325    -7.18859  0.00964691
         533    -7.11379    -7.18845  0.00962983
         534    -7.11405    -7.18831  0.00961281
         535    -7.11403    -7.18817  0.00959584
         536    -7.11438    -7.18804  0.00957893
         537    -7.11445     -7.1879  0.00956207
         538    -7.11456    -7.18776  0.00954527
         539    -7.11537    -7.18763   0.0095285
         540     -7.1159     -7.1875  0.00951178
         541    -7.11614    -7.18736  0.00949512
         542    -7.11675    -7.18723  0.00947849
         543    -7.11804    -7.18711  0.00946189
         544    -7.11873    -7.18698  0.00944533
         545    -7.11849    -7.18685  0.00942884
         546    -7.11925    -7.18673  0.00941238
         547    -7.11973    -7.18661  0.00939597
         548    -7.12025    -7.18649  0.00937961
         549    -7.12112    -7.18637  0.00936328
         550    -7.12137    -7.18625    0.009347
         551    -7.12166    -7.18613  0.00933077
         552     -7.1223    -7.18602  0.00931458
         553    -7.12265     -7.1859  0.00929844
         554    -7.12335    -7.18579  0.00928235
         555    -7.12408    -7.18568  0.00926629
         556    -7.12483    -7.18557  0.00925027
         557    -7.12626    -7.18546  0.00923427
         558    -7.12738    -7.18536  0.00921831
         559    -7.12788    -7.18526  0.00920239
         560     -7.1284    -7.18515  0.00918652
         561    -7.12862    -7.18505   0.0091707
         562    -7.12917    -7.18495  0.00915492
         563    -7.13007    -7.18486  0.00913918
         564    -7.13066    -7.18476  0.00912348
         565    -7.13158    -7.18467  0.00910782
         566    -7.13284    -7.18457  0.00909218
         567    -7.13412    -7.18449  0.00907658
         568     -7.1354     -7.1844  0.00906102
         569    -7.13702    -7.18432  0.00904547
         570    -7.13897    -7.18424  0.00902995
         571    -7.14028    -7.18416  0.00901447
         572    -7.14128    -7.18408  0.00899902
         573    -7.14227    -7.18401  0.00898361
         574    -7.14359    -7.18394  0.00896824
         575     -7.1446    -7.18387   0.0089529
         576    -7.14592    -7.18381   0.0089376
         577    -7.14692    -7.18374  0.00892234
         578    -7.14793    -7.18368  0.00890712
         579    -7.14828    -7.18362  0.00889194
         580     -7.1496    -7.18356  0.00887681
         581    -7.15027     -7.1835  0.00886171
         582    -7.15159    -7.18345  0.00884666
         583    -7.15258     -7.1834  0.00883164
         584    -7.15388    -7.18335  0.00881666
         585    -7.15389    -7.18329  0.00880173
         586    -7.15454    -7.18325  0.00878685
         587    -7.15551     -7.1832  0.00877201
         588    -7.15744    -7.18315   0.0087572
         589    -7.15774    -7.18311  0.00874244
         590    -7.15933    -7.18307  0.00872771
         591    -7.16027    -7.18303  0.00871303
         592    -7.16152      -7.183  0.00869839
         593    -7.16309    -7.18296  0.00868378
         594    -7.16336    -7.18293  0.00866923
         595    -7.16361     -7.1829  0.00865472
         596    -7.16451    -7.18287  0.00864025
         597    -7.16507    -7.18284  0.00862583
         598    -7.16562    -7.18281  0.00861145
         599    -7.16681    -7.18278  0.00859712
         600    -7.16767    -7.18276  0.00858283
         601    -7.16949    -7.18273  0.00856858
         602    -7.17033    -7.18271  0.00855437
         603    -7.17182     -7.1827   0.0085402
         604    -7.17232    -7.18268  0.00852608
         605    -7.17281    -7.18266    0.008512
         606    -7.17297    -7.18265  0.00849797
         607    -7.17345    -7.18263  0.00848398
         608    -7.17456    -7.18262  0.00847004
         609    -7.17632    -7.18261  0.00845614
         610    -7.17743     -7.1826  0.00844228
         611    -7.17852    -7.18259  0.00842846
         612    -7.17929    -7.18259  0.00841469
         613    -7.17941    -7.18258  0.00840097
         614    -7.18016    -7.18258  0.00838729
         615    -7.18092    -7.18257  0.00837365
         616    -7.18199    -7.18257  0.00836006
         617    -7.18305    -7.18257  0.00834651
         618    -7.18379    -7.18258    0.008333
         619    -7.18453    -7.18258  0.00831954
         620    -7.18559    -7.18258  0.00830612
         621    -7.18632    -7.18259  0.00829275
         622    -7.18704     -7.1826  0.00827942
         623    -7.18777    -7.18261  0.00826613
         624    -7.18817    -7.18261  0.00825289
         625     -7.1889    -7.18262  0.00823969
         626    -7.18995    -7.18264  0.00822654
         627    -7.19067    -7.18265  0.00821343
         628    -7.19139    -7.18266  0.00820036
         629     -7.1918    -7.18268  0.00818734
         630    -7.19285    -7.18269  0.00817436
         631    -7.19391    -7.18271  0.00816142
         632    -7.19497    -7.18273  0.00814853
         633     -7.1957    -7.18275  0.00813569
         634    -7.19612    -7.18277  0.00812288
         635    -7.19686    -7.18279  0.00811012
         636    -7.19728    -7.18282   0.0080974
         637    -7.19739    -7.18284  0.00808472
         638    -7.19814    -7.18286  0.00807208
         639    -7.19923    -7.18289  0.00805949
         640    -7.19967    -7.18292  0.00804694
         641    -7.20044    -7.18294  0.00803443
         642    -7.20154    -7.18297  0.00802197
         643    -7.20232      -7.183  0.00800955
         644    -7.20311    -7.18303  0.00799718
         645    -7.20422    -7.18307  0.00798484
         646    -7.20535     -7.1831  0.00797256
         647    -7.20615    -7.18314  0.00796032
         648    -7.20728    -7.18317  0.00794812
         649     -7.2081    -7.18321  0.00793596
         650    -7.20859    -7.18325  0.00792385
         651    -7.20975    -7.18329  0.00791178
         652    -7.21123    -7.18334  0.00789977
         653    -7.21207    -7.18338  0.00788779
         654    -7.21291    -7.18342  0.00787586
         655    -7.21376    -7.18347  0.00786397
         656    -7.21462    -7.18352  0.00785213
         657     -7.2158    -7.18357  0.00784033
         658    -7.21602    -7.18362  0.00782857
