#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        6184   -0.330237   -0.251774  0.00155417
        6185   -0.330374   -0.251786  0.00155397
        6186   -0.330526   -0.251799  0.00155377
        6187   -0.330691   -0.251812  0.00155357
        6188   -0.330868   -0.251825  0.00155337
        6189   -0.331057   -0.251838  0.00155317
        6190   -0.331261    -0.25185  0.00155298
        6191   -0.331475   -0.251863  0.00155278
        6192   -0.331704   -0.251876  0.00155258
        6193   -0.331942   -0.251889  0.00155238
        6194   -0.332191   -0.251902  0.00155219
        6195   -0.332452   -0.251915  0.00155199
        6196   -0.332722   -0.251928   0.0015518
        6197   -0.333003   -0.251941   0.0015516
        6198   -0.333298   -0.251954  0.00155141
        6199   -0.333602   -0.251967  0.00155121
        6200   -0.333917   -0.251981  0.00155102
        6201   -0.334242   -0.251994  0.00155082
        6202   -0.334577   -0.252007  0.00155063
        6203   -0.334921   -0.252021  0.00155044
        6204   -0.335274   -0.252034  0.00155025
        6205   -0.335636   -0.252047  0.00155006
        6206   -0.336006   -0.252061  0.00154987
        6207   -0.336384   -0.252075  0.00154968
        6208   -0.336772   -0.252088  0.00154949
        6209   -0.337163   -0.252102   0.0015493
        6210   -0.337565   -0.252116  0.00154911
        6211   -0.337972    -0.25213  0.00154892
        6212   -0.338384   -0.252143  0.00154873
        6213   -0.338805   -0.252157  0.00154855
        6214   -0.339228   -0.252171  0.00154836
        6215   -0.339657   -0.252185  0.00154818
        6216   -0.340092     -0.2522  0.00154799
        6217   -0.340526   -0.252214  0.00154781
        6218   -0.340965   -0.252228  0.00154762
        6219   -0.341411   -0.252242  0.00154744
        6220   -0.341858   -0.252257  0.00154726
        6221   -0.342307   -0.252271  0.00154708
        6222   -0.342758   -0.252286   0.0015469
        6223   -0.343211     -0.2523  0.00154672
        6224    -0.34367   -0.252315  0.00154654
        6225   -0.344125    -0.25233  0.00154636
        6226   -0.344582   -0.252345  0.00154619
        6227   -0.345038    -0.25236  0.00154601
        6228    -0.34549   -0.252375  0.00154583
        6229   -0.345945    -0.25239  0.00154566
        6230   -0.346396   -0.252405  0.00154548
        6231   -0.346847    -0.25242  0.00154531
        6232   -0.347298   -0.252435  0.00154514
        6233   -0.347745    -0.25245  0.00154496
        6234   -0.348189   -0.252466  0.00154479
        6235   -0.348631   -0.252481  0.00154462
        6236   -0.349068   -0.252497  0.00154445
        6237   -0.349505   -0.252512  0.00154428
        6238   -0.349937   -0.252528  0.00154411
        6239   -0.350365   -0.252543  0.00154395
        6240   -0.350789   -0.252559  0.00154378
        6241   -0.351209   -0.252575  0.00154361
        6242   -0.351623   -0.252591  0.00154345
        6243   -0.352033   -0.252607  0.00154328
        6244   -0.352439   -0.252623  0.00154312
        6245   -0.352838   -0.252639  0.00154295
        6246   -0.353231   -0.252655  0.00154279
        6247   -0.353617   -0.252671  0.00154263
        6248   -0.353998   -0.252687  0.00154247
        6249   -0.354372   -0.252704  0.00154231
        6250   -0.354737    -0.25272  0.00154215
        6251   -0.355097   -0.252736  0.00154199
        6252   -0.355451   -0.252753  0.00154183
        6253   -0.355798   -0.252769  0.00154167
        6254   -0.356139   -0.252786  0.00154151
        6255   -0.356471   -0.252802  0.00154135
        6256   -0.356797   -0.252819   0.0015412
        6257   -0.357112   -0.252836  0.00154104
        6258   -0.357418   -0.252852  0.00154088
        6259   -0.357721   -0.252869  0.00154073
        6260   -0.358014   -0.252886  0.00154057
        6261   -0.358301   -0.252903  0.00154042
        6262   -0.358577    -0.25292  0.00154027
        6263   -0.358846   -0.252936  0.00154011
        6264   -0.359108   -0.252953  0.00153996
        6265    -0.35936    -0.25297  0.00153981
        6266   -0.359603   -0.252987  0.00153966
        6267   -0.359837   -0.253004  0.00153951
        6268   -0.360063   -0.253022  0.00153936
        6269   -0.360279   -0.253039  0.00153921
        6270   -0.360488   -0.253056  0.00153906
        6271   -0.360688   -0.253073  0.00153891
        6272   -0.360882    -0.25309  0.00153876
        6273   -0.361063   -0.253107  0.00153861
        6274   -0.361237   -0.253125  0.00153846
        6275   -0.361403   -0.253142  0.00153831
        6276    -0.36156   -0.253159  0.00153816
        6277   -0.361709   -0.253176  0.00153801
        6278   -0.361852   -0.253194  0.00153787
        6279   -0.361983   -0.253211  0.00153772
        6280   -0.362104   -0.253228  0.00153757
        6281   -0.362221   -0.253246  0.00153742
        6282   -0.362329   -0.253263  0.00153728
        6283    -0.36242    -0.25328  0.00153713
        6284    -0.36251   -0.253298  0.00153699
        6285   -0.362591   -0.253315  0.00153684
        6286   -0.362664   -0.253333  0.00153669
        6287   -0.362729    -0.25335  0.00153655
        6288   -0.362788   -0.253367   0.0015364
        6289   -0.362837   -0.253385  0.00153626
        6290    -0.36288   -0.253402  0.00153611
        6291   -0.362913    -0.25342  0.00153596
        6292   -0.362936   -0.253437  0.00153582
        6293   -0.362959   -0.253454  0.00153567
        6294   -0.362969   -0.253472  0.00153553
        6295   -0.362969   -0.253489  0.00153538
        6296   -0.362965   -0.253507  0.00153524
        6297   -0.362953   -0.253524  0.00153509
        6298   -0.362937   -0.253541  0.00153495
        6299   -0.362908   -0.253559   0.0015348
        6300   -0.362876   -0.253576  0.00153466
        6301   -0.362836   -0.253593  0.00153451
        6302   -0.362788   -0.253611  0.00153436
        6303   -0.362735   -0.253628  0.00153422
        6304   -0.362674   -0.253645  0.00153407
        6305   -0.362609   -0.253663  0.00153393
        6306   -0.362538    -0.25368  0.00153378
        6307   -0.362466   -0.253697  0.00153363
        6308   -0.362383   -0.253714  0.00153349
        6309   -0.362295   -0.253732  0.00153334
        6310   -0.362201   -0.253749  0.00153319
        6311     -0.3621   -0.253766  0.00153305
        6312   -0.361996   -0.253783   0.0015329
        6313   -0.361885     -0.2538  0.00153275
        6314   -0.361771   -0.253817  0.00153261
        6315   -0.361655   -0.253834  0.00153246
        6316   -0.361532   -0.253852  0.00153231
        6317   -0.361412   -0.253869  0.00153216
        6318   -0.361281   -0.253886  0.00153202
        6319   -0.361146   -0.253903  0.00153187
        6320   -0.361001   -0.253919  0.00153172
        6321   -0.360861   -0.253936  0.00153157
        6322   -0.360715   -0.253953  0.00153142
        6323   -0.360566    -0.25397  0.00153127
        6324   -0.360415   -0.253987  0.00153112
        6325   -0.360258   -0.254004  0.00153097
        6326   -0.360096   -0.254021  0.00153082
        6327   -0.359936   -0.254037  0.00153067
        6328   -0.359774   -0.254054  0.00153052
        6329   -0.359608   -0.254071  0.00153037
        6330   -0.359442   -0.254087  0.00153022
        6331   -0.359275   -0.254104  0.00153007
        6332   -0.359101   -0.254121  0.00152991
        6333   -0.358931   -0.254137  0.00152976
        6334   -0.358762   -0.254154  0.00152961
        6335   -0.358589    -0.25417  0.00152946
        6336   -0.358416   -0.254187   0.0015293
        6337   -0.358242   -0.254203  0.00152915
        6338   -0.358074   -0.254219    0.001529
        6339   -0.357899   -0.254236  0.00152884
        6340   -0.357724   -0.254252  0.00152869
        6341   -0.357549   -0.254268  0.00152854
        6342   -0.357372   -0.254285  0.00152838
        6343   -0.357202   -0.254301  0.00152823
        6344   -0.357027   -0.254317  0.00152807
        6345   -0.356849   -0.254333  0.00152792
        6346   -0.356676   -0.254349  0.00152776
        6347   -0.356506   -0.254365   0.0015276
        6348   -0.356335   -0.254381  0.00152745
        6349   -0.356167   -0.254397  0.00152729
        6350   -0.355995   -0.254413  0.00152713
        6351   -0.355827   -0.254429  0.00152698
        6352   -0.355661   -0.254445  0.00152682
        6353   -0.355495   -0.254461  0.00152666
        6354    -0.35533   -0.254477  0.00152651
        6355   -0.355165   -0.254493  0.00152635
        6356   -0.355005   -0.254509  0.00152619
        6357   -0.354846   -0.254525  0.00152603
        6358   -0.354687    -0.25454  0.00152587
        6359   -0.354532   -0.254556  0.00152571
        6360   -0.354377   -0.254572  0.00152555
        6361   -0.354225   -0.254587  0.00152539
        6362   -0.354076   -0.254603  0.00152524
        6363   -0.353929   -0.254619  0.00152508
        6364   -0.353786   -0.254634  0.00152492
        6365   -0.353645    -0.25465  0.00152475
        6366   -0.353499   -0.254665  0.00152459
        6367   -0.353362   -0.254681  0.00152443
        6368   -0.353225   -0.254696  0.00152427
        6369    -0.35309   -0.254712  0.00152411
        6370   -0.352959   -0.254727  0.00152395
        6371   -0.352827   -0.254743  0.00152379
        6372     -0.3527   -0.254758  0.00152363
        6373   -0.352573   -0.254773  0.00152347
        6374   -0.352449   -0.254789   0.0015233
        6375   -0.352325   -0.254804  0.00152314
        6376   -0.352203   -0.254819  0.00152298
        6377   -0.352084   -0.254834  0.00152282
        6378   -0.351965    -0.25485  0.00152265
        6379   -0.351847   -0.254865  0.00152249
        6380   -0.351731    -0.25488  0.00152233
        6381   -0.351613   -0.254895  0.00152217
        6382   -0.351497    -0.25491    0.001522
        6383   -0.351384   -0.254925  0.00152184
        6384   -0.351273   -0.254941  0.00152168
        6385   -0.351164   -0.254956  0.00152151
        6386   -0.351057   -0.254971  0.00152135
        6387    -0.35095   -0.254986  0.00152118
        6388   -0.350836   -0.255001  0.00152102
        6389   -0.350728   -0.255016  0.00152086
        6390   -0.350621   -0.255031  0.00152069
        6391   -0.350513   -0.255046  0.00152053
        6392   -0.350408   -0.255061  0.00152036
        6393   -0.350303   -0.255075   0.0015202
        6394   -0.350198    -0.25509  0.00152003
        6395    -0.35009   -0.255105  0.00151987
        6396   -0.349985    -0.25512   0.0015197
        6397   -0.349876   -0.255135  0.00151954
        6398   -0.349767    -0.25515  0.00151937
        6399   -0.349657   -0.255164  0.00151921
        6400   -0.349546   -0.255179  0.00151904
        6401   -0.349434   -0.255194  0.00151887
        6402    -0.34932   -0.255209  0.00151871
        6403   -0.349206   -0.255223  0.00151854
        6404   -0.349087   -0.255238  0.00151837
        6405   -0.348967   -0.255253  0.00151821
        6406   -0.348855   -0.255267  0.00151804
        6407   -0.348733   -0.255282  0.00151787
        6408    -0.34861   -0.255296  0.00151771
        6409   -0.348484   -0.255311  0.00151754
        6410   -0.348353   -0.255325  0.00151737
        6411   -0.348223    -0.25534  0.00151721
        6412   -0.348087   -0.255354  0.00151704
        6413   -0.347951   -0.255369  0.00151687
        6414   -0.347812   -0.255383   0.0015167
        6415   -0.347669   -0.255398  0.00151653
        6416   -0.347526   -0.255412  0.00151637
        6417   -0.347373   -0.255426   0.0015162
        6418    -0.34722   -0.255441  0.00151603
        6419   -0.347064   -0.255455  0.00151586
        6420   -0.346905   -0.255469  0.00151569
        6421   -0.346741   -0.255483  0.00151552
        6422   -0.346571   -0.255497  0.00151535
        6423   -0.346399   -0.255512  0.00151518
        6424   -0.346222   -0.255526  0.00151501
        6425   -0.346044    -0.25554  0.00151484
        6426   -0.345858   -0.255554  0.00151467
        6427   -0.345663   -0.255568   0.0015145
        6428   -0.345468   -0.255582  0.00151433
        6429   -0.345268   -0.255596  0.00151416
        6430   -0.345063    -0.25561  0.00151399
        6431   -0.344851   -0.255624  0.00151381
        6432   -0.344635   -0.255637  0.00151364
        6433   -0.344414   -0.255651  0.00151347
        6434   -0.344188   -0.255665   0.0015133
        6435   -0.343956   -0.255679  0.00151312
        6436   -0.343718   -0.255692  0.00151295
        6437   -0.343475   -0.255706  0.00151278
        6438   -0.343225    -0.25572   0.0015126
        6439   -0.342968   -0.255733  0.00151243
        6440   -0.342707   -0.255747  0.00151225
        6441    -0.34244    -0.25576  0.00151208
        6442   -0.342164   -0.255774   0.0015119
        6443   -0.341885   -0.255787  0.00151173
        6444   -0.341598     -0.2558  0.00151155
        6445   -0.341307   -0.255813  0.00151138
        6446   -0.341007   -0.255827   0.0015112
        6447   -0.340704    -0.25584  0.00151102
        6448   -0.340395   -0.255853  0.00151085
        6449    -0.34008   -0.255866  0.00151067
        6450   -0.339759   -0.255879  0.00151049
        6451   -0.339434   -0.255892  0.00151031
        6452   -0.339101   -0.255905  0.00151013
        6453   -0.338768   -0.255918  0.00150995
        6454   -0.338421   -0.255931  0.00150977
        6455   -0.338072   -0.255943  0.00150959
        6456   -0.337718   -0.255956  0.00150941
        6457   -0.337358   -0.255969  0.00150923
        6458   -0.336993   -0.255981  0.00150905
        6459   -0.336619   -0.255994  0.00150887
        6460   -0.336246   -0.256006  0.00150868
        6461   -0.335868   -0.256018   0.0015085
        6462   -0.335486   -0.256031  0.00150832
        6463   -0.335101   -0.256043  0.00150813
        6464   -0.334712   -0.256055  0.00150795
        6465    -0.33432   -0.256067  0.00150777
        6466   -0.333926   -0.256079  0.00150758
        6467   -0.333531   -0.256091  0.00150739
        6468    -0.33313   -0.256103  0.00150721
        6469   -0.332731   -0.256115  0.00150702
        6470   -0.332327   -0.256127  0.00150684
        6471   -0.331924   -0.256138  0.00150665
        6472   -0.331522    -0.25615  0.00150646
        6473   -0.331119   -0.256162  0.00150627
        6474   -0.330719   -0.256173  0.00150608
        6475   -0.330321   -0.256185  0.00150589
        6476   -0.329925   -0.256196   0.0015057
        6477   -0.329532   -0.256207  0.00150551
        6478   -0.329143   -0.256219  0.00150532
        6479   -0.328755    -0.25623  0.00150513
        6480   -0.328374   -0.256241  0.00150494
        6481   -0.327999   -0.256252  0.00150475
        6482   -0.327633   -0.256263  0.00150456
        6483   -0.327273   -0.256274  0.00150437
        6484   -0.326919   -0.256285  0.00150417
        6485   -0.326576   -0.256296  0.00150398
        6486   -0.326239   -0.256306  0.00150379
        6487   -0.325912   -0.256317  0.00150359
        6488   -0.325596   -0.256328   0.0015034
        6489   -0.325292   -0.256339  0.00150321
        6490   -0.325002   -0.256349  0.00150301
        6491   -0.324723    -0.25636  0.00150282
        6492   -0.324458    -0.25637  0.00150262
        6493   -0.324208   -0.256381  0.00150243
        6494    -0.32397   -0.256391  0.00150223
        6495   -0.323749   -0.256401  0.00150204
        6496   -0.323547   -0.256412  0.00150184
        6497   -0.323361   -0.256422  0.00150165
        6498   -0.323195   -0.256432  0.00150145
        6499   -0.323049   -0.256443  0.00150125
        6500   -0.322924   -0.256453  0.00150106
        6501    -0.32282   -0.256463  0.00150086
        6502   -0.322735   -0.256473  0.00150067
        6503   -0.322669   -0.256483  0.00150047
        6504   -0.322628   -0.256493  0.00150027
        6505   -0.322609   -0.256504  0.00150008
        6506   -0.322619   -0.256514  0.00149988
        6507   -0.322648   -0.256524  0.00149968
        6508     -0.3227   -0.256534  0.00149949
        6509   -0.322773   -0.256544  0.00149929
        6510   -0.322875   -0.256555   0.0014991
        6511   -0.323003   -0.256565   0.0014989
        6512   -0.323155   -0.256575  0.00149871
        6513   -0.323334   -0.256585  0.00149851
        6514   -0.323535   -0.256595  0.00149832
        6515   -0.323765   -0.256606  0.00149812
        6516   -0.324019   -0.256616  0.00149793
        6517   -0.324298   -0.256627  0.00149773
        6518   -0.324605   -0.256637  0.00149754
        6519   -0.324938   -0.256647  0.00149735
        6520   -0.325299   -0.256658  0.00149715
        6521    -0.32568   -0.256669  0.00149696
        6522   -0.326089   -0.256679  0.00149677
        6523   -0.326522    -0.25669  0.00149658
        6524   -0.326979   -0.256701  0.00149639
        6525   -0.327461   -0.256711   0.0014962
        6526   -0.327965   -0.256722  0.00149601
        6527   -0.328493   -0.256733  0.00149582
        6528   -0.329043   -0.256744  0.00149563
        6529   -0.329615   -0.256756  0.00149545
        6530   -0.330208   -0.256767  0.00149526
        6531   -0.330821   -0.256778  0.00149507
        6532   -0.331454    -0.25679  0.00149489
        6533   -0.332104   -0.256801   0.0014947
        6534   -0.332774   -0.256813  0.00149452
        6535   -0.333462   -0.256825  0.00149434
        6536   -0.334167   -0.256836  0.00149415
        6537    -0.33489   -0.256848  0.00149397
        6538   -0.335626    -0.25686  0.00149379
        6539   -0.336374   -0.256873  0.00149362
        6540   -0.337139   -0.256885  0.00149344
        6541   -0.337915   -0.256897  0.00149326
        6542   -0.338702    -0.25691  0.00149308
        6543   -0.339503   -0.256922  0.00149291
        6544   -0.340311   -0.256935  0.00149274
        6545   -0.341128   -0.256948  0.00149256
        6546   -0.341955   -0.256961  0.00149239
        6547   -0.342787   -0.256974  0.00149222
        6548   -0.343623   -0.256987  0.00149205
        6549   -0.344464   -0.257001  0.00149188
        6550   -0.345314   -0.257014  0.00149172
        6551   -0.346166   -0.257028  0.00149155
        6552   -0.347023   -0.257041  0.00149139
        6553    -0.34788   -0.257055  0.00149122
        6554   -0.348742   -0.257069  0.00149106
        6555   -0.349603   -0.257083   0.0014909
        6556   -0.350461   -0.257098  0.00149074
        6557   -0.351315   -0.257112  0.00149058
        6558    -0.35217   -0.257127  0.00149043
        6559   -0.353021   -0.257141  0.00149027
        6560    -0.35387   -0.257156  0.00149012
        6561   -0.354713   -0.257171  0.00148996
        6562   -0.355552   -0.257186  0.00148981
        6563   -0.356383   -0.257201  0.00148966
        6564   -0.357213   -0.257216  0.00148951
        6565   -0.358035   -0.257231  0.00148937
        6566    -0.35885   -0.257247  0.00148922
        6567    -0.35966   -0.257263  0.00148907
        6568   -0.360462   -0.257278  0.00148893
        6569   -0.361256   -0.257294  0.00148879
        6570   -0.362041    -0.25731  0.00148865
        6571   -0.362818   -0.257326  0.00148851
        6572   -0.363585   -0.257342  0.00148837
        6573   -0.364339   -0.257359  0.00148823
        6574   -0.365086   -0.257375  0.00148809
        6575   -0.365823   -0.257391  0.00148796
        6576   -0.366551   -0.257408  0.00148783
        6577   -0.367266   -0.257425  0.00148769
        6578   -0.367967   -0.257442  0.00148756
        6579   -0.368657   -0.257458  0.00148743
        6580    -0.36934   -0.257475   0.0014873
        6581   -0.370009   -0.257493  0.00148718
        6582   -0.370665    -0.25751  0.00148705
        6583    -0.37131   -0.257527  0.00148692
        6584   -0.371942   -0.257544   0.0014868
        6585   -0.372563   -0.257562  0.00148668
        6586    -0.37317   -0.257579  0.00148655
        6587   -0.373768   -0.257597  0.00148643
        6588    -0.37435   -0.257615  0.00148631
        6589   -0.374918   -0.257633  0.00148619
        6590   -0.375475    -0.25765  0.00148608
        6591   -0.376022   -0.257668  0.00148596
        6592   -0.376551   -0.257686  0.00148584
        6593   -0.377068   -0.257705  0.00148573
        6594   -0.377578   -0.257723  0.00148561
        6595   -0.378072   -0.257741   0.0014855
        6596   -0.378556   -0.257759  0.00148539
        6597   -0.379023   -0.257778  0.00148528
        6598   -0.379479   -0.257796  0.00148517
        6599   -0.379926   -0.257815  0.00148506
        6600   -0.380361   -0.257833  0.00148495
        6601   -0.380781   -0.257852  0.00148484
        6602   -0.381189    -0.25787  0.00148473
        6603   -0.381587   -0.257889  0.00148463
        6604   -0.381969   -0.257908  0.00148452
        6605   -0.382344   -0.257927  0.00148441
        6606   -0.382704   -0.257946  0.00148431
        6607   -0.383054   -0.257965  0.00148421
        6608   -0.383389   -0.257984   0.0014841
        6609   -0.383716   -0.258003    0.001484
        6610   -0.384029   -0.258022   0.0014839
        6611   -0.384334   -0.258041   0.0014838
        6612    -0.38463    -0.25806   0.0014837
        6613   -0.384913   -0.258079   0.0014836
        6614    -0.38519   -0.258098   0.0014835
        6615   -0.385453   -0.258118   0.0014834
        6616   -0.385705   -0.258137   0.0014833
        6617   -0.385947   -0.258156   0.0014832
        6618   -0.386179   -0.258176   0.0014831
        6619   -0.386401   -0.258195    0.001483
        6620   -0.386614   -0.258214  0.00148291
        6621   -0.386817   -0.258234  0.00148281
        6622   -0.387015   -0.258253  0.00148271
        6623     -0.3872   -0.258273  0.00148262
        6624   -0.387374   -0.258292  0.00148252
        6625   -0.387541   -0.258312  0.00148243
        6626   -0.387699   -0.258331  0.00148233
        6627   -0.387851   -0.258351  0.00148224
        6628   -0.387993    -0.25837  0.00148214
        6629   -0.388129    -0.25839  0.00148205
        6630   -0.388254    -0.25841  0.00148195
        6631   -0.388369   -0.258429  0.00148186
        6632   -0.388479   -0.258449  0.00148177
        6633   -0.388579   -0.258468  0.00148167
        6634   -0.388673   -0.258488  0.00148158
        6635   -0.388761   -0.258508  0.00148149
        6636   -0.388839   -0.258527  0.00148139
        6637   -0.388913   -0.258547   0.0014813
        6638   -0.388979   -0.258567  0.00148121
        6639   -0.389042   -0.258586  0.00148111
        6640   -0.389095   -0.258606  0.00148102
        6641   -0.389143   -0.258625  0.00148093
        6642   -0.389184   -0.258645  0.00148084
        6643   -0.389217   -0.258665  0.00148074
        6644   -0.389246   -0.258684  0.00148065
        6645   -0.389269   -0.258704  0.00148056
        6646   -0.389285   -0.258724  0.00148047
        6647   -0.389298   -0.258743  0.00148037
        6648   -0.389307   -0.258763  0.00148028
        6649   -0.389312   -0.258783  0.00148019
        6650   -0.389309   -0.258802   0.0014801
        6651   -0.389303   -0.258822     0.00148
        6652   -0.389289   -0.258842  0.00147991
        6653   -0.389272   -0.258861  0.00147982
        6654    -0.38925   -0.258881  0.00147973
        6655   -0.389224     -0.2589  0.00147963
        6656   -0.389195    -0.25892  0.00147954
        6657   -0.389161   -0.258939  0.00147945
        6658   -0.389121   -0.258959  0.00147935
        6659   -0.389079   -0.258979  0.00147926
        6660   -0.389034   -0.258998  0.00147917
        6661   -0.388983   -0.259018  0.00147907
        6662   -0.388929   -0.259037  0.00147898
        6663   -0.388872   -0.259057  0.00147889
        6664   -0.388814   -0.259076  0.00147879
        6665   -0.388753   -0.259096   0.0014787
        6666   -0.388691   -0.259115  0.00147861
        6667   -0.388627   -0.259134  0.00147851
        6668   -0.388558   -0.259154  0.00147842
        6669   -0.388487   -0.259173  0.00147832
        6670   -0.388413   -0.259193  0.00147823
        6671   -0.388337   -0.259212  0.00147813
        6672   -0.388259   -0.259231  0.00147804
        6673   -0.388182   -0.259251  0.00147794
        6674     -0.3881    -0.25927  0.00147785
        6675   -0.388017   -0.259289  0.00147775
        6676   -0.387932   -0.259308  0.00147766
        6677   -0.387846   -0.259328  0.00147756
        6678   -0.387759   -0.259347  0.00147746
        6679    -0.38767   -0.259366  0.00147737
        6680   -0.387582   -0.259385  0.00147727
        6681   -0.387492   -0.259405  0.00147718
        6682     -0.3874   -0.259424  0.00147708
        6683    -0.38731   -0.259443  0.00147698
        6684   -0.387217   -0.259462  0.00147688
        6685   -0.387123   -0.259481  0.00147679
        6686   -0.387029     -0.2595  0.00147669
        6687   -0.386934   -0.259519  0.00147659
        6688   -0.386839   -0.259538  0.00147649
        6689   -0.386744   -0.259557  0.00147639
        6690   -0.386649   -0.259576   0.0014763
        6691   -0.386557   -0.259595   0.0014762
        6692   -0.386462   -0.259614   0.0014761
        6693   -0.386369   -0.259633    0.001476
        6694   -0.386275   -0.259652   0.0014759
        6695   -0.386181   -0.259671   0.0014758
        6696   -0.386087    -0.25969   0.0014757
        6697   -0.385994   -0.259709   0.0014756
        6698   -0.385906   -0.259727   0.0014755
        6699   -0.385817   -0.259746   0.0014754
        6700   -0.385726   -0.259765   0.0014753
        6701   -0.385636   -0.259784   0.0014752
        6702   -0.385547   -0.259803   0.0014751
        6703   -0.385459   -0.259821    0.001475
        6704   -0.385372    -0.25984   0.0014749
        6705   -0.385286   -0.259859   0.0014748
        6706   -0.385201   -0.259878  0.00147469
        6707   -0.385118   -0.259896  0.00147459
        6708   -0.385038   -0.259915  0.00147449
        6709   -0.384957   -0.259933  0.00147439
        6710   -0.384878   -0.259952  0.00147429
        6711     -0.3848   -0.259971  0.00147418
        6712   -0.384724   -0.259989  0.00147408
        6713    -0.38465   -0.260008  0.00147398
        6714   -0.384577   -0.260026  0.00147388
        6715   -0.384508   -0.260045  0.00147377
        6716   -0.384439   -0.260063  0.00147367
        6717   -0.384369   -0.260082  0.00147357
        6718   -0.384304     -0.2601  0.00147346
        6719    -0.38424   -0.260119  0.00147336
        6720   -0.384176   -0.260137  0.00147326
        6721   -0.384117   -0.260156  0.00147315
        6722   -0.384061   -0.260174  0.00147305
        6723   -0.384006   -0.260193  0.00147295
        6724   -0.383953   -0.260211  0.00147284
        6725   -0.383901    -0.26023  0.00147274
        6726   -0.383852   -0.260248  0.00147263
        6727   -0.383806   -0.260266  0.00147253
        6728   -0.383764   -0.260285  0.00147242
        6729   -0.383721   -0.260303  0.00147232
        6730   -0.383681   -0.260321  0.00147222
        6731   -0.383641    -0.26034  0.00147211
        6732   -0.383606   -0.260358  0.00147201
        6733   -0.383573   -0.260376   0.0014719
        6734   -0.383543   -0.260395   0.0014718
        6735   -0.383512   -0.260413  0.00147169
        6736   -0.383486   -0.260431  0.00147159
        6737   -0.383463   -0.260449  0.00147148
        6738   -0.383444   -0.260468  0.00147138
        6739   -0.383425   -0.260486  0.00147127
        6740   -0.383409   -0.260504  0.00147117
        6741   -0.383397   -0.260522  0.00147106
        6742   -0.383388   -0.260541  0.00147095
        6743   -0.383379   -0.260559  0.00147085
        6744   -0.383374   -0.260577  0.00147074
        6745   -0.383367   -0.260595  0.00147064
        6746   -0.383363   -0.260613  0.00147053
        6747   -0.383365   -0.260632  0.00147043
        6748   -0.383368    -0.26065  0.00147032
        6749    -0.38337   -0.260668  0.00147022
        6750   -0.383379   -0.260686  0.00147011
        6751   -0.383388   -0.260704  0.00147001
        6752   -0.383399   -0.260722   0.0014699
        6753   -0.383412   -0.260741   0.0014698
        6754   -0.383425   -0.260759  0.00146969
        6755   -0.383442   -0.260777  0.00146958
        6756   -0.383462   -0.260795  0.00146948
        6757   -0.383483   -0.260813  0.00146937
        6758   -0.383506   -0.260831  0.00146927
        6759    -0.38353    -0.26085  0.00146916
        6760   -0.383554   -0.260868  0.00146906
        6761   -0.383583   -0.260886  0.00146895
        6762   -0.383612   -0.260904  0.00146885
        6763   -0.383644   -0.260922  0.00146874
        6764   -0.383676    -0.26094  0.00146864
        6765   -0.383711   -0.260958  0.00146853
        6766   -0.383748   -0.260977  0.00146843
        6767   -0.383788   -0.260995  0.00146832
        6768   -0.383825   -0.261013  0.00146822
        6769   -0.383867   -0.261031  0.00146811
        6770   -0.383907   -0.261049  0.00146801
        6771   -0.383948   -0.261067   0.0014679
        6772   -0.383989   -0.261086   0.0014678
        6773   -0.384032   -0.261104   0.0014677
        6774   -0.384075   -0.261122  0.00146759
        6775   -0.384119    -0.26114  0.00146749
        6776   -0.384163   -0.261158  0.00146738
        6777   -0.384207   -0.261176  0.00146728
        6778   -0.384252   -0.261194  0.00146717
        6779   -0.384297   -0.261213  0.00146707
        6780    -0.38434   -0.261231  0.00146697
        6781   -0.384385   -0.261249  0.00146686
        6782   -0.384428   -0.261267  0.00146676
        6783   -0.384471   -0.261285  0.00146665
        6784   -0.384518   -0.261303  0.00146655
        6785    -0.38456   -0.261322  0.00146645
        6786   -0.384603    -0.26134  0.00146634
        6787   -0.384647   -0.261358  0.00146624
        6788   -0.384692   -0.261376  0.00146614
        6789   -0.384731   -0.261394  0.00146603
        6790   -0.384773   -0.261412  0.00146593
        6791   -0.384813   -0.261431  0.00146583
        6792   -0.384855   -0.261449  0.00146572
        6793   -0.384893   -0.261467  0.00146562
        6794    -0.38493   -0.261485  0.00146552
        6795   -0.384963   -0.261503  0.00146541
        6796   -0.384996   -0.261521  0.00146531
        6797   -0.385029    -0.26154  0.00146521
        6798   -0.385061   -0.261558  0.00146511
        6799   -0.385091   -0.261576    0.001465
        6800   -0.385117   -0.261594   0.0014649
        6801   -0.385145   -0.261612   0.0014648
        6802    -0.38517    -0.26163  0.00146469
        6803   -0.385196   -0.261649  0.00146459
        6804   -0.385216   -0.261667  0.00146449
        6805   -0.385236   -0.261685  0.00146439
        6806   -0.385254   -0.261703  0.00146428
        6807    -0.38527   -0.261721  0.00146418
        6808   -0.385284   -0.261739  0.00146408
        6809   -0.385299   -0.261758  0.00146398
        6810   -0.385309   -0.261776  0.00146387
        6811    -0.38532   -0.261794  0.00146377
        6812   -0.385331   -0.261812  0.00146367
        6813   -0.385335    -0.26183  0.00146357
        6814   -0.385339   -0.261848  0.00146346
        6815   -0.385336   -0.261866  0.00146336
        6816   -0.385336   -0.261884  0.00146326
        6817   -0.385332   -0.261903  0.00146316
        6818   -0.385325   -0.261921  0.00146305
