#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1169    -58.5908    -30.6919    0.306672
        1170     -58.684    -30.7158    0.307341
        1171    -58.7756    -30.7398    0.308012
        1172    -58.8684    -30.7638    0.308683
        1173    -58.9611    -30.7878    0.309354
        1174    -59.0536    -30.8119    0.310026
        1175    -59.1458     -30.836    0.310698
        1176    -59.2378    -30.8602    0.311372
        1177    -59.3296    -30.8843    0.312045
        1178     -59.421    -30.9086    0.312719
        1179    -59.5122    -30.9328    0.313394
        1180    -59.6032    -30.9571    0.314068
        1181    -59.6938    -30.9815    0.314744
        1182    -59.7856    -31.0058    0.315419
        1183    -59.8755    -31.0302    0.316095
        1184    -59.9652    -31.0547    0.316772
        1185    -60.0544    -31.0791    0.317448
        1186    -60.1432    -31.1036    0.318125
        1187    -60.2317    -31.1282    0.318802
        1188    -60.3197    -31.1528    0.319479
        1189    -60.4073    -31.1774    0.320157
        1190    -60.4945     -31.202    0.320834
        1191    -60.5827    -31.2267    0.321512
        1192    -60.6688    -31.2514    0.322189
        1193    -60.7545    -31.2761    0.322867
        1194    -60.8397    -31.3009    0.323545
        1195    -60.9258    -31.3256    0.324222
        1196    -61.0098    -31.3505      0.3249
        1197    -61.0932    -31.3753    0.325577
        1198    -61.1776    -31.4002    0.326254
        1199    -61.2597    -31.4251    0.326931
        1200    -61.3412      -31.45    0.327608
        1201     -61.422     -31.475    0.328284
        1202    -61.5022       -31.5     0.32896
        1203    -61.5846     -31.525    0.329636
        1204    -61.6632      -31.55    0.330311
        1205    -61.7426    -31.5751    0.330986
        1206    -61.8196    -31.6001     0.33166
        1207    -61.8973    -31.6252    0.332334
        1208    -61.9742    -31.6504    0.333007
        1209    -62.0501    -31.6755     0.33368
        1210    -62.1236    -31.7007    0.334352
        1211    -62.1961    -31.7258    0.335022
        1212    -62.2677     -31.751    0.335692
        1213    -62.3382    -31.7763    0.336361
        1214    -62.4077    -31.8015    0.337029
        1215     -62.476    -31.8267    0.337696
        1216    -62.5448     -31.852    0.338362
        1217    -62.6109    -31.8773    0.339027
        1218    -62.6743    -31.9026     0.33969
        1219    -62.7379    -31.9279    0.340352
        1220    -62.8003    -31.9532    0.341012
        1221    -62.8614    -31.9785    0.341671
        1222    -62.9211    -32.0038    0.342329
        1223    -62.9795    -32.0291    0.342984
        1224    -63.0379    -32.0545    0.343638
        1225    -63.0934    -32.0798    0.344291
        1226    -63.1473    -32.1051    0.344941
        1227    -63.1997    -32.1305     0.34559
        1228    -63.2504    -32.1558    0.346236
        1229    -63.2995    -32.1812    0.346881
        1230    -63.3469    -32.2065    0.347523
        1231    -63.3926    -32.2318    0.348163
        1232    -63.4364    -32.2572      0.3488
        1233    -63.4769    -32.2825    0.349435
        1234    -63.5169    -32.3078    0.350067
        1235    -63.5551    -32.3331    0.350697
        1236    -63.5911    -32.3584    0.351324
        1237    -63.6252    -32.3837    0.351948
        1238     -63.657    -32.4089    0.352569
        1239    -63.6898    -32.4342    0.353188
        1240    -63.7172    -32.4594    0.353803
        1241    -63.7424    -32.4846    0.354414
        1242    -63.7651    -32.5098    0.355023
        1243    -63.7854     -32.535    0.355628
        1244    -63.8031    -32.5601    0.356229
        1245    -63.8183    -32.5852    0.356826
        1246    -63.8309    -32.6103     0.35742
        1247    -63.8407    -32.6353     0.35801
        1248    -63.8477    -32.6603    0.358596
        1249    -63.8518    -32.6853    0.359177
        1250    -63.8546    -32.7102    0.359754
        1251    -63.8528    -32.7351    0.360327
        1252    -63.8494      -32.76    0.360895
        1253    -63.8412    -32.7848    0.361458
        1254    -63.8298    -32.8095    0.362017
        1255    -63.8182    -32.8343    0.362571
        1256       -63.8    -32.8589    0.363119
        1257    -63.7767    -32.8835    0.363663
        1258    -63.7498     -32.908      0.3642
        1259    -63.7208    -32.9325    0.364732
        1260    -63.6894    -32.9569    0.365259
        1261    -63.6527    -32.9813    0.365779
        1262    -63.6103    -33.0055    0.366294
        1263    -63.5655    -33.0297    0.366802
        1264    -63.5164    -33.0539    0.367304
        1265     -63.463    -33.0779      0.3678
        1266    -63.4067    -33.1018    0.368288
        1267    -63.3443    -33.1257     0.36877
        1268    -63.2758    -33.1495    0.369245
        1269    -63.2041    -33.1732    0.369713
        1270     -63.129    -33.1968    0.370174
        1271     -63.049    -33.2203    0.370627
        1272    -62.9623    -33.2436    0.371072
        1273    -62.8689    -33.2669     0.37151
        1274    -62.7716    -33.2901    0.371939
        1275    -62.6674    -33.3131    0.372361
        1276    -62.5606     -33.336    0.372774
        1277    -62.4466    -33.3588    0.373178
        1278    -62.3267    -33.3815    0.373574
        1279    -62.2024     -33.404    0.373961
        1280    -62.0719    -33.4264    0.374339
        1281    -61.9321    -33.4487    0.374707
        1282    -61.7875    -33.4708    0.375066
        1283    -61.6363    -33.4927    0.375416
        1284    -61.4784    -33.5145    0.375756
        1285    -61.3137    -33.5362    0.376086
        1286     -61.142    -33.5576    0.376405
        1287    -60.9647    -33.5789    0.376715
        1288    -60.7802       -33.6    0.377014
        1289    -60.5867     -33.621    0.377302
        1290    -60.3856    -33.6417     0.37758
        1291    -60.1768    -33.6623    0.377846
        1292    -59.9602    -33.6826    0.378102
        1293     -59.737    -33.7028    0.378346
        1294    -59.5056    -33.7227    0.378579
        1295    -59.2644    -33.7424      0.3788
        1296    -59.0146    -33.7619    0.379009
        1297    -58.7562    -33.7812    0.379206
        1298    -58.4889    -33.8003    0.379392
        1299    -58.2127     -33.819    0.379565
        1300    -57.9273    -33.8376    0.379726
        1301    -57.6326    -33.8559    0.379874
        1302    -57.3301    -33.8739     0.38001
        1303    -57.0163    -33.8917    0.380133
        1304    -56.6943    -33.9092    0.380243
        1305    -56.3609    -33.9264    0.380341
        1306    -56.0189    -33.9433    0.380426
        1307    -55.6652    -33.9599    0.380498
        1308    -55.3026    -33.9762    0.380556
        1309     -54.928    -33.9922    0.380602
        1310    -54.5427    -34.0079    0.380635
        1311    -54.1467    -34.0233    0.380654
        1312    -53.7381    -34.0383    0.380661
        1313      -53.32     -34.053    0.380654
        1314    -52.8907    -34.0673    0.380634
        1315    -52.4501    -34.0813    0.380601
        1316    -51.9965    -34.0949    0.380555
        1317     -51.533    -34.1082    0.380497
        1318    -51.0577     -34.121    0.380425
        1319    -50.5723    -34.1335    0.380341
        1320    -50.0735    -34.1456    0.380245
        1321    -49.5627    -34.1572    0.380136
        1322    -49.0384    -34.1685    0.380015
        1323    -48.5037    -34.1793    0.379882
        1324    -47.9568    -34.1897    0.379738
        1325    -47.3962    -34.1997    0.379582
        1326     -46.825    -34.2092    0.379415
        1327      -46.24    -34.2183    0.379238
        1328    -45.6444    -34.2269     0.37905
        1329    -45.0365     -34.235    0.378852
        1330     -44.418    -34.2427    0.378644
        1331    -43.7858    -34.2498    0.378427
        1332    -43.1416    -34.2565    0.378202
        1333    -42.4883    -34.2627    0.377969
        1334      -41.82    -34.2684    0.377728
        1335    -41.1383    -34.2735     0.37748
        1336    -40.4465    -34.2781    0.377226
        1337    -39.7445    -34.2822    0.376966
        1338    -39.0296    -34.2858    0.376701
        1339    -38.3018    -34.2888    0.376431
        1340     -37.563    -34.2912    0.376158
        1341    -36.8134    -34.2931    0.375883
        1342    -36.0561    -34.2944    0.375605
        1343     -35.287    -34.2951    0.375326
        1344    -34.5078    -34.2953    0.375047
        1345    -33.7189    -34.2949    0.374768
        1346     -32.922    -34.2939    0.374491
        1347    -32.1161    -34.2922    0.374217
        1348    -31.2999      -34.29    0.373946
        1349    -30.4739    -34.2872    0.373679
        1350    -29.6416    -34.2837    0.373418
        1351    -28.8019    -34.2797    0.373164
        1352    -27.9553     -34.275    0.372917
        1353    -27.1007    -34.2697    0.372679
        1354    -26.2418    -34.2638    0.372451
        1355    -25.3776    -34.2572    0.372234
        1356    -24.5101      -34.25    0.372029
        1357    -23.6354    -34.2422    0.371837
        1358    -22.7573    -34.2338    0.371659
        1359    -21.8778    -34.2247    0.371497
        1360    -20.9961    -34.2149    0.371351
        1361    -20.1129    -34.2046    0.371223
        1362     -19.229    -34.1936    0.371113
        1363     -18.345     -34.182    0.371023
        1364    -17.4617    -34.1697    0.370953
        1365    -16.5799    -34.1568    0.370905
        1366    -15.6988    -34.1433     0.37088
        1367    -14.8224    -34.1292    0.370878
        1368    -13.9482    -34.1144      0.3709
        1369    -13.0803     -34.099    0.370947
        1370     -12.218    -34.0831     0.37102
        1371    -11.3619    -34.0665    0.371119
        1372    -10.5146    -34.0493    0.371246
        1373    -9.67381    -34.0316    0.371399
        1374    -8.84187    -34.0132    0.371581
        1375    -8.01964    -33.9943    0.371792
        1376    -7.20948    -33.9749    0.372031
        1377    -6.40915    -33.9549    0.372299
        1378    -5.62098    -33.9343    0.372596
        1379     -4.8458    -33.9132    0.372922
        1380    -4.08283    -33.8916    0.373278
        1381    -3.33593    -33.8695    0.373663
        1382    -2.60583    -33.8468    0.374077
        1383    -1.88866    -33.8237    0.374519
        1384    -1.19125    -33.8002     0.37499
        1385   -0.509672    -33.7761    0.375489
        1386    0.153907    -33.7516    0.376015
        1387    0.798876    -33.7267    0.376568
        1388     1.42466    -33.7014    0.377148
        1389     2.03073    -33.6757    0.377752
        1390     2.61965    -33.6496    0.378382
        1391     3.18481    -33.6231    0.379036
        1392     3.72889    -33.5963    0.379712
        1393     4.25149    -33.5691     0.38041
        1394      4.7523    -33.5416    0.381129
        1395     5.23102    -33.5138    0.381868
        1396     5.68589    -33.4857    0.382626
        1397     6.11977    -33.4574    0.383401
        1398     6.52946    -33.4288    0.384192
        1399     6.91792    -33.3999    0.384998
        1400     7.28358    -33.3709    0.385818
        1401     7.62488    -33.3416    0.386651
        1402     7.94648    -33.3122    0.387495
        1403      8.2454    -33.2825    0.388349
        1404     8.52023    -33.2528    0.389212
        1405     8.77269    -33.2228    0.390083
        1406     9.00299    -33.1928     0.39096
        1407     9.21139    -33.1627    0.391842
        1408     9.39667    -33.1324    0.392728
        1409     9.56068    -33.1021    0.393616
        1410     9.70535    -33.0718    0.394506
        1411     9.82954    -33.0414    0.395396
        1412      9.9337    -33.0109    0.396286
        1413     10.0183    -32.9805    0.397174
        1414     10.0838      -32.95    0.398059
        1415     10.1308    -32.9196     0.39894
        1416     10.1597    -32.8892    0.399817
        1417     10.1697    -32.8588    0.400688
        1418     10.1643    -32.8284    0.401552
        1419     10.1442    -32.7982     0.40241
        1420     10.1053    -32.7679    0.403259
        1421     10.0498    -32.7378    0.404099
        1422     9.98142    -32.7078     0.40493
        1423      9.9023    -32.6778    0.405752
        1424     9.80844     -32.648    0.406562
        1425     9.70202    -32.6183    0.407362
        1426     9.58212    -32.5887    0.408149
        1427     9.45244    -32.5592    0.408925
        1428      9.3105    -32.5299    0.409689
        1429     9.15846    -32.5007    0.410439
        1430     8.99844    -32.4717    0.411177
        1431     8.82947    -32.4428    0.411901
        1432     8.65214    -32.4141    0.412612
        1433     8.46698    -32.3856    0.413309
        1434     8.27454    -32.3573    0.413993
        1435     8.07532    -32.3291    0.414662
        1436     7.86982    -32.3011    0.415317
        1437     7.65699    -32.2733    0.415958
        1438     7.44034    -32.2457    0.416584
        1439     7.22031    -32.2182    0.417197
        1440     6.99425     -32.191    0.417795
        1441     6.76254     -32.164    0.418378
        1442     6.52862    -32.1371    0.418948
        1443      6.2913    -32.1105    0.419503
        1444      6.0509    -32.0841    0.420044
        1445     5.80773    -32.0579    0.420571
        1446     5.56206    -32.0318    0.421084
        1447     5.31414     -32.006    0.421583
        1448     5.06113    -31.9804    0.422069
        1449     4.80939    -31.9551     0.42254
        1450     4.55605    -31.9299    0.422999
        1451     4.30279    -31.9049    0.423443
        1452     4.04979    -31.8801    0.423875
        1453     3.79255    -31.8556    0.424294
        1454     3.53273    -31.8312      0.4247
        1455     3.27657    -31.8071    0.425093
        1456     3.01646    -31.7832    0.425473
        1457     2.75556    -31.7595    0.425841
        1458      2.4939     -31.736    0.426196
        1459     2.23305    -31.7127     0.42654
        1460     1.96998    -31.6897    0.426871
        1461     1.70621    -31.6668     0.42719
        1462     1.44176    -31.6441    0.427498
        1463     1.17815    -31.6217    0.427794
        1464    0.909201    -31.5995    0.428079
        1465     0.64104    -31.5775    0.428352
        1466    0.375164    -31.5557    0.428614
        1467    0.108457    -31.5341    0.428865
        1468    -0.15913    -31.5127    0.429105
        1469   -0.429186    -31.4916    0.429334
        1470   -0.700236    -31.4706    0.429553
        1471   -0.972343    -31.4499    0.429761
        1472    -1.24557    -31.4294    0.429958
        1473    -1.51999    -31.4091    0.430146
        1474    -1.79567     -31.389    0.430323
        1475    -2.07267    -31.3691     0.43049
        1476    -2.35108    -31.3494    0.430647
        1477    -2.63096      -31.33    0.430794
        1478    -2.91391    -31.3108    0.430931
        1479    -3.19694    -31.2918    0.431059
        1480    -3.48011     -31.273    0.431177
        1481    -3.76963    -31.2544    0.431286
        1482    -4.05942    -31.2361    0.431385
        1483    -4.34953    -31.2179    0.431475
        1484     -4.6431       -31.2    0.431555
        1485     -4.9371    -31.1823    0.431627
        1486    -5.23159    -31.1649     0.43169
        1487    -5.52967    -31.1476    0.431743
        1488    -5.83139    -31.1306    0.431788
        1489    -6.13371    -31.1138    0.431825
        1490     -6.4382    -31.0973    0.431852
        1491    -6.74489    -31.0809    0.431871
        1492    -7.05225    -31.0648    0.431882
        1493    -7.36185    -31.0489    0.431885
        1494    -7.67369    -31.0333    0.431879
        1495    -7.98931    -31.0179    0.431865
        1496    -8.30718    -31.0027    0.431843
        1497    -8.62883    -30.9878    0.431813
        1498    -8.95117    -30.9731    0.431775
        1499    -9.27726    -30.9586     0.43173
        1500    -9.60554    -30.9443    0.431677
        1501    -9.93445    -30.9303    0.431616
        1502     -10.267    -30.9166    0.431548
        1503    -10.6002    -30.9031    0.431472
        1504    -10.9353    -30.8898     0.43139
        1505    -11.2725    -30.8768      0.4313
        1506    -11.6116     -30.864    0.431203
        1507    -11.9526    -30.8514    0.431099
        1508    -12.2985    -30.8391    0.430989
        1509    -12.6415    -30.8271    0.430872
        1510    -12.9877    -30.8152    0.430749
        1511    -13.3354    -30.8037    0.430619
        1512    -13.6847    -30.7924    0.430483
        1513    -14.0384    -30.7813    0.430341
        1514    -14.3903    -30.7705    0.430193
        1515    -14.7449    -30.7599    0.430039
        1516    -15.0991    -30.7495    0.429879
        1517    -15.4542    -30.7395    0.429714
        1518    -15.8117    -30.7296    0.429544
        1519    -16.1684      -30.72    0.429368
        1520    -16.5256    -30.7107    0.429187
        1521    -16.8833    -30.7016    0.429001
        1522    -17.2412    -30.6928     0.42881
        1523    -17.5993    -30.6842    0.428615
        1524    -17.9575    -30.6758    0.428415
        1525    -18.3154    -30.6677    0.428211
        1526    -18.6715    -30.6599    0.428002
        1527    -19.0287    -30.6522     0.42779
        1528    -19.3852    -30.6449    0.427573
        1529    -19.7424    -30.6377    0.427353
        1530    -20.0955    -30.6308    0.427129
        1531    -20.4491    -30.6242    0.426902
        1532    -20.8012    -30.6178    0.426672
        1533    -21.1518    -30.6116    0.426438
        1534    -21.5007    -30.6057    0.426201
        1535    -21.8476       -30.6    0.425962
        1536    -22.1925    -30.5945     0.42572
        1537    -22.5365    -30.5892    0.425475
        1538    -22.8765    -30.5842    0.425228
        1539    -23.2153    -30.5794    0.424979
        1540    -23.5497    -30.5749    0.424727
        1541    -23.8809    -30.5705    0.424474
        1542    -24.2088    -30.5664    0.424218
        1543    -24.5315    -30.5625    0.423962
        1544    -24.8506    -30.5588    0.423703
        1545    -25.1672    -30.5553    0.423443
        1546    -25.4796     -30.552    0.423182
        1547    -25.7892    -30.5489     0.42292
        1548    -26.0927    -30.5461    0.422656
        1549    -26.3913    -30.5434    0.422392
        1550     -26.685    -30.5409    0.422127
        1551    -26.9734    -30.5386    0.421861
        1552    -27.2548    -30.5365    0.421594
        1553    -27.5306    -30.5345    0.421327
        1554    -27.8021    -30.5328     0.42106
        1555    -28.0675    -30.5312    0.420792
        1556    -28.3251    -30.5298    0.420524
        1557    -28.5793    -30.5285    0.420256
        1558    -28.8238    -30.5274    0.419987
        1559     -29.063    -30.5265    0.419719
        1560    -29.2951    -30.5257    0.419451
        1561      -29.52    -30.5251    0.419183
        1562    -29.7375    -30.5246    0.418915
        1563    -29.9474    -30.5242    0.418647
        1564    -30.1494    -30.5239    0.418379
        1565    -30.3435    -30.5238    0.418112
        1566    -30.5294    -30.5238    0.417845
        1567     -30.707     -30.524    0.417578
        1568    -30.8777    -30.5242    0.417312
        1569    -31.0382    -30.5245    0.417046
        1570    -31.1899    -30.5249    0.416781
        1571    -31.3341    -30.5254    0.416516
        1572    -31.4677     -30.526    0.416251
        1573     -31.592    -30.5267    0.415987
        1574     -31.707    -30.5275    0.415723
        1575    -31.8124    -30.5283     0.41546
        1576    -31.9036    -30.5292    0.415198
        1577    -31.9895    -30.5301    0.414935
        1578    -32.0641    -30.5311    0.414674
        1579    -32.1317    -30.5321    0.414412
        1580    -32.1876    -30.5331    0.414151
        1581    -32.2332    -30.5342    0.413891
        1582    -32.2685    -30.5353     0.41363
        1583    -32.2934    -30.5364    0.413371
        1584    -32.3062    -30.5375    0.413111
        1585      -32.31    -30.5386    0.412852
        1586     -32.303    -30.5397    0.412593
        1587    -32.2838    -30.5408    0.412335
        1588    -32.2537    -30.5419    0.412077
        1589    -32.2143     -30.543    0.411819
        1590    -32.1638     -30.544    0.411561
        1591    -32.1024     -30.545    0.411303
        1592    -32.0284    -30.5459    0.411046
        1593    -31.9433    -30.5468    0.410789
        1594    -31.8486    -30.5476    0.410532
        1595    -31.7427    -30.5484    0.410275
        1596    -31.6241     -30.549    0.410019
        1597    -31.4973    -30.5496    0.409762
        1598    -31.3578    -30.5501    0.409506
        1599    -31.2085    -30.5505     0.40925
        1600    -31.0465    -30.5508    0.408995
        1601    -30.8732    -30.5511    0.408739
        1602    -30.6872    -30.5511    0.408484
        1603    -30.4899    -30.5511    0.408229
        1604    -30.2844    -30.5509    0.407975
        1605    -30.0662    -30.5506    0.407721
        1606    -29.8368    -30.5502    0.407467
        1607    -29.5963    -30.5496    0.407214
        1608    -29.3462    -30.5488    0.406962
        1609    -29.0835    -30.5479     0.40671
        1610    -28.8098    -30.5469    0.406458
        1611    -28.5251    -30.5456    0.406208
        1612    -28.2295    -30.5442    0.405959
        1613    -27.9214    -30.5425     0.40571
        1614    -27.6042    -30.5407    0.405463
        1615    -27.2777    -30.5387    0.405217
        1616     -26.939    -30.5365    0.404972
        1617    -26.5929     -30.534    0.404729
        1618    -26.2331    -30.5314    0.404488
        1619    -25.8646    -30.5285    0.404248
        1620    -25.4842    -30.5254    0.404011
        1621    -25.0935     -30.522    0.403775
        1622    -24.6928    -30.5184    0.403542
        1623    -24.2821    -30.5146    0.403312
        1624    -23.8631    -30.5105    0.403084
        1625    -23.4312    -30.5061     0.40286
        1626    -22.9913    -30.5015    0.402639
        1627    -22.5418    -30.4966    0.402421
        1628     -22.083    -30.4915    0.402207
        1629    -21.6149     -30.486    0.401997
        1630    -21.1393    -30.4803    0.401791
        1631    -20.6516    -30.4742     0.40159
        1632    -20.1567    -30.4679    0.401394
        1633    -19.6516    -30.4613    0.401203
        1634    -19.1411    -30.4544    0.401017
        1635    -18.6208    -30.4471    0.400837
        1636    -18.0938    -30.4396    0.400663
        1637    -17.5558    -30.4317    0.400496
        1638      -17.01    -30.4235    0.400335
        1639    -16.4581     -30.415    0.400181
        1640    -15.8988    -30.4061    0.400035
        1641    -15.3322     -30.397    0.399897
        1642    -14.7571    -30.3874    0.399767
        1643    -14.1766    -30.3776    0.399645
        1644    -13.5895    -30.3674    0.399532
        1645    -12.9959    -30.3568    0.399429
        1646    -12.3977    -30.3459    0.399335
        1647    -11.7934    -30.3346    0.399252
        1648    -11.1818     -30.323    0.399179
        1649    -10.5646     -30.311    0.399116
        1650    -9.94054    -30.2987    0.399065
        1651    -9.31288     -30.286    0.399026
        1652    -8.68033    -30.2729    0.398999
        1653    -8.04314    -30.2594    0.398984
        1654    -7.40153    -30.2456    0.398982
        1655    -6.75577    -30.2314    0.398993
        1656     -6.1061    -30.2169    0.399018
        1657    -5.45278    -30.2019    0.399057
        1658    -4.79607    -30.1866    0.399111
        1659    -4.13624    -30.1709    0.399179
        1660    -3.47355    -30.1548    0.399262
        1661    -2.80827    -30.1383    0.399361
        1662    -2.14224    -30.1215    0.399476
        1663    -1.47266    -30.1043    0.399607
        1664    -0.80136    -30.0867    0.399755
        1665   -0.128635    -30.0687    0.399919
        1666     0.54521    -30.0503    0.400101
        1667      1.2214    -30.0315    0.400301
        1668     1.89654    -30.0124    0.400518
        1669     2.57032    -29.9929    0.400754
        1670     3.24547     -29.973    0.401008
        1671     3.92011    -29.9527     0.40128
        1672     4.59083     -29.932    0.401572
        1673     5.26342     -29.911    0.401882
        1674     5.93445    -29.8896    0.402212
        1675     6.60353    -29.8678    0.402562
        1676     7.27029    -29.8456    0.402931
        1677     7.93434    -29.8231     0.40332
        1678     8.59527    -29.8002    0.403729
        1679     9.25268    -29.7769    0.404158
        1680     9.90461    -29.7533    0.404607
        1681     10.5537    -29.7293    0.405076
        1682      11.198     -29.705    0.405566
        1683     11.8385    -29.6803    0.406075
        1684     12.4718    -29.6553    0.406605
        1685     13.0988    -29.6299    0.407154
        1686     13.7192    -29.6042    0.407724
        1687     14.3324    -29.5782    0.408313
        1688     14.9378    -29.5518    0.408922
        1689     15.5366    -29.5251     0.40955
        1690     16.1267    -29.4981    0.410198
        1691     16.7044    -29.4708    0.410864
        1692     17.2738    -29.4431    0.411549
        1693     17.8328    -29.4152    0.412252
        1694     18.3778     -29.387    0.412973
        1695     18.9144    -29.3585    0.413712
        1696     19.4374    -29.3297    0.414467
        1697     19.9492    -29.3007    0.415239
        1698     20.4477    -29.2714    0.416027
        1699     20.9324    -29.2418     0.41683
        1700     21.4042     -29.212    0.417648
        1701     21.8594     -29.182     0.41848
        1702      22.299    -29.1518    0.419326
        1703     22.7224    -29.1213    0.420185
        1704     23.1289    -29.0907    0.421055
        1705      23.518    -29.0598    0.421938
        1706     23.8892    -29.0288     0.42283
        1707     24.2418    -28.9976    0.423733
        1708     24.5754    -28.9662    0.424644
        1709     24.8877    -28.9347    0.425563
        1710     25.1814     -28.903    0.426489
        1711     25.4544    -28.8713    0.427421
        1712     25.7077    -28.8394    0.428359
        1713     25.9378    -28.8074    0.429301
        1714     26.1458    -28.7753    0.430246
        1715     26.3312    -28.7432    0.431193
        1716     26.4936     -28.711    0.432142
        1717     26.6327    -28.6788    0.433091
        1718     26.7481    -28.6465    0.434039
        1719     26.8394    -28.6142    0.434985
        1720     26.9034     -28.582    0.435928
        1721     26.9474    -28.5497    0.436867
        1722     26.9651    -28.5175    0.437801
        1723     26.9594    -28.4853    0.438729
        1724     26.9271    -28.4531    0.439651
        1725      26.868    -28.4211    0.440564
        1726     26.7852    -28.3891    0.441468
        1727     26.6771    -28.3572    0.442362
        1728     26.5437    -28.3254    0.443246
        1729     26.3851    -28.2938    0.444118
        1730     26.2014    -28.2623    0.444977
        1731     25.9943    -28.2309    0.445822
        1732     25.7625    -28.1997    0.446653
        1733     25.5046    -28.1688    0.447469
        1734     25.2208     -28.138    0.448269
        1735     24.9147    -28.1074    0.449053
        1736     24.5864     -28.077    0.449819
        1737     24.2335    -28.0469    0.450567
        1738     23.8577    -28.0171    0.451296
        1739     23.4581    -27.9875    0.452006
        1740     23.0428    -27.9581    0.452697
        1741     22.6015    -27.9291    0.453367
        1742     22.1411    -27.9003    0.454017
        1743      21.659    -27.8719    0.454646
        1744     21.1574    -27.8438    0.455254
        1745     20.6369     -27.816     0.45584
        1746     20.0967    -27.7886    0.456404
        1747      19.539    -27.7615    0.456946
        1748      18.966    -27.7348    0.457466
        1749      18.377    -27.7084    0.457964
        1750     17.7742    -27.6824    0.458439
        1751     17.1553    -27.6568    0.458892
        1752     16.5226    -27.6316    0.459322
        1753     15.8784    -27.6068     0.45973
        1754     15.2205    -27.5823    0.460116
        1755     14.5512    -27.5583     0.46048
        1756     13.8697    -27.5347    0.460822
        1757     13.1798    -27.5116    0.461142
        1758      12.481    -27.4888     0.46144
        1759     11.7739    -27.4665    0.461717
        1760     11.0609    -27.4446    0.461973
        1761     10.3396    -27.4231    0.462209
        1762     9.61401    -27.4021    0.462425
        1763     8.88017    -27.3815     0.46262
        1764       8.145    -27.3614    0.462796
        1765     7.40618    -27.3417    0.462953
        1766     6.66288    -27.3225    0.463091
        1767     5.91737    -27.3036    0.463211
        1768      5.1688    -27.2853    0.463313
        1769     4.42093    -27.2674    0.463397
        1770     3.67134    -27.2499    0.463465
        1771     2.92376    -27.2328    0.463516
        1772     2.17728    -27.2162    0.463552
        1773     1.43096    -27.2001    0.463572
        1774    0.686942    -27.1844    0.463577
        1775  -0.0526744    -27.1691    0.463568
        1776   -0.788872    -27.1542    0.463545
        1777    -1.52112    -27.1398    0.463508
        1778    -2.24737    -27.1258    0.463459
        1779     -2.9702    -27.1122    0.463397
        1780    -3.68761    -27.0991    0.463324
        1781    -4.39915    -27.0863    0.463239
        1782    -5.10745     -27.074    0.463143
        1783    -5.80441    -27.0621    0.463037
        1784     -6.4958    -27.0505    0.462921
        1785    -7.17968    -27.0394    0.462795
        1786    -7.85571    -27.0287    0.462661
        1787    -8.52201    -27.0183    0.462518
        1788    -9.17979    -27.0083    0.462367
        1789    -9.83027    -26.9987    0.462208
        1790    -10.4716    -26.9895    0.462042
        1791    -11.1036    -26.9806    0.461869
        1792     -11.729    -26.9721     0.46169
        1793    -12.3415    -26.9639    0.461504
        1794    -12.9407    -26.9561    0.461313
        1795    -13.5327    -26.9486    0.461117
        1796    -14.1142    -26.9415    0.460916
        1797     -14.685    -26.9347     0.46071
        1798    -15.2449    -26.9282    0.460499
        1799    -15.7937     -26.922    0.460285
        1800    -16.3328    -26.9161    0.460067
        1801    -16.8561    -26.9105    0.459845
        1802    -17.3709    -26.9052     0.45962
        1803    -17.8742    -26.9002    0.459393
        1804    -18.3643    -26.8955    0.459163
        1805    -18.8442     -26.891     0.45893
        1806    -19.3137    -26.8868    0.458695
        1807    -19.7698    -26.8829    0.458458
        1808    -20.2155    -26.8792    0.458219
        1809    -20.6476    -26.8758    0.457979
        1810    -21.0692    -26.8726    0.457737
        1811    -21.4771    -26.8696    0.457494
        1812    -21.8729    -26.8668     0.45725
        1813    -22.2565    -26.8643    0.457005
        1814    -22.6265    -26.8619    0.456759
        1815    -22.9858    -26.8598    0.456512
        1816     -23.333    -26.8579    0.456265
        1817     -23.668    -26.8561    0.456017
        1818     -23.994    -26.8545    0.455769
        1819    -24.3064    -26.8531    0.455521
        1820    -24.6037    -26.8519    0.455272
        1821    -24.8906    -26.8508    0.455023
        1822    -25.1655    -26.8499    0.454774
        1823     -25.427    -26.8491    0.454526
        1824    -25.6783    -26.8485    0.454277
        1825    -25.9194     -26.848    0.454028
        1826    -26.1473    -26.8476     0.45378
        1827    -26.3636    -26.8473    0.453532
        1828    -26.5671    -26.8472    0.453283
        1829    -26.7607    -26.8471    0.453036
        1830    -26.9431    -26.8472    0.452788
        1831     -27.116    -26.8473    0.452541
        1832    -27.2764    -26.8475    0.452294
        1833     -27.426    -26.8479    0.452047
        1834    -27.5665    -26.8482    0.451801
        1835    -27.6965    -26.8487    0.451555
        1836    -27.8131    -26.8492    0.451309
        1837    -27.9211    -26.8498    0.451064
        1838    -28.0191    -26.8505    0.450819
        1839    -28.1073    -26.8511    0.450574
        1840    -28.1874    -26.8519     0.45033
        1841    -28.2566    -26.8526    0.450086
        1842    -28.3182    -26.8534    0.449842
        1843    -28.3693    -26.8542    0.449599
        1844    -28.4116    -26.8551    0.449356
        1845    -28.4454     -26.856    0.449113
        1846    -28.4694    -26.8568    0.448871
        1847    -28.4838    -26.8577    0.448629
        1848    -28.4935    -26.8586    0.448387
