#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         152     1.39314     1.39316  4.8202e-07
         153     1.39314     1.39316 4.92797e-07
         154     1.39314     1.39316 5.02948e-07
         155     1.39314     1.39316 5.12528e-07
         156     1.39314     1.39316 5.25056e-07
         157     1.39313     1.39316 5.40598e-07
         158     1.39313     1.39316  5.5516e-07
         159     1.39313     1.39316 5.72636e-07
         160     1.39313     1.39316 5.88991e-07
         161     1.39313     1.39316 6.04329e-07
         162     1.39313     1.39316 6.18741e-07
         163     1.39313     1.39316 6.32319e-07
         164     1.39313     1.39316 6.48531e-07
         165     1.39313     1.39316 6.63787e-07
         166     1.39313     1.39316 6.81601e-07
         167     1.39312     1.39316 7.01921e-07
         168     1.39312     1.39316 7.20976e-07
         169     1.39312     1.39315 7.38892e-07
         170     1.39312     1.39315 7.55771e-07
         171     1.39312     1.39315 7.71695e-07
         172     1.39312     1.39315 7.86748e-07
         173     1.39312     1.39315 8.00998e-07
         174     1.39312     1.39315 8.14503e-07
         175     1.39312     1.39315 8.27313e-07
         176     1.39312     1.39315  8.3948e-07
         177     1.39312     1.39315 8.51045e-07
         178     1.39312     1.39315 8.64676e-07
         179     1.39312     1.39315 8.77629e-07
         180     1.39312     1.39315 8.89946e-07
         181     1.39312     1.39315 9.04256e-07
         182     1.39311     1.39315 9.23417e-07
         183     1.39311     1.39315 9.44501e-07
         184     1.39311     1.39315 9.64445e-07
         185     1.39311     1.39315  9.8623e-07
         186     1.39311     1.39315 1.00685e-06
         187     1.39311     1.39315 1.02638e-06
         188     1.39311     1.39315 1.04492e-06
         189     1.39311     1.39315 1.06254e-06
         190      1.3931     1.39315 1.08461e-06
         191      1.3931     1.39315 1.10831e-06
         192      1.3931     1.39315 1.13357e-06
         193      1.3931     1.39315 1.16032e-06
         194      1.3931     1.39315 1.18564e-06
         195     1.39309     1.39315  1.2124e-06
         196     1.39309     1.39315 1.23775e-06
         197     1.39309     1.39315 1.26182e-06
         198     1.39309     1.39315 1.28468e-06
         199     1.39309     1.39315 1.30895e-06
         200     1.39309     1.39315 1.33202e-06
         201     1.39309     1.39315 1.35645e-06
         202     1.39309     1.39315  1.3797e-06
         203     1.39309     1.39315 1.40184e-06
         204     1.39309     1.39315 1.42529e-06
         205     1.39309     1.39315 1.44765e-06
         206     1.39308     1.39315 1.47127e-06
         207     1.39308     1.39315  1.4938e-06
         208     1.39308     1.39315 1.51531e-06
         209     1.39308     1.39315 1.53804e-06
         210     1.39308     1.39315 1.55976e-06
         211     1.39308     1.39314 1.58051e-06
         212     1.39308     1.39314 1.60246e-06
         213     1.39308     1.39314 1.62556e-06
         214     1.39308     1.39314 1.64764e-06
         215     1.39308     1.39314 1.66878e-06
         216     1.39307     1.39314 1.69311e-06
