5.50138	0
5.62704	0.125662
5.46176	0.180503
5.47945	0.128855
5.41448	0.119092
5.4219	0.0975212
5.42705	0.082581
5.48894	0.0945768
5.47243	0.0850273
5.46517	0.0763966
5.43132	0.0769486
5.42277	0.0707622
5.41885	0.0652094
5.42478	0.0606621
5.40919	0.0585849
5.38025	0.0619728
5.39075	0.0591532
5.36591	0.0610515
5.36913	0.0578383
5.35806	0.0559761
5.35624	0.0532748
5.35381	0.0508538
5.34883	0.0488466
5.35528	0.0472102
5.36473	0.0462576
5.35962	0.0447366
5.37948	0.0474092
5.37479	0.045925
5.37786	0.0444197
5.38223	0.0431357
5.38203	0.0417215
5.37953	0.040474
5.38353	0.0394322
5.38497	0.0382819
5.37956	0.0375641
5.38621	0.0371074
5.40592	0.0411209
5.4183	0.0418944
5.4117	0.0413362
5.41673	0.0406019
5.42445	0.0403454
5.42657	0.0394298
5.42394	0.0385915
5.43441	0.039132
5.42791	0.0388004
5.43921	0.0395927
5.43607	0.0388681
5.43849	0.0381264
5.44095	0.0374215
5.44013	0.0366747
5.44592	0.0364122
5.4363	0.0369788
5.4372	0.0362856
5.44061	0.0357706
5.44577	0.0354914
5.45045	0.0351647
5.45374	0.0346979
5.45434	0.0340998
5.44973	0.0338329
5.44928	0.0332673
5.44847	0.0327273
5.45052	0.0322597
5.44913	0.0317737
5.44796	0.0312953
5.44558	0.0309015
5.44361	0.0304937
5.44832	0.0304032
5.44458	0.0301856
5.44737	0.029875
5.43982	0.0303971
5.44683	0.0307751
5.4463	0.0303493
5.45545	0.0312987
5.45828	0.0310019
5.45768	0.0305915
5.45894	0.0302122
5.4566	0.0299085
5.45311	0.0297285
5.45248	0.0293564
5.44976	0.0291146
5.45375	0.0290284
5.45077	0.0288266
5.44898	0.0285338
5.45475	0.0287771
5.45249	0.0285266
5.45049	0.0282634
5.45752	0.0288087
5.46454	0.0293308
5.46631	0.0290531
5.46969	0.0289269
5.46884	0.0286198
5.4685	0.028309
5.46879	0.0280045
5.47192	0.027881
5.47071	0.0276125
5.47046	0.0273246
5.47282	0.0271442
5.47782	0.0273282
5.47523	0.0271751
5.47847	0.0270973
