14.7624	0
14.7317	0.0306978
14.7429	0.0209906
14.7475	0.0155337
14.855	0.108125
15.0495	0.213607
15.0065	0.18557
15.039	0.163948
15.0457	0.144746
14.9592	0.155722
14.992	0.144621
15.0369	0.139444
15.0195	0.129437
15.0071	0.120482
14.9728	0.117267
14.9245	0.119854
14.8964	0.116047
14.9191	0.111738
14.8902	0.109575
14.8383	0.116166
14.7684	0.130775
14.7442	0.127009
14.7668	0.123449
14.7605	0.118362
14.7385	0.115644
14.7355	0.111147
14.7376	0.106972
14.7461	0.103433
14.8105	0.118749
14.8432	0.119315
14.8583	0.116378
14.8662	0.112963
14.8739	0.109756
14.8918	0.107973
14.9189	0.108281
14.9295	0.105764
14.9134	0.104124
14.9302	0.102743
14.9408	0.100627
14.9762	0.104288
14.9787	0.101742
14.9684	0.0998263
14.9764	0.0978064
14.9768	0.0955585
14.9979	0.0957758
15	0.0936935
14.9945	0.0918428
14.9886	0.0901049
14.9837	0.0883832
14.9888	0.0867469
14.995	0.0852589
15.0046	0.0841511
15.0147	0.0831584
15.0191	0.0817239
15.01	0.0807372
15.005	0.0794414
15.0126	0.0784012
15.0183	0.0772525
15.0217	0.0760077
15.0214	0.0747309
15.008	0.0747113
15.0013	0.073801
14.9988	0.0726605
14.9892	0.0721662
14.9736	0.0727236
14.9519	0.0748507
14.9444	0.0740999
14.9356	0.0735282
14.9465	0.0732625
14.9433	0.0722768
14.9533	0.0719448
14.9481	0.0711333
14.9562	0.0706293
14.9566	0.0696693
14.9486	0.0692044
14.9393	0.0689135
14.9411	0.0680369
14.9573	0.0690834
14.967	0.0688868
14.9769	0.0687446
14.9784	0.067906
14.9908	0.0682202
14.9886	0.0674303
14.984	0.0667795
14.9888	0.0661638
14.9789	0.0661425
14.9838	0.0655646
14.9848	0.064822
14.9774	0.0645122
14.986	0.0643649
15.001	0.0653933
15.0011	0.0646788
15.0152	0.0655061
15.0147	0.0648068
15.0119	0.064184
15.0073	0.0636749
15.0019	0.0632463
15.0025	0.0626002
15.0026	0.0619647
15.0004	0.0613807
